Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2022-2023,Dillon Dube,CGY,F,136.0,212.0,150.0,107.0,97.0,137.0,162.0,143.0,98.0,239.0,186.0,145.0,,213.0,Bottom 6,82,1243.2,18,14,26,1998-07-20,CAN,CAN,71,185,2016,2,26,56,,
2022-2023,Dominik Kubalik,DET,F,278.0,342.0,87.0,,400.0,338.0,81.0,147.0,231.0,222.0,109.0,205.0,,156.0,Bottom 6,81,1208.0,20,17,29,1995-08-21,CZE,CZE,74,190,2013,7,10,191,,
2022-2023,Drake Batherson,OTT,F,110.0,355.0,46.0,,128.0,358.0,98.0,127.0,16.0,49.0,262.0,164.0,,75.0,First Line,82,1525.7,22,25,27,1998-04-27,USA,USA,75,200,2017,4,28,121,,
2022-2023,Drew O'Connor,PIT,F,135.0,84.0,,,105.0,60.0,80.0,281.0,366.0,385.0,315.0,154.0,,369.0,Bottom 6,46,451.51666666667,5,3,27,1998-06-09,USA,USA,75,200,-,-,-,-,,
2022-2023,Dryden Hunt,"COL, NYR, TOR",F,422.0,118.0,,,388.0,52.0,350.0,368.0,159.0,429.0,74.0,14.0,,445.0,Fringe,37,298.71666666667,3,0,29,1995-11-24,CAN,CAN,72,193,-,-,-,-,,
2022-2023,Dylan Cozens,BUF,F,105.0,381.0,158.0,186.0,264.0,382.0,126.0,135.0,130.0,101.0,118.0,338.0,100.0,126.0,Second Line,81,1336.25,31,21,24,2001-02-09,CAN,CAN,75,195,2019,1,7,7,,
2022-2023,Dylan Gambrell,OTT,F,448.0,112.0,,56.0,430.0,254.0,438.0,444.0,419.0,415.0,355.0,132.0,105.0,420.0,Bottom 6,60,683.33333333333,4,5,28,1996-08-26,USA,USA,71,185,2016,2,30,60,,
2022-2023,Dylan Guenther,ARI,F,423.0,440.0,200.0,,436.0,437.0,200.0,234.0,346.0,348.0,446.0,354.0,,264.0,Bottom 6,33,432.7,6,3,22,2003-04-10,CAN,CAN,74,175,2021,1,9,9,,
2022-2023,Dylan Holloway,EDM,F,402.0,125.0,,,234.0,95.0,400.0,442.0,175.0,422.0,201.0,74.0,,447.0,Bottom 6,51,488.85,3,2,23,2001-09-23,CAN,CAN,73,203,2020,1,14,14,,
2022-2023,Dylan Larkin,DET,F,84.0,393.0,69.0,174.0,188.0,364.0,58.0,74.0,212.0,67.0,146.0,331.0,37.0,42.0,First Line,80,1564.45,32,24,28,1996-07-30,USA,USA,73,198,2014,1,15,15,,
2022-2023,Dylan Strome,WSH,F,154.0,276.0,114.0,,138.0,346.0,257.0,115.0,12.0,97.0,354.0,442.0,69.0,119.0,Second Line,81,1351.65,23,24,28,1997-03-07,CAN,CAN,75,200,2015,1,3,3,,
2022-2023,Eeli Tolvanen,"NSH, SEA",F,192.0,18.0,100.0,,209.0,55.0,123.0,124.0,205.0,335.0,247.0,104.0,,188.0,Bottom 6,61,885.5,18,7,26,1999-04-22,FIN,FIN,70,191,2017,1,30,30,,
2022-2023,Eetu Luostarinen,FLA,F,233.0,55.0,248.0,53.0,80.0,79.0,381.0,309.0,248.0,298.0,79.0,213.0,116.0,266.0,Second Line,82,1310.8333333333,17,11,26,1998-09-02,FIN,FIN,75,190,2017,2,11,42,,
2022-2023,Elias Lindholm,CGY,F,73.0,54.0,33.0,36.0,48.0,48.0,155.0,82.0,237.0,76.0,143.0,285.0,18.0,59.0,First Line,80,1492.1166666667,22,25,30,1994-12-02,SWE,SWE,73,202,2013,1,5,5,,
2022-2023,Elias Pettersson,VAN,F,86.0,87.0,43.0,182.0,219.0,203.0,87.0,34.0,61.0,47.0,3.0,364.0,109.0,17.0,First Line,80,1644.3833333333,39,37,26,1998-11-12,SWE,SWE,74,176,2017,1,5,5,,
2022-2023,Elmer Soderblom,DET,F,191.0,29.0,,,328.0,86.0,277.0,99.0,200.0,434.0,362.0,197.0,,290.0,Bottom 6,21,253.53333333333,5,1,24,2001-07-05,SWE,SWE,80,246,2019,6,4,159,,
2022-2023,Emil Bemstrom,CBJ,F,266.0,236.0,242.0,,296.0,256.0,114.0,259.0,190.0,312.0,83.0,309.0,,303.0,Bottom 6,55,665.96666666667,7,7,26,1999-06-01,SWE,SWE,72,195,2017,4,24,117,,
2022-2023,Eric Robinson,CBJ,F,285.0,405.0,,30.0,354.0,399.0,268.0,272.0,426.0,282.0,137.0,120.0,,301.0,Bottom 6,72,1004.25,12,6,30,1995-06-14,USA,USA,74,205,-,-,-,-,,
2022-2023,Eric Staal,FLA,F,300.0,325.0,274.0,170.0,157.0,322.0,315.0,333.0,259.0,360.0,398.0,406.0,140.0,315.0,Bottom 6,72,1025.0666666667,14,9,40,1984-10-29,CAN,CAN,76,195,2003,1,2,2,,
2022-2023,Erik Haula,NJD,F,156.0,131.0,139.0,139.0,71.0,76.0,205.0,248.0,125.0,180.0,385.0,171.0,31.0,195.0,Second Line,80,1330.4833333333,14,15,34,1991-03-23,FIN,FIN,71,191,2009,7,1,182,,
2022-2023,Evan Rodrigues,COL,F,141.0,85.0,215.0,,66.0,50.0,54.0,195.0,174.0,178.0,97.0,327.0,80.0,134.0,Second Line,69,1232.0833333333,16,14,31,1993-07-28,CAN,CAN,71,184,-,-,-,-,,
2022-2023,Evander Kane,EDM,F,43.0,424.0,244.0,208.0,195.0,363.0,18.0,36.0,232.0,191.0,434.0,70.0,,48.0,First Line,41,766.83333333333,16,6,33,1991-08-02,CAN,CAN,74,210,2009,1,4,4,,
2022-2023,Evgeni Malkin,PIT,F,68.0,235.0,17.0,,37.0,196.0,61.0,61.0,7.0,30.0,265.0,357.0,103.0,35.0,First Line,82,1523.6,27,36,38,1986-07-31,RUS,RUS,75,195,2004,1,2,2,,
2022-2023,Evgenii Dadonov,"DAL, MTL",F,186.0,250.0,161.0,,127.0,237.0,206.0,287.0,138.0,138.0,190.0,348.0,,205.0,Bottom 6,73,1074.85,7,15,36,1989-03-12,RUS,RUS,71,189,2007,3,10,71,,
2022-2023,Evgeny Kuznetsov,WSH,F,206.0,395.0,102.0,115.0,186.0,357.0,190.0,280.0,2.0,35.0,372.0,379.0,114.0,100.0,First Line,81,1462.8166666667,12,25,33,1992-05-19,RUS,RUS,74,207,2010,1,26,26,,
2022-2023,Evgeny Svechnikov,SJS,F,267.0,360.0,,,251.0,311.0,329.0,279.0,267.0,307.0,427.0,85.0,,402.0,Bottom 6,59,634.11666666667,8,5,28,1996-10-31,RUS,RUS,75,208,2015,1,19,19,,
2022-2023,Fabian Zetterlund,"NJD, SJS",F,216.0,445.0,,,89.0,408.0,170.0,434.0,365.0,141.0,313.0,281.0,,347.0,Bottom 6,67,888.21666666667,6,13,25,1999-08-25,SWE,SWE,71,220,2017,3,1,63,,
2022-2023,Filip Chytil,NYR,F,87.0,205.0,231.0,,342.0,208.0,62.0,157.0,137.0,140.0,136.0,385.0,120.0,172.0,Bottom 6,74,1086.6,22,16,25,1999-09-05,CZE,CZE,74,204,2017,1,21,21,,
2022-2023,Filip Forsberg,NSH,F,21.0,240.0,35.0,,134.0,259.0,15.0,16.0,37.0,50.0,34.0,165.0,,27.0,Second Line,50,873.6,19,13,30,1994-08-13,SWE,SWE,73,205,2012,1,11,11,,
2022-2023,Filip Zadina,DET,F,325.0,192.0,252.0,,285.0,236.0,143.0,382.0,269.0,379.0,123.0,298.0,,276.0,Bottom 6,30,392.9,3,2,25,1999-11-27,CZE,CZE,72,190,2018,1,6,6,,
2022-2023,Frank Vatrano,ANA,F,112.0,407.0,232.0,185.0,308.0,428.0,35.0,93.0,215.0,280.0,290.0,207.0,,127.0,Second Line,81,1350.9666666667,22,11,31,1994-03-14,USA,USA,71,197,-,-,-,-,,
2022-2023,Frederick Gaudreau,MIN,F,234.0,53.0,225.0,125.0,215.0,100.0,323.0,236.0,288.0,207.0,155.0,378.0,64.0,200.0,Second Line,82,1315.5166666667,19,11,32,1993-05-01,CAN,CAN,72,184,-,-,-,-,,
2022-2023,Fredrik Olofsson,DAL,F,371.0,13.0,,,273.0,11.0,253.0,455.0,418.0,287.0,176.0,147.0,,441.0,Bottom 6,28,285.75,1,3,29,1996-05-27,SWE,SWE,74,190,2014,4,8,98,,
2022-2023,Gabriel Vilardi,LAK,F,200.0,124.0,234.0,,243.0,71.0,223.0,85.0,146.0,317.0,8.0,390.0,192.0,209.0,Second Line,63,983.01666666667,23,10,25,1999-08-16,CAN,CAN,75,215,2017,1,11,11,,
2022-2023,Garnet Hathaway,"BOS, WSH",F,288.0,28.0,,9.0,276.0,72.0,325.0,228.0,456.0,405.0,116.0,16.0,,296.0,Bottom 6,84,990.8,13,4,33,1991-11-23,USA,USA,75,208,-,-,-,-,,
2022-2023,Givani Smith,"DET, FLA",F,335.0,268.0,,,331.0,303.0,185.0,423.0,83.0,308.0,456.0,13.0,,443.0,Fringe,36,252.15,1,2,27,1998-02-28,CAN,CAN,74,214,2016,2,16,46,,
2022-2023,Gustav Nyquist,"CBJ, MIN",F,263.0,399.0,193.0,97.0,226.0,442.0,349.0,262.0,157.0,145.0,327.0,363.0,,179.0,Second Line,51,898.6,11,10,35,1989-09-01,SWE,SWE,71,180,2008,4,30,121,,
2022-2023,Hudson Fasching,NYI,F,197.0,261.0,,,230.0,299.0,354.0,171.0,390.0,225.0,235.0,231.0,,322.0,Bottom 6,49,611.65,10,7,29,1995-07-28,USA,USA,75,204,2013,4,27,118,,
2022-2023,Ilya Mikheyev,VAN,F,99.0,190.0,261.0,52.0,304.0,125.0,124.0,83.0,363.0,218.0,32.0,353.0,,140.0,Second Line,46,777.96666666667,13,9,30,1994-10-10,RUS,RUS,74,192,-,-,-,-,,
2022-2023,Isac Lundestrom,ANA,F,438.0,346.0,,67.0,426.0,401.0,439.0,373.0,420.0,387.0,59.0,414.0,107.0,353.0,Bottom 6,61,874.36666666667,4,6,25,1999-11-06,SWE,SWE,72,193,2018,1,23,23,,
2022-2023,Ivan Barbashev,"STL, VGK",F,235.0,431.0,226.0,13.0,297.0,443.0,393.0,185.0,260.0,127.0,165.0,115.0,194.0,196.0,Second Line,82,1374.0,16,16,29,1995-12-14,RUS,RUS,73,195,2014,2,3,33,,
2022-2023,J.T. Compher,COL,F,257.0,49.0,136.0,70.0,130.0,96.0,388.0,226.0,310.0,227.0,207.0,398.0,83.0,166.0,First Line,82,1684.3333333333,17,22,30,1995-04-08,USA,USA,72,190,2013,2,5,35,,
2022-2023,J.T. Miller,VAN,F,180.0,290.0,19.0,74.0,155.0,315.0,177.0,92.0,182.0,19.0,317.0,129.0,36.0,28.0,First Line,81,1675.05,32,37,32,1993-03-14,USA,USA,73,218,2011,1,15,15,,
2022-2023,JJ Peterka,BUF,F,201.0,450.0,210.0,,152.0,444.0,234.0,316.0,276.0,198.0,368.0,432.0,,308.0,Bottom 6,77,1050.8333333333,12,13,23,2002-01-14,DEU,DEU,72,189,2020,2,3,34,,
2022-2023,Jack Drury,CAR,F,190.0,1.0,,,26.0,1.0,77.0,452.0,206.0,323.0,430.0,389.0,155.0,362.0,Bottom 6,38,409.83333333333,2,3,25,2000-02-03,USA,USA,71,174,2018,2,11,42,,
2022-2023,Jack Eichel,VGK,F,58.0,110.0,76.0,,142.0,190.0,32.0,81.0,80.0,94.0,37.0,288.0,98.0,24.0,First Line,67,1257.3833333333,27,22,28,1996-10-28,USA,USA,74,207,2015,1,2,2,,
2022-2023,Jack Hughes,NJD,F,9.0,267.0,18.0,,34.0,108.0,13.0,20.0,30.0,20.0,11.0,456.0,123.0,14.0,First Line,78,1557.35,43,35,24,2001-05-14,USA,USA,71,175,2019,1,1,1,,
2022-2023,Jack McBain,ARI,F,417.0,432.0,,106.0,450.0,447.0,441.0,343.0,415.0,362.0,443.0,25.0,167.0,364.0,Bottom 6,82,1146.45,12,9,25,2000-01-06,CAN,CAN,75,201,2018,3,1,63,,
2022-2023,Jack Quinn,BUF,F,164.0,403.0,211.0,,149.0,380.0,209.0,253.0,109.0,183.0,43.0,360.0,,252.0,Bottom 6,75,1038.5333333333,14,12,23,2001-09-19,CAN,CAN,73,185,2020,1,8,8,,
2022-2023,Jack Roslovic,CBJ,F,188.0,422.0,143.0,128.0,232.0,420.0,288.0,208.0,18.0,116.0,91.0,351.0,122.0,176.0,Second Line,77,1266.3833333333,11,20,28,1997-01-29,USA,USA,73,200,2015,1,25,25,,
2022-2023,Jack Studnicka,"BOS, VAN",F,441.0,221.0,,,456.0,333.0,222.0,439.0,229.0,443.0,177.0,216.0,138.0,409.0,Bottom 6,48,508.55,4,1,26,1999-02-18,CAN,CAN,73,187,2017,2,22,53,,
2022-2023,Jaden Schwartz,SEA,F,260.0,57.0,147.0,,225.0,58.0,142.0,186.0,113.0,188.0,229.0,283.0,,133.0,Second Line,71,1237.05,21,12,33,1992-06-25,CAN,CAN,70,185,2010,1,14,14,,
2022-2023,Jake DeBrusk,BOS,F,34.0,27.0,86.0,144.0,56.0,15.0,49.0,49.0,50.0,153.0,63.0,234.0,,105.0,Second Line,64,1073.7,27,16,28,1996-10-17,CAN,CAN,72,197,2015,1,14,14,,
2022-2023,Jake Evans,MTL,F,331.0,241.0,,72.0,265.0,245.0,383.0,427.0,375.0,147.0,70.0,226.0,53.0,295.0,Bottom 6,54,782.46666666667,2,13,29,1996-06-02,CAN,CAN,72,186,2014,7,27,207,,
2022-2023,Jake Guentzel,PIT,F,46.0,310.0,73.0,,29.0,348.0,57.0,30.0,5.0,64.0,68.0,293.0,,18.0,First Line,78,1569.05,36,26,30,1994-10-06,USA,USA,71,180,2013,3,16,77,,
2022-2023,Jake Leschyshyn,"NYR, VGK",F,457.0,367.0,,,452.0,421.0,412.0,456.0,148.0,449.0,217.0,106.0,137.0,455.0,Bottom 6,35,319.5,0,0,26,1999-03-10,USA,USA,71,195,2017,2,31,62,,
2022-2023,Jake Neighbours,STL,F,431.0,349.0,,,445.0,430.0,374.0,317.0,374.0,442.0,364.0,127.0,,380.0,Bottom 6,43,534.38333333333,6,2,23,2002-03-29,CAN,CAN,72,201,2020,1,26,26,,
2022-2023,Jakob Pelletier,CGY,F,310.0,63.0,,,9.0,140.0,154.0,405.0,77.0,384.0,298.0,358.0,,270.0,Bottom 6,24,340.43333333333,3,2,24,2001-03-07,CAN,CAN,69,170,2019,1,26,26,,
2022-2023,Jakob Silfverberg,ANA,F,362.0,327.0,151.0,81.0,424.0,402.0,204.0,408.0,445.0,329.0,392.0,434.0,,227.0,Bottom 6,81,1229.5166666667,10,10,34,1990-10-13,SWE,SWE,73,207,2009,2,9,39,,
2022-2023,Jakub Lauko,BOS,F,175.0,228.0,,,451.0,242.0,418.0,96.0,431.0,161.0,1.0,47.0,,416.0,Bottom 6,23,203.88333333333,4,3,25,2000-03-28,CZE,CZE,72,196,2018,3,15,77,,
2022-2023,Jakub Vrana,"DET, STL",F,45.0,452.0,294.0,,375.0,449.0,41.0,3.0,193.0,171.0,408.0,343.0,,98.0,Bottom 6,25,363.75,11,4,29,1996-02-28,CZE,CZE,72,190,2014,1,13,13,,
2022-2023,James van Riemsdyk,PHI,F,196.0,162.0,153.0,,191.0,164.0,151.0,155.0,102.0,269.0,393.0,408.0,,173.0,Bottom 6,61,936.58333333333,12,8,36,1989-05-04,USA,USA,75,208,2007,1,2,2,,
2022-2023,Jamie Benn,DAL,F,134.0,262.0,45.0,150.0,201.0,286.0,115.0,79.0,110.0,82.0,292.0,167.0,14.0,88.0,Second Line,82,1294.25,33,22,35,1989-07-18,CAN,CAN,74,205,2007,5,8,129,,
2022-2023,Jansen Harkins,WPG,F,381.0,14.0,,,301.0,10.0,397.0,306.0,348.0,418.0,204.0,227.0,,437.0,Bottom 6,22,238.03333333333,3,1,28,1997-05-23,USA,USA,73,182,2015,2,17,47,,
2022-2023,Jared McCann,SEA,F,28.0,38.0,54.0,142.0,161.0,28.0,39.0,12.0,69.0,104.0,20.0,280.0,190.0,74.0,Second Line,79,1290.8,40,19,29,1996-05-31,CAN,CAN,73,191,2014,1,24,24,,
2022-2023,Jaret Anderson-Dolan,LAK,F,302.0,411.0,,,317.0,390.0,377.0,181.0,103.0,411.0,279.0,128.0,201.0,370.0,Bottom 6,46,488.4,7,3,25,1999-09-12,CAN,CAN,71,200,2017,2,10,41,,
2022-2023,Jason Dickinson,CHI,F,406.0,47.0,,49.0,363.0,201.0,385.0,416.0,345.0,363.0,254.0,138.0,99.0,291.0,Second Line,78,1243.2333333333,9,13,30,1995-07-04,CAN,CAN,74,200,2013,1,29,29,,
2022-2023,Jason Robertson,DAL,F,7.0,96.0,8.0,,17.0,27.0,20.0,8.0,45.0,14.0,278.0,361.0,,12.0,First Line,82,1544.7833333333,46,39,25,1999-07-22,USA,USA,75,200,2017,2,8,39,,
2022-2023,Jason Zucker,PIT,F,79.0,160.0,235.0,,112.0,149.0,70.0,98.0,22.0,286.0,138.0,91.0,,139.0,Second Line,78,1221.1666666667,27,9,33,1992-01-16,USA,USA,71,192,2010,2,29,59,,
2022-2023,Jayson Megna,"ANA, COL",F,455.0,442.0,,,440.0,450.0,454.0,454.0,422.0,440.0,396.0,203.0,154.0,453.0,Bottom 6,55,550.23333333333,2,2,35,1990-02-01,USA,USA,73,195,-,-,-,-,,
2022-2023,Jean-Gabriel Pageau,NYI,F,322.0,238.0,122.0,59.0,236.0,327.0,351.0,247.0,442.0,229.0,169.0,102.0,9.0,164.0,Second Line,70,1232.8833333333,13,15,32,1992-11-11,CAN,CAN,71,185,2011,4,5,96,,
2022-2023,Jeff Carter,PIT,F,248.0,197.0,119.0,54.0,322.0,240.0,118.0,194.0,434.0,220.0,419.0,218.0,11.0,154.0,Bottom 6,79,1082.8,13,9,40,1985-01-01,CAN,CAN,75,219,2003,1,11,11,,
2022-2023,Jeff Skinner,BUF,F,10.0,409.0,110.0,,117.0,378.0,31.0,37.0,19.0,48.0,23.0,423.0,183.0,63.0,Second Line,79,1374.3833333333,35,30,33,1992-05-16,CAN,CAN,71,197,2010,1,7,7,,
2022-2023,Jesper Boqvist,NJD,F,217.0,334.0,,,131.0,221.0,347.0,217.0,188.0,355.0,99.0,301.0,205.0,371.0,Bottom 6,70,812.4,10,4,26,1998-10-30,SWE,SWE,72,180,2017,2,5,36,,
2022-2023,Jesper Bratt,NJD,F,17.0,288.0,63.0,,2.0,176.0,89.0,70.0,89.0,52.0,73.0,429.0,,79.0,Second Line,82,1424.1333333333,32,22,26,1998-07-30,SWE,SWE,70,175,2016,6,11,162,,
2022-2023,Jesper Fast,CAR,F,276.0,15.0,293.0,1.0,30.0,3.0,442.0,341.0,139.0,309.0,115.0,168.0,,324.0,Bottom 6,80,1178.5166666667,10,6,33,1991-12-02,SWE,SWE,73,191,2010,6,7,157,,
2022-2023,Jesperi Kotkaniemi,CAR,F,187.0,25.0,163.0,,50.0,8.0,267.0,196.0,34.0,262.0,337.0,151.0,60.0,242.0,Bottom 6,82,1208.35,18,8,25,2000-07-06,FIN,FIN,74,201,2018,1,3,3,,
2022-2023,Jesse Puljujarvi,"CAR, EDM",F,189.0,62.0,243.0,,55.0,38.0,106.0,328.0,93.0,271.0,309.0,116.0,,240.0,Bottom 6,75,917.38333333333,5,6,27,1998-05-07,SWE,FIN,76,201,2016,1,4,4,,
2022-2023,Jesse Ylonen,MTL,F,393.0,394.0,,,416.0,415.0,410.0,292.0,343.0,375.0,205.0,420.0,,292.0,Bottom 6,37,497.53333333333,6,3,25,1999-10-03,USA,USA,73,188,2018,2,4,35,,
2022-2023,Jimmy Vesey,NYR,F,341.0,130.0,,5.0,182.0,159.0,264.0,364.0,335.0,406.0,148.0,184.0,,340.0,Bottom 6,81,1102.45,11,7,32,1993-05-26,USA,USA,75,202,2012,3,5,66,,
2022-2023,Joe Pavelski,DAL,F,85.0,30.0,29.0,,47.0,29.0,134.0,76.0,58.0,42.0,25.0,242.0,43.0,47.0,Second Line,82,1453.2666666667,28,24,40,1984-07-11,USA,USA,71,200,2003,7,8,205,,
2022-2023,Joe Veleno,DET,F,436.0,253.0,,,441.0,296.0,420.0,371.0,327.0,412.0,377.0,93.0,148.0,398.0,Bottom 6,81,1034.85,9,6,25,2000-01-13,CAN,CAN,73,203,2018,1,30,30,,
2022-2023,Joel Armia,MTL,F,326.0,330.0,,83.0,318.0,365.0,217.0,331.0,244.0,404.0,264.0,152.0,,286.0,Bottom 6,43,642.68333333333,7,3,32,1993-05-31,FIN,FIN,75,216,2011,1,16,16,,
2022-2023,Joel Eriksson Ek,MIN,F,133.0,21.0,71.0,44.0,270.0,21.0,73.0,121.0,373.0,158.0,144.0,160.0,94.0,78.0,First Line,78,1481.5833333333,23,22,28,1997-01-29,SWE,SWE,75,207,2015,1,20,20,,
2022-2023,Joel Farabee,PHI,F,153.0,374.0,175.0,46.0,259.0,375.0,247.0,182.0,105.0,254.0,113.0,250.0,,178.0,Second Line,82,1394.8833333333,15,10,25,2000-02-25,USA,USA,72,183,2018,1,14,14,,
2022-2023,Joel Kiviranta,DAL,F,416.0,32.0,,162.0,326.0,26.0,292.0,384.0,289.0,438.0,347.0,79.0,,417.0,Bottom 6,70,850.8,8,0,29,1996-03-23,FIN,FIN,71,185,-,-,-,-,,
2022-2023,Joey Anderson,"CHI, TOR",F,253.0,69.0,,,280.0,65.0,359.0,244.0,378.0,398.0,10.0,225.0,,412.0,Bottom 6,38,444.5,6,3,27,1998-06-19,USA,USA,72,207,2016,3,12,73,,
2022-2023,John Tavares,TOR,F,89.0,216.0,4.0,,174.0,194.0,26.0,40.0,67.0,36.0,310.0,220.0,3.0,26.0,Second Line,80,1412.5166666667,36,27,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1,,
2022-2023,Johnny Gaudreau,CBJ,F,38.0,384.0,49.0,,85.0,282.0,84.0,87.0,154.0,7.0,30.0,457.0,,36.0,First Line,80,1553.45,21,30,31,1993-08-13,USA,USA,69,165,2011,4,13,104,,
2022-2023,Jonah Gadjovich,SJS,F,409.0,421.0,,,313.0,356.0,339.0,436.0,270.0,423.0,389.0,8.0,,456.0,Bottom 6,35,314.7,3,1,26,1998-10-12,CAN,CAN,74,209,2017,2,24,55,,
2022-2023,Jonatan Berggren,DET,F,349.0,294.0,197.0,,372.0,255.0,330.0,161.0,226.0,290.0,403.0,424.0,,277.0,Bottom 6,67,901.8,15,9,24,2000-07-16,SWE,SWE,71,197,2018,2,2,33,,
2022-2023,Jonathan Drouin,MTL,F,293.0,438.0,167.0,,247.0,431.0,357.0,445.0,152.0,71.0,348.0,329.0,195.0,233.0,Bottom 6,58,864.66666666667,2,14,30,1995-03-28,CAN,CAN,71,198,2013,1,3,3,,
2022-2023,Jonathan Huberdeau,CGY,F,67.0,223.0,72.0,196.0,46.0,105.0,227.0,156.0,20.0,9.0,94.0,267.0,,67.0,Second Line,79,1332.2666666667,15,23,32,1993-06-04,CAN,CAN,73,200,2011,1,3,3,,
2022-2023,Jonathan Marchessault,VGK,F,44.0,224.0,34.0,,102.0,181.0,17.0,47.0,165.0,78.0,330.0,282.0,,60.0,Second Line,76,1302.6666666667,28,16,34,1990-12-27,CAN,CAN,69,183,-,-,-,-,,
2022-2023,Jonathan Toews,CHI,F,356.0,436.0,184.0,190.0,294.0,440.0,378.0,237.0,360.0,182.0,412.0,430.0,124.0,198.0,Second Line,53,938.66666666667,15,12,37,1988-04-29,CAN,CAN,74,201,2006,1,3,3,,
2022-2023,Jordan Eberle,SEA,F,82.0,105.0,157.0,,176.0,114.0,164.0,160.0,52.0,73.0,312.0,376.0,,125.0,Second Line,82,1368.1166666667,20,32,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22,,
2022-2023,Jordan Greenway,"BUF, MIN",F,355.0,106.0,,151.0,352.0,97.0,219.0,375.0,322.0,342.0,411.0,83.0,,284.0,Bottom 6,62,837.3,6,2,28,1997-02-16,USA,USA,78,231,2015,2,20,50,,
2022-2023,Jordan Kyrou,STL,F,37.0,417.0,56.0,,368.0,407.0,38.0,28.0,153.0,26.0,62.0,452.0,,50.0,First Line,79,1422.2833333333,37,24,27,1998-05-05,CAN,CAN,73,196,2016,2,5,35,,
2022-2023,Jordan Martinook,CAR,F,158.0,22.0,,136.0,78.0,7.0,182.0,360.0,85.0,205.0,414.0,135.0,209.0,297.0,Second Line,82,1281.8833333333,13,15,32,1992-07-25,CAN,CAN,72,196,2012,2,28,58,,
2022-2023,Jordan Staal,CAR,F,181.0,24.0,290.0,25.0,59.0,4.0,320.0,206.0,184.0,337.0,277.0,95.0,5.0,208.0,Second Line,81,1317.7166666667,17,7,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2,,
2022-2023,Josh Anderson,MTL,F,182.0,410.0,165.0,172.0,338.0,432.0,121.0,108.0,224.0,383.0,350.0,96.0,,147.0,Second Line,69,1170.2333333333,21,7,31,1994-05-07,CAN,CAN,75,218,2012,4,4,95,,
2022-2023,Josh Archibald,PIT,F,384.0,46.0,,93.0,348.0,45.0,341.0,357.0,430.0,419.0,189.0,11.0,,384.0,Bottom 6,62,618.56666666667,6,2,32,1992-10-06,CAN,CAN,70,176,2011,6,23,174,,
2022-2023,Josh Bailey,NYI,F,269.0,435.0,138.0,34.0,205.0,412.0,434.0,347.0,106.0,124.0,237.0,450.0,,251.0,Bottom 6,64,968.5,8,12,35,1989-10-02,CAN,CAN,73,200,2008,1,9,9,,
2022-2023,Josh Leivo,STL,F,207.0,42.0,,,314.0,25.0,140.0,329.0,329.0,275.0,291.0,181.0,,363.0,Bottom 6,51,606.45,4,9,32,1993-05-26,CAN,CAN,74,192,2011,3,25,86,,
2022-2023,Jujhar Khaira,CHI,F,437.0,51.0,,134.0,431.0,67.0,402.0,388.0,408.0,426.0,390.0,33.0,81.0,372.0,Bottom 6,51,707.81666666667,6,4,30,1994-08-13,CAN,CAN,76,212,2012,3,2,63,,
2022-2023,Julien Gauthier,"NYR, OTT",F,290.0,335.0,,,404.0,360.0,196.0,249.0,160.0,352.0,6.0,46.0,,410.0,Bottom 6,57,492.16666666667,9,3,27,1997-10-15,CAN,CAN,76,224,2016,1,21,21,,
2022-2023,Juraj Slafkovsky,MTL,F,439.0,368.0,,,370.0,441.0,384.0,404.0,282.0,414.0,448.0,130.0,,383.0,Bottom 6,39,476.4,4,2,21,2004-03-30,SVK,SVK,75,238,2022,1,1,1,,
2022-2023,Juuso Parssinen,NSH,F,375.0,358.0,206.0,,179.0,404.0,432.0,377.0,338.0,137.0,198.0,133.0,158.0,269.0,Bottom 6,45,645.0,6,9,24,2001-02-01,FIN,FIN,75,212,2019,7,24,210,,
2022-2023,Kaapo Kakko,NYR,F,236.0,136.0,239.0,,148.0,111.0,307.0,222.0,164.0,235.0,129.0,436.0,,250.0,Bottom 6,82,1255.1666666667,18,14,24,2001-02-13,FIN,FIN,74,206,2019,1,2,2,,
2022-2023,Kailer Yamamoto,EDM,F,281.0,198.0,279.0,117.0,122.0,238.0,382.0,265.0,211.0,281.0,125.0,191.0,,229.0,Second Line,58,961.53333333333,10,7,26,1998-09-29,USA,USA,68,153,2017,1,22,22,,
2022-2023,Karson Kuhlman,"SEA, WPG",F,405.0,107.0,,,289.0,94.0,228.0,432.0,240.0,447.0,71.0,143.0,,413.0,Bottom 6,47,556.65,3,1,29,1995-09-26,USA,USA,70,184,-,-,-,-,,
2022-2023,Kasperi Kapanen,"PIT, STL",F,170.0,321.0,154.0,,248.0,295.0,210.0,177.0,263.0,118.0,234.0,148.0,,212.0,Bottom 6,66,903.15,15,14,28,1996-07-23,FIN,FIN,73,194,2014,1,22,22,,
