Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2011-2012,Jakub Kindl,DET,D,55.0,124.0,,,93.0,44.0,25.0,131.0,47.0,9.0,128.0,88.0,,199.0,Third Pair,55,772.95,1,12,13,2.26,58.33,52.01,24,1987-02-10,CZE,CZE,75,199,2005,1,19,8471693
2011-2012,James Wisniewski,CBJ,D,88.0,200.0,35.0,85.0,122.0,211.0,92.0,126.0,52.0,192.0,65.0,143.0,,11.0,First Pair,48,1190.2833333333,6,21,27,6.48,41.79,46.74,27,1984-02-21,USA,USA,71,203,2002,5,156,8470222
2011-2012,Jamie McBain,CAR,D,42.0,204.0,44.0,,7.0,227.0,107.0,98.0,57.0,82.0,15.0,230.0,,64.0,Second Pair,76,1503.7666666667,8,19,27,7.9,47.66,48.4,23,1988-02-25,USA,USA,73,195,2006,2,63,8473571
2011-2012,Jan Hejda,COL,D,174.0,87.0,,26.0,191.0,120.0,147.0,93.0,161.0,222.0,64.0,78.0,,115.0,Second Pair,81,1675.3,5,14,19,3.13,40.00,45.45,33,1978-06-18,CZE,CZE,76,230,2003,4,106,8470699
2011-2012,Jared Cowen,OTT,D,183.0,209.0,,131.0,115.0,126.0,219.0,122.0,171.0,61.0,152.0,7.0,,206.0,Second Pair,82,1549.2,5,12,17,2.4,46.32,47.65,20,1991-01-25,CAN,CAN,77,238,2009,1,9,8475174
2011-2012,Jared Spurgeon,MIN,D,201.0,94.0,70.0,45.0,223.0,61.0,180.0,194.0,105.0,195.0,3.0,203.0,,125.0,Second Pair,70,1511.95,3,20,23,4.56,47.46,45.77,21,1989-11-29,CAN,CAN,69,166,2008,6,156,8474716
2011-2012,Jaroslav Spacek,CAR,D,48.0,126.0,56.0,,21.0,201.0,152.0,111.0,23.0,44.0,36.0,163.0,,107.0,Third Pair,46,739.85,5,10,15,2.31,57.45,49.8,37,1974-02-11,CZE,CZE,72,210,1998,5,117,8467439
2011-2012,Jaroslav Spacek,MTL,D,48.0,126.0,56.0,,21.0,201.0,152.0,111.0,23.0,44.0,36.0,163.0,,107.0,Third Pair,46,739.85,5,10,15,2.31,57.45,49.8,37,1974-02-11,CZE,CZE,72,210,1998,5,117,8467439
2011-2012,Jason Demers,SJS,D,57.0,144.0,24.0,,24.0,80.0,109.0,108.0,58.0,75.0,17.0,129.0,,138.0,Third Pair,57,960.08333333333,4,9,13,4.41,45.90,50.9,23,1988-06-09,CAN,CAN,73,195,2008,7,186,8474218
2011-2012,Jason Garrison,FLA,D,111.0,46.0,47.0,107.0,169.0,37.0,77.0,52.0,145.0,111.0,129.0,107.0,,48.0,First Pair,77,1824.8333333333,16,17,33,7.96,51.90,50.31,26,1984-11-13,CAN,CAN,73,218,-,-,-,8474520
2011-2012,Jay Bouwmeester,CGY,D,180.0,190.0,85.0,130.0,183.0,78.0,176.0,146.0,138.0,168.0,96.0,195.0,,82.0,First Pair,82,2128.5166666667,5,24,29,6.11,42.72,46.96,27,1983-09-27,CAN,CAN,76,206,2002,1,3,8470151
2011-2012,Jay Harrison,CAR,D,51.0,154.0,2.0,133.0,56.0,210.0,82.0,23.0,87.0,190.0,184.0,55.0,,84.0,Second Pair,72,1479.0166666667,9,14,23,6.62,44.71,50.36,28,1982-11-03,CAN,CAN,76,188,2001,3,82,8469531
2011-2012,Jeff Petry,EDM,D,105.0,195.0,59.0,126.0,128.0,162.0,83.0,168.0,68.0,170.0,49.0,105.0,,89.0,Second Pair,73,1588.5166666667,2,23,25,6.44,49.02,48.67,23,1987-12-09,USA,USA,75,209,2006,2,45,8473507
2011-2012,Jeff Schultz,WSH,D,206.0,160.0,,145.0,125.0,117.0,232.0,199.0,188.0,90.0,138.0,159.0,,214.0,Third Pair,54,825.75,1,5,6,0.74,45.83,48.21,25,1986-02-25,CAN,CAN,78,225,2004,1,27,8471240
2011-2012,Jeff Woywitka,NYR,D,118.0,29.0,,,140.0,22.0,146.0,114.0,77.0,13.0,171.0,147.0,,202.0,Fringe,27,281.08333333333,1,5,6,0.39,57.14,57.73,28,1983-09-01,CAN,CAN,75,227,2001,1,27,8469480
2011-2012,Jim Vandermeer,SJS,D,110.0,156.0,,,174.0,52.0,74.0,40.0,129.0,52.0,218.0,82.0,,220.0,Fringe,25,260.36666666667,1,3,4,1.02,71.43,51.72,31,1980-02-21,CAN,CAN,73,210,-,-,-,8468213
2011-2012,Joe Corvo,BOS,D,22.0,202.0,36.0,,20.0,163.0,18.0,82.0,56.0,83.0,14.0,220.0,,52.0,Second Pair,75,1410.7333333333,4,21,25,8.13,55.34,53.56,34,1977-06-20,USA,USA,72,204,1997,4,83,8466215
2011-2012,John Carlson,WSH,D,75.0,106.0,69.0,115.0,165.0,102.0,33.0,53.0,53.0,188.0,47.0,173.0,,34.0,Second Pair,82,1792.3833333333,9,23,32,7.63,45.38,49.16,21,1990-01-10,USA,USA,75,215,2008,1,27,8474590
2011-2012,John Erskine,WSH,D,167.0,50.0,,,121.0,72.0,118.0,184.0,203.0,33.0,232.0,21.0,,213.0,Fringe,28,338.75,0,2,2,0.4,55.00,49.95,31,1980-06-26,CAN,CAN,76,220,1998,2,39,8467365
2011-2012,John Moore,CBJ,D,204.0,178.0,,174.0,232.0,170.0,87.0,128.0,180.0,145.0,57.0,170.0,,209.0,Third Pair,67,1060.05,2,5,7,2.22,32.31,42.29,20,1990-11-19,USA,USA,75,207,2009,1,21,8475186
2011-2012,John-Michael Liles,TOR,D,85.0,69.0,34.0,,109.0,160.0,69.0,89.0,79.0,69.0,11.0,174.0,,25.0,Second Pair,66,1409.0333333333,7,20,27,6.87,42.86,50.24,30,1980-11-25,USA,USA,70,185,2000,5,159,8468639
2011-2012,Johnny Boychuk,BOS,D,7.0,31.0,,56.0,17.0,28.0,3.0,44.0,42.0,114.0,59.0,70.0,,60.0,Second Pair,77,1587.2833333333,5,10,15,5.92,58.62,58.38,27,1984-01-19,CAN,CAN,74,227,2002,2,61,8470187
2011-2012,Johnny Oduya,CHI,D,156.0,74.0,122.0,71.0,157.0,124.0,148.0,164.0,110.0,126.0,35.0,180.0,,128.0,Second Pair,81,1657.3333333333,3,15,18,3.56,48.28,49.98,29,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665
2011-2012,Johnny Oduya,WPG,D,156.0,74.0,122.0,71.0,157.0,124.0,148.0,164.0,110.0,126.0,35.0,180.0,,128.0,Second Pair,81,1657.3333333333,3,15,18,3.56,48.28,49.98,29,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665
2011-2012,Jonathan Ericsson,DET,D,102.0,220.0,,66.0,57.0,39.0,126.0,169.0,115.0,26.0,215.0,67.0,,219.0,Third Pair,69,1179.2666666667,1,10,11,2.44,60.00,54.12,27,1984-03-02,SWE,SWE,76,218,2002,9,291,8470318
2011-2012,Jonathon Blum,NSH,D,207.0,107.0,124.0,109.0,227.0,214.0,221.0,7.0,212.0,199.0,38.0,207.0,,111.0,Third Pair,33,591.96666666667,3,4,7,1.41,35.71,43.28,22,1989-01-30,USA,USA,73,188,2007,1,23,8474164
2011-2012,Joni Pitkanen,CAR,D,13.0,218.0,50.0,90.0,38.0,228.0,41.0,21.0,13.0,70.0,203.0,164.0,,14.0,First Pair,30,669.13333333333,5,12,17,2.62,37.21,47.09,27,1983-09-19,FIN,FIN,75,220,2002,1,4,8470137
2011-2012,Jordan Leopold,BUF,D,84.0,165.0,88.0,136.0,107.0,165.0,95.0,3.0,164.0,127.0,87.0,200.0,,53.0,First Pair,79,1767.2833333333,10,14,24,5.39,53.57,48.96,31,1980-08-03,USA,USA,73,206,1999,2,44,8467917
2011-2012,Josh Gorges,MTL,D,213.0,20.0,,6.0,187.0,56.0,230.0,219.0,152.0,178.0,123.0,108.0,,96.0,First Pair,82,1855.7166666667,2,14,16,2.69,57.69,50.35,27,1984-08-14,CAN,CAN,73,204,-,-,-,8470324
2011-2012,Justin Braun,SJS,D,29.0,40.0,1.0,103.0,50.0,3.0,12.0,182.0,32.0,185.0,53.0,168.0,,132.0,Third Pair,66,1092.0833333333,2,9,11,5.04,47.46,56.73,24,1987-02-10,USA,USA,74,205,2007,7,201,8474027
2011-2012,Justin Falk,MIN,D,221.0,214.0,,29.0,231.0,224.0,162.0,230.0,146.0,211.0,107.0,64.0,,152.0,Second Pair,47,916.15,1,8,9,1.99,35.71,40.15,22,1988-10-11,CAN,CAN,77,223,2007,4,110,8473992
2011-2012,Justin Faulk,CAR,D,172.0,177.0,31.0,99.0,68.0,215.0,179.0,153.0,216.0,84.0,98.0,72.0,,76.0,First Pair,66,1507.7166666667,8,14,22,7.03,44.16,48.31,19,1992-03-20,USA,USA,72,214,2010,2,37,8475753
2011-2012,Karl Alzner,WSH,D,212.0,83.0,,132.0,193.0,69.0,210.0,208.0,192.0,204.0,102.0,160.0,,169.0,Second Pair,82,1711.6833333333,1,16,17,1.83,51.58,48.7,22,1988-09-24,CAN,CAN,75,213,2007,1,5,8473991
2011-2012,Keaton Ellerby,FLA,D,140.0,18.0,,75.0,132.0,88.0,43.0,217.0,175.0,55.0,74.0,37.0,,157.0,Third Pair,40,615.51666666667,0,5,5,1.1,43.59,49.31,22,1988-11-05,CAN,CAN,77,220,2007,1,10,8474184
2011-2012,Keith Aulie,TBL,D,228.0,229.0,,141.0,190.0,230.0,206.0,204.0,231.0,119.0,224.0,8.0,,227.0,Third Pair,36,483.61666666667,0,3,3,0.76,41.03,44.23,22,1989-06-11,CAN,CAN,78,222,2007,4,116,8474048
2011-2012,Keith Aulie,TOR,D,228.0,229.0,,141.0,190.0,230.0,206.0,204.0,231.0,119.0,224.0,8.0,,227.0,Third Pair,36,483.61666666667,0,3,3,0.76,41.03,44.23,22,1989-06-11,CAN,CAN,78,222,2007,4,116,8474048
2011-2012,Keith Ballard,VAN,D,197.0,155.0,,155.0,142.0,179.0,138.0,120.0,229.0,163.0,73.0,66.0,,172.0,Third Pair,47,731.1,1,6,7,2.59,47.50,46.0,28,1982-11-26,USA,USA,71,204,2002,1,11,8470054
2011-2012,Keith Yandle,PHX,D,5.0,216.0,94.0,,61.0,158.0,9.0,4.0,11.0,29.0,66.0,228.0,,16.0,First Pair,82,1831.7166666667,11,32,43,10.29,54.39,48.91,24,1986-09-09,USA,USA,73,192,2005,4,105,8471735
2011-2012,Kent Huskins,STL,D,133.0,44.0,,,54.0,18.0,208.0,35.0,197.0,46.0,89.0,227.0,,171.0,Third Pair,25,386.7,2,5,7,0.66,65.22,54.11,32,1979-05-04,CAN,CAN,76,210,1998,6,156,8467478
2011-2012,Kevin Bieksa,VAN,D,25.0,169.0,101.0,108.0,52.0,105.0,26.0,42.0,41.0,171.0,108.0,79.0,,43.0,First Pair,78,1843.9166666667,8,36,44,8.11,54.17,49.67,30,1981-06-16,CAN,CAN,73,197,2001,5,151,8469598
2011-2012,Kevin Klein,NSH,D,115.0,53.0,,119.0,217.0,125.0,81.0,90.0,46.0,213.0,28.0,116.0,,69.0,Second Pair,66,1316.1166666667,4,17,21,3.92,44.00,46.6,26,1984-12-13,CAN,CAN,73,206,2003,2,37,8470630
2011-2012,Kevin Shattenkirk,STL,D,11.0,21.0,16.0,72.0,73.0,24.0,36.0,33.0,4.0,24.0,114.0,162.0,,24.0,Second Pair,81,1749.6833333333,9,34,43,9.53,62.82,54.59,22,1989-01-29,USA,USA,72,212,2007,1,14,8474031
2011-2012,Kimmo Timonen,PHI,D,15.0,23.0,27.0,82.0,15.0,51.0,42.0,191.0,8.0,85.0,143.0,158.0,,22.0,Second Pair,76,1613.5666666667,4,39,43,5.95,54.32,56.77,36,1975-03-18,FIN,FIN,70,194,1993,10,250,8459670
2011-2012,Kris Letang,PIT,D,3.0,99.0,15.0,5.0,2.0,106.0,11.0,61.0,1.0,71.0,48.0,84.0,,2.0,First Pair,51,1266.7666666667,10,32,42,8.03,62.50,53.13,24,1987-04-24,CAN,CAN,72,201,2005,3,62,8471724
2011-2012,Kris Russell,CBJ,D,90.0,6.0,111.0,,98.0,34.0,130.0,18.0,123.0,17.0,27.0,118.0,,114.0,Third Pair,55,935.71666666667,6,6,12,3.22,59.65,55.44,24,1987-05-02,CAN,CAN,70,170,2005,3,67,8471729
2011-2012,Kris Russell,STL,D,90.0,6.0,111.0,,98.0,34.0,130.0,18.0,123.0,17.0,27.0,118.0,,114.0,Third Pair,55,935.71666666667,6,6,12,3.22,59.65,55.44,24,1987-05-02,CAN,CAN,70,170,2005,3,67,8471729
2011-2012,Kurtis Foster,ANA,D,126.0,210.0,65.0,,194.0,190.0,19.0,56.0,220.0,16.0,207.0,124.0,,83.0,Third Pair,51,810.16666666667,4,10,14,3.85,41.46,47.46,29,1981-11-24,CAN,CAN,77,225,2000,2,40,8468520
2011-2012,Kurtis Foster,MIN,D,126.0,210.0,65.0,,194.0,190.0,19.0,56.0,220.0,16.0,207.0,124.0,,83.0,Third Pair,51,810.16666666667,4,10,14,3.85,41.46,47.46,29,1981-11-24,CAN,CAN,77,225,2000,2,40,8468520
2011-2012,Kurtis Foster,NJD,D,126.0,210.0,65.0,,194.0,190.0,19.0,56.0,220.0,16.0,207.0,124.0,,83.0,Third Pair,51,810.16666666667,4,10,14,3.85,41.46,47.46,29,1981-11-24,CAN,CAN,77,225,2000,2,40,8468520
2011-2012,Kyle Quincey,COL,D,72.0,109.0,54.0,51.0,116.0,74.0,15.0,107.0,142.0,28.0,227.0,111.0,,45.0,Second Pair,72,1573.9,7,19,26,7.79,51.14,51.26,26,1985-08-12,CAN,CAN,74,210,2003,4,132,8470724
2011-2012,Kyle Quincey,DET,D,72.0,109.0,54.0,51.0,116.0,74.0,15.0,107.0,142.0,28.0,227.0,111.0,,45.0,Second Pair,72,1573.9,7,19,26,7.79,51.14,51.26,26,1985-08-12,CAN,CAN,74,210,2003,4,132,8470724
2011-2012,Ladislav Smid,EDM,D,219.0,96.0,,152.0,175.0,171.0,229.0,132.0,221.0,189.0,144.0,31.0,,160.0,Second Pair,78,1630.5333333333,5,10,15,1.82,50.51,47.35,25,1986-02-01,CZE,CZE,76,210,2004,1,9,8471222
2011-2012,Lubomir Visnovsky,ANA,D,46.0,162.0,43.0,,72.0,167.0,108.0,8.0,65.0,113.0,151.0,176.0,,32.0,Second Pair,68,1413.6,6,21,27,7.42,54.65,48.57,35,1976-08-11,SVK,SVK,70,192,2000,4,118,8468598
2011-2012,Luca Sbisa,ANA,D,116.0,207.0,,123.0,167.0,205.0,119.0,88.0,80.0,38.0,137.0,12.0,,144.0,Third Pair,80,1434.35,5,19,24,4.69,46.15,46.34,21,1990-01-30,ITA,CHE,74,206,2008,1,19,8474579
2011-2012,Luke Schenn,TOR,D,63.0,221.0,,144.0,82.0,225.0,65.0,134.0,34.0,132.0,97.0,4.0,,104.0,Third Pair,79,1266.7833333333,2,20,22,3.39,45.87,44.07,21,1989-11-02,CAN,CAN,74,225,2008,1,5,8474568
2011-2012,Marc Methot,CBJ,D,215.0,127.0,,156.0,230.0,81.0,195.0,202.0,118.0,143.0,186.0,33.0,,196.0,Second Pair,46,922.4,1,6,7,1.53,34.78,44.39,26,1985-06-21,CAN,CAN,76,230,2003,6,168,8470760
2011-2012,Marc Staal,NYR,D,164.0,153.0,,97.0,104.0,180.0,135.0,147.0,204.0,87.0,63.0,110.0,,118.0,Second Pair,46,915.03333333333,2,3,5,3.34,44.64,49.1,24,1987-01-13,CAN,CAN,76,208,2005,1,12,8471686
2011-2012,Marc-Andre Bergeron,TBL,D,12.0,183.0,64.0,,91.0,132.0,27.0,20.0,6.0,1.0,104.0,151.0,,40.0,Second Pair,43,832.21666666667,4,20,24,3.84,57.14,50.97,30,1980-10-13,CAN,CAN,69,190,-,-,-,8469765
2011-2012,Marc-Andre Bourdon,PHI,D,96.0,86.0,,,43.0,184.0,96.0,6.0,230.0,110.0,219.0,49.0,,146.0,Third Pair,45,728.6,4,3,7,1.98,51.79,48.92,21,1989-09-17,CAN,CAN,72,206,2008,3,67,8474631
2011-2012,Marc-Andre Gragnani,VAN,D,151.0,217.0,116.0,,48.0,98.0,197.0,179.0,162.0,18.0,205.0,218.0,,200.0,Third Pair,58,936.31666666667,2,13,15,2.17,60.38,50.1,24,1987-03-11,CAN,CAN,75,205,2005,3,87,8471752
2011-2012,Marc-Andre Gragnani,BUF,D,151.0,217.0,116.0,,48.0,98.0,197.0,179.0,162.0,18.0,205.0,218.0,,200.0,Third Pair,58,936.31666666667,2,13,15,2.17,60.38,50.1,24,1987-03-11,CAN,CAN,75,205,2005,3,87,8471752
2011-2012,Marc-Edouard Vlasic,SJS,D,44.0,28.0,,167.0,14.0,47.0,78.0,97.0,69.0,198.0,19.0,212.0,,77.0,First Pair,82,1898.9166666667,4,19,23,6.74,53.57,55.53,24,1987-03-30,CAN,CAN,73,205,2005,2,35,8471709
2011-2012,Marco Scandella,MIN,D,223.0,166.0,95.0,18.0,222.0,196.0,155.0,201.0,226.0,212.0,43.0,196.0,,117.0,Second Pair,63,1372.2833333333,3,9,12,3.76,33.33,44.67,21,1990-02-23,CAN,CAN,75,212,2008,2,55,8474618
2011-2012,Marek Zidlicky,MIN,D,134.0,164.0,86.0,,179.0,67.0,216.0,142.0,19.0,167.0,159.0,149.0,,90.0,Second Pair,63,1343.8333333333,2,20,22,4.14,50.00,54.82,34,1977-02-03,CZE,CZE,71,190,2001,6,176,8469623
2011-2012,Marek Zidlicky,NJD,D,134.0,164.0,86.0,,179.0,67.0,216.0,142.0,19.0,167.0,159.0,149.0,,90.0,Second Pair,63,1343.8333333333,2,20,22,4.14,50.00,54.82,34,1977-02-03,CZE,CZE,71,190,2001,6,176,8469623
2011-2012,Mark Eaton,NYI,D,208.0,123.0,,76.0,171.0,220.0,189.0,220.0,210.0,180.0,31.0,166.0,,174.0,Third Pair,62,995.13333333333,1,3,4,1.98,34.92,46.45,34,1977-05-06,USA,USA,73,215,-,-,-,8467580
2011-2012,Mark Fayne,NJD,D,191.0,43.0,120.0,32.0,215.0,2.0,115.0,92.0,199.0,151.0,113.0,156.0,,168.0,Second Pair,82,1655.5333333333,4,13,17,3.42,49.04,51.71,24,1987-05-15,USA,USA,75,209,2005,5,155,8471816
2011-2012,Mark Fistric,DAL,D,232.0,13.0,,68.0,219.0,26.0,214.0,209.0,228.0,166.0,168.0,1.0,,221.0,Third Pair,60,990.28333333333,0,2,2,0.96,46.81,51.03,25,1986-06-01,CAN,CAN,74,225,2004,1,28,8471241
2011-2012,Mark Flood,WPG,D,135.0,102.0,5.0,2.0,168.0,142.0,169.0,17.0,150.0,51.0,161.0,224.0,,165.0,Third Pair,33,506.5,3,4,7,2.11,48.00,49.19,26,1984-09-29,CAN,CAN,73,195,2003,6,188,8470780
2011-2012,Mark Giordano,CGY,D,61.0,34.0,60.0,16.0,141.0,50.0,38.0,55.0,54.0,112.0,146.0,87.0,,12.0,First Pair,61,1404.2333333333,9,18,27,6.27,51.28,49.44,27,1983-10-03,CAN,CAN,72,205,-,-,-,8470966
2011-2012,Mark Streit,NYI,D,40.0,174.0,8.0,,29.0,203.0,103.0,161.0,15.0,172.0,148.0,136.0,,20.0,First Pair,82,1917.0666666667,7,40,47,9.2,45.76,50.08,33,1977-12-11,CHE,CHE,71,186,2004,9,262,8468309
2011-2012,Mark Stuart,WPG,D,157.0,63.0,,120.0,152.0,195.0,144.0,167.0,127.0,86.0,119.0,19.0,,149.0,Third Pair,80,1376.15,3,11,14,2.5,44.19,46.55,27,1984-04-27,USA,USA,74,215,2003,1,21,8470614
2011-2012,Matt Carkner,OTT,D,188.0,78.0,,122.0,166.0,55.0,132.0,112.0,223.0,201.0,229.0,9.0,,226.0,Fringe,29,345.35,1,2,3,0.53,50.00,40.45,30,1980-11-03,CAN,CAN,77,229,1999,2,58,8467931
2011-2012,Matt Carle,PHI,D,19.0,84.0,77.0,4.0,9.0,137.0,80.0,180.0,10.0,136.0,67.0,208.0,,36.0,First Pair,82,1887.6833333333,4,34,38,7.1,51.72,52.8,26,1984-09-25,USA,USA,72,197,2003,2,47,8470640
2011-2012,Matt Gilroy,TBL,D,39.0,129.0,,124.0,30.0,138.0,71.0,47.0,63.0,31.0,76.0,155.0,,154.0,Third Pair,67,1172.9666666667,3,17,20,3.07,52.75,50.13,27,1984-07-20,USA,USA,73,199,-,-,-,8475118
2011-2012,Matt Gilroy,OTT,D,39.0,129.0,,124.0,30.0,138.0,71.0,47.0,63.0,31.0,76.0,155.0,,154.0,Third Pair,67,1172.9666666667,3,17,20,3.07,52.75,50.13,27,1984-07-20,USA,USA,73,199,-,-,-,8475118
2011-2012,Matt Greene,LAK,D,104.0,26.0,,54.0,144.0,6.0,111.0,85.0,76.0,108.0,213.0,3.0,,180.0,Third Pair,82,1367.15,4,11,15,2.48,47.69,54.17,28,1983-05-13,USA,USA,75,236,2002,2,44,8470121
2011-2012,Matt Hunwick,COL,D,87.0,199.0,123.0,27.0,85.0,107.0,70.0,27.0,179.0,81.0,94.0,175.0,,181.0,Second Pair,33,595.93333333333,3,3,6,1.97,44.44,52.99,26,1985-05-21,USA,USA,71,194,2004,7,224,8471436
2011-2012,Matt Niskanen,PIT,D,107.0,60.0,37.0,,63.0,25.0,68.0,171.0,177.0,27.0,204.0,51.0,,140.0,Third Pair,75,1345.4166666667,4,17,21,6.11,56.67,54.49,24,1986-12-06,USA,USA,73,203,2005,1,28,8471702
2011-2012,Matt Taormina,NJD,D,141.0,7.0,,,207.0,4.0,79.0,130.0,100.0,89.0,6.0,193.0,,163.0,Third Pair,30,496.03333333333,1,6,7,1.02,62.96,53.29,24,1986-10-20,USA,USA,70,188,-,-,-,8475060
2011-2012,Michael Del Zotto,NYR,D,64.0,181.0,61.0,39.0,11.0,197.0,150.0,26.0,147.0,53.0,125.0,42.0,,62.0,First Pair,77,1727.7333333333,10,31,41,7.07,57.61,51.57,21,1990-06-24,CAN,CAN,72,195,2008,1,20,8474584
2011-2012,Michal Rozsival,PHX,D,81.0,57.0,,28.0,27.0,100.0,185.0,141.0,43.0,141.0,192.0,100.0,,123.0,Second Pair,54,1043.7833333333,1,12,13,1.75,53.97,51.23,32,1978-09-03,CZE,CZE,73,210,1996,4,105,8465058
2011-2012,Mike Commodore,DET,D,198.0,15.0,,177.0,201.0,23.0,85.0,215.0,178.0,221.0,230.0,23.0,,222.0,Fringe,30,378.08333333333,0,2,2,0.65,66.67,51.48,31,1979-11-07,CAN,CAN,76,227,1999,2,42,8467915
2011-2012,Mike Commodore,TBL,D,198.0,15.0,,177.0,201.0,23.0,85.0,215.0,178.0,221.0,230.0,23.0,,222.0,Fringe,30,378.08333333333,0,2,2,0.65,66.67,51.48,31,1979-11-07,CAN,CAN,76,227,1999,2,42,8467915
2011-2012,Mike Green,WSH,D,23.0,168.0,29.0,149.0,6.0,118.0,24.0,129.0,71.0,106.0,88.0,140.0,,30.0,Second Pair,32,673.38333333333,3,4,7,3.56,58.14,53.59,25,1985-10-12,CAN,CAN,73,210,2004,1,29,8471242
2011-2012,Mike Komisarek,TOR,D,189.0,73.0,,92.0,178.0,181.0,142.0,187.0,168.0,218.0,191.0,17.0,,186.0,Third Pair,45,749.53333333333,1,4,5,0.91,38.60,45.44,29,1982-01-19,USA,USA,76,235,2001,1,7,8469460
2011-2012,Mike Mottau,BOS,D,205.0,82.0,,36.0,204.0,148.0,192.0,222.0,155.0,68.0,116.0,94.0,,215.0,Third Pair,35,492.85,0,2,2,0.96,36.36,46.25,33,1978-03-19,USA,USA,72,195,1997,7,182,8466309
2011-2012,Mike Mottau,NYI,D,205.0,82.0,,36.0,204.0,148.0,192.0,222.0,155.0,68.0,116.0,94.0,,215.0,Third Pair,35,492.85,0,2,2,0.96,36.36,46.25,33,1978-03-19,USA,USA,72,195,1997,7,182,8466309
2011-2012,Mike Weaver,FLA,D,220.0,47.0,,69.0,198.0,90.0,224.0,223.0,166.0,216.0,8.0,133.0,,184.0,Second Pair,82,1666.8833333333,0,16,16,2.02,45.63,45.32,33,1978-05-02,CAN,CAN,70,186,-,-,-,8468478
2011-2012,Mike Weber,BUF,D,203.0,117.0,,7.0,202.0,134.0,149.0,192.0,194.0,196.0,197.0,14.0,,159.0,Second Pair,51,947.35,1,4,5,1.75,31.58,43.78,23,1987-12-16,USA,USA,74,188,2006,2,57,8473426
2011-2012,Milan Jurcina,NYI,D,53.0,142.0,23.0,138.0,123.0,232.0,17.0,127.0,62.0,134.0,194.0,13.0,,66.0,Second Pair,65,1220.5,3,8,11,5.76,31.33,45.88,28,1983-06-07,SVK,SVK,76,253,2001,8,241,8469684
2011-2012,Nate Prosser,MIN,D,224.0,24.0,73.0,15.0,225.0,217.0,231.0,193.0,134.0,231.0,178.0,187.0,,100.0,Second Pair,51,981.61666666667,1,11,12,1.79,35.71,42.86,25,1986-05-07,USA,USA,74,201,-,-,-,8475613
2011-2012,Nick Leddy,CHI,D,117.0,151.0,98.0,175.0,80.0,89.0,173.0,84.0,130.0,48.0,23.0,199.0,,133.0,First Pair,82,1810.7666666667,3,34,37,4.56,46.77,50.27,20,1991-03-20,USA,USA,72,205,2009,1,16,8475181
2011-2012,Nick Schultz,EDM,D,216.0,55.0,,65.0,200.0,127.0,225.0,211.0,158.0,228.0,196.0,152.0,,166.0,Second Pair,82,1616.0666666667,1,6,7,3.1,42.65,47.63,29,1982-08-25,CAN,CAN,73,203,2000,2,33,8468513
2011-2012,Nick Schultz,MIN,D,216.0,55.0,,65.0,200.0,127.0,225.0,211.0,158.0,228.0,196.0,152.0,,166.0,Second Pair,82,1616.0666666667,1,6,7,3.1,42.65,47.63,29,1982-08-25,CAN,CAN,73,203,2000,2,33,8468513
2011-2012,Nicklas Grossmann,DAL,D,218.0,103.0,,105.0,221.0,140.0,201.0,227.0,149.0,208.0,163.0,27.0,,178.0,Second Pair,74,1392.35,0,11,11,1.67,47.73,43.63,26,1985-01-22,SWE,SWE,76,230,2004,2,56,8471269
2011-2012,Nicklas Grossmann,PHI,D,218.0,103.0,,105.0,221.0,140.0,201.0,227.0,149.0,208.0,163.0,27.0,,178.0,Second Pair,74,1392.35,0,11,11,1.67,47.73,43.63,26,1985-01-22,SWE,SWE,76,230,2004,2,56,8471269
2011-2012,Nicklas Lidstrom,DET,D,47.0,79.0,7.0,150.0,13.0,40.0,60.0,32.0,174.0,59.0,174.0,217.0,,15.0,First Pair,70,1663.95,11,23,34,8.64,63.04,56.94,41,1970-04-28,SWE,SWE,73,192,1989,3,53,8457063
2011-2012,Nikita Nikitin,CBJ,D,114.0,41.0,11.0,21.0,161.0,43.0,100.0,68.0,114.0,206.0,18.0,184.0,,47.0,First Pair,61,1414.4833333333,7,25,32,5.63,46.51,54.34,25,1986-06-16,RUS,RUS,76,217,2004,5,136,8471348
2011-2012,Nikita Nikitin,STL,D,114.0,41.0,11.0,21.0,161.0,43.0,100.0,68.0,114.0,206.0,18.0,184.0,,47.0,First Pair,61,1414.4833333333,7,25,32,5.63,46.51,54.34,25,1986-06-16,RUS,RUS,76,217,2004,5,136,8471348
2011-2012,Niklas Hjalmarsson,CHI,D,162.0,11.0,,110.0,151.0,12.0,167.0,186.0,106.0,74.0,52.0,201.0,,129.0,Second Pair,69,1392.4,1,14,15,1.87,50.62,50.79,24,1987-06-06,SWE,SWE,75,197,2005,4,108,8471769
