Season,Player ID,Player,Team,Position,ovr_pct,evs_pct,pkl_pct,ldg_pct,mdg_pct,hdg_pct,rbd_pct,tmd_pct,gre_pct,qal_pct,bad_pct,awf_pct,wrk_pct,ovr_rank,evs_rank,pkl_rank,ldg_rank,mdg_rank,hdg_rank,rbd_rank,tmd_rank,gre_rank,qal_rank,bad_rank,awf_rank,wrk_rank,all_players,Role,GP,TOI,SV%,GAA,xG Against,Goals Against,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,W,L,OT/SO,Shutouts,Age,ovr_history,evs_history,pkl_history,team_history
2025-2026,8482447,Leevi Meriläinen,OTT,G,1.4,1.4,1.4,19.7,1.4,1.4,43.7,100.0,2.8,1.4,1.4,1.4,7.0,71,71,71,58,71,71,41,1,70,71,71,71,67,71,Backup,20.0,1094.13,0.86,3.51,46.09,64.0,G,74.0,196.0,2002-08-13,FIN,2020.0,3.0,71.0,L,8,10,1,0,23,"[None, None, None, None, 1]","[None, None, None, None, 1]","[None, None, None, None, 2]","[None, None, None, None, 'OTT']"
2025-2026,8476999,Linus Ullmark,OTT,G,43.7,45.1,47.9,71.8,56.3,29.6,46.5,84.5,12.7,80.3,80.3,23.9,70.4,41,40,38,21,32,51,39,12,63,15,15,55,22,71,Tandem (1A),49.0,2883.15,0.891,2.73,128.1,131.0,G,76.0,223.0,1993-07-31,SWE,2012.0,6.0,163.0,L,28,12,8,3,32,"[34, 97, 85, 52, 22]","[29, 97, 87, 47, 31]","[84, 90, 59, 86, 14]","['BOS', 'BOS', 'BOS', 'OTT', 'OTT']"
2025-2026,8480313,Logan Thompson,WSH,G,100.0,100.0,80.3,42.3,94.4,95.8,16.9,21.1,95.8,94.4,94.4,94.4,78.9,1,1,15,42,5,4,60,57,4,5,5,5,16,71,Starter,58.0,3445.05,0.912,2.44,190.48,140.0,G,76.0,207.0,1997-02-25,CAN,,,,R,31,21,6,4,28,"[69, 50, 45, 97, 100]","[68, 50, 49, 95, 100]","[50, 40, 47, 67, 95]","['VGK', 'VGK', 'VGK', 'WSH', 'WSH']"
2025-2026,8480843,Lukas Dostal,ANA,G,54.9,62.0,23.9,45.1,73.2,42.3,87.3,28.2,63.4,57.7,57.7,64.8,83.1,33,28,55,40,20,42,10,52,27,31,31,26,13,71,Starter,56.0,3267.78,0.888,3.1,182.43,169.0,G,74.0,190.0,2000-06-22,CZE,2018.0,3.0,85.0,L,30,20,4,0,25,"[None, 72, 16, 83, 50]","[None, 80, 22, 86, 49]","[None, 12, 22, 50, 29]","[None, 'ANA', 'ANA', 'ANA', 'ANA']"
2025-2026,8478406,Mackenzie Blackwood,COL,G,70.4,56.3,91.5,35.2,71.8,50.7,21.1,43.7,85.9,84.5,87.3,36.6,73.2,22,32,7,47,21,36,57,41,11,12,10,46,20,71,Tandem (1B),39.0,2155.67,0.904,2.51,104.51,90.0,G,76.0,225.0,1996-12-09,CAN,2015.0,2.0,42.0,L,23,10,2,3,28,"[10, 28, 42, 72, 73]","[8, 33, 28, 57, 77]","[66, 46, 80, 94, 47]","['NJD', 'NJD', 'SJS', 'COL', 'COL']"
2025-2026,8484268,Nikita Tolopilo,VAN,G,14.1,18.3,18.3,53.5,11.3,52.1,7.0,1.4,46.5,26.8,26.8,57.7,9.9,62,59,59,34,64,35,67,71,39,53,53,31,65,71,Backup,21.0,1145.53,0.881,3.61,69.85,69.0,G,78.0,229.0,2000-04-06,BLR,,,,L,6,11,2,0,25,"[None, None, None, None, 32]","[None, None, None, None, 32]","[None, None, None, None, 38]","[None, None, None, None, 'VAN']"
2025-2026,8475831,Philipp Grubauer,SEA,G,7.0,7.0,32.4,81.7,18.3,9.9,81.7,59.2,36.6,4.2,4.2,42.3,33.8,67,67,49,14,59,65,14,30,46,69,69,42,48,71,Backup,32.0,1790.95,0.909,2.65,93.36,79.0,G,73.0,188.0,1991-11-25,DEU,2010.0,4.0,112.0,L,13,12,4,0,33,"[1, 62, 15, 1, 90]","[1, 68, 18, 1, 95]","[47, 36, 43, 61, 21]","['SEA', 'SEA', 'SEA', 'SEA', 'SEA']"
2025-2026,8481035,Samuel Ersson,PHI,G,2.8,2.8,63.4,38.0,2.8,14.1,94.4,97.2,22.5,12.7,12.7,4.2,63.4,70,70,27,45,70,62,5,3,56,63,63,69,27,71,Tandem (1B),33.0,1866.58,0.87,3.12,91.12,97.0,G,75.0,194.0,1999-10-20,SWE,2018.0,5.0,143.0,L,14,11,5,0,25,"[None, None, 29, 4, 7]","[None, None, 19, 4, 8]","[None, None, 74, 72, 57]","[None, None, 'PHI', 'PHI', 'PHI']"
2025-2026,8478470,Samuel Montembeault,MTL,G,76.1,66.2,94.4,11.3,45.1,76.1,31.0,18.3,69.0,36.6,36.6,69.0,64.8,18,25,5,64,40,18,50,59,23,46,46,23,26,71,Backup,25.0,1417.95,0.872,3.43,80.18,81.0,G,75.0,218.0,1996-10-30,CAN,2015.0,3.0,77.0,L,10,8,4,0,28,"[24, 81, 94, 82, 33]","[34, 85, 83, 75, 28]","[5, 17, 98, 85, 56]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2025-2026,8475809,Scott Wedgewood,COL,G,67.6,74.6,42.3,31.0,32.4,87.3,97.2,98.6,49.3,76.1,76.1,74.6,40.8,24,19,42,50,49,10,3,2,37,18,18,19,43,71,Tandem (1A),45.0,2548.13,0.921,2.03,114.39,86.0,G,74.0,201.0,1992-08-14,CAN,2010.0,3.0,84.0,L,31,6,6,4,33,"[68, 65, 23, 58, 93]","[72, 60, 26, 60, 85]","[34, 60, 31, 20, 85]","['DAL', 'DAL', 'DAL', 'COL', 'COL']"
2025-2026,8475683,Sergei Bobrovsky,FLA,G,28.2,33.8,19.7,66.2,38.0,28.2,88.7,95.8,52.1,25.4,25.4,16.9,90.1,52,48,58,25,45,52,9,4,35,54,54,60,8,71,Starter,52.0,3009.65,0.877,3.07,145.67,154.0,G,74.0,180.0,1988-09-20,RUS,,,,L,27,23,1,4,36,"[84, 54, 66, 54, 8]","[82, 69, 69, 52, 12]","[85, 5, 54, 42, 15]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2025-2026,8481519,Spencer Knight,CHI,G,84.5,80.3,93.0,26.8,29.6,93.0,12.7,5.6,57.7,62.0,62.0,70.4,77.5,12,15,6,53,51,6,63,68,31,28,28,22,17,71,Starter,55.0,3292.75,0.902,2.82,180.19,155.0,G,75.0,191.0,2001-04-19,USA,2019.0,1.0,13.0,L,19,25,11,3,24,"[65, 34, None, 63, 80]","[76, 42, None, 64, 73]","[15, 4, None, 52, 97]","['FLA', 'FLA', None, 'CHI', 'CHI']"
2025-2026,8479973,Stuart Skinner,PIT,G,47.9,50.7,35.2,40.8,63.4,40.8,40.8,36.6,71.8,31.0,31.0,46.5,85.9,38,36,47,43,27,43,43,46,21,50,50,39,11,71,Starter,50.0,2921.95,0.888,2.92,157.96,142.0,G,76.0,215.0,1998-11-01,CAN,2017.0,3.0,78.0,L,23,17,9,2,26,"[43, 90, 50, 41, 69]","[42, 89, 54, 41, 80]","[60, 84, 36, 55, 33]","['EDM', 'EDM', 'EDM', 'EDM', 'PIT']"
2025-2026,8477967,Thatcher Demko,VAN,G,80.3,77.5,60.6,14.1,91.5,64.8,70.4,64.8,80.3,50.7,50.7,35.2,29.6,15,17,29,62,7,26,22,26,15,36,36,47,51,71,Backup,20.0,1115.87,0.895,2.9,61.64,54.0,G,76.0,192.0,1995-12-08,USA,2014.0,2.0,36.0,L,8,10,1,1,29,"[92, 66, 80, 69, 56]","[95, 78, 73, 73, 63]","[33, 2, 85, 58, 52]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2025-2026,8477465,Tristan Jarry,EDM,G,31.0,31.0,33.8,39.4,47.9,26.8,36.6,33.8,50.7,35.2,35.2,14.1,54.9,50,50,48,44,38,53,46,48,36,47,47,62,33,71,Tandem (1B),33.0,1772.65,0.882,3.32,99.82,98.0,G,76.0,201.0,1995-04-29,CAN,2013.0,2.0,44.0,L,18,9,3,2,30,"[78, 45, 71, 17, 40]","[66, 40, 64, 20, 42]","[91, 65, 73, 35, 28]","['PIT', 'PIT', 'PIT', 'PIT', 'EDM']"
2025-2026,8480045,Ukko-Pekka Luukkonen,BUF,G,50.7,43.7,69.0,15.5,43.7,57.7,62.0,67.6,62.0,64.8,64.8,11.3,74.6,36,41,23,61,41,31,28,24,28,26,26,64,19,71,Tandem (1B),35.0,1967.77,0.909,2.59,97.99,85.0,G,77.0,223.0,1999-03-09,FIN,2017.0,2.0,54.0,L,22,9,3,1,26,"[None, 13, 77, 19, 64]","[None, 12, 66, 22, 56]","[None, 37, 84, 29, 87]","[None, 'BUF', 'BUF', 'BUF', 'BUF']"
2025-2026,8478024,Ville Husso,ANA,G,12.7,16.9,25.4,57.7,25.4,18.3,60.6,49.3,7.0,5.6,5.6,9.9,2.8,63,60,54,31,54,59,29,37,67,68,68,65,70,71,Backup,20.0,1145.63,0.884,3.25,62.5,62.0,G,75.0,205.0,1995-02-06,FIN,2014.0,4.0,94.0,L,10,8,2,0,30,"[94, 26, 47, 27, 15]","[92, 25, 36, 38, 18]","[76, 30, 81, 13, 23]","['STL', 'DET', 'DET', 'ANA', 'ANA']"
2025-2026,8477970,Vitek Vanecek,UTA,G,9.9,11.3,54.9,56.3,85.9,2.8,19.7,66.2,21.1,19.7,19.7,38.0,18.3,65,64,33,32,11,70,58,25,57,58,58,45,59,71,Backup,22.0,1206.15,0.883,2.93,60.57,59.0,G,74.0,184.0,1996-01-09,CZE,2014.0,2.0,39.0,L,5,13,3,1,29,"[81, 78, 11, 30, 28]","[79, 64, 9, 32, 25]","[68, 86, 56, 41, 70]","['WSH', 'NJD', 'NJD', 'FLA', 'UTA']"
2025-2026,8482137,Yaroslav Askarov,SJS,G,40.8,35.2,64.8,80.3,7.0,85.9,1.4,4.2,66.2,18.3,18.3,7.0,32.4,43,47,26,15,67,11,71,69,25,59,59,67,49,71,Tandem (1A),47.0,2595.88,0.883,3.63,152.11,157.0,G,75.0,180.0,2002-06-16,RUS,2020.0,1.0,11.0,R,21,20,4,0,23,"[None, None, None, 66, 25]","[None, None, None, 69, 19]","[None, None, None, 70, 67]","[None, None, None, 'SJS', 'SJS']"
