Season,Player ID,Player,Team,Position,ovr_pct,evs_pct,pkl_pct,ldg_pct,mdg_pct,hdg_pct,rbd_pct,tmd_pct,gre_pct,qal_pct,bad_pct,awf_pct,wrk_pct,ovr_rank,evs_rank,pkl_rank,ldg_rank,mdg_rank,hdg_rank,rbd_rank,tmd_rank,gre_rank,qal_rank,bad_rank,awf_rank,wrk_rank,all_players,Role,GP,TOI,SV%,GAA,xG Against,Goals Against,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,W,L,OT/SO,Shutouts,Age,ovr_history,evs_history,pkl_history,team_history
2023-2024,8470594,Marc-Andre Fleury,MIN,G,23.9,36.6,1.4,52.1,42.3,42.3,80.3,83.1,36.6,25.4,29.6,9.9,77.5,55,46,71,35,42,42,15,13,44,54,51,63,17,71,Tandem (1B),40.0,2232.67,0.895,2.98,99.35,111.0,G,74.0,185.0,1984-11-28,CAN,2003.0,1.0,1.0,L,17,15,5,2,38,"[13, 95, 27, 48, 26]","[22, 91, 30, 56, 50]","[9, 89, 23, 20, 1]","['VGK', 'VGK', 'MIN', 'MIN', 'MIN']"
2023-2024,8474889,Martin Jones,TOR,G,31.0,39.4,14.1,9.9,84.5,23.9,56.3,56.3,16.9,36.6,36.6,21.1,42.3,50,44,62,65,12,55,32,32,58,46,46,55,42,71,Backup,22.0,1169.67,0.902,2.87,59.76,56.0,G,77.0,203.0,1990-01-10,CAN,,,,L,11,8,1,2,33,"[9, 27, 20, 25, 70]","[7, 39, 20, 30, 77]","[100, 8, 39, 21, 16]","['SJS', 'SJS', 'PHI', 'SEA', 'TOR']"
2023-2024,8482076,Nico Daws,NJD,G,12.7,15.5,9.9,25.4,8.5,45.1,81.7,77.5,60.6,19.7,19.7,2.8,8.5,63,61,65,54,66,40,14,17,27,58,58,68,66,71,Backup,21.0,1144.05,0.894,3.15,56.77,60.0,G,76.0,205.0,2000-12-22,DEU,2020.0,3.0,84.0,L,9,11,0,0,22,"[None, None, 21, None, 19]","[None, None, 24, None, 32]","[None, None, 17, None, 14]","[None, None, 'NJD', None, 'NJD']"
2023-2024,8475852,Petr Mrazek,CHI,G,16.9,21.1,26.8,8.5,15.5,60.6,18.3,9.9,29.6,21.1,21.1,29.6,56.3,60,57,53,66,61,29,59,65,49,57,57,49,32,71,Starter,56.0,3153.05,0.907,3.04,171.53,160.0,G,74.0,192.0,1992-02-14,CZE,2010.0,5.0,141.0,L,18,31,4,1,31,"[60, 100, 5, 21, 69]","[63, 100, 5, 20, 76]","[62, 68, 44, 25, 32]","['CAR', 'CAR', 'TOR', 'CHI', 'CHI']"
2023-2024,8475831,Philipp Grubauer,SEA,G,9.9,14.1,39.4,45.1,31.0,15.5,74.6,85.9,12.7,2.8,2.8,33.8,66.2,65,62,44,40,50,61,19,11,61,70,70,46,25,71,Tandem (1B),36.0,1995.92,0.899,2.86,90.04,95.0,G,73.0,188.0,1991-11-25,DEU,2010.0,4.0,112.0,L,14,16,2,2,31,"[77, 60, 1, 62, 15]","[83, 50, 1, 68, 18]","[21, 94, 47, 36, 43]","['COL', 'COL', 'SEA', 'SEA', 'SEA']"
2023-2024,8481611,Pyotr Kochetkov,CAR,G,62.0,42.3,95.8,38.0,14.1,88.7,77.5,91.5,56.3,46.5,46.5,87.3,40.8,28,42,4,45,62,9,17,7,30,39,39,10,43,71,Tandem (1A),42.0,2371.45,0.911,2.33,98.78,92.0,G,75.0,196.0,1999-06-25,RUS,2019.0,2.0,36.0,L,23,13,4,4,24,"[None, None, None, 73, 52]","[None, None, None, 57, 47]","[None, None, None, 96, 77]","[None, None, None, 'CAR', 'CAR']"
2023-2024,8481035,Samuel Ersson,PHI,G,18.3,12.7,83.1,42.3,18.3,21.1,46.5,97.2,47.9,74.6,74.6,16.9,83.1,59,63,13,42,59,57,39,3,36,19,19,58,13,71,Starter,51.0,2809.43,0.89,2.82,127.63,132.0,G,75.0,194.0,1999-10-20,SWE,2018.0,5.0,143.0,L,23,19,7,4,23,"[None, None, None, None, 29]","[None, None, None, None, 19]","[None, None, None, None, 74]","[None, None, None, None, 'PHI']"
2023-2024,8478470,Samuel Montembeault,MTL,G,76.1,80.3,54.9,76.1,64.8,73.2,26.8,7.0,74.6,80.3,78.9,46.5,59.2,18,15,33,18,26,20,53,67,18,15,16,37,30,71,Tandem (1A),41.0,2428.77,0.903,3.14,141.97,127.0,G,75.0,218.0,1996-10-30,CAN,2015.0,3.0,77.0,L,16,15,9,0,26,"[6, None, 24, 81, 94]","[6, None, 34, 85, 83]","[30, None, 5, 17, 98]","['FLA', None, 'MTL', 'MTL', 'MTL']"
2023-2024,8475809,Scott Wedgewood,DAL,G,42.3,50.7,33.8,21.1,73.2,36.6,54.9,69.0,15.5,28.2,26.8,77.5,28.2,42,36,48,57,20,46,33,23,59,52,53,17,52,71,Backup,32.0,1789.52,0.899,2.85,76.54,85.0,G,74.0,201.0,1992-08-14,CAN,2010.0,3.0,84.0,L,16,7,5,0,31,"[None, 53, 68, 65, 23]","[None, 53, 72, 60, 26]","[None, 40, 34, 60, 31]","[None, 'NJD', 'DAL', 'DAL', 'DAL']"
2023-2024,8473575,Semyon Varlamov,NYI,G,74.6,76.1,60.6,97.2,36.6,87.3,16.9,25.4,52.1,42.3,42.3,94.4,26.8,19,18,29,3,46,10,60,54,33,42,42,5,53,71,Backup,28.0,1594.73,0.918,2.6,81.48,69.0,G,74.0,201.0,1988-04-27,RUS,2006.0,1.0,23.0,L,14,8,4,3,35,"[78, 87, 50, 70, 88]","[77, 87, 39, 70, 88]","[75, 58, 82, 62, 52]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8475683,Sergei Bobrovsky,FLA,G,73.2,77.5,32.4,32.4,77.5,76.1,60.6,66.2,57.7,57.7,57.7,47.9,88.7,20,17,49,49,17,18,29,25,29,31,31,36,9,71,Starter,58.0,3413.72,0.915,2.37,148.61,135.0,G,74.0,180.0,1988-09-20,RUS,,,,L,36,17,4,6,34,"[21, 26, 84, 54, 66]","[21, 33, 82, 69, 69]","[65, 21, 85, 5, 54]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2023-2024,8477484,Spencer Martin,CAR,G,2.8,4.2,5.6,18.3,11.3,9.9,36.6,28.2,11.3,1.4,1.4,8.5,19.7,70,69,68,59,64,65,46,52,62,71,71,64,58,71,Backup,19.0,1072.22,0.889,3.3,55.59,59.0,G,75.0,191.0,1995-06-08,CAN,2013.0,3.0,63.0,L,7,9,2,0,28,"[None, None, None, 2, 31]","[None, None, None, 2, 35]","[None, None, None, 8, 26]","[None, None, None, 'VAN', 'CAR']"
2023-2024,8479973,Stuart Skinner,EDM,G,69.0,69.0,62.0,94.4,53.5,54.9,95.8,62.0,88.7,78.9,77.5,57.7,70.4,23,23,28,5,34,33,4,28,8,16,17,29,22,71,Starter,59.0,3361.27,0.905,2.62,155.01,147.0,G,76.0,215.0,1998-11-01,CAN,2017.0,3.0,78.0,L,36,16,5,2,24,"[None, None, 43, 90, 50]","[None, None, 42, 89, 54]","[None, None, 60, 84, 36]","[None, None, 'EDM', 'EDM', 'EDM']"
2023-2024,8477967,Thatcher Demko,VAN,G,83.1,85.9,38.0,53.5,81.7,84.5,53.5,39.4,78.9,40.8,40.8,70.4,80.3,13,11,45,34,14,12,34,44,15,43,43,20,15,71,Starter,51.0,3015.88,0.918,2.45,143.37,123.0,G,76.0,192.0,1995-12-08,USA,2014.0,2.0,36.0,L,35,14,2,5,27,"[28, 89, 92, 66, 80]","[16, 88, 95, 78, 73]","[84, 78, 33, 2, 85]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2023-2024,8477465,Tristan Jarry,PIT,G,67.6,63.4,80.3,90.1,71.8,22.5,66.2,57.7,50.7,85.9,85.9,54.9,84.5,24,27,15,8,21,56,25,31,34,11,11,31,12,71,Starter,51.0,2740.63,0.903,2.91,142.93,133.0,G,76.0,201.0,1995-04-29,CAN,2013.0,2.0,44.0,L,19,25,5,6,28,"[43, 49, 78, 45, 71]","[45, 56, 66, 40, 64]","[28, 13, 91, 65, 73]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2023-2024,8480045,Ukko-Pekka Luukkonen,BUF,G,36.6,29.6,70.4,5.6,57.7,40.8,35.2,16.9,42.3,39.4,39.4,59.2,71.8,46,51,22,68,31,43,47,60,40,44,44,28,21,71,Starter,54.0,3080.82,0.91,2.57,148.77,132.0,G,77.0,223.0,1999-03-09,FIN,2017.0,2.0,54.0,L,27,22,4,5,24,"[None, None, None, 13, 77]","[None, None, None, 12, 66]","[None, None, None, 37, 84]","[None, None, None, 'BUF', 'BUF']"
2023-2024,8478024,Ville Husso,DET,G,54.9,47.9,63.4,60.6,43.7,50.7,63.4,45.1,63.4,29.6,28.2,36.6,53.5,33,38,27,29,41,36,27,40,25,51,52,44,34,71,Backup,19.0,1012.92,0.892,3.55,58.44,60.0,G,75.0,205.0,1995-02-06,FIN,2014.0,4.0,94.0,L,9,5,2,0,28,"[None, 20, 94, 26, 47]","[None, 21, 92, 25, 36]","[None, 33, 76, 30, 81]","[None, 'STL', 'STL', 'DET', 'DET']"
2023-2024,8477970,Vitek Vanecek,NJD,G,52.1,40.8,73.2,67.6,90.1,4.2,71.8,81.7,31.0,26.8,25.4,50.7,64.8,35,43,20,24,8,69,21,14,48,53,54,34,26,71,Backup,32.0,1791.82,0.89,3.18,84.04,95.0,G,74.0,184.0,1996-01-09,CZE,2014.0,2.0,39.0,L,17,9,3,0,27,"[None, 39, 81, 78, 11]","[None, 31, 79, 64, 9]","[None, 82, 68, 86, 56]","[None, 'WSH', 'WSH', 'NJD', 'NJD']"
