Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2014-2015,Clayton Stoner,ANA,D,44.2,15.6,78.4,,89.1,20.8,12.6,11.3,44.6,22.9,84.8,50.6,57.1,58.0,48.9,130,196,51,,20.0,184,203,206,129,164,36,115,100,98,119,231,118,175,Third Pair,69.0,1217.3333333333333,1.0,7.0,8.0,2.099035354389537,45.33333333333333,54.791423159445785,8470886,D,76.0,216.0,1985-02-19,CAN,2004.0,3.0,79.0,L,29,"[33, 57, 10, 34, 56]","[26, 41, 3, 16, 22]","[70, 81, 75, 66, 83]","['MIN', 'MIN', 'MIN', 'MIN', 'ANA']"
2014-2015,Cody Ceci,OTT,D,73.2,85.7,48.1,31.4,14.9,54.1,68.0,80.1,67.1,79.2,39.0,63.2,57.6,23.8,37.2,63,34,121,82.0,150.0,107,75,47,77,40,142,86,99,177,146,231,118,175,Second Pair,81.0,1562.4833333333331,5.0,16.0,21.0,5.181300951905571,47.19101123595505,50.46272696021086,8476879,D,75.0,210.0,1993-12-21,CAN,2012.0,1.0,15.0,R,20,"[None, None, None, 65, 79]","[None, None, None, 75, 89]","[None, None, None, 40, 55]","[None, None, None, 'OTT', 'OTT']"
2014-2015,Cody Franson,NSH,D,69.7,51.5,79.2,70.3,45.1,68.8,43.7,28.6,89.6,56.7,83.5,22.9,32.0,8.7,53.2,71,113,49,36.0,97.0,73,131,166,25,88,39,179,158,212,109,231,118,175,Second Pair,78.0,1531.0,7.0,29.0,36.0,5.669798931535257,49.523809523809526,50.57702210519892,8471742,D,77.0,224.0,1987-08-08,CAN,2005.0,3.0,79.0,R,27,"[62, 73, 93, 55, 76]","[79, 71, 79, 18, 71]","[57, 60, 74, 77, 81]","['NSH', 'TOR', 'TOR', 'TOR', 'NSH']"
2014-2015,Cody Goloubef,CBJ,D,45.0,33.8,58.9,,60.6,19.9,2.8,45.9,96.1,54.1,44.6,84.8,88.3,19.5,14.3,128,154,96,,70.0,186,220,126,10,93,129,36,28,187,199,231,118,175,Third Pair,36.0,560.35,0.0,9.0,9.0,1.2888021737041968,65.71428571428571,50.82782077808494,8474597,D,73.0,190.0,1989-11-30,CAN,2008.0,2.0,37.0,R,24,"[None, None, None, None, 46]","[None, None, None, None, 35]","[None, None, None, None, 56]","[None, None, None, None, 'CBJ']"
2014-2015,Connor Murphy,ARI,D,51.1,22.9,47.6,,23.4,83.1,64.5,11.7,38.5,90.0,78.8,73.6,74.9,10.0,42.0,114,179,122,,135.0,40,83,205,143,23,50,62,59,209,135,231,118,175,Third Pair,73.0,1226.45,4.0,3.0,7.0,2.4230152858363243,35.064935064935064,40.93687548401556,8476473,D,76.0,212.0,1993-03-26,USA,2011.0,1.0,20.0,R,21,"[None, None, None, 70, 34]","[None, None, None, 55, 9]","[None, None, None, 54, 41]","[None, None, None, 'PHX', 'ARI']"
2014-2015,Dalton Prout,CBJ,D,39.4,34.2,64.5,,29.7,27.7,14.7,8.7,25.1,42.4,80.5,60.6,66.7,26.4,56.7,141,153,83,,124.0,168,198,212,174,119,46,92,78,171,101,231,118,175,Second Pair,63.0,1160.1666666666667,0.0,8.0,8.0,2.2603371900258304,40.57971014492754,46.8492666735236,8474774,D,75.0,215.0,1990-03-13,CAN,2010.0,6.0,154.0,R,24,"[None, None, 49, 67, 22]","[None, None, 41, 37, 32]","[None, None, 56, 69, 58]","[None, None, 'CBJ', 'CBJ', 'CBJ']"
2014-2015,Damon Severson,NJD,D,26.8,53.7,30.7,25.4,45.7,77.9,85.3,74.9,2.2,23.8,0.4,39.8,52.8,49.8,75.3,170,108,161,89.0,96.0,52,35,59,227,162,231,140,110,117,58,231,118,175,Second Pair,51.0,1120.1166666666668,5.0,12.0,17.0,4.552277870333088,41.81818181818181,48.41315357506619,8476923,D,74.0,204.0,1994-08-07,CAN,2012.0,2.0,60.0,R,20,"[None, None, None, None, 28]","[None, None, None, None, 56]","[None, None, None, None, 32]","[None, None, None, None, 'NJD']"
2014-2015,Dan Boyle,NYR,D,97.4,93.5,81.4,99.2,68.0,76.6,85.7,94.8,14.7,59.3,16.0,55.8,33.3,72.3,29.9,7,16,44,2.0,57.0,55,34,13,198,82,195,103,155,65,163,231,118,175,Second Pair,65.0,1315.8833333333332,9.0,11.0,20.0,8.394899912867709,63.33333333333333,54.83412050379576,8467096,D,71.0,194.0,1976-07-12,CAN,,,,R,38,"[99, 95, 99, 94, 95]","[95, 74, 98, 89, 92]","[92, 91, 97, 67, 83]","['SJS', 'SJS', 'SJS', 'SJS', 'NYR']"
2014-2015,Dan Girardi,NYR,D,35.9,60.6,16.0,30.5,69.7,29.4,37.7,26.8,52.4,59.7,75.3,2.2,6.1,90.5,88.7,149,92,195,83.0,54.0,164,145,170,111,81,58,227,218,23,27,231,118,175,First Pair,82.0,1860.75,4.0,16.0,20.0,6.131309329185273,51.30434782608696,48.240573756345775,8471958,D,73.0,212.0,1984-04-29,CAN,,,,R,30,"[22, 19, 57, 50, 27]","[89, 69, 72, 75, 38]","[2, 2, 53, 35, 8]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2014-2015,Dan Hamhuis,VAN,D,83.5,40.7,73.2,58.5,99.4,15.2,24.2,57.1,90.5,94.4,29.0,28.1,34.6,40.3,82.3,39,138,63,50.0,2.0,197,176,100,23,13,165,167,152,139,42,231,118,175,Second Pair,59.0,1270.35,1.0,22.0,23.0,3.5462317306134525,45.78313253012048,47.17448890708465,8469465,D,73.0,204.0,1982-12-13,CAN,2001.0,1.0,12.0,L,31,"[57, 79, 84, 94, 63]","[83, 85, 42, 59, 31]","[22, 54, 87, 78, 64]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2014-2015,Danny DeKeyser,DET,D,43.7,23.4,77.9,39.0,81.1,16.9,19.5,41.1,57.1,24.2,23.8,75.3,75.3,47.6,58.9,131,178,52,73.0,34.0,193,187,137,100,161,177,58,58,122,96,231,118,175,Second Pair,80.0,1674.1833333333334,2.0,29.0,31.0,3.9634111425323,55.319148936170215,53.514050981421,8477215,D,75.0,183.0,1990-03-07,USA,,,,L,24,"[None, None, 52, 41, 47]","[None, None, 42, 22, 22]","[None, None, 45, 52, 87]","[None, None, 'DET', 'DET', 'DET']"
2014-2015,David Rundblad,CHI,D,47.6,64.9,28.6,,,83.5,90.9,52.8,97.4,61.5,43.3,92.2,84.8,62.8,0.9,122,82,166,,,39,22,110,7,78,132,19,36,87,230,231,118,175,Fringe,49.0,627.1666666666666,3.0,11.0,14.0,1.8150287375230838,65.95744680851064,52.41012252196472,8475182,D,74.0,187.0,1990-10-08,SWE,2009.0,1.0,17.0,R,23,"[None, 55, None, None, 49]","[None, 61, None, None, 65]","[None, 36, None, None, 28]","[None, 'PHX', None, None, 'CHI']"
2014-2015,David Savard,CBJ,D,23.4,12.1,77.5,86.4,5.1,95.7,81.4,15.6,12.6,5.6,78.4,10.8,16.0,25.5,55.8,178,204,53,17.0,167.0,11,44,196,203,204,51,207,195,173,103,231,118,175,First Pair,82.0,1881.4,11.0,25.0,36.0,4.545497748085788,47.32142857142857,48.32966588065582,8475233,D,73.0,235.0,1990-10-22,CAN,2009.0,4.0,94.0,R,23,"[None, 42, None, 37, 19]","[None, 37, None, 15, 19]","[None, 61, None, 72, 79]","[None, 'CBJ', None, 'CBJ', 'CBJ']"
2014-2015,David Schlemko,CGY,D,63.6,83.1,38.5,,52.0,39.4,28.1,42.0,6.9,53.2,53.7,82.7,84.0,10.8,22.5,85,40,143,,85.0,141,167,135,216,94,108,41,38,207,180,231,118,175,Third Pair,44.0,674.5666666666667,1.0,3.0,4.0,1.3730118974105527,50.0,49.540244723937086,8473673,D,73.0,191.0,1987-05-07,CAN,,,,L,27,"[59, 54, 46, 64, 64]","[78, 81, 74, 84, 81]","[37, 20, 17, 39, 41]","['PHX', 'PHX', 'PHX', 'PHX', 'CGY']"
2014-2015,Dennis Seidenberg,BOS,D,13.0,19.0,10.8,,49.7,71.4,42.4,9.1,56.3,37.2,85.7,35.1,51.1,75.3,26.8,202,188,207,,89.0,67,134,211,102,131,34,151,114,58,170,231,118,175,First Pair,82.0,1812.2666666666669,3.0,11.0,14.0,3.0378056782825227,45.370370370370374,45.35153386422165,8469619,D,72.0,199.0,1981-07-18,DEU,2001.0,6.0,172.0,L,33,"[25, 32, 73, 37, 5]","[86, 90, 93, 50, 5]","[3, 31, 31, 15, 8]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2014-2015,Dennis Wideman,CGY,D,46.3,73.2,1.7,76.3,48.0,93.1,76.2,63.2,74.0,98.3,31.2,53.7,29.9,11.7,70.6,125,63,228,29.0,92.0,17,56,86,61,5,160,108,163,205,69,231,118,175,First Pair,80.0,1971.4,15.0,41.0,56.0,9.885402347226773,52.75590551181102,43.70706279482856,8469770,D,72.0,202.0,1983-03-20,CAN,2002.0,8.0,241.0,R,31,"[49, 14, 32, 44, 49]","[74, 83, 92, 73, 64]","[33, 29, 0, 16, 1]","['WSH', 'WSH', 'CGY', 'CGY', 'CGY']"
2014-2015,Derrick Pouliot,PIT,D,51.5,44.2,32.9,62.7,,32.5,40.3,74.0,10.0,83.1,6.5,93.9,89.6,72.7,28.6,113,130,156,45.0,,157,139,61,209,34,217,15,25,64,166,231,118,175,Third Pair,34.0,596.5833333333334,2.0,5.0,7.0,3.1731701980467153,38.70967741935484,47.89481496701691,8476884,D,72.0,198.0,1994-01-16,CAN,2012.0,1.0,8.0,L,20,"[None, None, None, None, 52]","[None, None, None, None, 45]","[None, None, None, None, 34]","[None, None, None, None, 'PIT']"
2014-2015,Deryk Engelland,CGY,D,16.9,7.8,29.0,,25.7,82.3,83.1,27.7,12.1,51.9,87.4,54.1,65.8,21.2,36.4,193,214,165,,131.0,42,40,168,204,97,30,107,80,183,148,231,118,175,Third Pair,76.0,1093.1833333333334,2.0,9.0,11.0,1.4622938107297316,33.82352941176471,44.482895929673525,8468674,D,74.0,212.0,1982-04-03,CAN,2000.0,6.0,194.0,R,32,"[19, 12, 15, 29, 12]","[13, 8, 15, 14, 6]","[26, 10, 24, 44, 21]","['PIT', 'PIT', 'PIT', 'PIT', 'CGY']"
2014-2015,Dion Phaneuf,TOR,D,16.0,36.8,15.6,56.8,12.0,4.3,49.4,73.2,53.7,43.7,76.6,3.9,24.2,9.1,95.7,195,147,196,52.0,155.0,222,118,63,108,116,55,223,176,211,11,231,118,175,First Pair,70.0,1660.2333333333331,3.0,26.0,29.0,8.712748298354708,46.22641509433962,44.172752084770934,8470602,D,76.0,222.0,1985-04-10,CAN,2003.0,1.0,9.0,L,29,"[7, 53, 6, 5, 33]","[32, 83, 5, 40, 42]","[25, 37, 37, 22, 12]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2014-2015,Dmitry Kulikov,FLA,D,27.3,80.5,33.8,1.7,4.0,44.6,33.3,35.5,31.2,29.9,74.0,26.0,26.8,40.7,50.6,169,46,154,117.0,169.0,129,155,150,160,148,61,172,170,138,115,231,118,175,Second Pair,73.0,1555.7333333333331,3.0,19.0,22.0,4.0685860380021515,52.27272727272727,52.17698555133791,8475179,D,73.0,212.0,1990-10-29,RUS,2009.0,1.0,14.0,L,23,"[48, 35, 16, 19, 39]","[78, 30, 66, 79, 82]","[37, 61, 7, 23, 49]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2014-2015,Dougie Hamilton,BOS,D,55.4,77.5,35.1,89.8,42.3,56.7,71.0,90.9,82.3,26.0,44.2,39.4,39.8,90.9,59.3,104,53,151,13.0,102.0,101,68,22,42,157,130,141,140,22,95,231,118,175,Second Pair,72.0,1536.1833333333334,10.0,32.0,42.0,7.976636789800452,49.0,50.5605772375996,8476462,D,78.0,230.0,1993-06-17,CAN,2011.0,1.0,9.0,R,21,"[None, None, 31, 54, 59]","[None, None, 74, 75, 79]","[None, None, 21, 61, 20]","[None, None, 'BOS', 'BOS', 'BOS']"
2014-2015,Drew Doughty,LAK,D,71.4,86.1,91.8,10.2,80.0,2.6,65.4,89.6,79.7,4.8,54.1,4.8,0.9,97.8,76.6,67,33,20,107.0,36.0,226,81,25,48,206,107,221,230,6,55,231,118,175,First Pair,82.0,2377.6666666666665,7.0,39.0,46.0,11.608122010085857,54.6875,54.172323239398615,8474563,D,73.0,210.0,1989-12-08,CAN,2008.0,1.0,2.0,R,24,"[96, 97, 86, 76, 67]","[90, 94, 87, 78, 88]","[94, 88, 98, 91, 86]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2014-2015,Duncan Keith,CHI,D,79.2,97.8,20.3,69.5,46.3,62.8,71.4,81.0,90.9,33.3,3.9,19.0,5.2,97.4,71.9,49,6,185,37.0,95.0,87,67,45,22,140,223,188,220,7,66,231,118,175,First Pair,80.0,2045.0,10.0,35.0,45.0,10.22052166319629,54.385964912280706,52.6749801657659,8470281,D,73.0,192.0,1983-07-16,CAN,2002.0,2.0,54.0,L,31,"[90, 59, 53, 71, 81]","[98, 96, 93, 97, 96]","[38, 9, 14, 34, 18]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2014-2015,Dustin Byfuglien,WPG,D,67.1,93.9,12.6,96.6,61.1,84.0,99.6,99.6,61.0,8.7,77.1,31.6,21.6,71.0,84.4,77,15,203,5.0,69.0,38,2,2,91,197,54,159,182,68,37,231,118,175,First Pair,69.0,1565.4666666666667,18.0,27.0,45.0,18.70544360951046,53.57142857142857,53.293411392786375,8470834,D,77.0,260.0,1985-03-27,USA,2003.0,8.0,245.0,R,29,"[94, 56, 67, 64, 69]","[99, 97, 99, 89, 93]","[89, 55, 15, 12, 15]","['ATL', 'WPG', 'WPG', 'WPG', 'WPG']"
2014-2015,Dylan Olsen,FLA,D,48.5,50.6,40.7,,30.9,76.2,83.5,35.1,72.3,65.4,79.7,83.5,80.5,20.3,6.1,120,115,138,,122.0,56,39,151,65,70,48,39,46,185,218,231,118,175,Third Pair,44.0,699.7333333333333,2.0,6.0,8.0,1.229656523524402,40.909090909090914,45.76712601242327,8475153,D,74.0,223.0,1991-01-03,USA,2009.0,1.0,28.0,L,23,"[None, 61, None, 56, 48]","[None, 38, None, 53, 47]","[None, 45, None, 42, 40]","[None, 'CHI', None, 'FLA', 'FLA']"
2014-2015,Eric Brewer,TOR,D,5.6,25.1,34.6,,7.4,61.9,66.7,48.9,60.2,1.7,68.0,50.2,61.0,20.8,34.2,219,174,152,,163.0,89,78,119,93,213,75,116,91,184,153,231,118,175,Second Pair,44.0,822.1333333333333,3.0,8.0,11.0,1.7509231448033022,41.891891891891895,43.47954115610592,8466142,D,76.0,216.0,1979-04-17,CAN,1997.0,1.0,5.0,L,35,"[15, 1, 1, 21, 3]","[43, 17, 8, 53, 14]","[59, 22, 22, 45, 29]","['TBL', 'TBL', 'TBL', 'TBL', 'TOR']"
2014-2015,Eric Gelinas,NJD,D,18.6,26.0,33.3,50.0,,68.0,66.2,77.9,73.6,28.1,69.7,75.8,64.1,55.4,32.0,189,172,155,60.0,,75,79,52,62,152,71,57,84,104,158,231,118,175,Third Pair,61.0,1004.1166666666668,6.0,13.0,19.0,4.517344009158858,56.00000000000001,48.46270058933918,8475199,D,76.0,215.0,1991-05-08,CAN,2009.0,2.0,54.0,L,23,"[None, None, None, 34, 17]","[None, None, None, 28, 29]","[None, None, None, 47, 24]","[None, None, None, 'NJD', 'NJD']"
2014-2015,Eric Gryba,OTT,D,28.6,44.6,60.6,,86.3,13.9,17.3,44.2,67.5,9.5,89.2,48.9,62.8,22.9,33.8,166,129,92,,25.0,200,192,130,76,195,26,119,87,179,154,231,118,175,Third Pair,75.0,1173.8666666666666,0.0,12.0,12.0,2.3477764229263443,49.29577464788733,47.99664596045971,8473468,D,76.0,222.0,1988-04-14,CAN,2006.0,3.0,68.0,R,26,"[None, None, 25, 46, 20]","[None, None, 35, 67, 30]","[None, None, 36, 59, 62]","[None, None, 'OTT', 'OTT', 'OTT']"
2014-2015,Erik Gudbranson,FLA,D,22.9,26.8,45.9,46.6,37.1,70.6,62.8,59.3,3.9,25.5,97.0,42.9,49.4,28.6,46.3,179,170,126,64.0,111.0,69,87,95,223,158,8,133,118,166,125,231,118,175,Second Pair,76.0,1414.9666666666667,4.0,9.0,13.0,4.075041336818488,48.80952380952381,47.64549873878937,8475790,D,77.0,222.0,1992-01-07,CAN,2010.0,1.0,3.0,R,22,"[None, 23, 5, 22, 32]","[None, 46, 22, 31, 23]","[None, 38, 12, 55, 48]","[None, 'FLA', 'FLA', 'FLA', 'FLA']"
2014-2015,Erik Johnson,COL,D,54.1,87.4,9.5,44.1,72.6,94.4,96.1,87.0,34.2,35.9,45.0,38.1,55.8,16.0,99.6,107,30,210,67.0,49.0,14,10,31,153,134,128,144,103,195,2,231,118,175,First Pair,47.0,1147.7166666666667,12.0,11.0,23.0,5.653098992734621,51.5625,42.13621954559743,8473446,D,76.0,225.0,1988-03-21,USA,2006.0,1.0,1.0,R,26,"[29, 76, 35, 73, 43]","[82, 92, 73, 97, 76]","[6, 5, 30, 8, 10]","['COL', 'COL', 'COL', 'COL', 'COL']"
2014-2015,Erik Karlsson,OTT,D,99.1,100.0,23.4,98.3,,100.0,99.1,99.1,89.2,89.6,19.5,43.3,26.4,35.5,54.5,3,1,178,3.0,,1,3,3,26,24,187,132,171,150,106,231,118,175,First Pair,82.0,2234.9166666666665,21.0,45.0,66.0,17.541704628655143,52.85714285714286,52.74813847775748,8474578,D,72.0,185.0,1990-05-31,SWE,2008.0,1.0,15.0,R,24,"[63, 98, 75, 99, 99]","[69, 98, 63, 99, 100]","[22, 44, 64, 22, 22]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2014-2015,Fedor Tyutin,CBJ,D,38.5,14.7,83.1,,51.4,68.4,58.9,21.6,48.1,15.2,55.8,19.5,36.8,32.9,74.9,143,198,40,,86.0,74,96,182,121,182,103,187,147,156,59,231,118,175,Second Pair,67.0,1334.9,3.0,12.0,15.0,2.339932506628157,49.35064935064935,44.28287358173552,8469492,D,74.0,221.0,1983-07-19,RUS,2001.0,2.0,40.0,L,31,"[96, 92, 71, 78, 14]","[42, 54, 55, 34, 8]","[99, 97, 91, 91, 70]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2014-2015,Francois Beauchemin,ANA,D,38.1,38.5,65.8,17.8,9.1,95.2,93.1,53.2,25.5,26.8,36.8,24.7,31.2,82.7,62.3,144,143,80,98.0,160.0,12,17,109,173,155,147,175,160,41,88,231,118,175,First Pair,64.0,1455.6333333333332,11.0,12.0,23.0,5.219273175400282,58.75,52.768000966587195,8467400,D,71.0,208.0,1980-06-04,CAN,1998.0,3.0,75.0,L,34,"[58, 90, 71, 49, 29]","[12, 79, 71, 51, 27]","[95, 91, 85, 56, 67]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2014-2015,Grant Clitsome,WPG,D,35.5,49.4,19.5,,58.3,53.2,25.1,23.4,87.0,58.4,73.2,92.6,94.4,70.6,43.3,150,118,187,,74.0,109,174,178,31,84,63,18,14,69,132,231,118,175,Third Pair,24.0,392.75,0.0,4.0,4.0,0.866779490934034,53.84615384615385,59.1361502056859,8471482,D,71.0,211.0,1985-04-14,CAN,2004.0,9.0,271.0,L,29,"[53, 18, 13, 28, 48]","[57, 23, 51, 48, 49]","[29, 37, 3, 18, 34]","['CBJ', 'WPG', 'WPG', 'WPG', 'WPG']"
2014-2015,Hampus Lindholm,ANA,D,87.9,96.5,37.2,36.4,33.1,85.3,79.7,61.5,97.8,72.7,14.3,13.0,13.9,64.5,68.8,29,9,146,76.0,118.0,35,48,90,6,53,199,202,200,83,73,231,118,175,Second Pair,78.0,1697.3,7.0,27.0,34.0,6.264367708754414,60.19417475728155,51.79407639386028,8476854,D,76.0,217.0,1994-01-20,SWE,2012.0,1.0,6.0,L,20,"[None, None, None, 88, 84]","[None, None, None, 97, 91]","[None, None, None, 33, 40]","[None, None, None, 'ANA', 'ANA']"
2014-2015,Ian Cole,PIT,D,67.5,76.2,72.3,,,74.0,64.1,46.8,38.1,31.6,35.9,72.3,77.1,66.7,6.5,76,56,65,,,61,84,124,144,144,149,65,54,78,217,231,118,175,Third Pair,74.0,1182.7,5.0,12.0,17.0,4.056675934537217,61.76470588235294,56.849735645045286,8474013,D,73.0,237.0,1989-02-21,USA,2007.0,1.0,18.0,L,25,"[42, 67, 36, 47, 79]","[62, 63, 34, 64, 84]","[45, 45, 50, 60, 78]","['STL', 'STL', 'STL', 'STL', 'PIT']"
2014-2015,Jack Hillen,CAR,D,39.8,51.9,18.6,,,45.5,26.4,26.4,64.9,69.7,72.3,96.1,93.5,39.4,30.3,140,112,189,,,127,171,171,82,60,65,10,16,141,162,231,118,175,Fringe,38.0,488.7,0.0,5.0,5.0,0.8279616926711586,48.38709677419355,43.36850517848412,8474519,D,70.0,190.0,1986-01-24,USA,,,,L,28,"[43, 36, 53, None, 39]","[97, 82, 80, None, 44]","[3, 6, 23, None, 19]","['NYI', 'NSH', 'WSH', None, 'CAR']"
2014-2015,Jack Johnson,CBJ,D,1.3,13.0,2.2,61.9,2.9,5.2,27.7,68.4,35.9,14.3,56.3,3.0,12.1,63.6,73.6,229,202,227,46.0,171.0,220,168,74,149,184,102,225,204,85,62,231,118,175,First Pair,79.0,1909.1,8.0,32.0,40.0,8.216661272841838,45.90163934426229,47.937013147711376,8471677,D,74.0,225.0,1987-01-13,USA,2005.0,1.0,3.0,L,27,"[0, 0, 2, 2, 0]","[1, 1, 0, 13, 29]","[0, 0, 2, 3, 3]","['LAK', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2014-2015,Jacob Trouba,WPG,D,64.9,77.1,35.9,24.6,40.0,3.5,81.0,98.7,49.8,81.4,40.3,21.6,27.7,61.0,82.7,82,54,149,90.0,106.0,224,45,4,117,35,139,182,168,91,41,231,118,175,First Pair,65.0,1515.5666666666666,7.0,15.0,22.0,9.726264059011271,48.52941176470589,51.3026906809531,8476885,D,75.0,212.0,1994-02-26,USA,2012.0,1.0,9.0,R,20,"[None, None, None, 79, 41]","[None, None, None, 76, 75]","[None, None, None, 24, 49]","[None, None, None, 'WPG', 'WPG']"
2014-2015,Jake Gardiner,TOR,D,77.5,35.9,71.0,78.8,,81.4,69.7,63.6,39.4,89.2,46.3,59.3,65.4,4.3,35.9,53,149,68,26.0,,44,71,85,141,25,125,95,81,222,149,231,118,175,Second Pair,79.0,1656.9166666666667,4.0,20.0,24.0,5.456719709548564,42.857142857142854,48.96835133501891,8474581,D,74.0,203.0,1990-07-04,USA,2008.0,1.0,17.0,L,24,"[None, 39, 43, 72, 80]","[None, 70, 46, 34, 39]","[None, 3, 19, 20, 88]","[None, 'TOR', 'TOR', 'TOR', 'TOR']"
2014-2015,Jake Muzzin,LAK,D,94.8,81.0,95.7,85.6,64.6,46.3,75.8,84.8,93.5,51.5,86.1,37.7,19.5,99.1,63.6,13,45,11,18.0,63.0,125,57,36,16,98,33,145,187,3,85,231,118,175,First Pair,76.0,1725.1833333333334,10.0,31.0,41.0,8.84449473072243,51.041666666666664,57.61164297744526,8474162,D,75.0,227.0,1989-02-21,CAN,2007.0,5.0,141.0,L,25,"[None, None, 92, 87, 97]","[None, None, 86, 83, 74]","[None, None, 87, 94, 96]","[None, None, 'LAK', 'LAK', 'LAK']"
2014-2015,Jakub Kindl,DET,D,40.7,56.7,34.2,48.3,,57.1,87.4,78.4,36.4,50.2,22.5,91.3,81.8,44.2,2.6,138,101,153,62.0,,100,30,51,148,101,180,21,43,130,226,231,118,175,Third Pair,35.0,556.8833333333333,5.0,8.0,13.0,2.4514445524551043,58.620689655172406,56.798673801678646,8471693,D,75.0,199.0,1987-02-10,CZE,2005.0,1.0,19.0,L,27,"[17, 43, 38, 40, 42]","[46, 35, 84, 49, 55]","[27, 30, 34, 26, 39]","['DET', 'DET', 'DET', 'DET', 'DET']"
2014-2015,James Wisniewski,ANA,D,65.4,91.3,27.3,72.9,74.3,10.0,22.5,58.0,90.0,29.4,55.0,48.5,45.9,38.5,51.5,81,21,169,33.0,46.0,209,180,98,24,149,105,120,126,143,113,231,118,175,Second Pair,69.0,1462.1333333333334,8.0,26.0,34.0,7.450386502634341,44.680851063829785,46.98398288561433,8470222,D,71.0,203.0,1984-02-21,USA,2002.0,5.0,156.0,R,30,"[64, 38, 70, 77, 51]","[92, 78, 84, 88, 90]","[4, 9, 18, 78, 7]","['MTL', 'CBJ', 'CBJ', 'CBJ', 'ANA']"
2014-2015,Jamie McBain,LAK,D,33.8,67.1,8.2,5.9,,64.5,89.2,37.2,51.1,85.7,25.1,97.4,95.2,22.5,18.6,154,77,213,112.0,,83,26,146,114,31,174,7,12,180,189,231,118,175,Fringe,26.0,329.8666666666667,3.0,6.0,9.0,1.384678456090939,61.53846153846154,57.06616511386105,8473571,D,73.0,195.0,1988-02-25,USA,2006.0,2.0,63.0,R,26,"[85, 88, 74, 16, 47]","[90, 97, 97, 53, 61]","[63, 11, 5, 2, 25]","['CAR', 'CAR', 'CAR', 'BUF', 'LAK']"
2014-2015,Jamie Oleksiak,DAL,D,42.9,39.0,26.4,,43.4,50.6,30.3,33.8,81.4,76.6,91.8,97.8,97.4,45.0,19.9,133,142,171,,100.0,115,162,154,44,46,20,6,7,128,186,231,118,175,Third Pair,36.0,482.3666666666667,1.0,7.0,8.0,1.0104389170226153,50.0,45.83240854744638,8476467,D,79.0,252.0,1992-12-21,CAN,2011.0,1.0,14.0,L,21,"[None, None, 51, None, 41]","[None, None, 38, None, 40]","[None, None, 25, None, 26]","[None, None, 'DAL', None, 'DAL']"
2014-2015,Jan Hejda,COL,D,8.7,3.0,56.3,,85.1,47.2,37.2,20.8,24.7,13.0,61.5,5.2,10.0,30.7,97.8,212,225,102,,27.0,123,146,184,175,187,90,220,209,161,6,231,118,175,Second Pair,81.0,1672.95,1.0,12.0,13.0,2.9072324354689965,43.51851851851852,43.10966996041575,8470699,D,76.0,230.0,1978-06-18,CZE,2003.0,4.0,106.0,L,36,"[76, 49, 68, 9, 9]","[58, 8, 13, 5, 3]","[74, 72, 82, 50, 51]","['CBJ', 'COL', 'COL', 'COL', 'COL']"
2014-2015,Jared Cowen,OTT,D,15.6,32.5,13.0,,78.9,89.2,77.9,17.7,11.7,16.9,93.5,43.7,51.9,61.9,58.0,196,157,202,,38.0,26,52,191,205,178,16,131,112,89,98,231,118,175,Second Pair,54.0,980.1333333333332,3.0,6.0,9.0,1.5146639442840697,39.189189189189186,47.923231484741635,8475174,D,77.0,238.0,1991-01-25,CAN,2009.0,1.0,9.0,L,23,"[None, 12, None, 9, 26]","[None, 14, None, 38, 31]","[None, 23, None, 15, 16]","[None, 'OTT', None, 'OTT', 'OTT']"
