Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2019-2020,Connor Carrick,NJD,D,35.7,43.8,42.1,,,61.3,57.9,31.1,60.4,47.2,54.5,84.7,88.9,14.0,12.3,152,133,137,,,92,100,163,94,118,108,37,27,203,207,235,94,171,Third Pair,29.0,417.8833333333333,1.0,5.0,6.0,0.7724810483830759,39.39393939393939,41.14395529594225,8476941,D,70.0,198.0,1994-04-13,USA,2012.0,5.0,137.0,R,25,"[None, 34, 65, 30, 32]","[None, 72, 57, 45, 41]","[None, 36, 73, 35, 36]","[None, 'TOR', 'TOR', 'NJD', 'NJD']"
2019-2020,Connor Clifton,BOS,D,44.7,18.7,43.0,,,57.4,43.4,10.6,1.3,87.2,97.4,94.5,94.9,77.9,10.6,131,192,135,,,101,134,211,233,30,7,14,13,53,211,235,94,171,Third Pair,31.0,447.06666666666666,2.0,0.0,2.0,1.189839791795813,54.83870967741935,45.88244657916134,8477365,D,72.0,196.0,1995-04-28,USA,2013.0,5.0,133.0,R,24,"[None, None, None, 46, 44]","[None, None, None, 32, 13]","[None, None, None, 48, 38]","[None, None, None, 'BOS', 'BOS']"
2019-2020,Connor Murphy,CHI,D,46.0,21.3,63.8,,6.4,68.5,67.2,52.3,43.0,77.0,87.7,19.1,47.2,7.2,60.0,128,186,86,,161.0,75,78,113,135,50,30,191,125,219,95,235,94,171,Second Pair,58.0,1232.5333333333333,5.0,14.0,19.0,4.545167275871469,44.680851063829785,48.57026917401794,8476473,D,76.0,212.0,1993-03-26,USA,2011.0,1.0,20.0,R,26,"[13, 10, 56, 19, 65]","[40, 6, 15, 9, 49]","[33, 74, 75, 66, 64]","['ARI', 'ARI', 'CHI', 'CHI', 'CHI']"
2019-2020,Damon Severson,NJD,D,54.0,90.2,13.6,59.6,62.0,91.9,83.0,63.8,90.6,14.9,23.4,5.1,7.2,12.3,85.1,109,24,204,39.0,66.0,20,41,86,23,192,181,224,219,207,36,235,94,171,First Pair,69.0,1584.4333333333334,8.0,23.0,31.0,8.144645345640997,40.5940594059406,48.3444216615556,8476923,D,74.0,204.0,1994-08-07,CAN,2012.0,2.0,60.0,R,25,"[33, 14, 34, 27, 72]","[70, 65, 82, 90, 85]","[23, 21, 4, 7, 31]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2019-2020,Dan Hamhuis,NSH,D,56.6,19.6,83.8,,95.3,23.4,4.3,7.2,56.6,26.0,44.7,60.9,65.1,40.4,9.4,103,190,39,,9.0,181,226,219,103,166,131,93,83,141,214,235,94,171,Third Pair,60.0,870.8166666666666,0.0,8.0,8.0,2.343063640297197,52.94117647058824,49.27361393316287,8469465,D,73.0,204.0,1982-12-13,CAN,2001.0,1.0,12.0,L,36,"[85, 82, 90, 61, 40]","[75, 73, 44, 19, 20]","[79, 65, 95, 73, 81]","['VAN', 'DAL', 'DAL', 'NSH', 'NSH']"
2019-2020,Dante Fabbro,NSH,D,18.3,2.6,56.6,,,68.1,43.8,23.0,8.5,66.2,38.3,38.3,23.4,75.3,35.3,193,230,103,,,76,133,182,216,75,146,146,181,59,153,235,94,171,Second Pair,64.0,1217.6166666666666,5.0,6.0,11.0,3.9892170662293562,46.06741573033708,45.85765381798942,8479371,D,72.0,200.0,1998-06-20,CAN,2016.0,1.0,17.0,R,21,"[None, None, None, None, 18]","[None, None, None, None, 1]","[None, None, None, None, 59]","[None, None, None, None, 'NSH']"
2019-2020,Darnell Nurse,EDM,D,4.7,66.8,28.1,14.9,7.0,2.1,68.5,94.9,77.4,1.7,60.0,3.8,0.4,37.9,80.9,225,79,170,81.0,160.0,231,75,13,54,223,95,227,235,147,46,235,94,171,First Pair,71.0,1665.2666666666669,5.0,28.0,33.0,8.042185692135668,46.616541353383454,49.27526134772328,8477498,D,76.0,215.0,1995-02-04,CAN,2013.0,1.0,7.0,L,24,"[1, 23, 9, 3, 11]","[10, 30, 73, 19, 80]","[21, 22, 33, 17, 41]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2019-2020,David Savard,CBJ,D,85.5,71.1,97.4,,77.2,13.6,27.2,46.8,33.6,34.9,60.4,7.2,8.1,58.3,45.1,35,69,7,,40.0,204,172,126,157,147,94,219,217,99,130,235,94,171,Second Pair,68.0,1406.6166666666666,0.0,11.0,11.0,3.0547541465835533,49.43820224719101,51.8415625706803,8475233,D,73.0,235.0,1990-10-22,CAN,2009.0,4.0,94.0,R,28,"[34, 68, 68, 95, 75]","[52, 85, 88, 80, 61]","[67, 89, 73, 98, 91]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2019-2020,Dean Kukan,CBJ,D,49.4,52.3,49.8,41.5,,31.9,2.1,30.6,83.8,54.0,32.8,94.9,94.0,66.4,13.6,120,113,119,56.0,,161,227,164,39,103,159,13,15,80,204,235,94,171,Third Pair,33.0,527.1166666666667,1.0,4.0,5.0,1.930867638376278,39.39393939393939,54.05585305184402,8478567,D,74.0,190.0,1993-07-08,CHE,,,,L,26,"[None, None, None, 58, 44]","[None, None, None, 57, 49]","[None, None, None, 45, 54]","[None, None, None, 'CBJ', 'CBJ']"
2019-2020,Dennis Cholowski,DET,D,31.5,45.1,23.8,36.2,,43.4,23.4,48.1,4.3,58.7,5.5,80.4,71.9,2.6,15.3,162,130,180,61.0,,134,181,123,226,92,223,47,67,230,200,235,94,171,Second Pair,36.0,691.9666666666667,2.0,6.0,8.0,2.4072316920817447,31.70731707317073,44.814570672877466,8479395,D,74.0,210.0,1998-02-15,CAN,2016.0,1.0,20.0,L,21,"[None, None, None, 30, 31]","[None, None, None, 54, 44]","[None, None, None, 27, 23]","[None, None, None, 'DET', 'DET']"
2019-2020,Dennis Gilbert,CHI,D,40.0,33.2,34.9,,40.9,58.7,60.4,0.4,3.0,78.5,98.3,95.3,97.4,2.1,16.6,142,158,154,,102.0,98,94,235,229,48,5,12,7,231,197,235,94,171,Third Pair,21.0,329.81666666666666,1.0,2.0,3.0,0.29340915026651443,34.48275862068966,42.52650098629,8478502,D,74.0,216.0,1996-10-30,USA,2015.0,3.0,91.0,L,22,"[None, None, None, None, 37]","[None, None, None, None, 33]","[None, None, None, None, 35]","[None, None, None, None, 'CHI']"
2019-2020,Derek Forbort,CGY,D,15.3,6.0,59.1,,8.2,34.9,6.0,6.4,5.1,35.7,66.0,83.4,85.1,40.0,95.7,200,222,97,,158.0,154,222,221,224,145,81,40,36,142,11,235,94,171,Third Pair,20.0,356.25,0.0,1.0,1.0,0.6576574996405221,37.5,51.528570029919706,8475762,D,76.0,216.0,1992-03-04,USA,2010.0,1.0,15.0,L,27,"[None, 33, 15, 8, 40]","[None, 37, 8, 3, 24]","[None, 41, 78, 68, 48]","[None, 'LAK', 'LAK', 'LAK', 'CGY']"
2019-2020,Deryk Engelland,VGK,D,7.2,7.7,8.1,,53.8,44.3,24.3,15.3,16.2,44.7,88.5,63.0,58.3,94.9,22.6,219,218,217,,80.0,132,179,200,198,124,28,88,99,13,183,235,94,171,Third Pair,49.0,860.2666666666667,1.0,5.0,6.0,1.7286130462223432,50.79365079365079,52.72161510287293,8468674,D,74.0,212.0,1982-04-03,CAN,2000.0,6.0,194.0,R,37,"[10, 7, 13, 4, 13]","[3, 1, 8, 4, 34]","[40, 13, 13, 9, 8]","['CGY', 'CGY', 'VGK', 'VGK', 'VGK']"
2019-2020,Devon Toews,NYI,D,89.4,86.0,69.4,66.0,,34.0,58.3,72.8,70.2,84.7,6.8,60.0,53.6,47.7,34.0,26,34,73,33.0,,156,99,65,71,35,220,95,110,124,156,235,94,171,Second Pair,68.0,1394.8333333333333,6.0,22.0,28.0,6.206006662786967,50.57471264367817,53.39824371115488,8478038,D,73.0,191.0,1994-02-21,CAN,2014.0,4.0,108.0,L,25,"[None, None, None, 79, 94]","[None, None, None, 72, 92]","[None, None, None, 50, 84]","[None, None, None, 'NYI', 'NYI']"
2019-2020,Dmitry Kulikov,WPG,D,17.9,27.2,60.9,,10.5,37.4,20.4,11.5,30.2,14.0,79.6,58.3,57.4,5.5,61.7,194,172,93,,154.0,148,188,209,165,194,49,99,101,223,91,235,94,171,Second Pair,51.0,1020.9833333333332,2.0,10.0,12.0,2.6469815982784555,44.927536231884055,45.98948856292912,8475179,D,73.0,212.0,1990-10-29,RUS,2009.0,1.0,14.0,L,28,"[9, 14, 50, 22, 14]","[21, 10, 30, 25, 32]","[67, 57, 54, 53, 71]","['FLA', 'BUF', 'WPG', 'WPG', 'WPG']"
2019-2020,Dmitry Orlov,WSH,D,82.6,85.5,65.1,9.6,67.3,12.3,34.0,56.2,79.1,65.5,39.1,5.5,1.7,41.7,85.5,42,35,83,86.0,57.0,207,156,104,50,76,144,223,232,138,35,235,94,171,First Pair,69.0,1530.0333333333333,4.0,23.0,27.0,6.229224965376861,49.15254237288136,52.9425883499645,8475200,D,71.0,215.0,1991-07-23,RUS,2009.0,2.0,55.0,L,28,"[90, 72, 96, 42, 89]","[81, 92, 87, 40, 96]","[58, 58, 69, 50, 76]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2019-2020,Dougie Hamilton,CAR,D,97.4,100.0,46.4,95.7,66.7,99.6,100.0,100.0,84.7,8.5,37.4,52.8,48.5,99.6,56.2,7,1,127,5.0,58.0,2,1,1,37,207,148,112,122,2,104,235,94,171,First Pair,47.0,1094.35,14.0,26.0,40.0,11.26460359163068,64.40677966101694,58.247588193674325,8476462,D,78.0,230.0,1993-06-17,CAN,2011.0,1.0,9.0,R,26,"[74, 74, 87, 99, 94]","[86, 97, 99, 100, 98]","[16, 19, 55, 32, 59]","['CGY', 'CGY', 'CGY', 'CAR', 'CAR']"
2019-2020,Drew Doughty,LAK,D,11.5,25.5,34.5,51.1,25.1,3.0,8.5,12.8,55.3,23.8,47.7,2.1,0.9,43.0,91.5,209,176,155,47.0,129.0,229,216,206,106,171,124,231,234,135,21,235,94,171,First Pair,67.0,1730.1833333333334,7.0,28.0,35.0,9.437176598453124,46.31578947368421,46.86961671113015,8474563,D,73.0,210.0,1989-12-08,CAN,2008.0,1.0,2.0,R,29,"[92, 79, 65, 22, 5]","[87, 75, 78, 28, 11]","[97, 86, 65, 58, 20]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2019-2020,Duncan Keith,CHI,D,4.3,77.9,1.7,16.0,5.3,3.4,12.3,37.9,65.1,8.1,3.0,32.3,13.6,8.1,74.5,226,53,232,80.0,163.0,228,207,147,83,208,229,160,204,217,61,235,94,171,First Pair,61.0,1487.5166666666669,3.0,24.0,27.0,4.740504411373821,48.35164835164835,46.86151002899376,8470281,D,73.0,192.0,1983-07-16,CAN,2002.0,2.0,54.0,L,36,"[85, 50, 7, 8, 3]","[95, 95, 94, 79, 73]","[55, 13, 2, 8, 2]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2019-2020,Dylan DeMelo,WPG,D,86.4,90.6,80.9,,30.4,21.7,10.2,11.1,58.7,50.2,76.6,34.0,39.1,17.4,45.5,33,23,46,,120.0,185,212,210,98,112,56,156,144,195,129,235,94,171,Second Pair,59.0,1188.4333333333334,0.0,10.0,10.0,2.0928807282689865,49.35064935064935,53.660276513725314,8476331,D,73.0,194.0,1993-05-01,CAN,2011.0,6.0,179.0,R,26,"[69, 62, 70, 89, 87]","[56, 45, 65, 88, 91]","[61, 52, 70, 49, 92]","['SJS', 'SJS', 'SJS', 'OTT', 'WPG']"
2019-2020,Erik Brannstrom,OTT,D,40.4,30.2,38.3,34.0,,30.6,2.1,40.9,47.2,83.4,35.3,92.8,93.6,26.8,43.0,141,165,146,63.0,,164,227,140,125,38,153,18,16,173,135,235,94,171,Third Pair,31.0,460.1166666666667,0.0,4.0,4.0,1.8578247505421726,40.625,47.68939910474385,8480073,D,70.0,185.0,1999-09-02,SWE,2017.0,1.0,15.0,L,19,"[None, None, None, None, 38]","[None, None, None, None, 28]","[None, None, None, None, 39]","[None, None, None, None, 'OTT']"
2019-2020,Erik Cernak,TBL,D,65.5,28.5,75.7,,99.4,63.0,76.6,85.1,36.2,40.9,94.5,31.5,50.2,97.0,84.7,82,169,58,,2.0,88,56,36,151,133,14,162,118,8,37,235,94,171,Second Pair,67.0,1269.6666666666667,5.0,7.0,12.0,4.914657900718017,53.01204819277109,50.862088871943754,8478416,D,76.0,230.0,1997-05-28,SVK,2015.0,2.0,43.0,R,22,"[None, None, None, 76, 52]","[None, None, None, 51, 11]","[None, None, None, 77, 72]","[None, None, None, 'TBL', 'TBL']"
2019-2020,Erik Gudbranson,ANA,D,9.4,8.5,23.0,,63.7,74.0,61.3,29.4,6.8,18.7,83.4,48.1,52.8,23.4,55.7,214,216,182,,63.0,62,92,167,220,183,40,123,112,181,105,235,94,171,Second Pair,51.0,987.7,4.0,5.0,9.0,2.860274751830825,47.05882352941176,46.608299639791625,8475790,D,77.0,222.0,1992-01-07,CAN,2010.0,1.0,3.0,R,27,"[60, 56, 35, 11, 10]","[20, 31, 6, 9, 16]","[60, 34, 52, 21, 21]","['FLA', 'VAN', 'VAN', 'PIT', 'ANA']"
2019-2020,Erik Gustafsson,CGY,D,54.9,83.8,5.1,85.1,,92.8,87.7,70.6,83.4,45.1,52.3,55.3,37.0,4.3,63.8,107,39,224,15.0,,18,30,70,40,123,113,106,149,226,86,235,94,171,Second Pair,66.0,1345.1666666666667,6.0,23.0,29.0,6.4735083739577455,53.46534653465347,46.16676516550501,8476979,D,72.0,190.0,1992-03-14,SWE,2012.0,4.0,93.0,L,27,"[56, None, 76, 58, 49]","[55, None, 77, 90, 82]","[28, None, 44, 8, 2]","['CHI', None, 'CHI', 'CHI', 'CGY']"
2019-2020,Erik Johnson,COL,D,60.9,72.3,53.2,,8.8,33.2,52.3,74.0,62.6,60.9,50.2,32.8,31.5,59.6,78.3,93,66,111,,157.0,158,113,62,89,87,118,159,162,96,52,235,94,171,Second Pair,58.0,1221.4333333333334,3.0,13.0,16.0,6.096404318974666,55.12820512820513,50.54864199619728,8473446,D,76.0,225.0,1988-03-21,USA,2006.0,1.0,1.0,R,31,"[41, 72, 50, 72, 54]","[81, 74, 72, 78, 70]","[19, 35, 59, 64, 45]","['COL', 'COL', 'COL', 'COL', 'COL']"
2019-2020,Erik Karlsson,SJS,D,87.7,96.6,31.9,50.0,34.5,6.8,48.1,76.6,99.6,76.6,7.2,55.7,40.9,60.0,66.0,30,9,161,48.0,113.0,220,123,56,2,51,219,105,140,95,81,235,94,171,First Pair,56.0,1373.2833333333333,6.0,34.0,40.0,5.42601481157245,48.837209302325576,49.894352232923474,8474578,D,72.0,185.0,1990-05-31,SWE,2008.0,1.0,15.0,R,29,"[94, 99, 92, 87, 85]","[100, 99, 97, 98, 93]","[11, 10, 23, 43, 31]","['OTT', 'OTT', 'OTT', 'SJS', 'SJS']"
2019-2020,Esa Lindell,DAL,D,27.7,2.1,72.8,45.7,29.8,20.9,20.9,20.0,31.1,88.5,49.8,6.0,6.4,80.0,89.8,171,231,65,52.0,121.0,187,187,189,163,27,119,222,221,48,25,235,94,171,First Pair,69.0,1615.2166666666667,3.0,20.0,23.0,5.549465153365816,47.87234042553192,51.0381231332537,8476902,D,75.0,217.0,1994-05-23,FIN,2012.0,3.0,74.0,L,25,"[None, 45, 75, 13, 39]","[None, 19, 75, 0, 3]","[None, 62, 84, 75, 67]","[None, 'DAL', 'DAL', 'DAL', 'DAL']"
2019-2020,Ethan Bear,EDM,D,60.0,84.3,19.1,,11.7,74.5,39.6,15.7,48.9,60.4,19.6,71.9,64.3,43.8,73.2,95,38,191,,152.0,61,143,199,121,88,190,67,85,133,64,235,94,171,Second Pair,71.0,1559.7,5.0,16.0,21.0,3.947268141633053,47.368421052631575,49.59310286058574,8478451,D,71.0,219.0,1997-06-26,CAN,2015.0,5.0,124.0,R,22,"[None, None, 40, None, 65]","[None, None, 44, None, 86]","[None, None, 27, None, 17]","[None, None, 'EDM', None, 'EDM']"
2019-2020,Filip Hronek,DET,D,32.3,6.8,40.4,28.7,33.9,81.7,81.3,35.7,39.1,86.4,51.5,44.7,51.9,3.0,97.4,160,220,141,68.0,114.0,44,45,152,144,32,115,131,114,229,7,235,94,171,First Pair,65.0,1553.2333333333331,9.0,22.0,31.0,8.305771682323682,34.65346534653465,41.76354566317338,8479425,D,72.0,190.0,1997-11-02,CZE,2016.0,2.0,53.0,R,21,"[None, None, None, 53, 22]","[None, None, None, 18, 4]","[None, None, None, 58, 28]","[None, None, None, 'DET', 'DET']"
2019-2020,Greg Pateryn,MIN,D,39.1,10.6,91.1,,41.5,14.5,5.1,13.2,12.3,22.6,69.4,86.8,92.8,74.9,19.6,144,211,22,,101.0,202,224,205,207,174,73,32,18,60,190,235,94,171,Third Pair,20.0,309.4166666666667,0.0,3.0,3.0,0.5643485558593526,52.17391304347826,44.296708485529365,8474688,D,74.0,221.0,1990-06-20,USA,2008.0,5.0,128.0,R,29,"[44, 38, 33, 44, 41]","[27, 52, 11, 7, 26]","[52, 56, 97, 97, 58]","['MTL', 'DAL', 'DAL', 'MIN', 'MIN']"
2019-2020,Gustav Lindstrom,DET,D,24.3,42.6,38.7,,35.7,52.3,2.1,0.9,0.6,30.2,46.8,100.0,100.0,0.9,14.9,179,136,145,,111.0,113,227,234,234,157,126,1,1,234,201,235,94,171,Third Pair,16.0,264.6166666666667,0.0,1.0,1.0,0.4759585053408613,22.22222222222222,44.02733969092934,8480184,D,74.0,194.0,1998-10-20,SWE,2017.0,2.0,38.0,R,20,"[None, None, None, None, 26]","[None, None, None, None, 42]","[None, None, None, None, 40]","[None, None, None, None, 'DET']"
2019-2020,Hampus Lindholm,ANA,D,83.4,91.1,89.4,74.5,38.0,7.7,17.4,26.4,45.5,8.9,18.3,24.3,28.1,23.8,96.2,40,22,26,25.0,107.0,218,195,174,129,206,193,179,170,180,10,235,94,171,First Pair,55.0,1268.7166666666667,2.0,21.0,23.0,4.758685788962548,38.961038961038966,48.16238019174472,8476854,D,76.0,217.0,1994-01-20,SWE,2012.0,1.0,6.0,L,25,"[92, 91, 93, 83, 80]","[88, 90, 91, 93, 83]","[92, 90, 94, 92, 77]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2019-2020,Haydn Fleury,CAR,D,27.2,7.2,22.1,,,67.7,89.8,92.3,92.3,92.8,63.8,77.4,74.5,46.4,25.5,172,219,184,,,77,25,19,19,18,86,54,61,127,176,235,94,171,Third Pair,44.0,598.35,4.0,10.0,14.0,3.327533839288981,47.72727272727273,50.1646656796422,8477938,D,76.0,207.0,1996-07-08,CAN,2014.0,1.0,7.0,L,23,"[None, None, 2, None, 47]","[None, None, 3, None, 12]","[None, None, 11, None, 32]","[None, None, 'CAR', None, 'CAR']"
2019-2020,Henri Jokiharju,BUF,D,28.5,58.3,57.9,,20.5,23.0,9.8,23.4,68.1,14.5,45.1,65.5,60.0,22.6,91.9,169,99,100,,137.0,182,213,181,76,193,130,82,95,183,20,235,94,171,Third Pair,69.0,1187.9666666666667,4.0,11.0,15.0,2.5902219025932407,46.913580246913575,48.88808358084529,8480035,D,72.0,205.0,1999-06-17,FIN,2017.0,1.0,29.0,R,20,"[None, None, None, 29, 29]","[None, None, None, 53, 64]","[None, None, None, 37, 71]","[None, None, None, 'CHI', 'BUF']"
2019-2020,Ian Cole,COL,D,58.7,73.2,94.5,,76.0,53.2,56.2,56.6,75.3,0.9,63.4,20.4,43.8,59.1,26.0,98,64,14,,42.0,111,104,103,59,225,87,188,133,97,175,235,94,171,Third Pair,64.0,1131.3833333333334,4.0,22.0,26.0,4.651375390866791,60.75949367088608,52.87690444030984,8474013,D,73.0,237.0,1989-02-21,USA,2007.0,1.0,18.0,L,30,"[25, 53, 30, 18, 83]","[68, 71, 54, 62, 81]","[76, 80, 79, 94, 91]","['PIT', 'PIT', 'CBJ', 'COL', 'COL']"
2019-2020,Ilya Lyubushkin,ARI,D,64.3,48.9,63.0,,,18.7,2.1,12.3,34.9,81.7,98.7,76.6,75.3,6.4,31.9,85,121,88,,,192,227,207,154,42,4,56,59,221,161,235,94,171,Third Pair,51.0,723.7666666666667,0.0,4.0,4.0,1.7459268205090197,52.94117647058824,55.84098657035788,8480950,D,74.0,206.0,1994-04-06,RUS,,,,R,25,"[None, None, None, 56, 74]","[None, None, None, 34, 61]","[None, None, None, 42, 78]","[None, None, None, 'ARI', 'ARI']"
2019-2020,Ivan Provorov,PHI,D,67.2,17.9,68.9,1.1,94.2,94.0,83.4,82.6,17.9,94.5,45.5,0.4,2.6,88.1,94.0,78,194,74,94.0,11.0,15,40,42,194,14,129,235,230,29,15,235,94,171,First Pair,69.0,1714.15,13.0,23.0,36.0,8.978036290333298,51.92307692307693,51.63382165209157,8478500,D,73.0,224.0,1997-01-13,RUS,2015.0,1.0,7.0,L,22,"[None, 24, 69, 62, 73]","[None, 7, 11, 26, 23]","[None, 59, 74, 65, 75]","[None, 'PHI', 'PHI', 'PHI', 'PHI']"
2019-2020,Jaccob Slavin,CAR,D,99.6,94.9,81.3,46.8,100.0,60.4,53.2,54.9,86.4,96.6,15.7,11.1,5.1,98.7,74.9,2,13,45,51.0,1.0,94,111,107,33,9,199,210,224,4,60,235,94,171,First Pair,67.0,1563.6166666666666,6.0,30.0,36.0,6.341100644654376,58.55855855855856,55.602501578133825,8476958,D,75.0,207.0,1994-05-01,USA,2012.0,4.0,120.0,L,25,"[89, 98, 99, 97, 99]","[86, 93, 95, 96, 89]","[45, 82, 93, 55, 88]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2019-2020,Jack Johnson,PIT,D,0.4,1.7,9.8,,3.5,9.8,8.1,6.0,11.5,11.5,88.9,14.5,17.0,82.1,53.6,235,232,213,,166.0,213,217,222,209,200,27,202,196,43,110,235,94,171,Second Pair,67.0,1303.75,3.0,8.0,11.0,2.191064511060386,45.55555555555556,46.464082332660865,8471677,D,74.0,225.0,1987-01-13,USA,2005.0,1.0,3.0,L,32,"[10, 42, 4, 1, 0]","[34, 69, 32, 3, 0]","[18, 23, 14, 9, 12]","['CBJ', 'CBJ', 'CBJ', 'PIT', 'PIT']"
2019-2020,Jacob Larsson,ANA,D,24.7,49.4,20.0,,36.8,23.8,16.6,17.9,29.8,57.9,36.2,57.4,61.3,19.6,40.4,178,120,189,,109.0,180,197,194,166,94,151,101,92,190,141,235,94,171,Third Pair,60.0,968.5666666666668,2.0,9.0,11.0,1.8558460343270426,43.05555555555556,45.02039673497074,8478491,D,74.0,193.0,1997-04-29,SWE,2015.0,1.0,27.0,L,22,"[None, None, None, 32, 20]","[None, None, None, 49, 53]","[None, None, None, 36, 9]","[None, None, None, 'ANA', 'ANA']"
2019-2020,Jacob Trouba,NYR,D,11.1,73.6,54.9,57.4,2.3,1.3,38.7,87.7,75.7,2.1,56.6,6.8,12.8,39.1,88.5,210,63,107,41.0,168.0,233,145,30,58,222,103,220,206,144,28,235,94,171,First Pair,70.0,1579.5,7.0,20.0,27.0,8.857176208736478,41.41414141414141,45.86870890970165,8476885,D,75.0,212.0,1994-02-26,USA,2012.0,1.0,9.0,R,25,"[82, 82, 78, 11, 7]","[95, 86, 85, 83, 62]","[83, 57, 79, 66, 42]","['WPG', 'WPG', 'WPG', 'WPG', 'NYR']"
2019-2020,Jake Gardiner,CAR,D,73.6,88.5,43.4,87.2,,40.9,34.9,25.5,63.0,15.7,34.0,51.9,34.0,63.4,46.8,63,28,134,13.0,,140,154,176,88,190,156,114,156,87,126,235,94,171,Third Pair,67.0,1120.0833333333333,4.0,20.0,24.0,3.5423209595625997,39.743589743589745,52.436809698199184,8474581,D,74.0,203.0,1990-07-04,USA,2008.0,1.0,17.0,L,29,"[68, 90, 87, 77, 63]","[75, 97, 79, 89, 86]","[68, 64, 71, 60, 28]","['TOR', 'TOR', 'TOR', 'TOR', 'CAR']"
2019-2020,Jake McCabe,BUF,D,52.3,8.1,90.6,,55.6,54.9,37.4,17.0,40.9,31.5,64.7,33.6,42.6,11.9,77.0,113,217,23,,77.0,107,148,196,140,155,84,157,136,208,55,235,94,171,Second Pair,66.0,1222.9,3.0,10.0,13.0,2.4494708950075026,43.373493975903614,49.072699015654855,8476931,D,73.0,210.0,1993-10-12,USA,2012.0,2.0,44.0,L,25,"[77, 13, 28, 43, 64]","[48, 13, 13, 30, 5]","[78, 32, 68, 72, 97]","['BUF', 'BUF', 'BUF', 'BUF', 'BUF']"
2019-2020,Jake Muzzin,TOR,D,94.0,93.6,80.0,,96.5,94.9,88.1,61.7,79.6,21.3,82.1,16.2,30.2,50.2,76.2,15,16,48,,7.0,13,29,91,49,177,43,198,165,118,57,235,94,171,Second Pair,53.0,1144.5333333333333,6.0,17.0,23.0,4.073713461835626,51.48514851485149,52.15965979155899,8474162,D,75.0,227.0,1989-02-21,CAN,2007.0,5.0,141.0,L,30,"[96, 89, 81, 96, 91]","[97, 91, 96, 95, 90]","[93, 85, 66, 84, 79]","['LAK', 'LAK', 'LAK', 'TOR', 'TOR']"
2019-2020,Jakob Chychrun,ARI,D,66.4,46.8,57.4,13.8,90.6,90.2,80.0,73.2,26.8,72.8,54.0,52.3,46.8,22.1,51.1,80,126,101,82.0,17.0,24,48,64,173,60,109,113,126,184,116,235,94,171,First Pair,63.0,1413.3833333333334,12.0,14.0,26.0,8.174265380712772,54.54545454545454,50.00923971796544,8479345,D,74.0,215.0,1998-03-31,USA,2016.0,1.0,16.0,L,21,"[None, 12, 21, 59, 81]","[None, 26, 49, 47, 53]","[None, 23, 21, 46, 73]","[None, 'ARI', 'ARI', 'ARI', 'ARI']"
2019-2020,Jamie Oleksiak,DAL,D,53.6,57.0,82.1,,,71.5,71.1,54.0,28.9,12.8,90.6,45.1,53.2,71.9,17.9,110,102,43,,,68,69,109,168,197,23,130,111,67,194,235,94,171,Third Pair,69.0,1090.8833333333332,3.0,7.0,10.0,3.6725174289173856,46.15384615384615,57.42753830378285,8476467,D,79.0,252.0,1992-12-21,CAN,2011.0,1.0,14.0,L,26,"[None, 48, 19, 37, 71]","[None, 47, 67, 38, 64]","[None, 45, 39, 60, 94]","[None, 'DAL', 'PIT', 'DAL', 'DAL']"
2019-2020,Jan Rutta,TBL,D,41.3,63.0,34.0,,19.9,58.3,51.1,54.5,67.2,49.8,23.0,85.1,86.4,85.1,68.1,139,88,156,,138.0,99,116,108,78,113,182,36,33,36,76,235,94,171,Third Pair,33.0,512.8833333333333,1.0,6.0,7.0,1.718362515596876,60.0,56.23975387174903,8480172,D,75.0,204.0,1990-07-29,CZE,,,,R,29,"[None, None, 34, 47, 42]","[None, None, 58, 56, 68]","[None, None, 19, 43, 34]","[None, None, 'CHI', 'TBL', 'TBL']"
