Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2010-2011,David Legwand,NSH,F,234.0,169.0,165.0,61.0,170.0,102.0,292.0,237.0,372.0,224.0,214.0,393.0,83.0,151.0,First Line,64,1203.5333333333,17,11,45,1980-08-17,USA,USA,74,207,1998,1,2,2
2010-2011,David Moss,CGY,F,91.0,12.0,64.0,138.0,183.0,6.0,57.0,82.0,146.0,316.0,184.0,162.0,178.0,174.0,Bottom 6,58,793.8,17,3,43,1981-12-28,USA,USA,76,210,2001,7,24,220
2010-2011,David Steckel,"NJD, WSH",F,360.0,32.0,,43.0,292.0,29.0,363.0,378.0,415.0,357.0,167.0,148.0,1.0,355.0,Bottom 6,75,894.45,6,6,43,1982-03-15,USA,USA,78,215,2001,1,30,30
2010-2011,Derek Boogaard,NYR,F,412.0,287.0,,,346.0,234.0,431.0,406.0,44.0,328.0,427.0,11.0,,431.0,Fringe,22,100.08333333333,1,1,43,1982-06-23,CAN,CAN,79,265,2001,7,6,202
2010-2011,Derek Dorsett,CBJ,F,376.0,23.0,,147.0,393.0,28.0,268.0,388.0,331.0,301.0,107.0,32.0,,344.0,Bottom 6,76,1003.8333333333,4,8,38,1986-12-20,CAN,CAN,72,192,2006,7,6,189
2010-2011,Derek MacKenzie,CBJ,F,216.0,16.0,,113.0,241.0,72.0,293.0,230.0,16.0,232.0,188.0,45.0,135.0,309.0,Bottom 6,63,683.35,9,7,44,1981-06-11,CAN,CAN,71,177,1999,5,2,128
2010-2011,Derek Roy,BUF,F,62.0,297.0,10.0,150.0,57.0,294.0,135.0,113.0,171.0,5.0,62.0,404.0,78.0,36.0,First Line,35,683.36666666667,10,20,42,1983-05-04,CAN,CAN,69,184,2001,2,2,32
2010-2011,Derek Stepan,NYR,F,130.0,306.0,199.0,,105.0,320.0,229.0,149.0,81.0,189.0,360.0,280.0,155.0,190.0,Second Line,82,1348.4,21,16,35,1990-06-18,USA,USA,71,196,2008,2,21,51
2010-2011,Derick Brassard,CBJ,F,180.0,257.0,71.0,,127.0,149.0,162.0,196.0,13.0,39.0,264.0,176.0,90.0,154.0,Second Line,74,1260.1166666667,17,18,37,1987-09-22,CAN,CAN,73,200,2006,1,6,6
2010-2011,Devin Setoguchi,SJS,F,56.0,271.0,11.0,,120.0,179.0,27.0,33.0,113.0,264.0,12.0,133.0,,98.0,Bottom 6,72,1094.8333333333,22,7,38,1987-01-01,CAN,CAN,72,205,2005,1,8,8
2010-2011,Dominic Moore,TBL,F,148.0,75.0,214.0,12.0,131.0,83.0,155.0,218.0,342.0,231.0,142.0,238.0,27.0,183.0,Second Line,77,1200.9166666667,18,10,45,1980-08-03,CAN,CAN,72,192,2000,3,30,95
2010-2011,Drayson Bowman,CAR,F,381.0,210.0,,,226.0,338.0,184.0,436.0,410.0,397.0,403.0,168.0,,412.0,Bottom 6,23,221.98333333333,0,1,36,1989-03-08,USA,USA,73,195,2007,3,11,72
2010-2011,Drew Miller,DET,F,277.0,10.0,,121.0,281.0,16.0,276.0,240.0,59.0,402.0,38.0,177.0,,285.0,Bottom 6,67,787.01666666667,10,4,41,1984-02-17,USA,USA,74,183,2003,6,19,186
2010-2011,Drew Stafford,BUF,F,71.0,351.0,18.0,,144.0,260.0,39.0,14.0,222.0,135.0,295.0,265.0,,75.0,Second Line,62,1025.35,31,10,39,1985-10-30,USA,USA,74,215,2004,1,13,13
2010-2011,Dustin Brown,LAK,F,72.0,225.0,91.0,5.0,189.0,92.0,61.0,89.0,68.0,104.0,2.0,58.0,,58.0,First Line,82,1588.0,28,18,40,1984-11-04,USA,USA,72,205,2003,1,13,13
2010-2011,Dustin Jeffrey,PIT,F,70.0,27.0,,,187.0,46.0,253.0,37.0,73.0,113.0,332.0,349.0,150.0,234.0,Bottom 6,25,324.36666666667,7,5,37,1988-02-27,CAN,CAN,73,205,2007,6,20,171
2010-2011,Dustin Penner,"EDM, LAK",F,95.0,388.0,148.0,137.0,145.0,333.0,192.0,63.0,333.0,209.0,247.0,274.0,162.0,110.0,First Line,81,1467.9833333333,23,12,42,1982-09-28,CAN,CAN,76,247,-,-,-,-
2010-2011,Eric Belanger,PHX,F,228.0,191.0,128.0,60.0,138.0,217.0,289.0,280.0,377.0,151.0,135.0,318.0,14.0,189.0,Second Line,82,1422.0666666667,13,14,47,1977-12-16,CAN,CAN,71,185,1996,4,16,96
2010-2011,Eric Boulton,ATL,F,373.0,231.0,,,338.0,218.0,364.0,351.0,184.0,315.0,365.0,43.0,,411.0,Bottom 6,69,618.11666666667,6,4,49,1976-08-17,CAN,CAN,72,227,1994,9,26,234
2010-2011,Eric Fehr,WSH,F,49.0,82.0,205.0,,167.0,188.0,15.0,45.0,63.0,153.0,78.0,292.0,,179.0,Bottom 6,52,654.95,10,7,39,1985-09-07,CAN,CAN,76,209,2003,1,18,18
2010-2011,Eric Nystrom,MIN,F,408.0,105.0,,44.0,412.0,98.0,374.0,372.0,328.0,412.0,99.0,104.0,183.0,374.0,Bottom 6,82,1091.3,4,4,42,1983-02-14,USA,USA,73,200,2002,1,10,10
2010-2011,Eric Staal,CAR,F,19.0,427.0,63.0,145.0,19.0,424.0,12.0,39.0,204.0,42.0,186.0,289.0,102.0,10.0,First Line,81,1783.2666666667,33,26,40,1984-10-29,CAN,CAN,76,195,2003,1,2,2
2010-2011,Erik Christensen,NYR,F,222.0,366.0,116.0,,171.0,369.0,246.0,250.0,33.0,73.0,212.0,307.0,65.0,256.0,Bottom 6,63,803.83333333333,11,14,41,1983-12-17,CAN,CAN,73,200,2002,3,6,69
2010-2011,Erik Cole,CAR,F,104.0,413.0,159.0,141.0,162.0,420.0,151.0,90.0,188.0,242.0,15.0,91.0,,131.0,First Line,82,1504.9333333333,26,15,46,1978-11-06,USA,USA,74,205,1998,3,13,71
2010-2011,Erik Condra,OTT,F,156.0,187.0,,,206.0,271.0,287.0,179.0,128.0,207.0,389.0,430.0,,206.0,Second Line,26,412.58333333333,6,5,39,1986-08-06,USA,USA,71,185,2006,7,28,211
2010-2011,Ethan Moreau,CBJ,F,378.0,395.0,,52.0,416.0,379.0,178.0,393.0,351.0,377.0,414.0,107.0,,291.0,Bottom 6,37,461.85,1,2,49,1975-09-22,CAN,CAN,75,223,1994,1,14,14
2010-2011,Evander Kane,ATL,F,117.0,403.0,240.0,210.0,295.0,400.0,78.0,147.0,236.0,180.0,59.0,146.0,,149.0,Second Line,73,1303.95,19,18,34,1991-08-02,CAN,CAN,74,210,2009,1,4,4
2010-2011,Evgeni Malkin,PIT,F,27.0,275.0,43.0,240.0,30.0,249.0,7.0,50.0,24.0,19.0,20.0,312.0,94.0,4.0,First Line,43,852.46666666667,15,11,39,1986-07-31,RUS,RUS,75,195,2004,1,2,2
2010-2011,Evgeny Dadonov,FLA,F,236.0,256.0,,,161.0,229.0,286.0,143.0,310.0,352.0,339.0,208.0,,246.0,Bottom 6,36,513.15,8,3,36,1989-03-12,RUS,RUS,71,189,2007,3,10,71
2010-2011,Fernando Pisani,CHI,F,309.0,391.0,,91.0,360.0,397.0,335.0,313.0,366.0,323.0,129.0,185.0,192.0,308.0,Bottom 6,60,754.38333333333,7,6,48,1976-12-27,CAN,CAN,73,205,1996,8,6,195
2010-2011,Francis Lessard,OTT,F,437.0,51.0,,,382.0,11.0,423.0,432.0,14.0,435.0,436.0,2.0,,437.0,Fringe,24,92.55,0,0,46,1979-05-30,CAN,CAN,74,235,1997,3,27,80
2010-2011,Frans Nielsen,NYI,F,183.0,137.0,144.0,73.0,37.0,298.0,241.0,297.0,401.0,63.0,41.0,401.0,85.0,136.0,Second Line,71,1261.2,13,20,41,1984-04-24,DNK,DNK,73,186,2002,3,24,87
2010-2011,Freddy Modin,"ATL, CGY",F,296.0,249.0,272.0,212.0,345.0,318.0,234.0,231.0,305.0,361.0,355.0,325.0,,269.0,Bottom 6,40,464.13333333333,7,2,50,1974-10-08,SWE,SWE,76,220,1994,3,12,64
2010-2011,Fredrik Sjostrom,TOR,F,407.0,135.0,,15.0,342.0,134.0,373.0,416.0,311.0,383.0,132.0,117.0,,392.0,Bottom 6,66,739.86666666667,2,2,42,1983-05-06,SWE,SWE,73,218,2001,1,11,11
2010-2011,George Parros,ANA,F,411.0,150.0,,,387.0,180.0,410.0,317.0,1.0,428.0,77.0,25.0,,422.0,Fringe,78,500.23333333333,3,1,45,1979-12-29,USA,USA,77,224,1999,8,7,222
2010-2011,Gilbert Brule,EDM,F,254.0,425.0,257.0,,366.0,409.0,205.0,135.0,355.0,335.0,375.0,89.0,110.0,240.0,Bottom 6,41,565.48333333333,7,2,38,1987-01-01,CAN,CAN,71,187,2005,1,6,6
2010-2011,Greg Mauldin,COL,F,96.0,15.0,,,264.0,62.0,131.0,130.0,376.0,70.0,410.0,74.0,,289.0,Bottom 6,29,305.83333333333,5,5,43,1982-06-10,USA,USA,71,195,2002,7,0,199
2010-2011,Gregory Campbell,BOS,F,357.0,335.0,275.0,92.0,300.0,375.0,353.0,328.0,383.0,327.0,271.0,88.0,58.0,249.0,Bottom 6,80,1075.2666666667,13,5,41,1983-12-17,CAN,CAN,72,188,2002,3,4,67
2010-2011,Henrik Sedin,VAN,F,13.0,281.0,39.0,,3.0,192.0,343.0,137.0,5.0,1.0,240.0,428.0,52.0,33.0,First Line,82,1579.2833333333,19,45,44,1980-09-26,SWE,SWE,74,183,1999,1,3,3
2010-2011,Henrik Zetterberg,DET,F,24.0,193.0,12.0,149.0,64.0,126.0,5.0,107.0,271.0,12.0,84.0,387.0,46.0,11.0,First Line,80,1566.7,24,35,44,1980-10-09,SWE,SWE,72,197,1999,7,24,210
2010-2011,Ilya Kovalchuk,NJD,F,102.0,359.0,87.0,,340.0,175.0,59.0,25.0,135.0,77.0,65.0,417.0,,18.0,First Line,81,1827.5833333333,31,19,42,1983-04-15,RUS,RUS,75,222,2001,1,1,1
2010-2011,J-P Dumont,NSH,F,187.0,213.0,142.0,,173.0,147.0,255.0,163.0,38.0,152.0,152.0,346.0,,241.0,Bottom 6,70,782.8,10,3,47,1978-04-01,CAN,CAN,73,205,1996,1,3,3
2010-2011,Jack Skille,"CHI, FLA",F,143.0,141.0,,,334.0,196.0,13.0,302.0,166.0,269.0,350.0,72.0,,250.0,Bottom 6,62,739.3,8,7,38,1987-05-19,USA,USA,73,216,2005,1,7,7
2010-2011,Jacob Josefson,NJD,F,370.0,20.0,,,399.0,12.0,403.0,353.0,86.0,139.0,405.0,414.0,141.0,339.0,Bottom 6,28,370.63333333333,3,5,34,1991-03-02,SWE,SWE,72,196,2009,1,20,20
2010-2011,Jake Dowell,CHI,F,367.0,190.0,,112.0,201.0,270.0,417.0,387.0,420.0,239.0,394.0,149.0,139.0,368.0,Bottom 6,79,933.16666666667,6,10,40,1985-03-04,USA,USA,72,200,2004,5,11,140
2010-2011,Jakub Voracek,CBJ,F,123.0,240.0,146.0,,86.0,154.0,193.0,260.0,36.0,46.0,146.0,326.0,,170.0,Second Line,80,1357.6666666667,14,20,36,1989-08-15,CZE,CZE,74,216,2007,1,7,7
2010-2011,Jamal Mayers,SJS,F,336.0,192.0,,142.0,343.0,203.0,324.0,404.0,40.0,235.0,412.0,78.0,169.0,390.0,Bottom 6,78,692.76666666667,3,6,50,1974-10-24,CAN,CAN,73,222,1993,4,11,89
2010-2011,James Neal,"DAL, PIT",F,99.0,114.0,100.0,217.0,280.0,148.0,86.0,61.0,67.0,170.0,88.0,116.0,,100.0,Second Line,79,1382.2333333333,22,16,37,1987-09-03,CAN,CAN,75,212,2005,2,3,33
2010-2011,James van Riemsdyk,PHI,F,65.0,323.0,176.0,,59.0,342.0,64.0,96.0,87.0,195.0,342.0,237.0,,180.0,Bottom 6,75,1089.9833333333,21,11,36,1989-05-04,USA,USA,75,208,2007,1,2,2
2010-2011,Jamie Benn,DAL,F,125.0,52.0,173.0,159.0,349.0,123.0,106.0,68.0,51.0,168.0,115.0,128.0,,101.0,First Line,69,1242.9833333333,22,18,36,1989-07-18,CAN,CAN,74,205,2007,5,8,129
2010-2011,Jamie Langenbrunner,"DAL, NJD",F,200.0,96.0,107.0,58.0,146.0,35.0,128.0,267.0,150.0,106.0,249.0,218.0,,109.0,Second Line,70,1220.8833333333,9,13,50,1975-07-24,USA,USA,73,205,1993,2,9,35
2010-2011,Jamie McGinn,SJS,F,333.0,144.0,,,289.0,161.0,228.0,324.0,217.0,395.0,333.0,68.0,,380.0,Bottom 6,49,567.6,1,4,37,1988-08-05,CAN,CAN,73,205,2006,2,6,36
2010-2011,Jannik Hansen,VAN,F,202.0,167.0,,18.0,148.0,133.0,318.0,270.0,412.0,227.0,225.0,172.0,,292.0,Bottom 6,82,1206.3666666667,9,17,39,1986-03-15,DNK,DNK,73,198,2004,9,29,287
2010-2011,Jared Boll,CBJ,F,327.0,25.0,,,336.0,20.0,245.0,284.0,32.0,379.0,33.0,16.0,,403.0,Fringe,73,560.21666666667,7,4,39,1986-05-13,USA,USA,75,206,2005,4,10,101
2010-2011,Jarkko Ruutu,"ANA, OTT",F,329.0,24.0,,64.0,269.0,14.0,375.0,366.0,80.0,287.0,398.0,71.0,,351.0,Bottom 6,73,830.11666666667,3,6,50,1975-08-23,FIN,FIN,73,204,1998,3,10,68
2010-2011,Jarome Iginla,CGY,F,44.0,206.0,65.0,,222.0,110.0,40.0,18.0,190.0,55.0,43.0,273.0,55.0,13.0,First Line,82,1716.6666666667,43,26,48,1977-07-01,CAN,CAN,73,210,1995,1,11,11
2010-2011,Jarret Stoll,LAK,F,209.0,57.0,61.0,83.0,136.0,38.0,149.0,158.0,212.0,132.0,340.0,112.0,10.0,123.0,Second Line,82,1407.45,20,15,43,1982-06-24,CAN,CAN,73,216,2002,2,6,36
2010-2011,Jason Arnott,"NJD, WSH",F,124.0,158.0,85.0,,174.0,86.0,53.0,66.0,96.0,193.0,353.0,373.0,68.0,93.0,Second Line,73,1133.1666666667,17,10,50,1974-10-11,CAN,CAN,77,220,1993,1,7,7
2010-2011,Jason Blake,ANA,F,79.0,325.0,60.0,242.0,132.0,339.0,29.0,152.0,82.0,201.0,31.0,257.0,,115.0,Bottom 6,76,1121.75,16,6,51,1973-09-02,USA,USA,70,190,-,-,-,-
2010-2011,Jason Chimera,WSH,F,171.0,341.0,273.0,3.0,266.0,246.0,95.0,256.0,264.0,257.0,329.0,180.0,,226.0,Bottom 6,81,1072.85,10,9,46,1979-05-02,CAN,CAN,75,215,1997,5,15,121
2010-2011,Jason Pominville,BUF,F,18.0,286.0,69.0,2.0,22.0,329.0,55.0,110.0,118.0,82.0,55.0,394.0,,46.0,First Line,73,1324.2333333333,22,18,42,1982-11-30,CAN,USA,72,180,2001,2,25,55
2010-2011,Jason Spezza,OTT,F,43.0,374.0,30.0,199.0,63.0,322.0,77.0,49.0,143.0,18.0,105.0,420.0,18.0,31.0,First Line,62,1252.3333333333,21,25,42,1983-06-13,CAN,CAN,75,219,2001,1,2,2
2010-2011,Jason Williams,DAL,F,276.0,160.0,226.0,,271.0,113.0,204.0,278.0,17.0,101.0,324.0,271.0,191.0,306.0,Fringe,27,218.95,2,3,45,1980-08-11,CAN,CAN,71,192,-,-,-,-
2010-2011,Jay Beagle,WSH,F,424.0,154.0,,,429.0,201.0,397.0,396.0,390.0,434.0,209.0,123.0,134.0,414.0,Bottom 6,31,325.63333333333,2,0,39,1985-10-16,CAN,CAN,75,210,-,-,-,-
2010-2011,Jay McClement,"COL, STL",F,342.0,296.0,,82.0,347.0,328.0,368.0,370.0,409.0,305.0,267.0,296.0,48.0,267.0,Second Line,80,1335.3333333333,7,10,42,1983-03-02,CAN,CAN,73,205,2001,2,27,57
2010-2011,Jay Rosehill,TOR,F,379.0,421.0,,,435.0,418.0,405.0,369.0,403.0,145.0,314.0,9.0,,425.0,Fringe,26,135.38333333333,1,2,40,1985-07-16,CAN,CAN,75,215,2003,7,30,227
2010-2011,Jean-Francois Jacques,EDM,F,398.0,338.0,,,402.0,350.0,398.0,315.0,260.0,416.0,385.0,14.0,,405.0,Fringe,51,360.68333333333,4,1,40,1985-04-29,CAN,CAN,75,231,2003,2,38,68
2010-2011,Jeff Carter,PHI,F,5.0,319.0,26.0,153.0,122.0,349.0,2.0,9.0,318.0,162.0,325.0,322.0,42.0,7.0,First Line,80,1458.3833333333,36,14,40,1985-01-01,CAN,CAN,75,219,2003,1,11,11
2010-2011,Jeff Halpern,MTL,F,312.0,101.0,250.0,69.0,314.0,187.0,418.0,276.0,402.0,272.0,210.0,310.0,26.0,295.0,Bottom 6,72,916.71666666667,11,10,49,1976-05-03,USA,USA,72,190,-,-,-,-
2010-2011,Jeff Skinner,CAR,F,53.0,405.0,188.0,,272.0,425.0,87.0,28.0,270.0,164.0,34.0,295.0,,84.0,Second Line,82,1362.2333333333,31,15,33,1992-05-16,CAN,CAN,71,197,2010,1,7,7
2010-2011,Jeff Tambellini,VAN,F,250.0,268.0,235.0,,200.0,287.0,108.0,181.0,275.0,279.0,343.0,105.0,,268.0,Bottom 6,62,730.56666666667,9,5,41,1984-04-13,CAN,CAN,71,188,2003,1,27,27
2010-2011,Jerome Samson,CAR,F,356.0,230.0,,,225.0,337.0,28.0,,380.0,426.0,3.0,232.0,,413.0,Fringe,23,157.56666666667,0,0,37,1987-09-04,CAN,CAN,72,195,-,-,-,-
2010-2011,Jerred Smithson,NSH,F,418.0,92.0,,8.0,370.0,107.0,426.0,385.0,435.0,407.0,211.0,136.0,15.0,376.0,Bottom 6,82,1217.6833333333,5,4,46,1979-02-04,CAN,CAN,75,209,-,-,-,-
2010-2011,Jesse Joensuu,NYI,F,372.0,436.0,,,341.0,435.0,401.0,252.0,386.0,424.0,417.0,137.0,,384.0,Bottom 6,42,486.18333333333,6,1,37,1987-10-05,FIN,FIN,76,213,2006,2,30,60
2010-2011,Jesse Winchester,OTT,F,282.0,5.0,,163.0,180.0,9.0,96.0,411.0,234.0,215.0,139.0,85.0,158.0,335.0,Bottom 6,72,780.11666666667,4,7,41,1983-10-04,CAN,CAN,73,188,-,-,-,-
2010-2011,Jim Slater,ATL,F,109.0,357.0,,189.0,313.0,408.0,129.0,172.0,359.0,245.0,245.0,83.0,6.0,270.0,Bottom 6,36,380.98333333333,5,4,42,1982-12-09,USA,USA,72,195,2002,1,30,30
2010-2011,Jiri Hudler,DET,F,162.0,243.0,168.0,,66.0,127.0,232.0,140.0,29.0,38.0,336.0,389.0,,193.0,Bottom 6,73,997.23333333333,10,18,41,1984-01-04,CZE,CZE,70,190,2002,2,28,58
2010-2011,Jiri Tlusty,CAR,F,332.0,269.0,,,303.0,340.0,371.0,296.0,379.0,349.0,381.0,263.0,,391.0,Bottom 6,57,562.11666666667,6,4,37,1988-03-16,CZE,CZE,72,205,2006,1,13,13
2010-2011,Jochen Hecht,BUF,F,54.0,250.0,151.0,54.0,24.0,220.0,79.0,226.0,170.0,234.0,300.0,374.0,93.0,139.0,Second Line,67,1144.3,12,13,48,1977-06-21,DEU,DEU,73,198,1995,2,23,49
2010-2011,Jody Shelley,PHI,F,395.0,78.0,,,392.0,49.0,323.0,403.0,92.0,366.0,422.0,12.0,,419.0,Fringe,58,358.51666666667,2,0,49,1976-02-07,CAN,CAN,75,230,-,-,-,-
2010-2011,Joe Pavelski,SJS,F,9.0,63.0,3.0,84.0,12.0,108.0,17.0,108.0,364.0,29.0,50.0,319.0,16.0,15.0,First Line,74,1454.3666666667,20,27,41,1984-07-11,USA,USA,71,200,2003,7,8,205
2010-2011,Joe Thornton,SJS,F,133.0,228.0,4.0,123.0,7.0,186.0,358.0,170.0,156.0,4.0,123.0,282.0,22.0,51.0,First Line,80,1589.6166666667,21,33,46,1979-07-02,CAN,CAN,76,220,1997,1,1,1
2010-2011,Joel Ward,NSH,F,320.0,36.0,130.0,1.0,317.0,71.0,263.0,306.0,405.0,243.0,94.0,316.0,,184.0,Second Line,80,1365.8,10,8,44,1980-12-02,CAN,CAN,73,225,-,-,-,-
2010-2011,Joey Crabb,TOR,F,316.0,317.0,,204.0,282.0,344.0,390.0,348.0,371.0,182.0,392.0,84.0,,331.0,Bottom 6,48,623.01666666667,3,9,42,1983-04-03,USA,USA,73,188,2002,7,29,226
2010-2011,Joffrey Lupul,"ANA, TOR",F,73.0,414.0,215.0,,344.0,417.0,48.0,27.0,273.0,165.0,126.0,204.0,,86.0,Second Line,54,843.63333333333,14,9,41,1983-09-23,CAN,CAN,73,206,2002,1,7,7
2010-2011,Johan Franzen,DET,F,52.0,55.0,8.0,,98.0,23.0,16.0,22.0,287.0,147.0,316.0,167.0,185.0,35.0,Second Line,76,1324.9666666667,28,17,45,1979-12-23,SWE,SWE,76,232,2004,3,32,97
2010-2011,John Madden,MIN,F,350.0,67.0,,32.0,389.0,104.0,342.0,312.0,426.0,351.0,68.0,334.0,36.0,257.0,Bottom 6,76,1165.7833333333,12,7,52,1973-05-04,CAN,CAN,71,190,-,-,-,-
2010-2011,John McCarthy,SJS,F,386.0,170.0,,,395.0,173.0,226.0,400.0,11.0,413.0,388.0,214.0,,408.0,Bottom 6,37,323.48333333333,2,1,39,1986-08-09,USA,USA,73,195,2006,7,19,202
2010-2011,John Mitchell,TOR,F,374.0,161.0,252.0,200.0,204.0,323.0,332.0,350.0,84.0,399.0,227.0,164.0,39.0,293.0,Bottom 6,23,287.8,2,0,40,1985-01-22,CAN,CAN,73,204,2003,5,22,158
2010-2011,John Scott,CHI,F,429.0,65.0,,,168.0,66.0,429.0,430.0,37.0,429.0,423.0,35.0,,429.0,Fringe,40,250.13333333333,0,0,42,1982-09-26,CAN,CAN,80,260,-,-,-,-
2010-2011,John Tavares,NYI,F,163.0,430.0,169.0,,143.0,429.0,120.0,80.0,79.0,97.0,226.0,407.0,113.0,65.0,First Line,79,1520.75,29,20,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1
2010-2011,Jon Sim,NYI,F,380.0,398.0,270.0,,380.0,423.0,216.0,326.0,384.0,376.0,155.0,109.0,,338.0,Bottom 6,34,387.73333333333,1,2,47,1977-09-29,CAN,CAN,70,189,1996,3,18,70
2010-2011,Jonathan Toews,CHI,F,35.0,18.0,29.0,125.0,17.0,27.0,158.0,46.0,31.0,27.0,40.0,336.0,9.0,34.0,First Line,80,1661.1333333333,32,28,37,1988-04-29,CAN,CAN,74,201,2006,1,3,3
2010-2011,Jordan Caron,BOS,F,355.0,348.0,,,383.0,335.0,384.0,304.0,407.0,408.0,418.0,262.0,,341.0,Bottom 6,23,291.45,3,1,34,1990-11-02,CAN,CAN,75,204,2009,1,25,25
2010-2011,Jordan Eberle,EDM,F,205.0,415.0,190.0,,285.0,416.0,208.0,175.0,358.0,115.0,308.0,403.0,,153.0,Second Line,69,1220.1333333333,18,17,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22
2010-2011,Jordan Staal,PIT,F,154.0,175.0,161.0,21.0,152.0,118.0,265.0,195.0,257.0,109.0,148.0,205.0,88.0,108.0,First Line,42,896.83333333333,11,12,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2
2010-2011,Jordin Tootoo,NSH,F,144.0,295.0,,,298.0,157.0,67.0,268.0,206.0,191.0,9.0,80.0,,283.0,Bottom 6,54,641.36666666667,8,7,42,1983-02-02,CAN,CAN,69,195,2001,4,2,98
2010-2011,Josh Bailey,NYI,F,348.0,375.0,112.0,162.0,141.0,413.0,383.0,274.0,289.0,259.0,143.0,306.0,101.0,223.0,Second Line,70,1248.4,11,11,35,1989-10-02,CAN,CAN,73,200,2008,1,9,9
2010-2011,Jussi Jokinen,CAR,F,151.0,382.0,52.0,233.0,53.0,399.0,257.0,81.0,238.0,47.0,69.0,348.0,50.0,105.0,Second Line,70,1208.2666666667,19,20,42,1983-04-01,FIN,FIN,72,191,2001,6,27,192
2010-2011,Justin Abdelkader,DET,F,268.0,42.0,,158.0,323.0,31.0,113.0,381.0,6.0,334.0,283.0,30.0,115.0,325.0,Bottom 6,74,910.21666666667,7,8,38,1987-02-25,USA,USA,74,213,2005,2,12,42
2010-2011,Justin Williams,LAK,F,58.0,83.0,103.0,,44.0,26.0,34.0,156.0,193.0,94.0,197.0,299.0,,82.0,Second Line,73,1259.35,22,17,43,1981-10-04,CAN,CAN,73,184,2000,1,28,28
2010-2011,Kevin Porter,COL,F,352.0,361.0,253.0,,361.0,343.0,370.0,232.0,347.0,403.0,260.0,174.0,,302.0,Bottom 6,74,1022.5166666667,14,5,39,1986-03-12,USA,USA,72,190,2004,4,21,119
2010-2011,Kevin Westgarth,LAK,F,435.0,239.0,,,400.0,99.0,427.0,433.0,45.0,410.0,432.0,33.0,,433.0,Fringe,56,304.43333333333,0,1,41,1984-02-07,CAN,CAN,76,234,-,-,-,-
2010-2011,Kris Draper,DET,F,256.0,166.0,,245.0,62.0,121.0,285.0,287.0,302.0,367.0,359.0,166.0,25.0,356.0,Bottom 6,47,491.15,6,1,54,1971-05-24,CAN,CAN,70,188,1989,3,20,62
2010-2011,Kris Versteeg,"PHI, TOR",F,176.0,89.0,123.0,169.0,100.0,153.0,139.0,114.0,102.0,161.0,61.0,367.0,188.0,117.0,Second Line,80,1418.4,21,15,39,1986-05-13,CAN,CAN,71,176,2004,5,5,134
2010-2011,Kristian Huselius,CBJ,F,118.0,128.0,36.0,,219.0,77.0,116.0,40.0,35.0,108.0,276.0,432.0,,87.0,Second Line,39,638.78333333333,14,5,46,1978-11-10,SWE,SWE,74,184,1997,2,21,47
2010-2011,Krys Barch,DAL,F,428.0,288.0,,,427.0,138.0,420.0,390.0,12.0,419.0,396.0,15.0,,427.0,Fringe,44,229.86666666667,2,0,45,1980-03-26,CAN,CAN,74,225,1998,4,20,106
2010-2011,Kyle Brodziak,MIN,F,259.0,86.0,238.0,4.0,327.0,165.0,297.0,275.0,425.0,126.0,251.0,288.0,76.0,215.0,Second Line,80,1262.0833333333,16,15,41,1984-05-25,CAN,CAN,74,205,2003,7,17,214
2010-2011,Kyle Chipchura,ANA,F,420.0,397.0,,211.0,302.0,384.0,422.0,423.0,26.0,393.0,220.0,181.0,122.0,418.0,Fringe,40,319.75,0,2,39,1986-02-19,CAN,CAN,74,203,2004,1,18,18
2010-2011,Kyle Clifford,LAK,F,362.0,242.0,,,386.0,151.0,366.0,319.0,101.0,350.0,420.0,46.0,,402.0,Bottom 6,76,722.35,7,5,34,1991-01-13,CAN,CAN,74,217,2009,2,5,35
2010-2011,Kyle Okposo,NYI,F,168.0,259.0,126.0,178.0,67.0,304.0,118.0,285.0,352.0,158.0,149.0,287.0,,116.0,Second Line,38,630.15,5,7,37,1988-04-16,USA,USA,72,218,2006,1,7,7
2010-2011,Kyle Turris,PHX,F,195.0,380.0,181.0,,197.0,363.0,175.0,229.0,15.0,210.0,130.0,338.0,124.0,284.0,Bottom 6,65,732.75,11,8,36,1989-08-14,CAN,CAN,73,190,2007,1,3,3
2010-2011,Kyle Wellwood,SJS,F,248.0,35.0,242.0,,27.0,7.0,336.0,205.0,242.0,311.0,17.0,419.0,41.0,290.0,Bottom 6,35,478.85,5,4,42,1983-05-16,CAN,CAN,70,181,2001,5,3,134
2010-2011,Kyle Wilson,CBJ,F,196.0,277.0,,,301.0,290.0,315.0,271.0,43.0,183.0,407.0,261.0,140.0,345.0,Bottom 6,32,340.33333333333,4,4,40,1984-12-15,CAN,CAN,73,200,2004,9,14,272
