Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2024-2025,Dawson Mercer,NJD,F,220.0,249.0,113.0,66.0,179.0,207.0,284.0,179.0,280.0,299.0,250.0,410.0,201.0,191.0,Second Line,82,1466.45,19,12,23,2001-10-27,CAN,CAN,72,180,2020,1,18,18,,
2024-2025,Derek Ryan,EDM,F,401.0,9.0,,171.0,246.0,38.0,426.0,413.0,371.0,381.0,194.0,209.0,17.0,420.0,Bottom 6,36,336.81666666667,1,2,38,1986-12-29,USA,USA,70,185,-,-,-,-,,
2024-2025,Devin Shore,MIN,F,399.0,39.0,,,349.0,212.0,355.0,443.0,218.0,296.0,156.0,94.0,206.0,429.0,Bottom 6,55,475.85,1,2,30,1994-07-19,CAN,CAN,73,206,2012,2,31,61,,
2024-2025,Dmitri Voronkov,CBJ,F,146.0,383.0,180.0,,140.0,416.0,149.0,109.0,95.0,187.0,442.0,222.0,196.0,144.0,Second Line,73,1225.45,23,14,24,2000-09-10,RUS,,77,240,2019,4,21,114,,
2024-2025,Drake Batherson,OTT,F,133.0,310.0,29.0,,148.0,287.0,102.0,102.0,105.0,38.0,190.0,189.0,,81.0,First Line,82,1487.6833333333,26,27,27,1998-04-27,USA,USA,75,200,2017,4,28,121,3.0,4.975
2024-2025,Drew O'Connor,"PIT, VAN",F,241.0,251.0,,109.0,186.0,279.0,193.0,313.0,283.0,309.0,196.0,225.0,,262.0,Bottom 6,84,1214.85,10,7,27,1998-06-09,USA,USA,75,200,-,-,-,-,,
2024-2025,Dylan Cozens,"BUF, OTT",F,91.0,420.0,117.0,173.0,172.0,404.0,86.0,202.0,165.0,74.0,273.0,148.0,96.0,115.0,Second Line,82,1398.9833333333,16,20,24,2001-02-09,CAN,CAN,75,195,2019,1,7,7,,
2024-2025,Dylan Guenther,UTA,F,118.0,224.0,21.0,,202.0,240.0,26.0,31.0,83.0,97.0,298.0,313.0,,66.0,Second Line,70,1189.8,27,18,22,2003-04-10,CAN,CAN,74,175,2021,1,9,9,,
2024-2025,Dylan Holloway,STL,F,158.0,24.0,235.0,,167.0,13.0,130.0,135.0,156.0,236.0,83.0,77.0,,179.0,Second Line,77,1295.4833333333,26,21,23,2001-09-23,CAN,CAN,73,203,2020,1,14,14,,
2024-2025,Dylan Larkin,DET,F,89.0,338.0,24.0,86.0,129.0,259.0,52.0,50.0,272.0,49.0,47.0,375.0,23.0,30.0,First Line,82,1645.8,30,27,28,1996-07-30,USA,USA,73,198,2014,1,15,15,7.0,8.7
2024-2025,Dylan Strome,WSH,F,86.0,262.0,49.0,,59.0,324.0,235.0,68.0,2.0,22.0,296.0,435.0,39.0,74.0,Second Line,82,1425.4666666667,29,27,28,1997-03-07,CAN,CAN,75,200,2015,1,3,3,,
2024-2025,Eeli Tolvanen,SEA,F,197.0,66.0,149.0,,250.0,219.0,147.0,97.0,159.0,314.0,285.0,68.0,,166.0,Bottom 6,81,1159.9166666667,23,5,26,1999-04-22,FIN,FIN,70,191,2017,1,30,30,,
2024-2025,Eetu Luostarinen,FLA,F,303.0,16.0,281.0,9.0,100.0,19.0,378.0,358.0,79.0,321.0,151.0,136.0,210.0,284.0,Bottom 6,80,1223.0666666667,9,8,26,1998-09-02,FIN,FIN,75,190,2017,2,11,42,,
2024-2025,Elias Lindholm,BOS,F,249.0,102.0,118.0,67.0,158.0,234.0,219.0,268.0,212.0,152.0,141.0,231.0,15.0,113.0,First Line,82,1482.3833333333,17,16,30,1994-12-02,SWE,SWE,73,202,2013,1,5,5,,
2024-2025,Elias Pettersson,VAN,F,173.0,11.0,48.0,162.0,231.0,83.0,175.0,106.0,171.0,36.0,4.0,249.0,97.0,42.0,First Line,64,1194.2666666667,15,19,26,1998-11-12,SWE,SWE,74,176,2017,1,5,5,8.0,11.6
2024-2025,Elmer Soderblom,DET,F,208.0,206.0,,,365.0,226.0,227.0,174.0,232.0,355.0,316.0,159.0,,275.0,Bottom 6,26,347.63333333333,4,3,24,2001-07-05,SWE,SWE,80,246,2019,6,4,159,,
2024-2025,Emil Heineman,MTL,F,381.0,205.0,202.0,,403.0,122.0,327.0,226.0,402.0,372.0,444.0,38.0,,370.0,Bottom 6,62,706.31666666667,10,5,23,2001-11-16,SWE,SWE,72,194,2020,2,12,43,,
2024-2025,Eric Robinson,CAR,F,176.0,351.0,,205.0,191.0,278.0,211.0,295.0,166.0,171.0,167.0,101.0,,327.0,Bottom 6,82,1005.4166666667,14,14,30,1995-06-14,USA,USA,74,205,-,-,-,-,,
2024-2025,Erik Haula,NJD,F,216.0,200.0,261.0,11.0,173.0,136.0,201.0,272.0,238.0,230.0,434.0,182.0,36.0,227.0,Bottom 6,69,1014.5833333333,11,7,34,1991-03-23,FIN,FIN,71,191,2009,7,1,182,,
2024-2025,Ethen Frank,WSH,F,243.0,46.0,,,180.0,140.0,386.0,191.0,220.0,436.0,79.0,347.0,,355.0,Bottom 6,24,259.78333333333,4,1,27,1998-02-05,USA,,71,185,-,-,-,-,,
2024-2025,Evan Rodrigues,FLA,F,131.0,101.0,100.0,,28.0,31.0,73.0,269.0,104.0,245.0,211.0,187.0,181.0,187.0,Bottom 6,82,1247.9666666667,15,6,31,1993-07-28,CAN,CAN,71,184,-,-,-,-,,
2024-2025,Evgeni Malkin,PIT,F,105.0,270.0,58.0,,67.0,311.0,153.0,148.0,22.0,31.0,183.0,379.0,98.0,90.0,Second Line,68,1209.4166666667,16,22,38,1986-07-31,RUS,RUS,75,195,2004,1,2,2,,
2024-2025,Evgenii Dadonov,DAL,F,202.0,247.0,228.0,,182.0,206.0,230.0,117.0,179.0,223.0,217.0,331.0,,224.0,Bottom 6,80,1082.6666666667,20,12,36,1989-03-12,RUS,RUS,71,189,2007,3,10,71,,
2024-2025,Fabian Zetterlund,"OTT, SJS",F,205.0,381.0,219.0,,307.0,434.0,104.0,215.0,271.0,179.0,92.0,180.0,,133.0,Second Line,84,1372.7166666667,19,14,25,1999-08-25,SWE,SWE,71,220,2017,3,1,63,,
2024-2025,Fedor Svechkov,NSH,F,392.0,404.0,,,295.0,319.0,311.0,292.0,73.0,341.0,353.0,317.0,168.0,325.0,Bottom 6,52,670.01666666667,8,5,22,2003-04-05,RUS,,72,187,2021,1,19,19,,
2024-2025,Filip Chytil,"NYR, VAN",F,83.0,329.0,194.0,,308.0,290.0,49.0,113.0,121.0,188.0,101.0,397.0,140.0,152.0,Bottom 6,56,838.2,13,7,25,1999-09-05,CZE,CZE,74,204,2017,1,21,21,3.0,
2024-2025,Filip Forsberg,NSH,F,12.0,340.0,18.0,,71.0,329.0,3.0,14.0,16.0,47.0,52.0,165.0,,13.0,First Line,82,1527.35,31,24,30,1994-08-13,SWE,SWE,73,205,2012,1,11,11,6.0,8.5
2024-2025,Frank Nazar,CHI,F,382.0,440.0,211.0,,436.0,429.0,269.0,225.0,330.0,271.0,70.0,363.0,157.0,210.0,Second Line,53,841.18333333333,12,8,21,2004-01-14,USA,,69,175,2022,1,13,13,,
2024-2025,Frank Vatrano,ANA,F,127.0,436.0,103.0,175.0,244.0,447.0,30.0,82.0,185.0,291.0,396.0,141.0,,71.0,Second Line,80,1421.1666666667,21,8,31,1994-03-14,USA,USA,71,197,-,-,-,-,,
2024-2025,Fraser Minten,"BOS, TOR",F,414.0,399.0,,,449.0,394.0,373.0,320.0,417.0,384.0,425.0,88.0,159.0,378.0,Bottom 6,21,273.48333333333,3,2,21,2004-07-05,CAN,,74,192,2022,2,6,38,,
2024-2025,Frederick Gaudreau,MIN,F,360.0,107.0,122.0,77.0,345.0,165.0,315.0,273.0,326.0,307.0,260.0,383.0,89.0,242.0,Second Line,82,1284.25,18,14,32,1993-05-01,CAN,CAN,72,184,-,-,-,-,,
2024-2025,Gabriel Vilardi,WPG,F,108.0,183.0,37.0,,114.0,250.0,185.0,17.0,20.0,104.0,11.0,428.0,,85.0,First Line,71,1287.6666666667,27,18,25,1999-08-16,CAN,CAN,75,215,2017,1,11,11,,
2024-2025,Gage Goncalves,TBL,F,346.0,293.0,,,315.0,210.0,422.0,329.0,224.0,253.0,358.0,194.0,,371.0,Bottom 6,60,767.61666666667,8,8,24,2001-01-16,CAN,,72,181,2020,2,31,62,,
2024-2025,Garnet Hathaway,PHI,F,311.0,15.0,,7.0,336.0,61.0,303.0,291.0,432.0,337.0,24.0,10.0,,301.0,Bottom 6,67,794.86666666667,10,5,33,1991-11-23,USA,USA,75,208,-,-,-,-,,
2024-2025,Gustav Nyquist,"MIN, NSH",F,223.0,326.0,144.0,135.0,27.0,312.0,323.0,259.0,76.0,128.0,110.0,382.0,,180.0,Second Line,79,1331.4333333333,11,8,35,1989-09-01,SWE,SWE,71,180,2008,4,30,121,,
2024-2025,Hendrix Lapierre,WSH,F,359.0,268.0,,,305.0,360.0,417.0,414.0,19.0,226.0,27.0,326.0,144.0,360.0,Bottom 6,27,264.5,0,3,23,2002-02-09,CAN,CAN,72,180,2020,1,22,22,,
2024-2025,Hudson Fasching,NYI,F,337.0,45.0,,,238.0,54.0,331.0,397.0,325.0,325.0,159.0,241.0,,384.0,Bottom 6,43,476.51666666667,2,1,29,1995-07-28,USA,USA,75,204,2013,4,27,118,,
2024-2025,Ilya Mikheyev,CHI,F,219.0,215.0,268.0,129.0,372.0,88.0,202.0,192.0,290.0,295.0,90.0,387.0,,230.0,Second Line,80,1254.15,20,7,30,1994-10-10,RUS,RUS,74,192,-,-,-,-,,
2024-2025,Isac Lundestrom,ANA,F,445.0,248.0,,82.0,418.0,353.0,444.0,425.0,410.0,366.0,69.0,290.0,114.0,389.0,Bottom 6,78,1070.2333333333,4,6,25,1999-11-06,SWE,SWE,72,193,2018,1,23,23,,
2024-2025,Ivan Barbashev,VGK,F,94.0,382.0,168.0,201.0,105.0,356.0,316.0,115.0,106.0,83.0,66.0,145.0,,156.0,Second Line,70,1175.8833333333,23,20,29,1995-12-14,RUS,RUS,73,195,2014,2,3,33,4.0,5.0
2024-2025,Ivan Ivan,COL,F,441.0,128.0,,,431.0,15.0,402.0,275.0,418.0,443.0,437.0,398.0,165.0,422.0,Bottom 6,40,401.5,5,1,22,2002-08-20,CZE,,72,190,-,-,-,-,,
2024-2025,J.T. Compher,DET,F,347.0,256.0,110.0,92.0,319.0,322.0,418.0,305.0,265.0,164.0,175.0,400.0,122.0,184.0,Second Line,76,1267.7666666667,11,12,30,1995-04-08,USA,USA,72,190,2013,2,5,35,4.0,
2024-2025,J.T. Miller,"NYR, VAN",F,97.0,227.0,23.0,88.0,152.0,230.0,184.0,65.0,234.0,7.0,269.0,110.0,11.0,28.0,First Line,72,1310.4166666667,22,31,32,1993-03-14,USA,USA,73,218,2011,1,15,15,,
2024-2025,JJ Peterka,BUF,F,57.0,435.0,156.0,,127.0,397.0,76.0,76.0,86.0,158.0,58.0,423.0,,104.0,First Line,77,1400.1666666667,27,18,23,2002-01-14,DEU,DEU,72,189,2020,2,3,34,,
2024-2025,Jack Drury,"CAR, COL",F,218.0,2.0,218.0,153.0,43.0,1.0,177.0,374.0,98.0,293.0,313.0,323.0,21.0,308.0,Bottom 6,72,930.21666666667,8,5,25,2000-02-03,USA,USA,71,174,2018,2,11,42,,
2024-2025,Jack Eichel,VGK,F,24.0,204.0,19.0,124.0,88.0,231.0,23.0,49.0,65.0,37.0,21.0,429.0,120.0,9.0,First Line,77,1581.0833333333,28,27,28,1996-10-28,USA,USA,74,207,2015,1,2,2,2.0,10.0
2024-2025,Jack Hughes,NJD,F,13.0,199.0,12.0,,35.0,104.0,6.0,35.0,7.0,9.0,18.0,452.0,126.0,8.0,First Line,62,1295.85,27,29,24,2001-05-14,USA,USA,71,175,2019,1,1,1,,
2024-2025,Jack McBain,UTA,F,244.0,210.0,,57.0,207.0,216.0,409.0,288.0,291.0,212.0,357.0,25.0,108.0,314.0,Bottom 6,82,1112.9833333333,13,8,25,2000-01-06,CAN,CAN,75,201,2018,3,1,63,,
2024-2025,Jack Quinn,BUF,F,82.0,393.0,229.0,,143.0,369.0,145.0,123.0,62.0,137.0,185.0,291.0,,164.0,Bottom 6,74,1099.8833333333,15,13,23,2001-09-19,CAN,CAN,73,185,2020,1,8,8,,
2024-2025,Jack Roslovic,CAR,F,85.0,362.0,231.0,207.0,48.0,314.0,161.0,173.0,64.0,172.0,121.0,425.0,180.0,193.0,Bottom 6,81,1119.5166666667,22,9,28,1997-01-29,USA,USA,73,200,2015,1,25,25,,
2024-2025,Jackson Blake,CAR,F,151.0,41.0,203.0,,49.0,10.0,186.0,209.0,89.0,208.0,238.0,430.0,,254.0,Bottom 6,80,1107.6666666667,17,12,21,2003-08-03,USA,,70,152,2021,4,13,109,2.0,
2024-2025,Jaden Schwartz,SEA,F,238.0,140.0,130.0,,239.0,172.0,139.0,136.0,191.0,260.0,251.0,346.0,,129.0,Second Line,81,1448.5,26,11,33,1992-06-25,CAN,CAN,70,185,2010,1,14,14,,
2024-2025,Jake DeBrusk,VAN,F,191.0,126.0,69.0,147.0,230.0,163.0,110.0,74.0,146.0,238.0,128.0,216.0,,111.0,Second Line,82,1365.2333333333,28,8,28,1996-10-17,CAN,CAN,72,197,2015,1,14,14,,
2024-2025,Jake Evans,MTL,F,379.0,357.0,,87.0,309.0,370.0,436.0,388.0,430.0,162.0,19.0,211.0,43.0,289.0,Second Line,82,1275.4,13,17,29,1996-06-02,CAN,CAN,72,186,2014,7,27,207,,
2024-2025,Jake Guentzel,TBL,F,31.0,305.0,45.0,,19.0,289.0,55.0,15.0,25.0,32.0,46.0,388.0,187.0,20.0,First Line,80,1599.4166666667,41,21,30,1994-10-06,USA,USA,71,180,2013,3,16,77,7.0,9.0
2024-2025,Jake Neighbours,STL,F,258.0,309.0,216.0,,344.0,393.0,281.0,92.0,177.0,266.0,111.0,119.0,,182.0,Second Line,82,1303.3666666667,22,15,23,2002-03-29,CAN,CAN,72,201,2020,1,26,26,,
2024-2025,Jakob Pelletier,"CGY, PHI",F,254.0,64.0,,,117.0,56.0,229.0,315.0,122.0,301.0,276.0,259.0,,293.0,Bottom 6,49,566.25,7,5,24,2001-03-07,CAN,CAN,69,170,2019,1,26,26,,
2024-2025,Jakub Lauko,"BOS, MIN",F,427.0,112.0,,,451.0,170.0,416.0,365.0,419.0,312.0,182.0,34.0,,409.0,Bottom 6,56,599.96666666667,5,3,25,2000-03-28,CZE,CZE,72,196,2018,3,15,77,,
2024-2025,Jakub Vrana,"NSH, WSH",F,212.0,451.0,,,364.0,449.0,89.0,78.0,46.0,285.0,377.0,315.0,,263.0,Bottom 6,39,403.66666666667,9,3,29,1996-02-28,CZE,CZE,72,190,2014,1,13,13,,
2024-2025,James van Riemsdyk,CBJ,F,153.0,353.0,241.0,,209.0,306.0,195.0,167.0,162.0,98.0,297.0,361.0,,219.0,Bottom 6,71,880.36666666667,16,11,36,1989-05-04,USA,USA,75,208,2007,1,2,2,,
2024-2025,Jamie Benn,DAL,F,48.0,356.0,63.0,141.0,46.0,383.0,156.0,128.0,157.0,41.0,327.0,176.0,22.0,112.0,Bottom 6,80,1224.1,16,22,35,1989-07-18,CAN,CAN,74,205,2007,5,8,129,1.0,9.5
2024-2025,Jansen Harkins,ANA,F,431.0,129.0,,154.0,396.0,164.0,382.0,444.0,442.0,402.0,62.0,60.0,183.0,432.0,Bottom 6,61,677.5,2,1,28,1997-05-23,USA,USA,73,182,2015,2,17,47,,
2024-2025,Jared McCann,SEA,F,51.0,252.0,85.0,23.0,217.0,242.0,46.0,59.0,154.0,54.0,17.0,354.0,199.0,80.0,Second Line,82,1411.2833333333,22,26,29,1996-05-31,CAN,CAN,73,191,2014,1,24,24,,
2024-2025,Jason Dickinson,CHI,F,386.0,72.0,276.0,59.0,425.0,191.0,395.0,290.0,405.0,406.0,212.0,152.0,85.0,265.0,Second Line,59,926.25,7,4,30,1995-07-04,CAN,CAN,74,200,2013,1,29,29,,
2024-2025,Jason Robertson,DAL,F,21.0,178.0,26.0,,45.0,91.0,40.0,20.0,184.0,40.0,64.0,328.0,,25.0,Second Line,82,1459.0666666667,35,22,25,1999-07-22,USA,USA,75,200,2017,2,8,39,,
2024-2025,Jason Zucker,BUF,F,98.0,417.0,76.0,,184.0,374.0,83.0,104.0,210.0,72.0,268.0,167.0,,128.0,Second Line,73,1167.55,21,24,33,1992-01-16,USA,USA,71,192,2010,2,29,59,,
2024-2025,Jean-Gabriel Pageau,NYI,F,252.0,255.0,174.0,73.0,99.0,333.0,370.0,324.0,396.0,140.0,97.0,122.0,8.0,195.0,Second Line,79,1342.7833333333,14,17,32,1992-11-11,CAN,CAN,71,185,2011,4,5,96,,
2024-2025,Jeff Skinner,EDM,F,33.0,379.0,142.0,,125.0,351.0,31.0,66.0,48.0,120.0,59.0,355.0,207.0,125.0,Bottom 6,72,935.98333333333,16,10,33,1992-05-16,CAN,CAN,71,197,2010,1,7,7,,
2024-2025,Jesper Boqvist,FLA,F,289.0,110.0,,143.0,248.0,55.0,366.0,247.0,164.0,329.0,139.0,98.0,203.0,361.0,Bottom 6,78,1033.1833333333,12,6,26,1998-10-30,SWE,SWE,72,180,2017,2,5,36,1.0,
2024-2025,Jesper Bratt,NJD,F,17.0,278.0,44.0,112.0,13.0,193.0,91.0,130.0,41.0,10.0,73.0,302.0,,37.0,First Line,81,1534.8,21,36,26,1998-07-30,SWE,SWE,70,175,2016,6,11,162,7.0,
2024-2025,Jesperi Kotkaniemi,CAR,F,116.0,94.0,170.0,,17.0,35.0,200.0,253.0,49.0,219.0,390.0,232.0,54.0,259.0,Bottom 6,78,1096.6166666667,12,10,25,2000-07-06,FIN,FIN,74,201,2018,1,3,3,,
2024-2025,Jesse Puljujarvi,"FLA, PIT",F,154.0,242.0,,,153.0,199.0,88.0,267.0,315.0,358.0,424.0,50.0,,329.0,Bottom 6,31,365.26666666667,4,2,27,1998-05-07,SWE,FIN,76,201,2016,1,4,4,,
2024-2025,Jimmy Vesey,"COL, NYR",F,322.0,306.0,,142.0,332.0,276.0,302.0,258.0,431.0,351.0,55.0,204.0,,369.0,Bottom 6,43,457.85,5,3,32,1993-05-26,USA,USA,75,202,2012,3,5,66,,
2024-2025,Jiri Kulich,BUF,F,106.0,376.0,213.0,,124.0,406.0,99.0,175.0,313.0,393.0,387.0,340.0,162.0,220.0,Bottom 6,62,917.15,15,5,21,2004-04-14,CZE,CZE,71,172,2022,1,28,28,,
2024-2025,Joe Veleno,"CHI, DET",F,393.0,239.0,273.0,188.0,378.0,277.0,393.0,327.0,287.0,394.0,192.0,112.0,102.0,349.0,Bottom 6,74,896.75,8,3,25,2000-01-13,CAN,CAN,73,203,2018,1,30,30,,
2024-2025,Joel Armia,MTL,F,269.0,322.0,,83.0,376.0,328.0,233.0,237.0,359.0,294.0,302.0,242.0,,253.0,Bottom 6,81,1158.4666666667,11,13,32,1993-05-31,FIN,FIN,75,216,2011,1,16,16,1.0,3.4
2024-2025,Joel Eriksson Ek,MIN,F,113.0,43.0,57.0,91.0,156.0,48.0,50.0,122.0,308.0,167.0,123.0,168.0,101.0,50.0,First Line,46,909.25,14,9,28,1997-01-29,SWE,SWE,75,207,2015,1,20,20,,
2024-2025,Joel Farabee,"CGY, PHI",F,135.0,267.0,176.0,204.0,166.0,302.0,158.0,246.0,161.0,217.0,204.0,234.0,,189.0,Bottom 6,81,1207.9833333333,11,9,25,2000-02-25,USA,USA,72,183,2018,1,14,14,,
2024-2025,Joel Kiviranta,COL,F,370.0,23.0,,36.0,353.0,30.0,368.0,263.0,399.0,433.0,228.0,116.0,,381.0,Bottom 6,79,989.23333333333,16,4,29,1996-03-23,FIN,FIN,71,185,-,-,-,-,,
2024-2025,John Beecher,BOS,F,436.0,185.0,,96.0,450.0,300.0,446.0,386.0,451.0,396.0,403.0,100.0,129.0,414.0,Bottom 6,78,880.11666666667,3,7,24,2001-04-05,USA,USA,75,215,2019,1,30,30,1.0,
2024-2025,John Tavares,TOR,F,70.0,295.0,17.0,,215.0,294.0,28.0,12.0,190.0,69.0,291.0,200.0,1.0,27.0,First Line,75,1366.9166666667,38,20,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1,1.0,11.0
2024-2025,Jonah Gadjovich,FLA,F,318.0,29.0,,,274.0,44.0,206.0,334.0,113.0,437.0,410.0,6.0,,430.0,Fringe,42,354.91666666667,4,0,26,1998-10-12,CAN,CAN,74,209,2017,2,24,55,,
2024-2025,Jonatan Berggren,DET,F,364.0,288.0,185.0,,394.0,229.0,314.0,198.0,208.0,281.0,234.0,378.0,,306.0,Bottom 6,75,973.28333333333,12,8,24,2000-07-16,SWE,SWE,71,197,2018,2,2,33,1.0,
2024-2025,Jonathan Drouin,COL,F,144.0,225.0,120.0,,14.0,185.0,400.0,239.0,43.0,53.0,278.0,417.0,209.0,135.0,First Line,43,781.85,11,15,30,1995-03-28,CAN,CAN,71,198,2013,1,3,3,,
2024-2025,Jonathan Huberdeau,CGY,F,177.0,269.0,91.0,155.0,36.0,238.0,301.0,206.0,35.0,57.0,138.0,337.0,,114.0,First Line,81,1582.9,28,26,32,1993-06-04,CAN,CAN,73,200,2011,1,3,3,7.0,10.5
2024-2025,Jonathan Lekkerimaki,VAN,F,314.0,282.0,,,251.0,201.0,329.0,352.0,74.0,432.0,306.0,304.0,,386.0,Bottom 6,24,300.13333333333,3,1,20,2004-07-24,SWE,,71,172,2022,1,15,15,,
2024-2025,Jonathan Marchessault,NSH,F,75.0,396.0,80.0,,165.0,326.0,36.0,47.0,31.0,114.0,349.0,246.0,,68.0,Second Line,78,1402.2,21,19,34,1990-12-27,CAN,CAN,69,183,-,-,-,-,,
2024-2025,Jonny Brodzinski,NYR,F,189.0,327.0,,,356.0,365.0,135.0,178.0,338.0,328.0,153.0,310.0,131.0,294.0,Bottom 6,51,595.43333333333,12,3,32,1993-06-19,USA,USA,72,212,2013,5,27,148,2.0,
2024-2025,Jordan Eberle,SEA,F,138.0,194.0,152.0,,220.0,257.0,217.0,219.0,246.0,27.0,262.0,420.0,,139.0,Second Line,42,683.05,9,16,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22,,
2024-2025,Jordan Greenway,BUF,F,304.0,241.0,,116.0,221.0,266.0,354.0,398.0,204.0,327.0,331.0,75.0,,292.0,Bottom 6,34,512.51666666667,3,4,28,1997-02-16,USA,USA,78,231,2015,2,20,50,,
2024-2025,Jordan Kyrou,STL,F,25.0,308.0,72.0,,265.0,235.0,19.0,16.0,108.0,86.0,78.0,411.0,,45.0,Second Line,82,1433.5666666667,36,20,27,1998-05-05,CAN,CAN,73,196,2016,2,5,35,,
2024-2025,Jordan Martinook,CAR,F,79.0,10.0,,6.0,15.0,6.0,208.0,254.0,240.0,194.0,287.0,244.0,,232.0,Bottom 6,79,1208.4333333333,15,14,32,1992-07-25,CAN,CAN,72,196,2012,2,28,58,,
2024-2025,Jordan Staal,CAR,F,124.0,26.0,,35.0,9.0,4.0,320.0,302.0,268.0,235.0,319.0,133.0,7.0,241.0,Bottom 6,75,1157.8,13,15,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2,,
2024-2025,Josh Anderson,MTL,F,299.0,432.0,266.0,136.0,325.0,438.0,228.0,255.0,329.0,362.0,343.0,89.0,,266.0,Bottom 6,81,1159.8833333333,15,8,31,1994-05-07,CAN,CAN,75,218,2012,4,4,95,3.0,5.5
2024-2025,Josh Doan,UTA,F,192.0,32.0,210.0,,72.0,5.0,159.0,357.0,242.0,196.0,355.0,267.0,,297.0,Bottom 6,51,689.45,7,8,23,2002-02-01,USA,,73,183,2021,2,5,37,,
2024-2025,Josh Norris,"BUF, OTT",F,286.0,343.0,181.0,167.0,259.0,403.0,245.0,80.0,358.0,359.0,225.0,142.0,130.0,120.0,First Line,56,1027.4,21,9,26,1999-05-05,USA,USA,74,195,2017,1,19,19,,
2024-2025,Juraj Slafkovsky,MTL,F,229.0,391.0,223.0,,135.0,423.0,264.0,229.0,99.0,170.0,394.0,117.0,,145.0,Second Line,79,1370.5666666667,18,16,21,2004-03-30,SVK,SVK,75,238,2022,1,1,1,,
2024-2025,Justin Brazeau,"BOS, MIN",F,361.0,316.0,204.0,,323.0,323.0,343.0,283.0,357.0,304.0,307.0,126.0,,352.0,Bottom 6,76,901.71666666667,11,8,27,1998-02-02,CAN,,77,220,-,-,-,-,1.0,
2024-2025,Justin Danforth,CBJ,F,307.0,325.0,,101.0,275.0,387.0,342.0,331.0,364.0,303.0,392.0,128.0,132.0,283.0,Bottom 6,61,877.45,9,7,32,1993-03-15,CAN,CAN,69,190,-,-,-,-,,
2024-2025,Justin Dowling,NJD,F,447.0,134.0,,,384.0,106.0,433.0,445.0,200.0,431.0,386.0,190.0,152.0,440.0,Bottom 6,52,531.58333333333,2,2,34,1990-10-01,CAN,CAN,70,180,-,-,-,-,,
2024-2025,Justin Kirkland,CGY,F,272.0,211.0,,,389.0,413.0,451.0,345.0,446.0,51.0,382.0,49.0,167.0,378.0,Bottom 6,21,203.71666666667,2,4,28,1996-08-02,CAN,CAN,75,183,2014,3,2,62,,
2024-2025,Juuso Parssinen,"COL, NSH, NYR",F,387.0,272.0,251.0,,341.0,352.0,425.0,249.0,152.0,322.0,232.0,105.0,107.0,328.0,Bottom 6,48,505.68333333333,6,5,24,2001-02-01,FIN,FIN,75,212,2019,7,24,210,,
2024-2025,Kaapo Kakko,"NYR, SEA",F,200.0,297.0,167.0,,142.0,233.0,261.0,204.0,144.0,178.0,236.0,319.0,,240.0,Second Line,79,1233.6833333333,14,19,24,2001-02-13,FIN,FIN,74,206,2019,1,2,2,,
2024-2025,Kasperi Kapanen,"EDM, STL",F,324.0,342.0,280.0,195.0,254.0,281.0,335.0,367.0,278.0,257.0,99.0,178.0,,356.0,Bottom 6,66,798.61666666667,6,6,28,1996-07-23,FIN,FIN,73,194,2014,1,22,22,,
2024-2025,Keegan Kolesar,VGK,F,320.0,96.0,,,269.0,129.0,389.0,303.0,376.0,269.0,336.0,19.0,,346.0,Bottom 6,82,1081.9,12,9,28,1997-04-08,CAN,CAN,74,217,2015,3,8,69,,
2024-2025,Kent Johnson,CBJ,F,140.0,324.0,109.0,,183.0,293.0,231.0,125.0,88.0,113.0,256.0,448.0,,150.0,Second Line,68,1175.9833333333,24,17,22,2002-10-18,CAN,CAN,72,175,2021,1,5,5,,
2024-2025,Kevin Fiala,LAK,F,53.0,124.0,28.0,,62.0,21.0,32.0,37.0,219.0,96.0,330.0,299.0,,53.0,First Line,81,1499.6,35,14,28,1996-07-22,CHE,CHE,70,204,2014,1,11,11,,
2024-2025,Kevin Hayes,PIT,F,186.0,344.0,147.0,,210.0,273.0,113.0,185.0,347.0,287.0,43.0,286.0,40.0,237.0,Bottom 6,64,771.03333333333,13,4,33,1992-05-08,USA,USA,77,216,2010,1,24,24,,
2024-2025,Kevin Labanc,CBJ,F,281.0,280.0,283.0,,130.0,292.0,197.0,407.0,310.0,270.0,422.0,175.0,,342.0,Bottom 6,34,356.81666666667,2,2,29,1995-12-12,USA,USA,71,185,2014,6,21,171,,
2024-2025,Kevin Rooney,CGY,F,411.0,167.0,,100.0,367.0,258.0,421.0,384.0,429.0,447.0,72.0,81.0,134.0,417.0,Bottom 6,70,659.16666666667,5,2,32,1993-05-21,USA,USA,74,190,-,-,-,-,,
2024-2025,Kevin Stenlund,UTA,F,344.0,59.0,,60.0,291.0,101.0,371.0,271.0,412.0,419.0,415.0,250.0,18.0,318.0,Bottom 6,82,1176.7833333333,14,8,28,1996-09-20,SWE,SWE,77,215,2015,2,28,58,,
