Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2014-2015,8475848,Brendan Gallagher,MTL,F,81.2,90.1,54.9,65.9,,17.6,90.4,96.4,73.5,81.7,40.5,68.2,62.4,52.8,61.0,79,42,188,90.0,,343,41,16,111,77,248,133,157,197,163,415,261,195,Second Line,82.0,1360.2,24.0,23.0,47.0,28.69,58.54,53.22,R,69.0,185.0,1992-05-06,CAN,2010.0,5.0,147.0,R,22,"[None, None, 91, 54, 83]","[None, None, 81, 88, 94]","[None, None, 65, 61, 43]","[None, None, 'MTL', 'MTL', 'MTL']"
2014-2015,8466160,Brenden Morrow,TBL,F,25.1,18.1,29.4,,,78.6,39.8,8.9,35.9,5.8,64.3,29.2,63.9,62.9,14.7,312,341,294,,,90,250,379,267,389,149,295,151,155,355,415,261,195,Fourth Line,70.0,652.93,3.0,5.0,8.0,4.65,48.65,52.41,L,71.0,212.0,1979-01-16,CAN,1997.0,1.0,25.0,L,35,"[91, 12, 71, 30, 9]","[65, 42, 29, 17, 16]","[26, 23, 14, 29, 52]","['DAL', 'DAL', 'PIT', 'STL', 'TBL']"
2014-2015,8475792,Brett Connolly,BOS,F,45.5,30.4,75.2,9.6,,93.7,81.2,28.7,7.5,0.2,65.3,61.4,65.3,52.3,1.7,227,290,104,237.0,,27,79,297,384,412,145,161,145,199,409,415,261,195,Fourth Line,55.0,668.42,12.0,5.0,17.0,8.12,55.88,54.89,R,75.0,198.0,1992-05-02,CAN,2010.0,1.0,6.0,R,22,"[None, 6, None, None, 47]","[None, 40, None, None, 34]","[None, 41, None, None, 70]","[None, 'TBL', None, None, 'BOS']"
2014-2015,8476439,Brett Ritchie,DAL,F,54.0,57.8,58.6,59.4,,22.9,86.0,94.0,4.3,68.7,94.2,56.1,51.8,77.8,43.6,192,176,173,107.0,,321,59,26,394,131,25,183,201,93,235,415,261,195,Third Line,31.0,433.57,6.0,3.0,9.0,8.34,52.0,54.41,R,76.0,215.0,1993-07-01,CAN,2011.0,2.0,44.0,R,21,"[None, None, None, None, 53]","[None, None, None, None, 60]","[None, None, None, None, 60]","[None, None, None, None, 'DAL']"
2014-2015,8470619,Brian Boyle,TBL,F,26.7,33.3,65.3,,31.8,20.2,21.9,34.5,8.7,38.8,86.3,2.2,10.8,61.4,16.4,305,278,145,,134.0,332,321,273,379,255,58,407,371,161,348,415,261,195,Fourth Line,82.0,1065.43,15.0,9.0,24.0,11.77,49.06,53.27,C,78.0,245.0,1984-12-18,USA,2003.0,1.0,26.0,L,29,"[22, 19, 14, 7, 61]","[56, 60, 38, 45, 23]","[25, 36, 57, 36, 87]","['NYR', 'NYR', 'NYR', 'NYR', 'TBL']"
2014-2015,8476808,Brian Flynn,MTL,F,26.5,6.7,54.2,,36.4,51.8,32.8,21.0,25.1,66.5,16.6,28.9,81.7,3.6,72.5,306,388,191,,125.0,201,278,329,311,140,347,296,77,401,115,415,261,195,Third Line,63.0,939.47,5.0,12.0,17.0,7.08,46.3,39.78,C,73.0,185.0,1988-07-26,USA,,,,R,26,"[None, None, 79, 8, 17]","[None, None, 36, 4, 5]","[None, None, 86, 38, 41]","[None, None, 'BUF', 'BUF', 'MTL']"
2014-2015,8476207,Brian Gibbons,CBJ,F,53.3,37.3,82.4,,50.3,40.5,7.0,7.5,66.3,71.1,15.9,46.5,95.9,42.2,40.5,195,261,74,,98.0,248,383,385,141,121,350,223,18,241,248,415,261,195,Third Line,25.0,345.58,0.0,5.0,5.0,2.12,66.67,51.0,C,68.0,175.0,1988-02-26,USA,,,,L,26,"[None, None, None, 74, 30]","[None, None, None, 40, 39]","[None, None, None, 80, 77]","[None, None, None, 'PIT', 'CBJ']"
2014-2015,8467407,Brian Gionta,BUF,F,71.1,81.4,63.4,18.4,21.5,19.0,44.6,67.2,56.1,90.4,29.9,13.7,72.0,8.0,81.7,121,78,153,214.0,154.0,337,230,137,183,41,292,359,117,383,77,415,261,195,First Line,69.0,1245.75,13.0,22.0,35.0,13.95,44.44,43.04,R,67.0,178.0,1979-01-18,USA,1998.0,3.0,82.0,R,35,"[83, 84, 94, 64, 45]","[98, 92, 91, 76, 74]","[58, 27, 81, 65, 46]","['MTL', 'MTL', 'MTL', 'MTL', 'BUF']"
2014-2015,8475754,Brock Nelson,NYI,F,70.6,55.9,74.9,83.1,31.3,8.9,45.8,76.6,17.1,97.3,49.9,34.2,14.2,86.5,16.9,123,184,105,45.0,135.0,379,225,98,344,12,209,274,357,57,346,415,261,195,Second Line,82.0,1302.42,20.0,22.0,42.0,24.34,56.0,57.01,C,76.0,205.0,1991-10-15,USA,2010.0,1.0,30.0,L,22,"[None, None, None, 67, 72]","[None, None, None, 37, 69]","[None, None, None, 90, 57]","[None, None, None, 'NYI', 'NYI']"
2014-2015,8469639,Brooks Laich,WSH,F,22.2,27.2,64.1,,51.8,21.4,24.1,29.4,19.0,22.9,66.0,47.5,43.6,54.5,49.2,324,303,150,,95.0,327,312,294,336,318,142,219,235,190,212,415,261,195,Third Line,66.0,971.73,7.0,13.0,20.0,12.09,48.08,53.09,C,74.0,200.0,1983-06-23,CAN,2001.0,6.0,193.0,L,31,"[58, 24, None, 50, 13]","[59, 59, None, 17, 41]","[94, 54, None, 59, 65]","['WSH', 'WSH', None, 'WSH', 'WSH']"
2014-2015,8471254,Bryan Bickell,CHI,F,47.7,11.1,41.9,,,88.7,66.3,30.6,40.5,41.4,88.7,98.8,38.1,85.5,14.9,218,370,242,,,48,141,289,248,244,48,6,258,61,354,415,261,195,Fourth Line,80.0,966.02,14.0,14.0,28.0,10.28,55.17,50.24,L,76.0,223.0,1986-03-09,CAN,2004.0,2.0,41.0,L,28,"[66, 27, 64, 53, 36]","[2, 6, 9, 15, 11]","[60, 58, 56, 50, 34]","['CHI', 'CHI', 'CHI', 'CHI', 'CHI']"
2014-2015,8473412,Bryan Little,WPG,F,74.0,84.8,14.7,75.5,8.2,59.3,62.9,74.9,89.6,79.5,24.3,38.1,77.3,93.3,97.6,109,64,355,65.0,180.0,170,155,105,44,86,315,258,95,29,11,415,261,195,First Line,70.0,1394.37,24.0,28.0,52.0,19.99,57.14,54.07,C,72.0,191.0,1987-11-12,CAN,2006.0,1.0,12.0,R,26,"[57, 69, 44, 48, 89]","[66, 72, 83, 80, 83]","[52, 16, 12, 16, 28]","['ATL', 'WPG', 'WPG', 'WPG', 'WPG']"
2014-2015,8473504,Cal Clutterbuck,NYI,F,12.5,21.7,79.3,,33.8,0.5,17.6,51.8,10.4,84.8,99.5,14.2,5.3,77.6,45.5,364,326,87,,130.0,414,339,201,372,64,3,357,394,94,227,415,261,195,Fourth Line,76.0,967.33,7.0,9.0,16.0,11.95,46.67,53.41,R,71.0,215.0,1987-11-18,CAN,2006.0,3.0,72.0,R,26,"[65, 41, 63, 6, 11]","[25, 23, 6, 31, 33]","[84, 86, 95, 38, 70]","['MIN', 'MIN', 'MIN', 'NYI', 'NYI']"
2014-2015,8475714,Calle Jarnkrok,NSH,F,34.2,38.3,78.8,,27.2,9.9,28.4,52.0,24.3,79.0,14.2,83.9,29.9,89.4,33.3,274,257,89,,143.0,375,294,200,314,88,357,68,292,45,278,415,261,195,Fourth Line,74.0,950.85,7.0,11.0,18.0,9.91,51.92,56.6,C,72.0,193.0,1991-09-25,SWE,2010.0,2.0,51.0,R,22,"[None, None, None, None, 37]","[None, None, None, None, 42]","[None, None, None, None, 73]","[None, None, None, None, 'NSH']"
2014-2015,8474715,Cam Atkinson,CBJ,F,65.5,72.5,61.4,62.5,60.0,34.5,77.3,87.7,55.2,49.6,17.8,41.9,74.9,37.3,77.8,144,115,161,99.0,79.0,273,95,52,187,210,342,242,105,261,93,415,261,195,Second Line,78.0,1325.3,22.0,18.0,40.0,24.29,48.57,44.77,R,68.0,178.0,1989-06-05,USA,2008.0,6.0,157.0,R,25,"[None, 49, 81, 73, 40]","[None, 69, 68, 65, 78]","[None, 65, 88, 92, 14]","[None, 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2014-2015,8474176,Carl Hagelin,NYR,F,69.9,85.8,68.4,,89.7,14.9,71.6,89.4,63.6,37.8,48.7,68.0,79.8,65.8,49.6,126,60,132,,21.0,354,119,45,152,259,214,134,85,143,210,415,261,195,Third Line,82.0,1249.02,17.0,18.0,35.0,19.75,58.02,50.06,L,72.0,183.0,1988-08-23,SWE,2007.0,6.0,168.0,L,26,"[None, 79, 84, 73, 50]","[None, 74, 90, 83, 78]","[None, 87, 55, 79, 69]","[None, 'NYR', 'NYR', 'NYR', 'NYR']"
2014-2015,8471262,Carl Soderberg,BOS,F,42.7,26.3,80.0,65.1,,48.4,45.1,48.4,79.3,20.0,35.9,74.5,84.6,55.9,14.2,239,307,84,92.0,,215,228,215,87,330,267,107,65,184,357,415,261,195,Second Line,82.0,1378.42,13.0,31.0,44.0,17.11,54.55,49.97,C,75.0,210.0,1985-10-12,SWE,2004.0,2.0,49.0,L,28,"[None, None, None, 57, 34]","[None, None, None, 29, 28]","[None, None, None, 76, 75]","[None, None, None, 'BOS', 'BOS']"
2014-2015,8475231,Casey Cizikas,NYI,F,25.3,31.6,55.4,,5.1,26.7,22.7,29.9,22.2,61.0,78.6,16.6,8.2,59.0,19.0,311,285,186,,186.0,305,318,292,323,163,90,347,382,171,337,415,261,195,Fourth Line,70.0,876.18,9.0,9.0,18.0,10.63,44.0,50.48,C,71.0,191.0,1991-02-27,CAN,2009.0,4.0,92.0,L,23,"[None, None, 49, 13, 30]","[None, None, 46, 28, 25]","[None, None, 71, 57, 43]","[None, None, 'NYI', 'NYI', 'NYI']"
2014-2015,8476975,Cedric Paquette,TBL,F,61.0,15.7,78.3,,49.7,79.3,67.7,50.6,6.5,76.1,85.5,24.3,29.4,63.1,6.3,163,351,91,,99.0,87,135,206,388,100,61,315,294,154,390,415,261,195,Third Line,64.0,871.08,12.0,7.0,19.0,9.73,50.0,52.58,C,72.0,205.0,1993-08-13,CAN,2012.0,4.0,101.0,L,21,"[None, None, None, None, 63]","[None, None, None, None, 19]","[None, None, None, None, 72]","[None, None, None, None, 'TBL']"
2014-2015,8475745,Charlie Coyle,MIN,F,76.1,59.8,82.2,5.0,,70.4,56.6,40.5,61.9,86.3,60.0,67.0,54.5,92.3,85.1,100,168,75,249.0,,124,181,248,159,58,167,138,190,33,63,415,261,195,Third Line,82.0,1193.37,11.0,24.0,35.0,12.1,56.82,55.03,C,75.0,221.0,1992-03-02,USA,2010.0,1.0,28.0,R,22,"[None, None, 87, 56, 75]","[None, None, 47, 48, 66]","[None, None, 80, 70, 81]","[None, None, 'MIN', 'MIN', 'MIN']"
2014-2015,8470274,Chris Higgins,VAN,F,53.0,77.1,28.4,3.4,94.4,29.2,59.5,75.4,65.1,45.8,37.3,29.6,37.6,25.1,68.2,196,96,298,253.0,12.0,295,169,103,146,226,261,293,260,312,133,415,261,195,Second Line,77.0,1215.92,12.0,24.0,36.0,16.4,53.85,48.7,L,72.0,205.0,1983-06-02,USA,2002.0,1.0,14.0,L,31,"[70, 77, 65, 55, 40]","[78, 73, 72, 80, 71]","[76, 68, 55, 29, 26]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2014-2015,8467967,Chris Kelly,BOS,F,21.2,2.9,90.4,,66.2,25.1,18.8,27.0,53.0,45.5,54.7,23.1,34.5,64.6,25.1,328,404,41,,67.0,312,334,304,196,227,189,320,273,148,312,415,261,195,Third Line,80.0,1211.27,7.0,21.0,28.0,10.0,50.79,51.19,C,72.0,190.0,1980-11-11,CAN,1999.0,3.0,94.0,L,33,"[37, 77, 18, 25, 32]","[8, 11, 7, 3, 4]","[86, 84, 78, 80, 95]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2014-2015,8475184,Chris Kreider,NYR,F,23.1,47.7,22.7,50.2,,41.0,64.3,81.4,61.2,18.3,77.3,86.7,94.7,82.2,75.2,320,218,322,131.0,,246,149,78,162,337,95,56,23,75,104,415,261,195,Second Line,80.0,1256.92,21.0,25.0,46.0,21.46,66.67,52.07,L,75.0,232.0,1991-04-30,USA,2009.0,1.0,19.0,L,23,"[None, None, 23, 21, 35]","[None, None, 4, 51, 68]","[None, None, 43, 25, 18]","[None, None, 'NYR', 'NYR', 'NYR']"
2014-2015,8470543,Chris Kunitz,PIT,F,97.6,90.4,96.1,97.7,,93.5,85.8,70.4,88.4,14.7,85.3,59.8,93.5,96.9,88.4,11,41,17,7.0,,28,60,124,49,352,62,168,28,14,49,415,261,195,Second Line,74.0,1323.78,17.0,23.0,40.0,16.93,54.43,54.05,L,72.0,188.0,1979-09-26,CAN,,,,L,34,"[95, 98, 99, 98, 85]","[78, 93, 94, 91, 85]","[65, 95, 93, 95, 95]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2014-2015,8467493,Chris Neil,OTT,F,9.2,40.0,42.2,,,36.1,14.0,14.5,9.9,1.7,99.0,21.0,76.1,28.0,34.2,378,250,241,,,266,354,356,374,406,5,329,100,300,274,415,261,195,Fourth Line,38.0,369.97,4.0,3.0,7.0,3.07,58.82,45.05,R,73.0,209.0,1979-06-18,CAN,1998.0,6.0,161.0,R,35,"[8, 29, 12, 7, 26]","[45, 49, 59, 44, 20]","[47, 69, 58, 30, 49]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2014-2015,8473485,Chris Stewart,MIN,F,21.7,66.7,2.2,64.8,,77.8,67.0,51.6,67.5,10.6,45.5,54.2,65.5,34.2,60.5,326,139,407,93.0,,93,138,202,136,369,227,191,144,274,165,415,261,195,Second Line,81.0,1286.37,14.0,22.0,36.0,15.28,38.37,39.39,R,74.0,242.0,1987-10-30,CAN,2006.0,1.0,18.0,R,26,"[87, 6, 78, 31, 2]","[83, 76, 72, 67, 54]","[18, 2, 4, 5, 1]","['STL', 'STL', 'STL', 'BUF', 'MIN']"
2014-2015,8474052,Chris Terry,CAR,F,41.9,37.1,48.0,19.2,,65.1,45.5,38.1,54.0,35.3,36.4,76.1,17.6,26.7,21.2,242,262,217,212.0,,146,226,258,192,268,265,100,343,305,328,415,261,195,Fourth Line,57.0,725.15,11.0,9.0,20.0,8.06,48.84,49.35,L,70.0,191.0,1989-04-07,CAN,2007.0,5.0,132.0,L,25,"[None, None, None, None, 44]","[None, None, None, None, 41]","[None, None, None, None, 47]","[None, None, None, None, 'CAR']"
2014-2015,8469501,Chris Thorburn,WPG,F,18.6,11.3,64.6,,,54.9,11.1,3.4,13.0,11.3,67.2,47.0,18.3,30.8,16.1,339,369,148,,,188,366,402,361,366,137,221,340,288,349,415,261,195,Fringe,81.0,655.02,7.0,7.0,14.0,5.37,43.48,47.39,R,75.0,235.0,1983-06-03,CAN,2001.0,2.0,50.0,R,31,"[33, 34, 26, 12, 33]","[15, 17, 16, 9, 15]","[73, 93, 70, 82, 48]","['ATL', 'WPG', 'WPG', 'WPG', 'WPG']"
2014-2015,8476919,Chris Tierney,SJS,F,52.5,48.2,23.9,34.5,,70.8,40.7,17.8,80.5,66.7,6.5,23.9,85.5,41.7,1.4,198,216,317,172.0,,122,246,342,82,139,389,317,61,243,410,415,261,195,Fourth Line,43.0,526.65,6.0,15.0,21.0,4.62,52.5,47.31,C,73.0,191.0,1994-07-01,CAN,2012.0,2.0,55.0,L,20,"[None, None, None, None, 52]","[None, None, None, None, 50]","[None, None, None, None, 25]","[None, None, None, None, 'SJS']"
2014-2015,8471762,Chris VandeVelde,PHI,F,53.7,23.1,43.6,,93.3,84.1,48.6,15.7,9.6,25.5,81.2,55.7,18.6,7.7,4.6,193,320,235,,14.0,67,214,351,375,307,79,185,339,384,397,415,261,195,Fourth Line,72.0,844.53,9.0,6.0,15.0,5.98,43.14,44.51,C,74.0,190.0,1987-03-15,USA,2005.0,4.0,97.0,L,27,"[None, None, None, None, 53]","[None, None, None, None, 25]","[None, None, None, None, 44]","[None, None, None, None, 'PHI']"
2014-2015,8470667,Clarke MacArthur,OTT,F,61.4,69.2,51.1,45.2,,58.1,68.4,73.7,78.6,26.7,49.4,38.8,87.5,54.9,70.6,161,129,204,144.0,,175,132,110,90,302,211,255,53,188,123,415,261,195,Second Line,62.0,1054.28,16.0,20.0,36.0,15.72,50.0,51.13,L,72.0,192.0,1985-04-06,CAN,2003.0,3.0,74.0,L,29,"[67, 79, 51, 71, 56]","[36, 51, 62, 71, 66]","[30, 62, 49, 67, 43]","['TOR', 'TOR', 'TOR', 'OTT', 'OTT']"
2014-2015,8473512,Claude Giroux,PHI,F,92.0,86.3,18.3,96.6,,78.1,65.3,77.1,91.1,92.0,40.2,79.0,50.8,70.8,87.7,34,58,340,10.0,,92,145,96,38,34,249,88,205,122,52,415,261,195,First Line,81.0,1665.77,25.0,48.0,73.0,22.96,51.76,50.94,R,71.0,186.0,1988-01-12,CAN,2006.0,1.0,22.0,R,26,"[89, 94, 92, 92, 87]","[86, 91, 87, 80, 85]","[36, 14, 26, 14, 30]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2014-2015,8475236,Cody Eakin,DAL,F,30.1,35.4,39.0,19.9,28.2,56.1,53.5,52.5,50.6,40.5,42.9,28.0,48.9,76.9,78.1,291,269,254,210.0,141.0,183,194,198,206,248,238,300,213,97,92,415,261,195,Second Line,78.0,1341.08,19.0,21.0,40.0,15.57,49.48,49.42,C,72.0,196.0,1991-05-24,CAN,2009.0,3.0,85.0,L,23,"[None, None, 16, 38, 43]","[None, None, 28, 33, 44]","[None, None, 66, 52, 22]","[None, None, 'DAL', 'DAL', 'DAL']"
2014-2015,8474570,Cody Hodgson,BUF,F,17.6,49.4,5.8,31.8,,43.9,46.5,52.8,48.2,72.8,10.6,20.7,13.7,2.2,75.9,343,211,392,179.0,,234,222,197,216,114,372,330,359,407,101,415,261,195,Fourth Line,78.0,1002.0,6.0,7.0,13.0,11.2,30.51,37.32,C,72.0,191.0,1990-02-18,CAN,2008.0,1.0,10.0,R,24,"[None, 73, 61, 26, 8]","[None, 48, 59, 56, 33]","[None, 52, 16, 3, 7]","[None, 'BUF', 'BUF', 'BUF', 'BUF']"
2014-2015,8469591,Cody McCormick,BUF,F,17.3,4.3,57.6,,13.3,38.3,2.9,0.7,23.9,81.2,72.5,6.7,12.3,1.0,58.1,344,398,177,,170.0,257,400,413,316,79,115,388,365,412,175,415,261,195,Fourth Line,33.0,386.55,1.0,3.0,4.0,1.9,25.0,31.29,C,74.0,222.0,1983-04-18,CAN,2001.0,5.0,144.0,R,31,"[12, 13, None, 35, 16]","[9, 16, None, 5, 5]","[59, 82, None, 66, 54]","['BUF', 'BUF', None, 'MIN', 'BUF']"
2014-2015,8471657,Cody McLeod,COL,F,6.5,9.4,61.9,,10.8,55.7,22.2,12.3,5.8,2.2,89.6,44.3,85.1,4.3,23.9,389,377,159,,175.0,185,320,365,391,404,44,232,63,398,317,415,261,195,Fourth Line,82.0,917.07,7.0,5.0,12.0,8.73,46.94,36.93,L,74.0,204.0,1984-06-26,CAN,,,,L,30,"[3, 18, 35, 9, 7]","[28, 15, 31, 6, 6]","[64, 70, 79, 68, 42]","['COL', 'COL', 'COL', 'COL', 'COL']"
2014-2015,8474569,Colin Wilson,NSH,F,85.5,74.5,93.5,25.7,,71.3,73.0,63.6,81.0,65.3,19.3,80.7,64.6,79.8,87.5,61,107,28,195.0,,120,113,152,80,145,336,81,148,85,53,415,261,195,Second Line,77.0,1248.28,20.0,22.0,42.0,19.31,63.51,58.77,C,73.0,215.0,1989-10-20,USA,2008.0,1.0,7.0,L,24,"[75, 75, 81, 72, 89]","[24, 57, 60, 53, 86]","[89, 95, 97, 91, 87]","['NSH', 'NSH', 'NSH', 'NSH', 'NSH']"
2014-2015,8474098,Colton Sceviour,DAL,F,64.1,58.6,77.3,33.7,,59.5,79.0,79.0,24.1,41.9,39.3,49.4,22.9,49.9,33.7,150,173,95,174.0,,169,88,88,315,242,253,211,321,209,276,415,261,195,Fourth Line,71.0,902.87,9.0,17.0,26.0,12.39,53.03,56.5,C,72.0,190.0,1989-04-20,CAN,2007.0,4.0,112.0,R,25,"[None, None, None, 72, 56]","[None, None, None, 48, 66]","[None, None, None, 59, 84]","[None, None, None, 'DAL', 'DAL']"
2014-2015,8470621,Corey Perry,ANA,F,97.3,98.6,31.3,89.7,,96.6,99.5,99.8,91.8,68.9,47.0,48.9,92.0,93.0,94.5,12,7,286,28.0,,15,3,2,35,130,221,213,34,30,24,415,261,195,First Line,67.0,1212.75,33.0,22.0,55.0,24.55,55.56,55.44,R,75.0,210.0,1985-05-16,CAN,2003.0,1.0,28.0,R,29,"[96, 93, 79, 99, 96]","[95, 91, 96, 98, 97]","[3, 25, 31, 41, 30]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2014-2015,8474130,Corey Tropp,CBJ,F,13.5,13.7,47.5,,,33.7,3.4,2.4,27.0,27.0,81.4,51.3,64.1,14.5,9.4,360,359,219,,,276,398,406,303,301,78,203,150,356,377,415,261,195,Fringe,61.0,533.97,1.0,7.0,8.0,2.86,32.35,35.35,R,72.0,192.0,1989-07-25,USA,2007.0,3.0,89.0,R,25,"[None, 24, None, 47, 6]","[None, 41, None, 31, 6]","[None, 52, None, 57, 40]","[None, 'BUF', None, 'CBJ', 'CBJ']"
2014-2015,8465166,Craig Adams,PIT,F,23.9,1.7,98.1,,88.7,28.7,3.9,3.1,8.4,21.7,86.0,12.3,8.7,34.0,23.6,317,409,9,,23.0,297,396,403,380,323,59,365,380,275,318,415,261,195,Fourth Line,71.0,682.18,1.0,6.0,7.0,3.83,41.67,44.93,R,72.0,200.0,1977-04-26,BHR,1996.0,9.0,223.0,R,37,"[20, 49, 39, 30, 21]","[1, 2, 1, 1, 2]","[96, 97, 96, 98, 93]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2014-2015,8475414,Craig Cunningham,ARI,F,14.5,19.5,38.8,,35.4,23.4,6.0,7.7,14.9,57.3,81.7,2.4,14.0,12.3,3.4,356,335,255,,127.0,319,387,384,353,178,77,406,358,365,402,415,261,195,Fourth Line,51.0,534.13,3.0,4.0,7.0,3.6,36.0,42.1,L,70.0,184.0,1990-09-13,CAN,2010.0,4.0,97.0,R,23,"[None, None, None, None, 20]","[None, None, None, None, 21]","[None, None, None, None, 39]","[None, None, None, None, 'ARI']"
2014-2015,8475225,Craig Smith,NSH,F,55.9,74.2,23.1,43.7,,56.6,65.5,81.9,59.3,26.5,27.5,87.0,73.0,70.1,59.5,184,108,320,148.0,,181,144,76,170,303,302,55,113,125,169,415,261,195,Second Line,82.0,1290.72,23.0,21.0,44.0,22.92,59.6,54.43,C,73.0,203.0,1989-09-05,USA,2009.0,4.0,98.0,R,24,"[None, 15, 13, 68, 65]","[None, 37, 56, 56, 85]","[None, 32, 38, 40, 13]","[None, 'NSH', 'NSH', 'NSH', 'NSH']"
2014-2015,8471185,Curtis Glencross,WSH,F,35.4,40.7,27.0,17.2,,67.2,76.6,77.8,37.1,25.1,61.7,22.2,29.6,50.4,82.2,269,247,304,217.0,,137,98,93,262,309,160,324,293,207,75,415,261,195,Second Line,71.0,1111.02,13.0,22.0,35.0,12.27,50.88,46.93,L,73.0,197.0,1982-12-28,CAN,,,,L,31,"[90, 89, 72, 28, 27]","[54, 46, 50, 41, 30]","[97, 87, 35, 26, 34]","['CGY', 'CGY', 'CGY', 'CGY', 'WSH']"
2014-2015,8477508,Curtis Lazar,OTT,F,18.8,52.0,42.7,,,3.9,25.1,61.4,22.7,63.9,94.5,37.8,40.5,74.0,5.8,338,200,239,,,400,308,161,321,151,24,259,248,109,392,415,261,195,Fourth Line,67.0,864.08,6.0,9.0,15.0,10.22,48.44,54.21,C,72.0,203.0,1995-02-02,CAN,2013.0,1.0,17.0,R,19,"[None, None, None, None, 26]","[None, None, None, None, 55]","[None, None, None, None, 43]","[None, None, None, None, 'OTT']"
2014-2015,8475310,Curtis McKenzie,DAL,F,19.3,20.0,32.3,,,40.2,38.4,46.0,1.2,57.8,88.9,72.5,3.6,71.1,31.1,336,333,282,,,249,255,225,406,176,47,115,401,121,287,415,261,195,Fourth Line,36.0,415.2,4.0,1.0,5.0,4.34,33.33,45.72,L,74.0,205.0,1991-02-22,CAN,2009.0,6.0,159.0,L,23,"[None, None, None, None, 27]","[None, None, None, None, 21]","[None, None, None, None, 33]","[None, None, None, None, 'DAL']"
2014-2015,8464977,Dainius Zubrus,NJD,F,38.1,35.7,94.9,,30.8,39.0,24.8,26.0,11.1,4.8,56.4,19.0,9.9,78.1,79.0,258,268,22,,136.0,254,309,308,369,393,182,337,375,92,88,415,261,195,Third Line,74.0,1084.77,4.0,6.0,10.0,6.39,43.64,44.06,C,77.0,225.0,1978-06-16,LTU,1996.0,1.0,15.0,L,36,"[83, 85, 80, 51, 11]","[42, 33, 64, 29, 20]","[99, 99, 99, 98, 62]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2014-2015,8474668,Dale Weise,MTL,F,33.7,12.8,50.4,,,55.2,28.2,22.2,56.9,73.3,75.9,21.4,90.4,21.4,32.8,276,363,207,,,187,295,324,180,112,101,327,41,327,280,415,261,195,Fourth Line,79.0,962.35,10.0,19.0,29.0,9.07,65.08,47.27,R,74.0,196.0,1988-08-05,CAN,2008.0,4.0,111.0,R,26,"[None, 51, 31, 36, 42]","[None, 39, 18, 14, 12]","[None, 59, 50, 54, 51]","[None, 'VAN', 'VAN', 'MTL', 'MTL']"
2014-2015,8464975,Daniel Brière,COL,F,47.0,78.1,8.0,19.5,,43.4,37.6,39.3,19.3,70.8,3.4,53.5,34.9,16.9,37.8,221,92,383,211.0,,236,258,253,335,122,402,194,271,346,259,415,261,195,Fourth Line,57.0,690.95,8.0,4.0,12.0,6.42,38.89,38.11,C,69.0,174.0,1977-10-06,CAN,1996.0,1.0,24.0,R,36,"[97, 22, 36, 64, 41]","[98, 96, 87, 85, 54]","[2, 4, 5, 12, 10]","['PHI', 'PHI', 'PHI', 'MTL', 'COL']"
2014-2015,8470666,Daniel Carcillo,CHI,F,46.3,12.0,63.1,,,59.0,24.6,10.6,8.0,88.2,61.9,41.0,59.0,81.2,25.5,224,366,154,,,171,310,372,382,50,159,246,171,79,310,415,261,195,Fringe,39.0,319.38,4.0,4.0,8.0,2.92,57.89,45.61,L,72.0,200.0,1985-01-28,CAN,2003.0,3.0,73.0,L,29,"[22, 2, 30, 44, 62]","[18, 4, 13, 12, 13]","[45, 90, 62, 77, 55]","['PHI', 'CHI', 'CHI', 'NYR', 'CHI']"
2014-2015,8470230,Daniel Paille,BOS,F,48.0,25.5,79.8,,66.7,50.4,35.9,30.8,29.2,60.5,47.5,42.9,55.2,35.2,11.6,217,310,85,,66.0,207,265,288,295,165,219,238,187,270,368,415,261,195,Fourth Line,71.0,817.43,6.0,7.0,13.0,8.82,35.29,47.16,L,73.0,200.0,1984-04-15,CAN,2002.0,1.0,20.0,L,30,"[43, 55, 67, 71, 18]","[40, 27, 41, 18, 22]","[65, 66, 76, 79, 73]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
