Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2009-2010,Dean McAmmond,NJD,F,69.8,47.4,91.2,16.5,62.8,54.5,48.2,44.5,34.4,62.2,8.8,33.9,21.6,51.6,30.2,124,215,37,218.0,78.0,186,212,227,268,30,372,267,320,198,285,407,260,207,Fourth Line,62.0,797.1833333333333,9.0,9.0,18.0,8.466149055560557,46.15384615384615,50.30612794943812,8458536,C,71.0,195.0,1973-06-15,CAN,1991.0,1.0,22.0,L,36,"[None, None, None, None, 69]","[None, None, None, None, 47]","[None, None, None, None, 91]","[None, None, None, None, 'NJD']"
2009-2010,Derek Boogaard,MIN,F,5.9,31.9,47.9,,,37.8,0.9,6.9,10.3,3.1,91.9,23.1,2.5,30.7,7.9,384,278,213,,,254,402,380,366,52,34,310,398,283,376,407,260,207,Fringe,57.0,350.6,0.0,4.0,4.0,2.4369045493596806,29.629629629629623,46.02101230330338,8469647,L,79.0,265.0,1982-06-23,CAN,2001.0,7.0,202.0,L,27,"[None, None, None, None, 5]","[None, None, None, None, 31]","[None, None, None, None, 47]","[None, None, None, None, 'MIN']"
2009-2010,Derek Dorsett,CBJ,F,39.6,18.9,67.6,,,33.2,15.5,35.6,60.4,58.0,92.6,17.9,81.3,26.0,45.0,247,331,133,,,273,345,263,162,31,31,331,77,302,225,407,260,207,Fourth Line,51.0,555.3833333333333,4.0,10.0,14.0,5.44785450340777,59.25925925925925,48.25541213863072,8473432,R,72.0,192.0,1986-12-20,CAN,2006.0,7.0,189.0,R,22,"[None, None, None, None, 39]","[None, None, None, None, 18]","[None, None, None, None, 67]","[None, None, None, None, 'CBJ']"
2009-2010,Derek Roy,BUF,F,87.0,91.9,7.4,73.8,93.2,36.9,39.1,38.8,91.9,87.8,4.4,64.6,66.8,42.8,79.9,54,34,378,69.0,15.0,258,249,250,34,18,390,144,136,234,83,407,260,207,First Line,80.0,1550.5666666666666,24.0,43.0,67.0,21.512743029185703,53.01204819277109,50.29851344749139,8469485,C,69.0,184.0,1983-05-04,CAN,2001.0,2.0,32.0,L,26,"[None, None, None, None, 87]","[None, None, None, None, 91]","[None, None, None, None, 7]","[None, None, None, None, 'BUF']"
2009-2010,Derick Brassard,CBJ,F,21.4,36.1,16.7,7.7,,23.3,13.3,13.3,74.7,69.0,52.3,88.2,16.0,29.0,55.8,321,261,340,241.0,,313,354,354,104,28,195,49,343,290,181,407,260,207,Third Line,79.0,1180.4166666666667,9.0,27.0,36.0,11.467750609552185,42.857142857142854,46.18688849850108,8473544,C,73.0,200.0,1987-09-22,CAN,2006.0,1.0,6.0,L,21,"[None, None, None, None, 21]","[None, None, None, None, 36]","[None, None, None, None, 16]","[None, None, None, None, 'CBJ']"
2009-2010,Devin Setoguchi,SJS,F,92.1,80.6,31.0,66.2,,36.1,73.5,92.1,30.0,97.7,75.9,41.3,83.3,76.4,71.5,33,80,282,89.0,,261,109,33,286,8,99,238,69,97,117,407,260,207,Third Line,70.0,1070.75,20.0,16.0,36.0,17.97672276931628,56.451612903225815,52.3500984993292,8471682,R,72.0,205.0,1987-01-01,CAN,2005.0,1.0,8.0,R,22,"[None, None, None, None, 92]","[None, None, None, None, 80]","[None, None, None, None, 31]","[None, None, None, None, 'SJS']"
2009-2010,Dominic Moore,MTL,F,59.2,63.4,68.3,,88.9,17.7,21.1,33.9,61.9,54.4,36.9,20.6,51.4,5.7,24.3,167,150,130,,24.0,336,322,270,156,32,258,320,199,385,309,407,260,207,Third Line,69.0,1023.7833333333332,10.0,18.0,28.0,9.895427446105058,47.540983606557376,49.6858033537608,8468575,C,72.0,192.0,1980-08-03,CAN,2000.0,3.0,95.0,L,29,"[None, None, None, None, 59]","[None, None, None, None, 63]","[None, None, None, None, 68]","[None, None, None, None, 'MTL']"
2009-2010,Doug Weight,NYI,F,22.6,46.2,12.5,77.7,,28.5,3.4,39.3,88.0,34.2,6.4,55.3,81.8,51.4,41.8,316,220,357,59.0,,292,394,248,50,37,382,182,75,199,238,407,260,207,Second Line,36.0,570.35,1.0,16.0,17.0,6.166814731609944,52.94117647058824,46.99330169996095,8458361,C,71.0,202.0,1971-01-21,USA,1990.0,2.0,34.0,L,38,"[None, None, None, None, 22]","[None, None, None, None, 46]","[None, None, None, None, 12]","[None, None, None, None, 'NYI']"
2009-2010,Drew Miller,DET,F,85.5,20.4,99.5,,15.0,51.8,43.0,38.3,3.7,82.4,78.9,58.2,57.5,54.8,61.9,60,325,3,,177.0,197,233,252,393,22,87,170,174,185,156,407,260,207,Fourth Line,80.0,1009.9166666666666,10.0,9.0,19.0,10.184042135560485,52.63157894736842,55.149598431936894,8470778,L,74.0,183.0,1984-02-17,USA,2003.0,6.0,186.0,L,25,"[None, None, None, None, 85]","[None, None, None, None, 20]","[None, None, None, None, 99]","[None, None, None, None, 'DET']"
2009-2010,Drew Stafford,BUF,F,28.3,63.6,12.8,13.1,,15.5,44.0,72.5,68.3,62.2,37.6,50.9,73.7,52.6,57.5,293,149,356,227.0,,345,229,113,130,30,255,200,108,194,174,407,260,207,Third Line,71.0,1027.4666666666667,15.0,19.0,34.0,15.613667349337709,53.52112676056338,49.865091666479174,8471226,R,74.0,215.0,1985-10-30,USA,2004.0,1.0,13.0,R,23,"[None, None, None, None, 28]","[None, None, None, None, 63]","[None, None, None, None, 12]","[None, None, None, None, 'BUF']"
2009-2010,Dustin Boyd,NSH,F,62.2,46.9,65.8,,23.2,40.3,60.2,74.4,39.8,82.4,60.0,70.8,69.5,58.0,4.2,155,217,140,,160.0,244,163,105,246,22,164,120,125,172,391,407,260,207,Fourth Line,78.0,953.7833333333332,11.0,13.0,24.0,11.534642879446444,54.761904761904766,51.29305111902875,8471310,C,72.0,187.0,1986-07-16,CAN,2004.0,3.0,98.0,L,23,"[None, None, None, None, 62]","[None, None, None, None, 46]","[None, None, None, None, 65]","[None, None, None, None, 'NSH']"
2009-2010,Dustin Brown,LAK,F,98.0,60.7,18.9,91.9,68.6,12.3,64.4,88.5,81.1,100.0,91.6,91.6,40.0,70.0,90.7,9,161,331,22.0,66.0,358,146,48,78,1,35,35,245,123,39,407,260,207,First Line,82.0,1579.15,21.0,32.0,53.0,27.26320419491167,47.5,51.691050158159335,8470606,R,72.0,205.0,1984-11-04,USA,2003.0,1.0,13.0,R,24,"[None, None, None, None, 98]","[None, None, None, None, 60]","[None, None, None, None, 18]","[None, None, None, None, 'LAK']"
2009-2010,Dustin Byfuglien,CHI,F,13.5,69.0,83.5,28.8,,2.9,37.6,76.4,14.0,1.4,85.0,85.0,14.5,98.3,12.5,353,127,68,186.0,,396,255,97,351,56,62,62,349,8,357,407,260,207,Second Line,82.0,1346.4666666666667,17.0,17.0,34.0,19.197565680490282,47.22222222222222,54.5838162579235,8470834,D,77.0,260.0,1985-03-27,USA,2003.0,8.0,245.0,R,24,"[None, None, None, None, 13]","[None, None, None, None, 69]","[None, None, None, None, 83]","[None, None, None, None, 'CHI']"
2009-2010,Dustin Penner,EDM,F,95.3,99.0,45.0,43.8,29.5,95.6,96.1,92.6,82.8,54.4,12.0,19.2,75.7,7.1,84.3,20,5,225,147.0,147.0,19,17,31,71,32,359,326,100,379,65,407,260,207,First Line,82.0,1507.0166666666669,31.0,31.0,62.0,25.813527824085362,55.55555555555556,52.278057773870046,8471208,L,76.0,247.0,1982-09-28,CAN,,,,L,26,"[None, None, None, None, 95]","[None, None, None, None, 99]","[None, None, None, None, 45]","[None, None, None, None, 'EDM']"
2009-2010,Enver Lisin,NYR,F,20.9,52.6,13.8,43.5,,16.0,33.4,82.3,21.9,49.1,55.3,70.3,42.8,42.5,3.9,323,194,352,148.0,,343,272,73,319,33,183,122,234,235,392,407,260,207,Fourth Line,58.0,637.3666666666667,6.0,8.0,14.0,9.378136353697151,47.61904761904761,48.582164256675505,8471263,R,74.0,200.0,1986-04-22,RUS,2004.0,2.0,50.0,L,23,"[None, None, None, None, 20]","[None, None, None, None, 52]","[None, None, None, None, 13]","[None, None, None, None, 'NYR']"
2009-2010,Eric Belanger,WSH,F,61.2,67.1,48.4,15.8,97.1,65.4,57.5,48.9,82.6,49.1,24.3,21.1,77.9,56.0,26.0,159,135,211,220.0,7.0,142,174,209,72,33,309,318,91,180,302,407,260,207,Second Line,77.0,1194.45,15.0,25.0,40.0,12.991049670396832,56.14035087719298,50.47146119577636,8465050,C,71.0,185.0,1977-12-16,CAN,1996.0,4.0,96.0,L,31,"[None, None, None, None, 61]","[None, None, None, None, 67]","[None, None, None, None, 48]","[None, None, None, None, 'WSH']"
2009-2010,Eric Boulton,ATL,F,13.8,14.3,66.6,,,41.5,3.2,2.7,52.1,16.6,94.6,52.1,69.0,23.8,14.3,352,350,137,,,239,395,397,196,43,23,195,127,311,350,407,260,207,Fringe,62.0,424.6666666666667,2.0,6.0,8.0,2.5969403243935227,48.27586206896552,43.72174534968863,8460720,L,72.0,227.0,1976-08-17,CAN,1994.0,9.0,234.0,L,33,"[None, None, None, None, 13]","[None, None, None, None, 14]","[None, None, None, None, 66]","[None, None, None, None, 'ATL']"
2009-2010,Eric Fehr,WSH,F,73.5,40.5,59.7,49.6,,94.8,97.5,86.5,82.1,69.0,19.7,61.7,98.3,54.5,5.4,109,243,165,132.0,,22,11,56,74,28,328,156,8,186,386,407,260,207,Fourth Line,69.0,836.8333333333334,21.0,19.0,40.0,14.696753832467923,64.61538461538461,51.084177547496154,8470611,C,76.0,209.0,1985-09-07,CAN,2003.0,1.0,18.0,R,23,"[None, None, None, None, 73]","[None, None, None, None, 40]","[None, None, None, None, 59]","[None, None, None, None, 'WSH']"
2009-2010,Eric Nystrom,CGY,F,25.1,2.7,46.4,,40.1,83.3,63.1,24.3,6.6,62.2,68.8,42.5,48.4,74.0,9.1,306,397,219,,125.0,69,151,309,381,30,128,233,211,107,371,407,260,207,Fourth Line,82.0,1080.4833333333331,12.0,8.0,20.0,8.54597949315095,46.42857142857143,46.40292784434046,8470180,L,73.0,200.0,1983-02-14,USA,2002.0,1.0,10.0,L,26,"[None, None, None, None, 25]","[None, None, None, None, 2]","[None, None, None, None, 46]","[None, None, None, None, 'CGY']"
2009-2010,Eric Staal,CAR,F,31.9,93.9,4.2,69.2,,0.5,60.4,98.3,88.5,34.2,33.2,54.8,78.9,3.4,61.7,278,26,391,81.0,,406,162,8,48,37,273,184,87,394,157,407,260,207,First Line,70.0,1449.7,29.0,40.0,69.0,33.42438249004991,55.172413793103445,48.4508446533481,8470595,C,76.0,195.0,1984-10-29,CAN,2003.0,1.0,2.0,L,24,"[None, None, None, None, 31]","[None, None, None, None, 93]","[None, None, None, None, 4]","[None, None, None, None, 'CAR']"
2009-2010,Erik Christensen,NYR,F,27.5,52.1,17.2,42.7,,40.5,44.5,55.5,44.2,49.1,41.3,74.4,94.8,61.7,94.6,296,196,338,150.0,,243,227,182,228,33,240,105,22,157,23,407,260,207,Third Line,58.0,861.0166666666667,8.0,18.0,26.0,11.090029983997406,60.0,48.39028535149633,8470299,C,73.0,200.0,1983-12-17,CAN,2002.0,3.0,69.0,L,25,"[None, None, None, None, 27]","[None, None, None, None, 52]","[None, None, None, None, 17]","[None, None, None, None, 'NYR']"
2009-2010,Erik Cole,CAR,F,54.3,69.8,22.9,36.9,43.0,38.8,71.0,93.4,17.4,74.2,75.2,24.3,17.0,6.4,73.2,187,124,315,165.0,119.0,250,119,28,337,26,102,305,339,382,110,407,260,207,Second Line,40.0,655.6,11.0,5.0,16.0,11.303280435679,40.476190476190474,49.64767690323412,8467396,L,74.0,205.0,1978-11-06,USA,1998.0,3.0,71.0,L,30,"[None, None, None, None, 54]","[None, None, None, None, 69]","[None, None, None, None, 22]","[None, None, None, None, 'CAR']"
2009-2010,Ethan Moreau,EDM,F,0.2,1.0,1.7,,68.1,22.4,18.7,18.2,12.0,3.1,48.6,24.1,26.3,0.7,89.4,407,404,401,,67.0,317,332,334,359,52,210,306,301,405,44,407,260,207,Third Line,76.0,1094.8666666666666,9.0,9.0,18.0,9.070937121302247,35.38461538461539,35.84633740287396,8460504,L,75.0,223.0,1975-09-22,CAN,1994.0,1.0,14.0,L,33,"[None, None, None, None, 0]","[None, None, None, None, 1]","[None, None, None, None, 1]","[None, None, None, None, 'EDM']"
2009-2010,Evander Kane,ATL,F,64.1,60.2,9.8,,33.3,72.7,80.8,78.4,58.2,90.7,75.7,17.4,68.1,24.8,47.7,147,163,368,,139.0,112,79,89,171,16,100,333,131,307,214,407,260,207,Third Line,66.0,923.55,14.0,12.0,26.0,12.785370802916662,49.382716049382715,45.18962169574743,8475169,L,74.0,218.0,1991-08-02,CAN,2009.0,1.0,4.0,L,18,"[None, None, None, None, 64]","[None, None, None, None, 60]","[None, None, None, None, 9]","[None, None, None, None, 'ATL']"
2009-2010,Evgeni Malkin,PIT,F,69.5,98.3,8.1,90.4,,3.7,57.2,94.1,94.8,16.6,34.6,98.0,13.8,78.6,33.7,125,8,375,26.0,,393,175,25,22,43,267,9,352,88,271,407,260,207,First Line,67.0,1396.75,28.0,48.0,76.0,28.07690536158656,46.0,52.934869167665966,8471215,C,77.0,213.0,1986-07-31,RUS,2004.0,1.0,2.0,L,23,"[None, None, None, None, 69]","[None, None, None, None, 98]","[None, None, None, None, 8]","[None, None, None, None, 'PIT']"
2009-2010,Evgeny Artyukhin,ATL,F,1.5,26.0,29.5,,,79.6,94.3,22.6,28.7,0.2,97.3,81.1,65.1,12.0,50.6,402,302,288,,,84,24,316,291,60,12,78,143,359,202,407,260,207,Fringe,54.0,482.4,9.0,6.0,15.0,4.380550947113082,47.22222222222222,42.83837127254311,8469543,R,76.0,255.0,1983-04-04,RUS,2001.0,3.0,94.0,L,26,"[None, None, None, None, 1]","[None, None, None, None, 26]","[None, None, None, None, 29]","[None, None, None, None, 'ATL']"
2009-2010,Fabian Brunnstrom,DAL,F,32.2,16.5,55.8,36.2,,44.7,10.6,9.8,84.8,54.4,68.3,74.7,53.8,29.7,62.2,277,341,181,167.0,,226,365,368,63,32,130,104,189,287,155,407,260,207,Fourth Line,44.0,469.4,2.0,9.0,11.0,3.9420111570092713,46.42857142857143,46.89056131397645,8474552,L,73.0,206.0,1985-02-06,SWE,,,,L,24,"[None, None, None, None, 32]","[None, None, None, None, 16]","[None, None, None, None, 55]","[None, None, None, None, 'DAL']"
2009-2010,Fernando Pisani,EDM,F,7.1,19.4,9.6,,13.0,56.5,32.7,14.7,9.6,42.6,63.6,20.4,4.7,0.2,98.5,379,329,369,,181.0,178,275,348,369,35,149,321,389,407,7,407,260,207,Third Line,40.0,583.45,4.0,4.0,8.0,4.770640349348726,30.952380952380953,37.15504387369957,8465170,R,73.0,205.0,1976-12-27,CAN,1996.0,8.0,195.0,L,32,"[None, None, None, None, 7]","[None, None, None, None, 19]","[None, None, None, None, 9]","[None, None, None, None, 'EDM']"
2009-2010,Frans Nielsen,NYI,F,85.3,75.9,93.6,72.3,25.1,36.6,51.4,65.4,73.7,69.0,12.8,54.5,35.4,52.1,60.4,61,99,27,73.0,156.0,259,199,142,108,28,356,185,264,196,162,407,260,207,Second Line,76.0,1308.4333333333334,12.0,26.0,38.0,15.674150435731017,49.2063492063492,52.76026051497612,8470144,C,73.0,186.0,1984-04-24,DNK,2002.0,3.0,87.0,L,25,"[None, None, None, None, 85]","[None, None, None, None, 75]","[None, None, None, None, 93]","[None, None, None, None, 'NYI']"
2009-2010,Freddy Modin,LAK,F,23.8,24.1,68.6,50.0,54.6,23.8,7.4,29.7,14.5,23.5,20.4,28.7,20.1,24.3,46.7,311,310,129,131.0,95.0,311,378,287,349,41,325,288,326,309,218,407,260,207,Third Line,44.0,650.3833333333333,5.0,6.0,11.0,7.288847937117566,36.36363636363637,46.59615112085214,8460556,L,76.0,220.0,1974-10-08,SWE,1994.0,3.0,64.0,L,34,"[None, None, None, None, 23]","[None, None, None, None, 24]","[None, None, None, None, 68]","[None, None, None, None, 'LAK']"
2009-2010,Fredrik Sjostrom,TOR,F,36.4,6.9,78.4,,77.3,27.8,5.7,5.4,47.9,62.2,58.7,57.2,32.2,55.0,3.2,260,380,89,,48.0,295,385,386,213,30,169,174,277,184,395,407,260,207,Fourth Line,65.0,701.4,3.0,8.0,11.0,5.046096004070425,44.11764705882353,47.0918685944428,8469464,L,73.0,218.0,1983-05-06,SWE,2001.0,1.0,11.0,L,26,"[None, None, None, None, 36]","[None, None, None, None, 6]","[None, None, None, None, 78]","[None, None, None, None, 'TOR']"
2009-2010,George Parros,ANA,F,42.8,17.7,44.2,,,61.2,59.0,1.5,0.4,74.2,90.9,97.5,93.4,6.1,1.0,234,336,228,,,159,168,402,406,26,38,11,28,383,404,407,260,207,Fringe,57.0,342.06666666666666,4.0,0.0,4.0,3.787122043342209,61.53846153846154,39.9792404415662,8468095,R,77.0,224.0,1979-12-29,USA,1999.0,8.0,222.0,R,29,"[None, None, None, None, 42]","[None, None, None, None, 17]","[None, None, None, None, 44]","[None, None, None, None, 'ANA']"
2009-2010,Gilbert Brule,EDM,F,49.9,62.9,15.0,25.4,,87.2,93.4,85.0,70.5,54.4,74.9,46.9,44.5,9.8,82.6,205,152,347,195.0,,53,28,62,121,32,103,216,227,368,72,407,260,207,Third Line,65.0,924.7166666666668,17.0,19.0,36.0,13.392407698555777,47.5,48.61313809012586,8471680,C,71.0,187.0,1987-01-01,CAN,2005.0,1.0,6.0,R,22,"[None, None, None, None, 49]","[None, None, None, None, 62]","[None, None, None, None, 15]","[None, None, None, None, 'EDM']"
2009-2010,Glen Metropolit,MTL,F,59.5,53.3,70.3,19.6,,37.1,27.5,27.8,48.2,62.2,18.4,29.0,57.7,13.8,55.0,166,191,122,210.0,,257,296,295,212,30,333,287,173,352,184,407,260,207,Third Line,69.0,936.0333333333332,16.0,13.0,29.0,10.138390506062299,48.888888888888886,47.37551138117816,8462823,C,70.0,196.0,1974-06-25,CAN,,,,R,35,"[None, None, None, None, 59]","[None, None, None, None, 53]","[None, None, None, None, 70]","[None, None, None, None, 'MTL']"
2009-2010,Gregory Campbell,FLA,F,6.6,24.8,41.0,,1.0,3.4,3.7,45.7,41.0,69.0,88.9,8.4,39.3,5.9,39.6,381,307,241,,206.0,394,393,222,241,28,46,370,248,384,247,407,260,207,Third Line,60.0,923.8333333333334,2.0,15.0,17.0,8.108150833346304,41.30434782608695,45.86282270737019,8470169,C,72.0,188.0,1983-12-17,CAN,2002.0,3.0,67.0,L,25,"[None, None, None, None, 6]","[None, None, None, None, 24]","[None, None, None, None, 41]","[None, None, None, None, 'FLA']"
2009-2010,Guillaume Latendresse,MIN,F,93.4,41.0,97.5,37.7,,97.1,92.9,58.5,59.2,78.7,77.1,48.4,65.6,26.5,60.0,28,241,11,163.0,,13,30,170,167,24,94,210,141,300,164,407,260,207,Third Line,79.0,1166.3833333333334,27.0,13.0,40.0,15.905248241577569,50.0,53.12554495315155,8471670,L,74.0,230.0,1987-05-24,CAN,2005.0,2.0,45.0,L,22,"[None, None, None, None, 93]","[None, None, None, None, 41]","[None, None, None, None, 97]","[None, None, None, None, 'MIN']"
2009-2010,Henrik Sedin,VAN,F,90.9,97.3,11.5,12.7,,92.6,87.2,61.2,99.8,69.0,0.5,93.9,99.8,85.5,19.9,38,12,361,228.0,,31,53,159,2,28,406,26,2,60,327,407,260,207,First Line,82.0,1614.4,29.0,78.0,107.0,22.559766334578512,64.8854961832061,55.727097022696384,8467876,C,74.0,183.0,1980-09-26,SWE,1999.0,1.0,3.0,L,28,"[None, None, None, None, 90]","[None, None, None, None, 97]","[None, None, None, None, 11]","[None, None, None, None, 'VAN']"
2009-2010,Henrik Zetterberg,DET,F,88.7,96.8,31.2,95.8,74.4,3.2,67.6,94.6,90.4,78.7,13.0,69.0,29.0,92.9,94.8,47,14,281,12.0,54.0,395,133,23,40,24,355,126,290,30,22,407,260,207,First Line,74.0,1485.0,23.0,46.0,69.0,28.3711807314695,50.48543689320388,53.78634564016559,8468083,C,72.0,197.0,1980-10-09,SWE,1999.0,7.0,210.0,L,28,"[None, None, None, None, 88]","[None, None, None, None, 96]","[None, None, None, None, 31]","[None, None, None, None, 'DET']"
2009-2010,Ian Laperriere,PHI,F,4.4,1.2,62.2,,94.2,42.5,7.1,1.2,61.2,25.8,88.7,2.9,52.3,81.8,38.8,390,403,155,,13.0,235,379,403,159,40,47,391,195,75,250,407,260,207,Fourth Line,82.0,1025.4666666666667,3.0,17.0,20.0,4.885689533207145,45.28301886792453,42.48285234816786,8459094,R,73.0,200.0,1974-01-19,CAN,1992.0,7.0,158.0,R,35,"[None, None, None, None, 4]","[None, None, None, None, 1]","[None, None, None, None, 62]","[None, None, None, None, 'PHI']"
2009-2010,Ilya Kovalchuk,NJD,F,90.2,64.4,25.3,1.9,,99.3,98.5,91.6,88.9,80.7,3.9,64.1,95.1,28.7,63.1,41,146,305,256.0,,4,7,35,46,23,392,146,21,291,151,407,260,207,First Line,76.0,1674.7,41.0,44.0,85.0,27.972792468718115,57.943925233644855,48.75255997958984,8469454,L,75.0,222.0,1983-04-15,RUS,2001.0,1.0,1.0,R,26,"[None, None, None, None, 90]","[None, None, None, None, 64]","[None, None, None, None, 25]","[None, None, None, None, 'NJD']"
2009-2010,J-P Dumont,NSH,F,77.9,77.9,59.5,58.1,,89.9,83.3,43.0,81.8,38.2,3.4,77.9,86.2,59.7,55.5,91,91,166,110.0,,42,69,233,75,36,394,91,57,165,182,407,260,207,Third Line,74.0,1093.1,18.0,27.0,45.0,11.591459024019851,57.14285714285714,51.42701923901443,8464957,R,73.0,205.0,1978-04-01,CAN,1996.0,1.0,3.0,L,31,"[None, None, None, None, 77]","[None, None, None, None, 77]","[None, None, None, None, 59]","[None, None, None, None, 'NSH']"
2009-2010,Jakub Voracek,CBJ,F,80.8,84.0,59.2,40.4,,64.9,35.4,15.5,87.7,62.2,29.0,73.7,24.1,15.0,71.0,79,66,167,156.0,,144,264,345,51,30,290,108,310,347,119,407,260,207,Second Line,81.0,1265.0333333333333,15.0,33.0,48.0,12.645374019779839,47.91666666666667,49.62996955837665,8474161,R,74.0,216.0,1989-08-15,CZE,2007.0,1.0,7.0,L,20,"[None, None, None, None, 80]","[None, None, None, None, 84]","[None, None, None, None, 59]","[None, None, None, None, 'CBJ']"
2009-2010,Jamal Mayers,CGY,F,2.0,9.3,50.4,,,28.3,12.8,13.8,65.4,2.5,69.3,51.4,55.0,60.0,11.3,400,370,203,,,293,356,352,142,53,126,198,184,164,362,407,260,207,Fourth Line,71.0,640.15,3.0,11.0,14.0,5.029070318991705,44.44444444444444,45.65949783460519,8459514,R,73.0,222.0,1974-10-24,CAN,1993.0,4.0,89.0,R,34,"[None, None, None, None, 2]","[None, None, None, None, 9]","[None, None, None, None, 50]","[None, None, None, None, 'CGY']"
2009-2010,James Neal,DAL,F,88.5,80.1,33.4,61.5,51.7,97.8,96.8,87.0,56.0,76.7,76.9,67.8,60.9,42.3,75.7,48,82,272,101.0,101.0,10,14,54,180,25,95,131,160,236,100,407,260,207,First Line,78.0,1419.25,26.0,28.0,54.0,22.87257970276351,48.113207547169814,50.19582560036228,8471707,L,75.0,212.0,1987-09-03,CAN,2005.0,2.0,33.0,L,21,"[None, None, None, None, 88]","[None, None, None, None, 80]","[None, None, None, None, 33]","[None, None, None, None, 'DAL']"
2009-2010,James Sheppard,MIN,F,42.0,18.2,30.2,,,29.0,4.4,2.2,5.9,85.0,66.1,29.5,13.5,49.1,21.4,237,334,285,,,290,390,399,384,20,139,285,353,208,321,407,260,207,Fourth Line,64.0,767.4166666666666,2.0,4.0,6.0,4.902372599990888,37.735849056603776,44.70721870782409,8473536,C,73.0,215.0,1988-04-25,CAN,2006.0,1.0,9.0,L,21,"[None, None, None, None, 42]","[None, None, None, None, 18]","[None, None, None, None, 30]","[None, None, None, None, 'MIN']"
2009-2010,James Wright,TBL,F,26.0,11.1,51.1,,23.7,48.9,9.1,3.9,19.9,62.2,60.7,5.4,8.8,35.9,44.0,302,363,200,,159.0,209,371,392,327,30,161,382,372,262,229,407,260,207,Fourth Line,48.0,559.15,2.0,3.0,5.0,3.0098476911936904,33.33333333333333,42.59872664447622,8474674,C,76.0,210.0,1990-03-24,CAN,2008.0,4.0,117.0,L,19,"[None, None, None, None, 26]","[None, None, None, None, 11]","[None, None, None, None, 51]","[None, None, None, None, 'TBL']"
2009-2010,James van Riemsdyk,PHI,F,44.2,86.2,36.9,23.5,,6.1,48.6,89.7,64.9,25.8,20.1,89.7,31.9,90.4,30.7,228,57,258,200.0,,383,210,43,144,40,326,43,278,40,283,407,260,207,Fourth Line,78.0,1010.8833333333332,14.0,19.0,33.0,17.924536506260377,49.25373134328358,55.61911135312365,8474037,L,75.0,210.0,1989-05-04,USA,2007.0,1.0,2.0,L,20,"[None, None, None, None, 44]","[None, None, None, None, 86]","[None, None, None, None, 36]","[None, None, None, None, 'PHI']"
2009-2010,Jamie Benn,DAL,F,96.1,61.4,97.3,84.6,,96.8,95.8,83.3,17.7,85.0,85.7,45.9,57.2,42.0,82.8,17,158,12,41.0,,14,18,69,336,20,59,220,175,237,71,407,260,207,Third Line,82.0,1205.7333333333331,22.0,19.0,41.0,18.367712595326033,51.31578947368421,52.923337000285784,8473994,L,75.0,210.0,1989-07-18,CAN,2007.0,5.0,129.0,L,20,"[None, None, None, None, 96]","[None, None, None, None, 61]","[None, None, None, None, 97]","[None, None, None, None, 'DAL']"
2009-2010,Jamie Langenbrunner,NJD,F,63.1,16.2,98.5,75.0,98.1,8.4,16.7,26.0,72.5,23.5,51.1,84.3,54.5,81.6,85.3,151,342,7,66.0,5.0,374,340,302,113,41,200,65,186,76,61,407,260,207,First Line,81.0,1584.15,19.0,42.0,61.0,20.313793070132157,53.65853658536586,53.288731716132475,8459457,R,73.0,205.0,1975-07-24,USA,1993.0,2.0,35.0,R,34,"[None, None, None, None, 63]","[None, None, None, None, 16]","[None, None, None, None, 98]","[None, None, None, None, 'NJD']"
2009-2010,Jamie Lundmark,TOR,F,28.7,59.0,55.5,31.9,,48.4,38.6,46.4,26.0,12.3,14.3,63.1,2.9,41.5,51.4,291,168,182,178.0,,211,251,219,302,44,350,150,396,239,199,407,260,207,Third Line,36.0,496.45,5.0,7.0,12.0,6.035862694943261,36.666666666666664,51.28576090132851,8467882,C,72.0,197.0,1981-01-16,CAN,1999.0,1.0,9.0,R,28,"[None, None, None, None, 28]","[None, None, None, None, 59]","[None, None, None, None, 55]","[None, None, None, None, 'TOR']"
2009-2010,Jamie McGinn,SJS,F,12.3,19.2,57.5,,,80.1,92.4,69.8,3.9,4.7,84.5,13.3,38.3,53.6,11.1,358,330,174,,,82,32,124,392,50,64,350,252,190,363,407,260,207,Fourth Line,59.0,589.85,10.0,3.0,13.0,7.21669618200211,46.34146341463415,46.44378854730342,8473465,L,73.0,205.0,1988-08-05,CAN,2006.0,2.0,36.0,L,21,"[None, None, None, None, 12]","[None, None, None, None, 19]","[None, None, None, None, 57]","[None, None, None, None, 'SJS']"
