Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2018-2019,Jamie Oleksiak,DAL,D,120.0,140.0,,,84.0,89.0,156.0,38.0,192.0,207.0,190.0,16.0,,185.0,Third Pair,57,839.7,4,3,25,1992-12-21,CAN,CAN,79,257,2011,1,14,14,8476467.0
2018-2019,Jamie Oleksiak,PIT,D,120.0,140.0,,,84.0,89.0,156.0,38.0,192.0,207.0,190.0,16.0,,185.0,Third Pair,57,839.7,4,3,25,1992-12-21,CAN,CAN,79,257,2011,1,14,14,8476467.0
2018-2019,Jan Rutta,TBL,D,125.0,207.0,,156.0,97.0,159.0,151.0,72.0,167.0,206.0,124.0,190.0,,179.0,Third Pair,37,576.91666666667,2,2,28,1990-07-29,CZE,CZE,75,204,-,-,-,-,8480172.0
2018-2019,Jan Rutta,CHI,D,125.0,207.0,,156.0,97.0,159.0,151.0,72.0,167.0,206.0,124.0,190.0,,179.0,Third Pair,37,576.91666666667,2,2,28,1990-07-29,CZE,CZE,75,204,-,-,-,-,8480172.0
2018-2019,Jared Spurgeon,MIN,D,58.0,12.0,38.0,37.0,68.0,13.0,142.0,23.0,67.0,90.0,53.0,169.0,,29.0,First Pair,82,1979.8666666667,14,13,28,1989-11-29,CAN,CAN,69,166,2008,6,5,156,8474716.0
2018-2019,Jason Demers,ARI,D,164.0,127.0,,46.0,139.0,117.0,192.0,74.0,153.0,63.0,61.0,138.0,,153.0,Second Pair,35,699.73333333333,2,4,30,1988-06-09,CAN,CAN,73,195,2008,7,5,186,8474218.0
2018-2019,Jay Bouwmeester,STL,D,190.0,66.0,,93.0,189.0,73.0,200.0,160.0,143.0,163.0,202.0,192.0,,145.0,Second Pair,78,1616.9833333333,3,10,34,1983-09-27,CAN,CAN,76,206,2002,1,3,3,8470151.0
2018-2019,Jaycob Megna,ANA,D,119.0,170.0,,170.0,179.0,126.0,104.0,120.0,71.0,83.0,228.0,113.0,,210.0,Third Pair,28,406.9,1,2,25,1992-12-10,USA,USA,78,220,2012,7,29,210,8477034.0
2018-2019,Jeff Petry,MTL,D,17.0,195.0,47.0,127.0,10.0,121.0,55.0,50.0,30.0,156.0,77.0,54.0,,30.0,First Pair,82,1894.6333333333,13,17,30,1987-12-09,USA,USA,75,209,2006,2,15,45,8473507.0
2018-2019,Joakim Ryan,SJS,D,111.0,78.0,,,2.0,170.0,165.0,209.0,224.0,14.0,66.0,139.0,,215.0,Fringe,44,562.06666666667,0,0,25,1993-06-17,USA,USA,71,185,2012,7,17,198,8477046.0
2018-2019,Joe Morrow,WPG,D,108.0,223.0,,,143.0,212.0,97.0,127.0,62.0,60.0,111.0,118.0,,191.0,Third Pair,41,572.33333333333,1,4,25,1992-12-09,CAN,CAN,72,196,2011,1,23,23,8476476.0
2018-2019,Joel Edmundson,STL,D,93.0,57.0,,70.0,133.0,75.0,73.0,105.0,91.0,184.0,229.0,55.0,,101.0,Second Pair,64,1240.7666666667,2,8,25,1993-06-28,CAN,CAN,77,221,2011,2,16,46,8476441.0
2018-2019,John Carlson,WSH,D,12.0,201.0,11.0,61.0,34.0,217.0,26.0,14.0,8.0,73.0,85.0,214.0,,4.0,First Pair,80,2005.1833333333,13,35,28,1990-01-10,USA,USA,75,215,2008,1,27,27,8474590.0
2018-2019,John Klingberg,DAL,D,35.0,163.0,9.0,,37.0,65.0,80.0,92.0,33.0,46.0,30.0,209.0,,17.0,First Pair,64,1569.95,10,12,26,1992-08-14,SWE,SWE,75,190,2010,5,11,131,8475906.0
2018-2019,John Moore,BOS,D,138.0,152.0,,123.0,177.0,129.0,58.0,129.0,178.0,95.0,186.0,100.0,,123.0,Second Pair,61,1145.1333333333,4,4,27,1990-11-19,USA,USA,75,207,2009,1,21,21,8475186.0
2018-2019,Johnny Boychuk,NYI,D,30.0,185.0,,168.0,140.0,206.0,5.0,117.0,35.0,148.0,64.0,47.0,,59.0,Second Pair,74,1393.4,3,8,34,1984-01-19,CAN,CAN,74,227,2002,2,31,61,8470187.0
2018-2019,Jon Merrill,VGK,D,123.0,13.0,,43.0,41.0,2.0,168.0,178.0,131.0,35.0,227.0,122.0,,180.0,Third Pair,57,1019.0666666667,3,5,26,1992-02-03,USA,USA,75,204,2010,2,8,38,8475750.0
2018-2019,Jonas Brodin,MIN,D,182.0,3.0,,27.0,192.0,11.0,180.0,138.0,132.0,203.0,72.0,211.0,,116.0,Second Pair,82,1684.55,4,6,25,1993-07-12,SWE,SWE,74,196,2011,1,10,10,8476463.0
2018-2019,Jonas Siegenthaler,WSH,D,192.0,11.0,,144.0,64.0,5.0,231.0,232.0,92.0,142.0,225.0,88.0,,213.0,Third Pair,26,367.98333333333,0,2,21,1997-05-06,CHE,CHE,74,218,2015,2,27,57,8478399.0
2018-2019,Jonathan Ericsson,DET,D,221.0,231.0,,162.0,217.0,211.0,210.0,118.0,220.0,218.0,210.0,58.0,,221.0,Third Pair,52,895.41666666667,3,1,34,1984-03-02,SWE,SWE,76,218,2002,9,31,291,8470318.0
2018-2019,Jordan Oesterle,ARI,D,170.0,106.0,78.0,77.0,132.0,192.0,169.0,122.0,161.0,72.0,14.0,173.0,,85.0,Second Pair,71,1341.6166666667,6,6,26,1992-06-25,USA,USA,72,187,-,-,-,-,8477851.0
2018-2019,Jordie Benn,MTL,D,110.0,108.0,,102.0,55.0,74.0,160.0,140.0,112.0,171.0,131.0,94.0,,121.0,Second Pair,81,1473.7,5,6,31,1987-07-26,CAN,CAN,74,201,-,-,-,-,8474818.0
2018-2019,Josh Manson,ANA,D,113.0,196.0,,149.0,121.0,150.0,159.0,108.0,60.0,222.0,205.0,40.0,,134.0,First Pair,74,1650.7166666667,3,11,26,1991-10-07,USA,CAN,75,218,2011,6,9,160,8476312.0
2018-2019,Josh Morrissey,WPG,D,95.0,29.0,72.0,148.0,75.0,109.0,137.0,131.0,93.0,140.0,95.0,147.0,,50.0,First Pair,59,1321.9,6,9,23,1995-03-28,CAN,CAN,72,185,2013,1,13,13,8477504.0
2018-2019,Joshua Brown,FLA,D,232.0,21.0,,30.0,231.0,3.0,199.0,177.0,233.0,31.0,184.0,10.0,,233.0,Third Pair,37,492.11666666667,1,0,24,1994-01-21,CAN,CAN,77,220,2013,6,1,152,8477384.0
2018-2019,Julius Honka,DAL,D,63.0,129.0,,,94.0,33.0,62.0,206.0,26.0,26.0,114.0,193.0,,216.0,Third Pair,29,397.68333333333,0,4,22,1995-12-03,FIN,FIN,71,180,2014,1,14,14,8477945.0
2018-2019,Justin Braun,SJS,D,132.0,56.0,,116.0,160.0,62.0,136.0,171.0,59.0,198.0,148.0,91.0,,112.0,Second Pair,78,1583.9166666667,2,7,31,1987-02-10,USA,USA,74,205,2007,7,20,201,8474027.0
2018-2019,Justin Faulk,CAR,D,21.0,90.0,12.0,111.0,23.0,111.0,23.0,60.0,64.0,59.0,188.0,75.0,,31.0,First Pair,82,1838.75,11,16,26,1992-03-20,USA,USA,72,214,2010,2,7,37,8475753.0
2018-2019,Justin Schultz,PIT,D,83.0,179.0,48.0,,89.0,185.0,111.0,136.0,66.0,34.0,54.0,183.0,,49.0,Second Pair,29,594.53333333333,2,5,28,1990-07-06,CAN,CAN,74,190,2008,2,13,43,8474602.0
2018-2019,Juuso Riikola,PIT,D,218.0,100.0,77.0,,175.0,138.0,184.0,227.0,223.0,188.0,60.0,18.0,,206.0,Third Pair,37,617.33333333333,2,1,24,1993-11-09,FIN,,72,189,-,-,-,-,8480945.0
2018-2019,Keith Yandle,FLA,D,86.0,233.0,7.0,,95.0,202.0,90.0,147.0,56.0,138.0,78.0,220.0,,22.0,First Pair,82,1840.3666666667,9,35,31,1986-09-09,USA,USA,73,192,2005,4,14,105,8471735.0
2018-2019,Kevan Miller,BOS,D,203.0,14.0,,7.0,145.0,40.0,217.0,221.0,150.0,121.0,197.0,36.0,,159.0,Third Pair,39,692.06666666667,0,3,30,1987-11-15,USA,USA,74,210,-,-,-,-,8476191.0
2018-2019,Kevin Connauton,ARI,D,131.0,190.0,,87.0,167.0,200.0,37.0,66.0,198.0,134.0,63.0,32.0,,136.0,Second Pair,50,917.58333333333,1,3,28,1990-02-23,CAN,CAN,74,205,2009,3,22,83,8475246.0
2018-2019,Kevin Gravel,EDM,D,171.0,20.0,,82.0,193.0,57.0,59.0,228.0,149.0,62.0,4.0,123.0,,196.0,Third Pair,36,529.53333333333,0,2,26,1992-03-06,USA,USA,76,205,2010,5,28,148,8475857.0
2018-2019,Kevin Shattenkirk,NYR,D,102.0,97.0,28.0,,123.0,130.0,81.0,189.0,68.0,8.0,142.0,142.0,,48.0,Second Pair,73,1382.6,2,14,29,1989-01-29,USA,USA,72,212,2007,1,14,14,8474031.0
2018-2019,Kris Letang,PIT,D,4.0,94.0,13.0,71.0,3.0,122.0,4.0,12.0,25.0,106.0,97.0,124.0,,2.0,First Pair,65,1687.35,16,25,31,1987-04-24,CAN,CAN,72,201,2005,3,1,62,8471724.0
2018-2019,Kris Russell,EDM,D,211.0,32.0,,103.0,174.0,153.0,222.0,158.0,184.0,165.0,35.0,141.0,,79.0,Second Pair,72,1470.7666666667,3,4,31,1987-05-02,CAN,CAN,70,170,2005,3,6,67,8471729.0
2018-2019,Lawrence Pilut,BUF,D,133.0,48.0,,,63.0,29.0,189.0,186.0,138.0,199.0,99.0,189.0,,204.0,Third Pair,33,574.8,1,3,22,1995-12-30,SWE,SWE,71,194,-,-,-,-,8480935.0
2018-2019,Luke Schenn,ANA,D,230.0,146.0,,32.0,232.0,208.0,106.0,218.0,216.0,154.0,86.0,2.0,,198.0,Third Pair,26,361.53333333333,0,0,28,1989-11-02,CAN,CAN,74,225,2008,1,5,5,8474568.0
2018-2019,Luke Schenn,VAN,D,230.0,146.0,,32.0,232.0,208.0,106.0,218.0,216.0,154.0,86.0,2.0,,198.0,Third Pair,26,361.53333333333,0,0,28,1989-11-02,CAN,CAN,74,225,2008,1,5,5,8474568.0
2018-2019,MacKenzie Weegar,FLA,D,148.0,19.0,,12.0,153.0,16.0,119.0,83.0,157.0,32.0,132.0,31.0,,156.0,Third Pair,64,1085.85,4,5,24,1994-01-07,CAN,CAN,72,206,2013,7,25,206,8477346.0
2018-2019,Madison Bowey,DET,D,199.0,211.0,,169.0,224.0,219.0,163.0,163.0,118.0,80.0,219.0,77.0,,200.0,Third Pair,50,762.91666666667,2,4,23,1995-04-22,CAN,CAN,73,207,2013,2,23,53,8477474.0
2018-2019,Madison Bowey,WSH,D,199.0,211.0,,169.0,224.0,219.0,163.0,163.0,118.0,80.0,219.0,77.0,,200.0,Third Pair,50,762.91666666667,2,4,23,1995-04-22,CAN,CAN,73,207,2013,2,23,53,8477474.0
2018-2019,Marc Staal,NYR,D,209.0,197.0,,166.0,173.0,213.0,204.0,182.0,196.0,227.0,127.0,131.0,,189.0,Second Pair,79,1534.2,3,3,31,1987-01-13,CAN,CAN,76,208,2005,1,12,12,8471686.0
2018-2019,Marc-Edouard Vlasic,SJS,D,69.0,99.0,83.0,161.0,88.0,136.0,123.0,78.0,34.0,181.0,29.0,231.0,,71.0,Second Pair,72,1515.0666666667,3,13,31,1987-03-30,CAN,CAN,73,205,2005,2,5,35,8471709.0
2018-2019,Marco Scandella,BUF,D,193.0,175.0,,128.0,221.0,173.0,129.0,37.0,215.0,145.0,155.0,164.0,,137.0,Third Pair,63,1109.45,6,1,28,1990-02-23,CAN,CAN,75,212,2008,2,25,55,8474618.0
2018-2019,Marcus Pettersson,ANA,D,116.0,59.0,61.0,91.0,67.0,63.0,187.0,215.0,54.0,118.0,165.0,92.0,,148.0,Third Pair,84,1401.2833333333,2,12,22,1996-05-08,SWE,SWE,75,177,2014,2,8,38,8477969.0
2018-2019,Marcus Pettersson,PIT,D,116.0,59.0,61.0,91.0,67.0,63.0,187.0,215.0,54.0,118.0,165.0,92.0,,148.0,Third Pair,84,1401.2833333333,2,12,22,1996-05-08,SWE,SWE,75,177,2014,2,8,38,8477969.0
2018-2019,Mark Borowiecki,OTT,D,175.0,75.0,,24.0,191.0,201.0,85.0,139.0,185.0,219.0,217.0,1.0,,174.0,Third Pair,53,825.21666666667,1,2,29,1989-07-12,CAN,CAN,74,204,2008,5,18,139,8474697.0
2018-2019,Mark Giordano,CGY,D,8.0,7.0,22.0,97.0,15.0,19.0,15.0,13.0,16.0,112.0,181.0,174.0,,6.0,First Pair,78,1890.65,17,25,34,1983-10-03,CAN,CAN,72,205,-,-,-,-,8470966.0
2018-2019,Mark Pysyk,FLA,D,200.0,135.0,,65.0,187.0,91.0,188.0,190.0,181.0,187.0,82.0,84.0,,187.0,Second Pair,70,1278.8333333333,1,4,26,1992-01-11,CAN,CAN,73,198,2010,1,23,23,8475796.0
2018-2019,Markus Nutivaara,CBJ,D,75.0,114.0,,,105.0,56.0,133.0,45.0,74.0,57.0,8.0,161.0,,182.0,Third Pair,80,1414.3833333333,5,9,24,1994-06-06,FIN,FIN,73,187,2015,7,8,189,8478906.0
2018-2019,Mathew Dumba,MIN,D,26.0,113.0,2.0,130.0,52.0,86.0,49.0,3.0,130.0,125.0,55.0,102.0,,15.0,First Pair,32,748.03333333333,12,5,24,1994-07-25,CAN,CAN,72,181,2012,1,7,7,8476856.0
2018-2019,Matt Grzelcyk,BOS,D,174.0,44.0,84.0,,134.0,6.0,108.0,180.0,212.0,124.0,179.0,181.0,,170.0,Second Pair,66,1262.65,3,7,24,1994-01-05,USA,USA,70,176,2012,3,24,85,8476891.0
2018-2019,Matt Irwin,NSH,D,71.0,31.0,,,159.0,47.0,25.0,142.0,38.0,28.0,170.0,22.0,,207.0,Fringe,44,497.0,1,4,30,1987-11-29,CAN,CAN,74,200,-,-,-,-,8475625.0
2018-2019,Matt Niskanen,WSH,D,96.0,182.0,,100.0,182.0,157.0,70.0,58.0,83.0,172.0,126.0,68.0,,70.0,Second Pair,80,1754.5166666667,8,8,31,1986-12-06,USA,USA,73,203,2005,1,28,28,8471702.0
2018-2019,Matt Roy,LAK,D,128.0,221.0,,1.0,129.0,233.0,65.0,29.0,227.0,217.0,76.0,79.0,,97.0,Third Pair,25,428.26666666667,2,0,23,1995-03-01,USA,USA,73,205,2015,7,13,194,8478911.0
2018-2019,Matthew Benning,EDM,D,76.0,198.0,,104.0,109.0,123.0,61.0,69.0,99.0,101.0,102.0,45.0,,160.0,Third Pair,70,1046.1666666667,5,5,24,1994-05-25,CAN,CAN,73,203,2012,6,24,175,
2018-2019,Mattias Ekholm,NSH,D,65.0,81.0,52.0,85.0,51.0,34.0,125.0,123.0,57.0,150.0,87.0,184.0,,51.0,First Pair,80,1869.1166666667,8,17,28,1990-05-24,SWE,SWE,76,215,2009,4,11,102,8475218.0
2018-2019,Maxime Lajoie,OTT,D,212.0,222.0,70.0,140.0,222.0,226.0,155.0,81.0,193.0,147.0,195.0,186.0,,99.0,Second Pair,56,1058.7166666667,7,3,20,1997-11-05,CAN,CAN,73,196,2016,5,12,133,8479320.0
2018-2019,Michael Del Zotto,ANA,D,145.0,167.0,,142.0,124.0,179.0,126.0,113.0,125.0,47.0,49.0,8.0,,133.0,Third Pair,42,715.2,1,2,28,1990-06-24,CAN,CAN,72,195,2008,1,20,20,8474584.0
2018-2019,Michael Del Zotto,STL,D,145.0,167.0,,142.0,124.0,179.0,126.0,113.0,125.0,47.0,49.0,8.0,,133.0,Third Pair,42,715.2,1,2,28,1990-06-24,CAN,CAN,72,195,2008,1,20,20,8474584.0
2018-2019,Michael Del Zotto,VAN,D,145.0,167.0,,142.0,124.0,179.0,126.0,113.0,125.0,47.0,49.0,8.0,,133.0,Third Pair,42,715.2,1,2,28,1990-06-24,CAN,CAN,72,195,2008,1,20,20,8474584.0
2018-2019,Michal Kempny,WSH,D,32.0,136.0,,20.0,27.0,186.0,46.0,52.0,108.0,98.0,216.0,126.0,,88.0,Second Pair,71,1362.2666666667,6,7,27,1990-09-08,CZE,CZE,73,192,-,-,-,-,8479482.0
2018-2019,Mike Green,DET,D,105.0,193.0,79.0,,209.0,158.0,83.0,30.0,96.0,78.0,211.0,128.0,,38.0,Second Pair,43,932.3,5,7,32,1985-10-12,CAN,CAN,73,210,2004,1,29,29,8471242.0
2018-2019,Mike Matheson,FLA,D,117.0,199.0,27.0,41.0,151.0,184.0,84.0,41.0,183.0,139.0,100.0,185.0,,58.0,First Pair,75,1673.85,8,10,24,1994-02-27,CAN,CAN,74,193,2012,1,23,23,8476875.0
2018-2019,Mike Reilly,MTL,D,81.0,217.0,87.0,,53.0,139.0,77.0,128.0,129.0,89.0,38.0,159.0,,165.0,Second Pair,57,1064.5166666667,3,2,25,1993-07-13,USA,USA,73,196,2011,4,7,98,8476422.0
2018-2019,Mikhail Sergachev,TBL,D,10.0,117.0,43.0,,25.0,77.0,29.0,34.0,6.0,11.0,137.0,104.0,,74.0,Third Pair,75,1344.25,6,15,20,1998-06-25,RUS,RUS,73,217,2016,1,9,9,8479410.0
2018-2019,Mirco Mueller,NJD,D,225.0,47.0,,8.0,199.0,38.0,227.0,219.0,218.0,226.0,46.0,127.0,,212.0,Second Pair,53,957.81666666667,1,5,23,1995-03-21,CHE,CHE,75,210,2013,1,18,18,8477509.0
2018-2019,Miro Heiskanen,DAL,D,52.0,206.0,65.0,66.0,77.0,69.0,40.0,21.0,107.0,86.0,24.0,230.0,,69.0,First Pair,82,1895.2833333333,12,11,19,1999-07-18,FIN,FIN,73,195,2017,1,3,3,8480036.0
2018-2019,Morgan Rielly,TOR,D,3.0,224.0,1.0,73.0,4.0,223.0,13.0,7.0,10.0,128.0,16.0,199.0,,10.0,First Pair,82,1896.0166666667,20,25,24,1994-03-09,CAN,CAN,73,222,2012,1,5,5,8476853.0
2018-2019,Nate Schmidt,VGK,D,109.0,37.0,32.0,31.0,47.0,94.0,152.0,95.0,162.0,111.0,43.0,205.0,,53.0,Second Pair,61,1339.0,9,10,27,1991-07-16,USA,USA,72,195,-,-,-,-,8477220.0
2018-2019,Nathan Beaulieu,BUF,D,162.0,133.0,,,204.0,95.0,110.0,109.0,113.0,132.0,23.0,110.0,,177.0,Third Pair,48,744.3,3,4,25,1992-12-05,CAN,CAN,74,200,2011,1,17,17,8476470.0
2018-2019,Nathan Beaulieu,WPG,D,162.0,133.0,,,204.0,95.0,110.0,109.0,113.0,132.0,23.0,110.0,,177.0,Third Pair,48,744.3,3,4,25,1992-12-05,CAN,CAN,74,200,2011,1,17,17,8476470.0
2018-2019,Neal Pionk,NYR,D,191.0,215.0,5.0,171.0,218.0,218.0,78.0,175.0,182.0,215.0,51.0,78.0,,67.0,Second Pair,73,1545.1,6,12,23,1995-07-29,USA,USA,72,185,-,-,-,-,8480145.0
2018-2019,Nick Holden,VGK,D,82.0,89.0,,36.0,44.0,82.0,149.0,91.0,110.0,108.0,80.0,62.0,,154.0,Second Pair,61,1115.8333333333,3,6,31,1987-05-15,CAN,CAN,76,210,-,-,-,-,8474207.0
2018-2019,Nick Jensen,DET,D,142.0,109.0,,106.0,163.0,58.0,140.0,191.0,82.0,127.0,19.0,157.0,,168.0,Second Pair,80,1588.1666666667,2,9,27,1990-09-21,USA,USA,73,205,2009,5,29,150,8475324.0
2018-2019,Nick Jensen,WSH,D,142.0,109.0,,106.0,163.0,58.0,140.0,191.0,82.0,127.0,19.0,157.0,,168.0,Second Pair,80,1588.1666666667,2,9,27,1990-09-21,USA,USA,73,205,2009,5,29,150,8475324.0
2018-2019,Nick Leddy,NYI,D,149.0,216.0,33.0,,166.0,210.0,195.0,99.0,84.0,177.0,37.0,167.0,,81.0,Second Pair,82,1767.1,4,15,27,1991-03-20,USA,USA,72,205,2009,1,16,16,8475181.0
2018-2019,Nick Seeler,MIN,D,206.0,1.0,,5.0,225.0,41.0,100.0,150.0,199.0,159.0,143.0,64.0,,197.0,Fringe,71,875.63333333333,2,2,25,1993-06-03,USA,USA,74,201,2011,5,10,131,8476372.0
2018-2019,Nikita Zadorov,COL,D,92.0,130.0,,81.0,155.0,70.0,99.0,32.0,104.0,146.0,231.0,4.0,,164.0,Third Pair,70,1204.2666666667,7,6,23,1995-04-16,RUS,RUS,78,248,2013,1,16,16,8477507.0
2018-2019,Nikita Zaitsev,TOR,D,169.0,184.0,,119.0,28.0,190.0,223.0,143.0,219.0,213.0,134.0,69.0,,131.0,Second Pair,81,1658.3666666667,3,2,26,1991-10-29,RUS,RUS,74,192,-,-,-,-,8479458.0
2018-2019,Niklas Hjalmarsson,ARI,D,229.0,5.0,,74.0,178.0,32.0,232.0,222.0,208.0,233.0,177.0,222.0,,142.0,Second Pair,82,1615.2666666667,0,2,31,1987-06-06,SWE,SWE,75,197,2005,4,17,108,8471769.0
2018-2019,Niklas Kronwall,DET,D,227.0,165.0,76.0,92.0,200.0,108.0,230.0,199.0,217.0,24.0,207.0,140.0,,140.0,Second Pair,79,1576.45,3,12,37,1981-01-12,SWE,SWE,72,194,2000,1,29,29,8468509.0
2018-2019,Noah Hanifin,CGY,D,41.0,181.0,74.0,99.0,11.0,112.0,128.0,96.0,51.0,41.0,67.0,155.0,,91.0,Second Pair,80,1661.8666666667,5,9,21,1997-01-25,USA,USA,75,207,2015,1,5,5,8478396.0
2018-2019,Oliver Ekman-Larsson,ARI,D,74.0,203.0,39.0,83.0,117.0,135.0,75.0,62.0,76.0,100.0,68.0,70.0,,45.0,First Pair,81,1914.7833333333,14,19,27,1991-07-17,SWE,SWE,74,200,2009,1,6,6,8475171.0
2018-2019,Oliver Kylington,CGY,D,189.0,84.0,,,207.0,54.0,226.0,15.0,136.0,15.0,150.0,221.0,,219.0,Fringe,38,472.03333333333,3,2,21,1997-05-19,SWE,SWE,72,183,2015,2,30,60,8478430.0
2018-2019,Olli Määttä,PIT,D,78.0,74.0,90.0,29.0,85.0,124.0,87.0,185.0,47.0,130.0,88.0,90.0,,95.0,Second Pair,60,1115.4,1,7,24,1994-08-22,FIN,FIN,74,207,2012,1,22,22,8476874.0
2018-2019,Oscar Fantenberg,CGY,D,216.0,45.0,,17.0,226.0,17.0,124.0,86.0,226.0,20.0,57.0,56.0,,203.0,Third Pair,61,976.0,2,2,26,1991-10-07,SWE,SWE,72,206,-,-,-,-,8480147.0
2018-2019,Oscar Fantenberg,LAK,D,216.0,45.0,,17.0,226.0,17.0,124.0,86.0,226.0,20.0,57.0,56.0,,203.0,Third Pair,61,976.0,2,2,26,1991-10-07,SWE,SWE,72,206,-,-,-,-,8480147.0
2018-2019,Oscar Klefbom,EDM,D,47.0,104.0,31.0,134.0,72.0,144.0,8.0,159.0,135.0,182.0,84.0,200.0,,24.0,First Pair,61,1462.7,5,9,25,1993-07-20,SWE,SWE,75,216,2011,1,19,19,8476472.0
2018-2019,P.K. Subban,NSH,D,16.0,186.0,44.0,108.0,59.0,101.0,19.0,22.0,21.0,131.0,138.0,153.0,,26.0,First Pair,63,1427.85,9,12,29,1989-05-13,CAN,CAN,72,210,2007,2,13,43,8474056.0
2018-2019,Patrik Nemeth,COL,D,186.0,28.0,,58.0,138.0,92.0,202.0,197.0,141.0,231.0,198.0,76.0,,155.0,Third Pair,74,1220.0333333333,1,7,26,1992-02-08,SWE,SWE,76,230,2010,2,11,41,8475747.0
2018-2019,Paul LaDue,LAK,D,158.0,69.0,,,164.0,28.0,115.0,43.0,222.0,160.0,12.0,35.0,,224.0,Third Pair,33,436.3,2,1,25,1992-09-06,USA,USA,75,205,2012,6,30,181,8476983.0
2018-2019,Radim Simek,SJS,D,137.0,38.0,,113.0,91.0,7.0,154.0,188.0,134.0,52.0,33.0,53.0,,214.0,Third Pair,41,623.86666666667,1,3,25,1992-09-20,CZE,CZE,72,204,-,-,-,-,8480160.0
2018-2019,Radko Gudas,PHI,D,37.0,54.0,,62.0,148.0,61.0,10.0,145.0,15.0,211.0,162.0,5.0,,78.0,Third Pair,77,1376.4,4,7,28,1990-06-05,CZE,CZE,72,208,2010,3,6,66,8475462.0
2018-2019,Rasmus Andersson,CGY,D,188.0,53.0,71.0,,181.0,14.0,92.0,214.0,201.0,40.0,5.0,177.0,,157.0,Third Pair,79,1267.1166666667,2,6,21,1996-10-27,SWE,SWE,73,202,2015,2,23,53,8478397.0
2018-2019,Rasmus Dahlin,BUF,D,100.0,180.0,21.0,,99.0,68.0,79.0,107.0,145.0,19.0,122.0,134.0,,47.0,Second Pair,82,1734.75,9,14,18,2000-04-13,SWE,SWE,75,202,2018,1,1,1,8480839.0
2018-2019,Rasmus Ristolainen,BUF,D,152.0,161.0,14.0,133.0,176.0,174.0,96.0,156.0,154.0,143.0,98.0,25.0,,27.0,First Pair,78,1922.0333333333,5,22,23,1994-10-27,FIN,FIN,76,221,2013,1,8,8,8477499.0
2018-2019,Robert Bortuzzo,STL,D,73.0,16.0,,67.0,78.0,15.0,72.0,102.0,86.0,54.0,218.0,52.0,,181.0,Third Pair,59,911.85,2,6,29,1989-03-18,CAN,CAN,76,216,2007,3,17,78,8474145.0
2018-2019,Robert Hagg,PHI,D,147.0,160.0,,150.0,203.0,221.0,138.0,100.0,61.0,200.0,185.0,6.0,,132.0,Third Pair,82,1389.5166666667,5,10,23,1995-02-08,SWE,SWE,74,210,2013,2,11,41,8477462.0
2018-2019,Roman Josi,NSH,D,7.0,110.0,35.0,101.0,33.0,133.0,3.0,18.0,7.0,97.0,69.0,187.0,,5.0,First Pair,82,2063.5666666667,15,21,28,1990-06-01,CHE,CHE,73,201,2008,2,8,38,8474600.0
2018-2019,Roman Polak,DAL,D,198.0,124.0,,88.0,136.0,161.0,197.0,193.0,194.0,230.0,222.0,19.0,,169.0,Second Pair,77,1475.95,1,3,32,1986-04-28,CZE,CZE,74,240,2004,6,17,180,8471392.0
2018-2019,Ron Hainsey,TOR,D,136.0,194.0,,120.0,19.0,216.0,220.0,181.0,164.0,192.0,109.0,149.0,,118.0,Second Pair,81,1640.7333333333,5,6,37,1981-03-24,USA,USA,75,201,2000,1,13,13,8468493.0
2018-2019,Ryan Ellis,NSH,D,54.0,30.0,56.0,48.0,46.0,81.0,112.0,39.0,77.0,85.0,7.0,191.0,,25.0,First Pair,82,1969.1666666667,7,16,27,1991-01-03,CAN,CAN,70,180,2009,1,11,11,8475176.0
2018-2019,Ryan Graves,COL,D,14.0,15.0,,2.0,36.0,222.0,28.0,1.0,159.0,45.0,104.0,43.0,,126.0,Fringe,26,288.7,3,1,23,1995-05-21,CAN,CAN,77,220,2013,4,19,110,8477435.0
2018-2019,Ryan McDonagh,TBL,D,55.0,82.0,,56.0,66.0,141.0,147.0,57.0,41.0,179.0,34.0,158.0,,32.0,First Pair,82,1811.2333333333,9,17,29,1989-06-13,USA,USA,73,215,2007,1,12,12,8474151.0
2018-2019,Ryan Murray,CBJ,D,130.0,43.0,,11.0,82.0,72.0,212.0,223.0,48.0,122.0,117.0,215.0,,94.0,Second Pair,56,1200.6,1,13,24,1993-09-27,CAN,CAN,73,206,2012,1,2,2,8476850.0
2018-2019,Ryan Pulock,NYI,D,51.0,115.0,75.0,96.0,114.0,140.0,20.0,93.0,46.0,209.0,52.0,72.0,,33.0,First Pair,82,1833.8166666667,9,15,23,1994-10-06,CAN,CAN,74,216,2013,1,15,15,8477506.0
2018-2019,Ryan Suter,MIN,D,98.0,64.0,63.0,132.0,43.0,42.0,193.0,174.0,69.0,71.0,153.0,182.0,,37.0,First Pair,82,2188.75,7,15,33,1985-01-21,USA,USA,73,205,2003,1,7,7,8470600.0
