Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2014-2015,James Wisniewski,CBJ,D,55.0,179.0,23.0,46.0,66.0,149.0,50.0,164.0,30.0,137.0,56.0,88.0,,28.0,Second Pair,69,1462.1333333333,8,26,34,8.14,44.21,47.38,30,1984-02-21,USA,USA,71,203,2002,5,156,8470222.0
2014-2015,Jamie McBain,LAK,D,93.0,73.0,103.0,,79.0,146.0,189.0,31.0,98.0,15.0,32.0,157.0,,129.0,Fringe,26,329.86666666667,3,6,9,1.22,61.54,56.23,26,1988-02-25,USA,USA,73,195,2006,2,63,8473571.0
2014-2015,Jamie Oleksiak,DAL,D,77.0,214.0,,6.0,91.0,207.0,82.0,112.0,69.0,39.0,74.0,9.0,,170.0,Third Pair,36,482.36666666667,1,7,8,1.54,50.00,46.35,21,1992-12-21,CAN,CAN,79,257,2011,1,14,8476467.0
2014-2015,Jan Hejda,COL,D,192.0,164.0,,101.0,195.0,197.0,174.0,166.0,165.0,207.0,182.0,78.0,,141.0,Second Pair,81,1672.95,1,12,13,2.81,44.04,42.52,36,1978-06-18,CZE,CZE,76,230,2003,4,106,8470699.0
2014-2015,Jared Cowen,OTT,D,155.0,201.0,,102.0,84.0,184.0,172.0,89.0,207.0,174.0,141.0,14.0,,173.0,Second Pair,54,979.78333333333,3,6,9,1.59,38.36,47.59,23,1991-01-25,CAN,CAN,77,238,2009,1,9,8475174.0
2014-2015,Jared Spurgeon,MIN,D,47.0,17.0,36.0,11.0,42.0,23.0,72.0,40.0,56.0,45.0,12.0,181.0,,48.0,First Pair,66,1493.1,9,16,25,7.97,53.93,57.08,24,1989-11-29,CAN,CAN,69,166,2008,6,156,8474716.0
2014-2015,Jason Demers,DAL,D,39.0,100.0,100.0,7.0,17.0,57.0,89.0,94.0,44.0,147.0,136.0,111.0,,106.0,Second Pair,81,1549.2,5,20,25,5.4,48.28,54.83,26,1988-06-09,CAN,CAN,73,195,2008,7,186,8474218.0
2014-2015,Jason Demers,SJS,D,39.0,100.0,100.0,7.0,17.0,57.0,89.0,94.0,44.0,147.0,136.0,111.0,,106.0,Second Pair,81,1549.2,5,20,25,5.4,48.28,54.83,26,1988-06-09,CAN,CAN,73,195,2008,7,186,8474218.0
2014-2015,Jason Garrison,TBL,D,60.0,61.0,57.0,105.0,77.0,69.0,57.0,98.0,47.0,135.0,148.0,197.0,,50.0,Second Pair,70,1400.6833333333,4,26,30,4.76,63.75,55.32,29,1984-11-13,CAN,CAN,73,218,-,-,-,8474520.0
2014-2015,Jay Bouwmeester,STL,D,113.0,97.0,77.0,89.0,72.0,78.0,102.0,134.0,148.0,87.0,129.0,207.0,,96.0,First Pair,72,1631.8833333333,2,11,13,5.01,56.38,52.95,30,1983-09-27,CAN,CAN,76,206,2002,1,3,8470151.0
2014-2015,Jay Harrison,CAR,D,100.0,193.0,,133.0,81.0,202.0,123.0,116.0,87.0,58.0,218.0,51.0,,152.0,Third Pair,55,876.28333333333,3,6,9,2.74,47.92,46.84,31,1982-11-03,CAN,CAN,76,188,2001,3,82,8469531.0
2014-2015,Jay Harrison,WPG,D,100.0,193.0,,133.0,81.0,202.0,123.0,116.0,87.0,58.0,218.0,51.0,,152.0,Third Pair,55,876.28333333333,3,6,9,2.74,47.92,46.84,31,1982-11-03,CAN,CAN,76,188,2001,3,82,8469531.0
2014-2015,Jeff Petry,MTL,D,109.0,209.0,98.0,142.0,182.0,192.0,81.0,49.0,75.0,189.0,127.0,66.0,,94.0,Second Pair,78,1657.45,7,15,22,6.15,36.63,44.68,26,1987-12-09,USA,USA,75,209,2006,2,45,8473507.0
2014-2015,Jeff Petry,EDM,D,109.0,209.0,98.0,142.0,182.0,192.0,81.0,49.0,75.0,189.0,127.0,66.0,,94.0,Second Pair,78,1657.45,7,15,22,6.15,36.63,44.68,26,1987-12-09,USA,USA,75,209,2006,2,45,8473507.0
2014-2015,John Carlson,WSH,D,15.0,93.0,1.0,157.0,64.0,143.0,14.0,22.0,18.0,143.0,79.0,173.0,,7.0,First Pair,82,1891.9666666667,12,43,55,10.52,52.14,53.68,24,1990-01-10,USA,USA,75,215,2008,1,27,8474590.0
2014-2015,John Klingberg,DAL,D,6.0,184.0,40.0,,3.0,144.0,136.0,6.0,6.0,195.0,60.0,169.0,,40.0,Second Pair,65,1419.7,11,29,40,6.3,55.45,53.63,22,1992-08-14,SWE,SWE,75,190,2010,5,131,8475906.0
2014-2015,John Moore,ARI,D,63.0,170.0,71.0,,62.0,122.0,51.0,77.0,119.0,4.0,47.0,97.0,,174.0,Third Pair,57,929.48333333333,2,9,11,5.27,51.85,51.45,23,1990-11-19,USA,USA,75,207,2009,1,21,8475186.0
2014-2015,John Moore,NYR,D,63.0,170.0,71.0,,62.0,122.0,51.0,77.0,119.0,4.0,47.0,97.0,,174.0,Third Pair,57,929.48333333333,2,9,11,5.27,51.85,51.45,23,1990-11-19,USA,USA,75,207,2009,1,21,8475186.0
2014-2015,John-Michael Liles,CAR,D,97.0,31.0,54.0,,60.0,54.0,76.0,132.0,142.0,50.0,5.0,125.0,,74.0,Second Pair,57,1091.4833333333,2,20,22,4.89,50.00,56.13,33,1980-11-25,USA,USA,70,185,2000,5,159,8468639.0
2014-2015,Johnny Boychuk,NYI,D,3.0,32.0,12.0,94.0,2.0,106.0,8.0,84.0,14.0,144.0,28.0,59.0,,25.0,Second Pair,72,1561.0,9,26,35,9.42,57.61,57.32,30,1984-01-19,CAN,CAN,74,227,2002,2,61,8470187.0
2014-2015,Johnny Oduya,CHI,D,157.0,47.0,,70.0,110.0,46.0,159.0,159.0,172.0,95.0,92.0,189.0,,156.0,Second Pair,76,1541.7333333333,2,8,10,2.84,50.57,49.3,32,1981-10-01,SWE,SWE,72,191,2001,7,221,8469665.0
2014-2015,Jon Merrill,NJD,D,219.0,91.0,109.0,9.0,214.0,43.0,217.0,211.0,169.0,88.0,41.0,179.0,,194.0,Second Pair,66,1356.5833333333,2,12,14,3.11,41.79,44.42,22,1992-02-03,USA,USA,75,204,2010,2,38,8475750.0
2014-2015,Jonas Brodin,MIN,D,208.0,8.0,113.0,66.0,183.0,5.0,201.0,175.0,210.0,103.0,31.0,223.0,,112.0,First Pair,71,1716.3,3,14,17,3.16,59.38,56.47,21,1993-07-12,SWE,SWE,74,196,2011,1,10,8476463.0
2014-2015,Jonathan Ericsson,DET,D,148.0,204.0,,160.0,150.0,66.0,153.0,156.0,112.0,93.0,175.0,104.0,,201.0,Second Pair,82,1605.6,3,12,15,2.84,44.44,48.77,30,1984-03-02,SWE,SWE,76,218,2002,9,291,8470318.0
2014-2015,Jordan Leopold,CBJ,D,201.0,21.0,,,212.0,35.0,108.0,186.0,178.0,76.0,67.0,176.0,,191.0,Third Pair,43,641.68333333333,1,3,4,1.27,41.94,46.68,34,1980-08-03,USA,USA,73,206,1999,2,44,8467917.0
2014-2015,Jordan Leopold,MIN,D,201.0,21.0,,,212.0,35.0,108.0,186.0,178.0,76.0,67.0,176.0,,191.0,Third Pair,43,641.68333333333,1,3,4,1.27,41.94,46.68,34,1980-08-03,USA,USA,73,206,1999,2,44,8467917.0
2014-2015,Jordan Leopold,STL,D,201.0,21.0,,,212.0,35.0,108.0,186.0,178.0,76.0,67.0,176.0,,191.0,Third Pair,43,641.68333333333,1,3,4,1.27,41.94,46.68,34,1980-08-03,USA,USA,73,206,1999,2,44,8467917.0
2014-2015,Jordie Benn,DAL,D,70.0,84.0,,110.0,22.0,108.0,109.0,177.0,63.0,145.0,174.0,110.0,,140.0,Second Pair,73,1318.8,2,14,16,3.37,46.39,55.68,27,1987-07-26,CAN,CAN,74,201,-,-,-,8474818.0
2014-2015,Josh Gorges,BUF,D,224.0,57.0,116.0,50.0,224.0,201.0,224.0,216.0,190.0,224.0,100.0,98.0,,91.0,First Pair,46,1028.7166666667,0,6,6,1.42,30.91,34.69,30,1984-08-14,CAN,CAN,73,204,-,-,-,8470324.0
2014-2015,Josh Manson,ANA,D,141.0,178.0,,146.0,19.0,86.0,183.0,217.0,209.0,138.0,224.0,77.0,,223.0,Second Pair,28,516.15,0,3,3,1.17,53.57,51.78,22,1991-10-07,USA,CAN,75,218,2011,6,160,8476312.0
2014-2015,Justin Braun,SJS,D,83.0,58.0,,93.0,51.0,82.0,98.0,185.0,62.0,162.0,75.0,148.0,,84.0,Second Pair,70,1472.25,1,22,23,3.68,51.11,49.68,27,1987-02-10,USA,USA,74,205,2007,7,201,8474027.0
2014-2015,Justin Faulk,CAR,D,10.0,182.0,17.0,129.0,7.0,194.0,16.0,55.0,27.0,85.0,95.0,113.0,,22.0,First Pair,82,2002.9333333333,15,34,49,12.77,44.35,53.42,22,1992-03-20,USA,USA,72,214,2010,2,37,8475753.0
2014-2015,Justin Schultz,EDM,D,89.0,223.0,67.0,,115.0,206.0,150.0,24.0,90.0,55.0,30.0,218.0,,59.0,First Pair,81,1831.5166666667,6,25,31,9.14,47.06,48.02,24,1990-07-06,CAN,CAN,74,190,2008,2,43,8474602.0
2014-2015,Jyrki Jokipakka,DAL,D,104.0,203.0,,166.0,24.0,176.0,190.0,214.0,70.0,70.0,101.0,165.0,,196.0,Third Pair,51,842.05,0,10,10,2.26,49.25,50.66,23,1991-08-20,FIN,FIN,75,215,2011,7,195,8476279.0
2014-2015,Karl Alzner,WSH,D,169.0,28.0,,55.0,146.0,74.0,171.0,130.0,156.0,151.0,62.0,126.0,,117.0,Second Pair,82,1593.45,5,16,21,2.66,52.33,52.42,25,1988-09-24,CAN,CAN,75,213,2007,1,5,8473991.0
2014-2015,Keith Aulie,EDM,D,189.0,220.0,,,145.0,222.0,120.0,195.0,214.0,198.0,222.0,20.0,,224.0,Third Pair,31,443.41666666667,0,1,1,1.17,45.95,42.57,25,1989-06-11,CAN,CAN,78,222,2007,4,116,8474048.0
2014-2015,Keith Yandle,ARI,D,34.0,213.0,20.0,,87.0,195.0,9.0,74.0,46.0,14.0,50.0,210.0,,12.0,First Pair,84,1924.7,6,46,52,11.56,42.62,47.9,27,1986-09-09,USA,USA,73,192,2005,4,105,8471735.0
2014-2015,Keith Yandle,NYR,D,34.0,213.0,20.0,,87.0,195.0,9.0,74.0,46.0,14.0,50.0,210.0,,12.0,First Pair,84,1924.7,6,46,52,11.56,42.62,47.9,27,1986-09-09,USA,USA,73,192,2005,4,105,8471735.0
2014-2015,Kevan Miller,BOS,D,176.0,4.0,,14.0,179.0,7.0,152.0,114.0,182.0,42.0,64.0,36.0,,176.0,Second Pair,41,739.36666666667,2,5,7,1.4,69.44,52.69,26,1987-11-15,USA,USA,74,210,-,-,-,8476191.0
2014-2015,Kevin Bieksa,VAN,D,35.0,215.0,114.0,42.0,49.0,203.0,19.0,65.0,57.0,96.0,183.0,76.0,,66.0,Second Pair,60,1250.0,4,10,14,5.53,45.98,47.91,33,1981-06-16,CAN,CAN,73,197,2001,5,151,8469598.0
2014-2015,Kevin Connauton,CBJ,D,49.0,224.0,56.0,,52.0,211.0,39.0,20.0,128.0,54.0,179.0,93.0,,124.0,Third Pair,62,1005.4,9,12,21,3.9,51.16,44.36,24,1990-02-23,CAN,CAN,74,205,2009,3,83,8475246.0
2014-2015,Kevin Connauton,DAL,D,49.0,224.0,56.0,,52.0,211.0,39.0,20.0,128.0,54.0,179.0,93.0,,124.0,Third Pair,62,1005.4,9,12,21,3.9,51.16,44.36,24,1990-02-23,CAN,CAN,74,205,2009,3,83,8475246.0
2014-2015,Kevin Klein,NYR,D,91.0,121.0,,30.0,129.0,153.0,111.0,33.0,97.0,154.0,17.0,69.0,,85.0,Second Pair,65,1201.8333333333,9,17,26,4.11,59.14,48.13,29,1984-12-13,CAN,CAN,73,206,2003,2,37,8470630.0
2014-2015,Kevin Shattenkirk,STL,D,20.0,13.0,8.0,19.0,40.0,19.0,23.0,42.0,32.0,18.0,107.0,168.0,,11.0,First Pair,56,1263.3333333333,8,36,44,6.97,64.38,57.77,25,1989-01-29,USA,USA,72,212,2007,1,14,8474031.0
2014-2015,Korbinian Holzer,TOR,D,76.0,211.0,,148.0,187.0,219.0,130.0,220.0,2.0,192.0,167.0,3.0,,172.0,Third Pair,34,581.5,0,6,6,0.94,51.28,42.79,26,1988-02-16,DEU,DEU,75,213,2006,4,111,8473560.0
2014-2015,Kris Letang,PIT,D,9.0,83.0,7.0,158.0,39.0,77.0,7.0,32.0,25.0,59.0,24.0,116.0,,2.0,First Pair,69,1759.2833333333,11,43,54,12.08,55.43,55.04,27,1987-04-24,CAN,CAN,72,201,2005,3,62,8471724.0
2014-2015,Kris Russell,CGY,D,170.0,7.0,83.0,3.0,194.0,200.0,129.0,163.0,134.0,31.0,15.0,200.0,,19.0,First Pair,79,1891.9833333333,4,30,34,4.81,55.81,44.13,27,1987-05-02,CAN,CAN,70,170,2005,3,67,8471729.0
2014-2015,Kyle Quincey,DET,D,114.0,42.0,,51.0,137.0,18.0,97.0,103.0,91.0,46.0,205.0,128.0,,157.0,Second Pair,73,1421.9333333333,3,15,18,3.97,55.95,52.9,29,1985-08-12,CAN,CAN,74,210,2003,4,132,8470724.0
2014-2015,Ladislav Smid,CGY,D,218.0,98.0,,127.0,196.0,216.0,203.0,201.0,220.0,136.0,163.0,31.0,,195.0,Third Pair,31,432.96666666667,0,1,1,0.98,28.57,43.55,28,1986-02-01,CZE,CZE,76,210,2004,1,9,8471222.0
2014-2015,Lubomir Visnovsky,NYI,D,8.0,104.0,44.0,,1.0,109.0,63.0,60.0,39.0,133.0,11.0,187.0,,67.0,Second Pair,53,1034.95,5,15,20,5.22,48.81,57.08,38,1976-08-11,SVK,SVK,70,192,2000,4,118,8468598.0
2014-2015,Luca Sbisa,VAN,D,158.0,198.0,,76.0,116.0,196.0,139.0,158.0,185.0,81.0,135.0,30.0,,162.0,Second Pair,76,1427.05,3,8,11,3.16,44.25,45.51,24,1990-01-30,ITA,CHE,74,206,2008,1,19,8474579.0
2014-2015,Luke Schenn,PHI,D,84.0,168.0,,59.0,125.0,163.0,79.0,78.0,51.0,86.0,81.0,5.0,,136.0,Second Pair,58,1048.05,3,11,14,2.67,47.89,47.91,24,1989-11-02,CAN,CAN,74,225,2008,1,5,8474568.0
2014-2015,Marc Methot,OTT,D,108.0,62.0,,163.0,33.0,45.0,166.0,170.0,131.0,82.0,111.0,68.0,,120.0,First Pair,45,1020.0166666667,1,10,11,1.31,64.52,56.93,29,1985-06-21,CAN,CAN,76,230,2003,6,168,8470760.0
2014-2015,Marc Staal,NYR,D,106.0,149.0,,36.0,67.0,150.0,133.0,90.0,153.0,199.0,146.0,145.0,,133.0,Second Pair,80,1690.9833333333,5,15,20,5.1,54.81,47.79,27,1987-01-13,CAN,CAN,76,208,2005,1,12,8471686.0
2014-2015,Marc-Edouard Vlasic,SJS,D,52.0,46.0,112.0,96.0,14.0,51.0,100.0,59.0,113.0,176.0,7.0,203.0,,72.0,First Pair,70,1547.8166666667,9,14,23,5.11,51.69,52.52,27,1987-03-30,CAN,CAN,73,205,2005,2,35,8471709.0
2014-2015,Marco Scandella,MIN,D,72.0,30.0,,15.0,141.0,30.0,68.0,18.0,84.0,211.0,173.0,129.0,,71.0,Second Pair,64,1389.9833333333,11,12,23,6.03,52.81,54.04,24,1990-02-23,CAN,CAN,75,212,2008,2,55,8474618.0
2014-2015,Marek Zidlicky,DET,D,152.0,56.0,61.0,,147.0,14.0,144.0,179.0,115.0,28.0,172.0,122.0,,64.0,Second Pair,84,1760.3333333333,7,27,34,8.66,51.72,49.85,37,1977-02-03,CZE,CZE,71,190,2001,6,176,8469623.0
2014-2015,Marek Zidlicky,NJD,D,152.0,56.0,61.0,,147.0,14.0,144.0,179.0,115.0,28.0,172.0,122.0,,64.0,Second Pair,84,1760.3333333333,7,27,34,8.66,51.72,49.85,37,1977-02-03,CZE,CZE,71,190,2001,6,176,8469623.0
2014-2015,Mark Barberio,TBL,D,98.0,123.0,,4.0,34.0,56.0,101.0,97.0,189.0,37.0,178.0,183.0,,212.0,Third Pair,52,872.7,1,6,7,2.41,44.44,55.03,24,1990-03-23,CAN,CAN,73,200,2008,6,152,8474717.0
2014-2015,Mark Borowiecki,OTT,D,195.0,67.0,,17.0,186.0,130.0,220.0,196.0,85.0,216.0,195.0,1.0,,198.0,Third Pair,63,1002.6166666667,1,10,11,1.13,56.67,46.27,25,1989-07-12,CAN,CAN,74,204,2008,5,139,8474697.0
2014-2015,Mark Fayne,EDM,D,203.0,48.0,,58.0,211.0,50.0,115.0,161.0,193.0,223.0,145.0,131.0,,171.0,Third Pair,74,1327.2833333333,2,6,8,3.04,35.90,41.65,27,1987-05-15,USA,USA,75,209,2005,5,155,8471816.0
2014-2015,Mark Fraser,NJD,D,222.0,143.0,,104.0,216.0,198.0,221.0,208.0,205.0,191.0,223.0,6.0,,206.0,Third Pair,34,553.35,0,4,4,0.64,44.83,39.26,27,1986-09-29,CAN,CAN,76,220,2005,3,84,8471748.0
2014-2015,Mark Giordano,CGY,D,48.0,37.0,28.0,92.0,142.0,88.0,36.0,38.0,22.0,217.0,70.0,164.0,,3.0,First Pair,61,1535.55,11,37,48,9.12,51.85,49.27,30,1983-10-03,CAN,CAN,72,205,-,-,-,8470966.0
2014-2015,Mark Streit,PHI,D,105.0,157.0,5.0,,108.0,142.0,176.0,73.0,58.0,65.0,121.0,194.0,,29.0,First Pair,81,1811.8,9,43,52,8.86,50.00,47.46,36,1977-12-11,CHE,CHE,71,186,2004,9,262,8468309.0
2014-2015,Mark Stuart,WPG,D,112.0,101.0,,125.0,55.0,123.0,170.0,154.0,82.0,112.0,220.0,25.0,,126.0,Second Pair,70,1345.0333333333,2,12,14,2.29,47.95,51.68,30,1984-04-27,USA,USA,74,215,2003,1,21,8470614.0
2014-2015,Martin Marincin,EDM,D,177.0,216.0,,75.0,118.0,186.0,175.0,190.0,149.0,222.0,139.0,215.0,,199.0,Second Pair,41,764.51666666667,1,4,5,1.96,43.59,47.68,22,1992-02-18,SVK,SVK,77,217,2010,2,46,8475716.0
2014-2015,Mathew Dumba,MIN,D,66.0,78.0,55.0,,94.0,28.0,52.0,10.0,175.0,3.0,21.0,163.0,,123.0,Third Pair,58,870.6,8,8,16,5.2,60.61,54.1,20,1994-07-25,CAN,CAN,72,181,2012,1,7,8476856.0
2014-2015,Matt Bartkowski,BOS,D,102.0,188.0,,73.0,201.0,32.0,32.0,205.0,20.0,109.0,104.0,55.0,,211.0,Third Pair,47,796.23333333333,0,4,4,2.66,43.14,48.52,26,1988-06-04,USA,USA,73,201,2008,7,190,8474749.0
2014-2015,Matt Carle,TBL,D,79.0,107.0,,60.0,71.0,100.0,117.0,121.0,61.0,128.0,96.0,213.0,,70.0,Second Pair,59,1208.7833333333,4,14,18,3.87,57.14,53.64,29,1984-09-25,USA,USA,72,197,2003,2,47,8470640.0
2014-2015,Matt Greene,LAK,D,90.0,34.0,,131.0,59.0,21.0,93.0,123.0,104.0,34.0,216.0,11.0,,186.0,Third Pair,82,1295.6833333333,3,6,9,2.01,50.00,53.97,31,1983-05-13,USA,USA,75,236,2002,2,44,8470121.0
2014-2015,Matt Hunwick,NYR,D,59.0,189.0,,,37.0,138.0,56.0,104.0,93.0,29.0,169.0,140.0,,183.0,Third Pair,55,869.86666666667,2,9,11,4.45,62.32,50.82,29,1985-05-21,USA,USA,71,194,2004,7,224,8471436.0
2014-2015,Matt Irwin,SJS,D,13.0,106.0,46.0,,30.0,111.0,17.0,16.0,40.0,80.0,63.0,135.0,,56.0,Third Pair,53,902.03333333333,8,11,19,4.5,50.00,52.55,26,1987-11-29,CAN,CAN,74,200,-,-,-,8475625.0
2014-2015,Matt Niskanen,WSH,D,80.0,105.0,10.0,48.0,102.0,27.0,92.0,100.0,49.0,131.0,187.0,92.0,,63.0,First Pair,82,1833.0166666667,4,27,31,5.95,50.55,53.28,27,1986-12-06,USA,USA,73,203,2005,1,28,8471702.0
2014-2015,Matt Tennyson,SJS,D,122.0,138.0,115.0,,203.0,96.0,61.0,101.0,66.0,108.0,221.0,53.0,,103.0,Third Pair,27,474.31666666667,2,6,8,1.97,52.63,46.04,24,1990-04-23,USA,USA,74,205,-,-,-,8476807.0
2014-2015,Mattias Ekholm,NSH,D,124.0,22.0,,33.0,78.0,2.0,161.0,95.0,138.0,74.0,133.0,184.0,,178.0,Second Pair,80,1520.7,7,11,18,3.72,56.86,58.28,24,1990-05-24,SWE,SWE,76,215,2009,4,102,8475218.0
2014-2015,Michael Del Zotto,PHI,D,31.0,136.0,65.0,53.0,90.0,173.0,41.0,23.0,16.0,51.0,120.0,72.0,,46.0,Second Pair,64,1403.15,10,22,32,5.63,50.00,47.91,24,1990-06-24,CAN,CAN,72,195,2008,1,20,8474584.0
2014-2015,Michael Stone,ARI,D,85.0,45.0,4.0,164.0,134.0,178.0,48.0,63.0,121.0,68.0,193.0,37.0,,60.0,Second Pair,81,1690.3,3,15,18,6.24,38.89,47.95,24,1990-06-07,CAN,CAN,75,210,2008,3,69,8474628.0
2014-2015,Michal Jordan,CAR,D,207.0,12.0,38.0,,163.0,72.0,149.0,213.0,219.0,36.0,1.0,134.0,,145.0,Third Pair,38,605.91666666667,2,4,6,2.13,39.47,51.34,24,1990-07-17,CZE,CZE,73,195,2008,4,105,8474661.0
2014-2015,Michal Rozsival,CHI,D,130.0,54.0,,,35.0,55.0,198.0,194.0,114.0,25.0,181.0,74.0,,190.0,Third Pair,65,1105.8833333333,1,12,13,2.19,49.35,49.04,35,1978-09-03,CZE,CZE,73,210,1996,4,105,8465058.0
2014-2015,Mike Green,WSH,D,16.0,89.0,9.0,,132.0,68.0,12.0,5.0,29.0,47.0,110.0,132.0,,15.0,Second Pair,72,1375.7333333333,10,35,45,8.35,57.53,52.66,28,1985-10-12,CAN,CAN,73,210,2004,1,29,8471242.0
2014-2015,Mike Weaver,MTL,D,211.0,141.0,,79.0,124.0,180.0,223.0,209.0,184.0,160.0,38.0,80.0,,187.0,Third Pair,31,439.08333333333,0,4,4,0.31,48.28,47.76,36,1978-05-02,CAN,CAN,70,186,-,-,-,8468478.0
2014-2015,Mike Weber,BUF,D,223.0,108.0,,85.0,221.0,209.0,216.0,204.0,216.0,220.0,217.0,16.0,,138.0,Second Pair,64,1199.5,1,6,7,1.53,29.69,43.88,26,1987-12-16,USA,USA,74,188,2006,2,57,8473426.0
2014-2015,Mirco Mueller,SJS,D,175.0,77.0,,,80.0,159.0,204.0,178.0,194.0,185.0,18.0,106.0,,203.0,Third Pair,39,661.48333333333,1,3,4,1.04,38.64,49.2,19,1995-03-21,CHE,CHE,75,210,2013,1,18,8477509.0
2014-2015,Morgan Rielly,TOR,D,73.0,218.0,94.0,,107.0,215.0,34.0,61.0,122.0,169.0,19.0,119.0,,69.0,Second Pair,81,1647.35,8,21,29,6.26,44.90,46.13,20,1994-03-09,CAN,CAN,73,222,2012,1,5,8476853.0
2014-2015,Nate Guenin,COL,D,220.0,103.0,,140.0,218.0,213.0,219.0,183.0,180.0,123.0,113.0,84.0,,155.0,Third Pair,76,1280.2333333333,2,13,15,1.31,50.56,36.79,31,1982-12-10,USA,USA,75,207,2002,4,127,8470317.0
2014-2015,Nate Prosser,MIN,D,204.0,1.0,,57.0,204.0,92.0,185.0,125.0,191.0,214.0,152.0,182.0,,202.0,Fringe,63,806.13333333333,2,5,7,1.35,47.54,49.6,28,1986-05-07,USA,USA,74,201,-,-,-,8475613.0
2014-2015,Nate Schmidt,WSH,D,110.0,115.0,,,50.0,89.0,73.0,102.0,201.0,44.0,29.0,158.0,,205.0,Third Pair,39,541.56666666667,1,3,4,1.7,47.37,52.43,23,1991-07-16,USA,USA,72,195,-,-,-,8477220.0
2014-2015,Nathan Beaulieu,MTL,D,167.0,186.0,,,131.0,101.0,158.0,187.0,166.0,73.0,93.0,147.0,,207.0,Third Pair,64,1004.75,1,8,9,3.32,54.90,49.71,21,1992-12-05,CAN,CAN,74,200,2011,1,17,8476470.0
2014-2015,Nick Holden,COL,D,186.0,200.0,66.0,147.0,209.0,190.0,127.0,45.0,208.0,172.0,154.0,46.0,,130.0,Second Pair,78,1544.8333333333,5,9,14,5.93,43.59,40.74,27,1987-05-15,CAN,CAN,76,210,-,-,-,8474207.0
2014-2015,Nick Leddy,NYI,D,17.0,90.0,78.0,,4.0,67.0,74.0,19.0,105.0,43.0,48.0,174.0,,73.0,Second Pair,78,1588.2166666667,10,27,37,6.65,59.57,58.55,23,1991-03-20,USA,USA,72,205,2009,1,16,8475181.0
2014-2015,Nick Schultz,PHI,D,213.0,49.0,,81.0,202.0,125.0,202.0,191.0,199.0,203.0,180.0,112.0,,151.0,Second Pair,80,1523.75,2,13,15,3.46,46.58,47.57,32,1982-08-25,CAN,CAN,73,203,2000,2,33,8468513.0
2014-2015,Nicklas Grossmann,PHI,D,209.0,80.0,,121.0,205.0,117.0,209.0,79.0,206.0,120.0,150.0,42.0,,158.0,Third Pair,68,1200.6166666667,5,9,14,1.79,55.22,45.11,29,1985-01-22,SWE,SWE,76,230,2004,2,56,8471269.0
2014-2015,Nikita Nesterov,TBL,D,36.0,187.0,,,12.0,157.0,35.0,86.0,147.0,153.0,156.0,65.0,,148.0,Third Pair,27,433.46666666667,2,5,7,2.48,57.50,52.43,21,1993-03-28,RUS,RUS,71,191,2011,5,148,8476300.0
2014-2015,Nikita Nikitin,EDM,D,134.0,128.0,107.0,25.0,208.0,104.0,29.0,165.0,111.0,141.0,52.0,180.0,,108.0,Second Pair,42,824.83333333333,4,6,10,3.36,35.42,47.03,28,1986-06-16,RUS,RUS,76,217,2004,5,136,8471348.0
2014-2015,Nikita Zadorov,BUF,D,214.0,222.0,111.0,,217.0,220.0,205.0,222.0,76.0,121.0,198.0,38.0,,168.0,Third Pair,60,1062.45,3,12,15,2.47,48.65,39.77,19,1995-04-16,RUS,RUS,78,248,2013,1,16,8477507.0
2014-2015,Niklas Hjalmarsson,CHI,D,132.0,50.0,,69.0,89.0,24.0,145.0,139.0,137.0,98.0,176.0,214.0,,111.0,Second Pair,82,1794.4666666667,3,16,19,4.01,59.34,50.79,27,1987-06-06,SWE,SWE,75,197,2005,4,108,8471769.0
2014-2015,Niklas Kronwall,DET,D,183.0,126.0,32.0,118.0,140.0,71.0,213.0,108.0,158.0,91.0,188.0,159.0,,39.0,First Pair,80,1907.05,9,35,44,6.04,45.88,48.92,33,1981-01-12,SWE,SWE,72,194,2000,1,29,8468509.0
2014-2015,Oliver Ekman-Larsson,ARI,D,45.0,172.0,14.0,168.0,159.0,99.0,18.0,15.0,52.0,170.0,55.0,91.0,,16.0,First Pair,82,2067.45,23,20,43,16.29,45.00,49.57,23,1991-07-17,SWE,SWE,74,200,2009,1,6,8475171.0
2014-2015,Oscar Klefbom,EDM,D,103.0,151.0,,156.0,120.0,182.0,60.0,146.0,118.0,84.0,26.0,196.0,,65.0,Second Pair,60,1319.9333333333,2,18,20,4.05,40.00,47.46,21,1993-07-20,SWE,SWE,75,216,2011,1,19,8476472.0
2014-2015,P.K. Subban,MTL,D,58.0,195.0,22.0,67.0,44.0,126.0,124.0,52.0,35.0,156.0,115.0,130.0,,9.0,First Pair,82,2148.6666666667,15,45,60,7.33,56.10,49.29,25,1989-05-13,CAN,CAN,72,210,2007,2,43,8474056.0
