Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2025-2026,Connor McDavid,EDM,F,10.0,356.0,1.0,13.0,4.0,154.0,75.0,74.0,8.0,68.0,17.0,378.0,128.0,2.0,First Line,56,1292.1,34,61,95,31.08,52.00,57.02,28,1997-01-13,CAN,CAN,73,193,2015,1,1,8478402.0
2025-2026,Connor McMichael,WSH,F,58.0,399.0,248.0,90.0,102.0,424.0,121.0,146.0,14.0,257.0,337.0,359.0,171.0,158.0,Second Line,55,937.3,8,23,31,15.6,52.17,48.18,24,2001-01-15,CAN,CAN,72,180,2019,1,25,8481580.0
2025-2026,Connor Zary,CGY,F,309.0,267.0,228.0,,204.0,170.0,244.0,252.0,422.0,262.0,55.0,337.0,,234.0,Third Line,53,767.18333333333,8,12,20,11.65,48.84,49.04,23,2001-09-25,CAN,CAN,72,178,2020,1,24,8482074.0
2025-2026,Conor Garland,VAN,F,218.0,329.0,65.0,160.0,167.0,357.0,157.0,336.0,174.0,349.0,66.0,343.0,,139.0,First Line,45,865.46666666667,7,17,24,11.42,41.03,45.62,29,1996-03-11,USA,USA,70,165,2015,5,123,8478856.0
2025-2026,Conor Sheary,NYR,F,352.0,58.0,169.0,,200.0,114.0,270.0,442.0,339.0,158.0,109.0,371.0,,331.0,Third Line,37,539.38333333333,1,8,9,6.36,40.00,51.03,33,1992-06-08,USA,USA,69,179,-,-,-,8477839.0
2025-2026,Corey Perry,LAK,F,194.0,193.0,95.0,,122.0,76.0,249.0,208.0,202.0,44.0,326.0,327.0,,194.0,Third Line,43,609.2,11,17,28,14.92,66.67,53.82,40,1985-05-16,CAN,CAN,75,208,2003,1,28,
2025-2026,Curtis Douglas,TBL,F,289.0,5.0,,,287.0,1.0,258.0,454.0,53.0,7.0,457.0,54.0,,454.0,Fringe,27,161.18333333333,0,2,2,2.02,55.56,59.57,25,2000-03-06,CAN,CAN,81,242,2018,4,106,8480876.0
2025-2026,Curtis Lazar,EDM,F,388.0,20.0,,,413.0,92.0,412.0,308.0,289.0,433.0,378.0,48.0,36.0,426.0,Fourth Line,33,297.73333333333,3,2,5,4.18,43.75,53.0,30,1995-02-02,CAN,CAN,72,203,2013,1,17,8477508.0
2025-2026,Cutter Gauthier,ANA,F,5.0,452.0,107.0,,49.0,443.0,2.0,31.0,17.0,223.0,115.0,288.0,,48.0,Second Line,54,938.85,24,24,48,19.69,50.00,51.92,21,2004-01-19,SWE,,74,189,2022,1,5,8483445.0
2025-2026,Dakota Joshua,TOR,F,347.0,91.0,,28.0,374.0,158.0,406.0,170.0,374.0,430.0,208.0,21.0,,333.0,Fourth Line,36,443.55,6,4,10,4.98,48.57,47.44,29,1996-05-15,USA,USA,75,206,2014,5,128,8478057.0
2025-2026,Dalibor Dvorsky,STL,F,439.0,363.0,148.0,,396.0,246.0,429.0,391.0,451.0,55.0,365.0,166.0,138.0,299.0,Third Line,46,667.66666666667,9,6,15,6.59,46.34,43.18,20,2005-06-15,SVK,,73,201,2023,1,10,8484164.0
2025-2026,Daniil But,UTA,F,107.0,31.0,192.0,,42.0,15.0,116.0,314.0,95.0,196.0,187.0,321.0,,300.0,Fourth Line,28,352.48333333333,3,4,7,7.04,54.55,63.53,20,2005-02-15,RUS,,77,203,2023,1,12,8484388.0
2025-2026,Danila Yurov,MIN,F,265.0,221.0,,,274.0,352.0,350.0,147.0,342.0,180.0,185.0,310.0,185.0,275.0,Fourth Line,50,659.58333333333,8,13,21,8.49,46.67,50.42,21,2003-12-22,RUS,,73,178,2022,1,24,8483525.0
2025-2026,Danton Heinen,CBJ,F,338.0,25.0,,,277.0,67.0,276.0,302.0,382.0,384.0,437.0,142.0,,353.0,Fourth Line,24,254.26666666667,2,2,4,3.57,50.00,55.56,30,1995-07-05,CAN,CAN,73,188,2014,4,116,8478046.0
2025-2026,David Kampf,VAN,F,403.0,156.0,,166.0,360.0,172.0,420.0,418.0,327.0,420.0,254.0,225.0,44.0,402.0,Third Line,33,502.81666666667,2,4,6,4.4,40.00,48.02,30,1995-01-12,CZE,CZE,74,197,-,-,-,8480144.0
2025-2026,David Pastrnak,BOS,F,4.0,439.0,20.0,,206.0,277.0,11.0,58.0,1.0,27.0,40.0,289.0,,6.0,First Line,51,1030.9833333333,22,48,70,19.77,56.25,46.32,29,1996-05-25,CZE,CZE,73,195,2014,1,25,8477956.0
2025-2026,David Perron,OTT,F,244.0,49.0,164.0,,263.0,22.0,294.0,216.0,205.0,112.0,316.0,162.0,,225.0,Fourth Line,49,658.36666666667,10,15,25,9.45,56.82,59.57,37,1988-05-28,CAN,CAN,73,196,2007,1,26,8474102.0
2025-2026,David Tomasek,EDM,F,385.0,280.0,57.0,,419.0,156.0,188.0,122.0,454.0,137.0,449.0,207.0,,354.0,Fourth Line,22,236.68333333333,3,2,5,4.0,37.50,46.22,29,1996-02-10,CZE,,74,210,-,-,-,
2025-2026,Dawson Mercer,NJD,F,267.0,263.0,104.0,118.0,216.0,256.0,284.0,298.0,241.0,259.0,339.0,409.0,157.0,170.0,First Line,55,1009.2,13,17,30,15.24,46.55,47.68,23,2001-10-27,CAN,CAN,72,180,2020,1,18,8482110.0
2025-2026,Denver Barkey,PHI,F,166.0,48.0,6.0,,67.0,13.0,446.0,436.0,2.0,379.0,61.0,283.0,,275.0,Third Line,20,277.46666666667,2,7,9,4.2,40.91,61.45,20,2005-04-27,CAN,,69,155,2023,3,95,8484142.0
2025-2026,Dmitri Voronkov,CBJ,F,61.0,268.0,128.0,,62.0,315.0,161.0,109.0,54.0,14.0,452.0,160.0,,135.0,Third Line,54,793.91666666667,17,15,32,17.37,55.93,54.38,24,2000-09-10,RUS,,77,240,2019,4,114,8481716.0
2025-2026,Dominic James,TBL,F,157.0,182.0,,,254.0,11.0,201.0,207.0,60.0,87.0,4.0,151.0,132.0,338.0,Fourth Line,38,456.76666666667,5,7,12,5.2,50.00,53.83,23,2002-07-03,USA,,69,148,2022,6,173,8483752.0
2025-2026,Drake Batherson,OTT,F,122.0,140.0,37.0,,128.0,108.0,156.0,119.0,136.0,35.0,110.0,183.0,,66.0,Second Line,52,925.66666666667,19,29,48,17.41,50.77,55.35,27,1998-04-27,USA,USA,75,200,2017,4,121,8480208.0
2025-2026,Drew O'Connor,VAN,F,226.0,324.0,,111.0,230.0,310.0,224.0,197.0,226.0,244.0,340.0,274.0,,271.0,Third Line,56,783.18333333333,13,8,21,12.27,48.98,46.96,27,1998-06-09,USA,USA,75,200,-,-,-,8482055.0
2025-2026,Dylan Cozens,OTT,F,140.0,204.0,74.0,,133.0,120.0,101.0,248.0,138.0,128.0,263.0,80.0,66.0,104.0,Second Line,55,943.36666666667,18,23,41,16.86,45.16,57.23,24,2001-02-09,CAN,CAN,75,195,2019,1,7,8481528.0
2025-2026,Dylan Guenther,UTA,F,12.0,285.0,96.0,,72.0,214.0,6.0,26.0,49.0,198.0,348.0,293.0,,40.0,Second Line,54,927.98333333333,24,22,46,18.47,53.97,53.69,22,2003-04-10,CAN,CAN,74,175,2021,1,9,8482699.0
2025-2026,Dylan Holloway,STL,F,145.0,46.0,194.0,,195.0,93.0,89.0,126.0,175.0,113.0,139.0,91.0,,122.0,Second Line,34,602.46666666667,8,9,17,7.62,42.00,52.76,23,2001-09-23,CAN,CAN,73,203,2020,1,14,8482077.0
2025-2026,Dylan Larkin,DET,F,167.0,349.0,25.0,173.0,209.0,285.0,83.0,214.0,170.0,310.0,71.0,365.0,54.0,39.0,First Line,57,1157.3666666667,25,25,50,26.77,51.52,49.57,29,1996-07-30,USA,USA,73,198,2014,1,15,8477946.0
2025-2026,Dylan Strome,WSH,F,138.0,297.0,64.0,,43.0,358.0,320.0,148.0,161.0,3.0,338.0,444.0,27.0,77.0,First Line,55,1027.9833333333,16,29,45,14.71,57.69,51.92,28,1997-03-07,CAN,CAN,75,200,2015,1,3,8478440.0
2025-2026,Easton Cowan,TOR,F,216.0,403.0,268.0,,161.0,286.0,165.0,233.0,303.0,103.0,168.0,216.0,,254.0,Third Line,43,581.53333333333,7,10,17,6.78,57.89,49.18,20,2005-05-20,CAN,,71,185,2023,1,28,8484158.0
2025-2026,Eeli Tolvanen,SEA,F,370.0,197.0,136.0,193.0,392.0,418.0,243.0,304.0,390.0,318.0,300.0,69.0,,144.0,Second Line,53,865.56666666667,11,20,31,10.84,44.68,35.69,26,1999-04-22,FIN,FIN,70,191,2017,1,30,8480009.0
2025-2026,Eetu Luostarinen,FLA,F,281.0,28.0,117.0,18.0,164.0,42.0,368.0,370.0,203.0,221.0,98.0,113.0,,242.0,Second Line,47,789.78333333333,6,17,23,11.67,49.12,52.92,26,1998-09-02,FIN,FIN,75,190,2017,2,42,8480185.0
2025-2026,Egor Chinakhov,PIT,F,121.0,281.0,,,129.0,266.0,56.0,41.0,323.0,164.0,49.0,223.0,,231.0,Fourth Line,45,514.36666666667,10,6,16,6.45,50.00,48.02,24,2001-02-01,RUS,RUS,73,204,2020,1,21,8482475.0
2025-2026,Elias Lindholm,BOS,F,297.0,184.0,101.0,78.0,256.0,371.0,302.0,311.0,246.0,159.0,390.0,273.0,24.0,101.0,Second Line,44,769.55,11,26,37,11.17,51.85,44.83,30,1994-12-02,SWE,SWE,73,202,2013,1,5,8477496.0
2025-2026,Elias Pettersson,VAN,F,254.0,33.0,75.0,116.0,208.0,381.0,376.0,174.0,286.0,236.0,35.0,247.0,175.0,64.0,First Line,48,940.3,13,21,34,15.35,40.00,49.2,26,1998-11-12,SWE,SWE,74,176,2017,1,5,8480012.0
2025-2026,Elmer Soderblom,DET,F,294.0,385.0,,,228.0,239.0,143.0,323.0,383.0,279.0,204.0,116.0,,395.0,Fourth Line,37,399.0,2,1,3,5.33,37.50,51.41,24,2001-07-05,SWE,SWE,80,246,2019,6,159,8481725.0
2025-2026,Emil Heineman,NYI,F,284.0,231.0,236.0,,340.0,301.0,151.0,140.0,408.0,301.0,325.0,49.0,,211.0,Second Line,56,944.88333333333,15,8,23,14.47,44.44,44.1,23,2001-11-16,SWE,SWE,72,194,2020,2,43,8482476.0
2025-2026,Emmitt Finnie,DET,F,361.0,384.0,97.0,,275.0,342.0,293.0,393.0,396.0,292.0,6.0,175.0,,249.0,Second Line,57,888.05,9,12,21,13.05,43.86,48.59,20,2005-06-27,CAN,,72,170,2023,7,201,8484471.0
2025-2026,Eric Robinson,CAR,F,56.0,166.0,,38.0,39.0,81.0,109.0,38.0,156.0,81.0,127.0,138.0,,319.0,Fourth Line,44,516.53333333333,10,5,15,7.9,58.33,55.86,30,1995-06-14,USA,USA,74,205,-,-,-,8480762.0
2025-2026,Erik Haula,NSH,F,250.0,242.0,235.0,37.0,156.0,263.0,170.0,261.0,350.0,184.0,446.0,186.0,79.0,222.0,Second Line,55,906.96666666667,8,19,27,13.18,36.84,53.08,34,1991-03-23,FIN,FIN,71,191,2009,7,182,8475287.0
2025-2026,Ethen Frank,WSH,F,102.0,79.0,224.0,,198.0,264.0,158.0,63.0,82.0,442.0,167.0,249.0,,189.0,Fourth Line,46,584.35,11,12,23,9.68,60.87,51.07,27,1998-02-05,USA,,71,185,-,-,-,8483573.0
2025-2026,Evan Rodrigues,FLA,F,129.0,122.0,229.0,19.0,65.0,74.0,53.0,224.0,259.0,134.0,232.0,210.0,129.0,193.0,Second Line,55,949.58333333333,10,15,25,12.55,46.15,55.6,32,1993-07-28,CAN,CAN,71,184,-,-,-,8478542.0
2025-2026,Evander Kane,VAN,F,79.0,448.0,137.0,,143.0,439.0,27.0,288.0,39.0,175.0,400.0,126.0,,157.0,Second Line,55,926.3,9,16,25,15.66,41.89,48.19,34,1991-08-02,CAN,CAN,74,210,2009,1,4,8475169.0
2025-2026,Evgeni Malkin,PIT,F,112.0,411.0,17.0,,121.0,355.0,202.0,177.0,48.0,17.0,320.0,394.0,137.0,54.0,Second Line,39,684.66666666667,13,30,43,13.4,60.00,50.28,39,1986-07-31,RUS,RUS,75,195,2004,1,2,8471215.0
2025-2026,Evgenii Dadonov,NJD,F,392.0,328.0,277.0,,295.0,400.0,266.0,404.0,423.0,98.0,151.0,352.0,,375.0,Fourth Line,16,174.1,0,0,0,1.45,16.67,41.76,36,1989-03-12,RUS,RUS,71,189,2007,3,71,8474149.0
2025-2026,Fabian Zetterlund,OTT,F,176.0,194.0,190.0,,183.0,341.0,104.0,193.0,192.0,76.0,65.0,133.0,,178.0,Third Line,55,759.31666666667,12,10,22,11.19,46.27,52.81,26,1999-08-25,SWE,SWE,71,220,2017,3,63,8480188.0
2025-2026,Fedor Svechkov,NSH,F,368.0,245.0,,,152.0,163.0,303.0,435.0,413.0,40.0,161.0,258.0,177.0,381.0,Fourth Line,49,590.08333333333,2,7,9,6.29,42.22,53.24,22,2003-04-05,RUS,,72,187,2021,1,19,8482768.0
2025-2026,Filip Forsberg,NSH,F,37.0,286.0,56.0,,73.0,222.0,12.0,34.0,165.0,95.0,63.0,154.0,,30.0,First Line,55,1036.8166666667,23,22,45,17.94,53.23,54.13,31,1994-08-13,SWE,SWE,73,205,2012,1,11,8476887.0
2025-2026,Frank Nazar,CHI,F,262.0,433.0,263.0,161.0,388.0,434.0,185.0,283.0,140.0,172.0,9.0,363.0,144.0,145.0,First Line,40,740.35,7,17,24,12.24,46.81,42.53,21,2004-01-14,USA,,69,175,2022,1,13,8483493.0
2025-2026,Frank Vatrano,ANA,F,210.0,426.0,234.0,6.0,233.0,452.0,17.0,247.0,398.0,337.0,425.0,103.0,,192.0,Fourth Line,38,469.08333333333,3,3,6,7.79,36.36,43.82,31,1994-03-14,USA,USA,71,197,-,-,-,8478366.0
2025-2026,Fraser Minten,BOS,F,188.0,89.0,,31.0,141.0,247.0,286.0,111.0,216.0,166.0,241.0,120.0,111.0,202.0,Third Line,56,827.93333333333,14,15,29,10.27,62.50,48.61,21,2004-07-05,CAN,,74,192,2022,2,38,8483489.0
2025-2026,Frederick Gaudreau,SEA,F,420.0,248.0,,181.0,451.0,407.0,389.0,429.0,225.0,445.0,200.0,367.0,130.0,272.0,Second Line,41,666.51666666667,4,11,15,5.29,56.67,32.49,32,1993-05-01,CAN,CAN,72,184,-,-,-,8477919.0
2025-2026,Gabe Perreault,NYR,F,319.0,300.0,118.0,,251.0,388.0,393.0,378.0,230.0,82.0,278.0,296.0,,286.0,Third Line,23,342.53333333333,3,5,8,4.27,48.15,45.91,20,2005-05-07,CAN,,71,178,2023,1,23,8484210.0
2025-2026,Gabriel Landeskog,COL,F,75.0,169.0,256.0,,2.0,205.0,79.0,231.0,288.0,330.0,371.0,172.0,67.0,166.0,Second Line,41,649.65,7,15,22,14.42,61.22,58.45,32,1992-11-23,SWE,SWE,73,215,2011,1,2,8476455.0
2025-2026,Gabriel Vilardi,WPG,F,159.0,288.0,61.0,,166.0,334.0,311.0,89.0,148.0,11.0,12.0,432.0,,75.0,First Line,55,1024.3,21,28,49,20.73,56.04,48.69,26,1999-08-16,CAN,CAN,75,215,2017,1,11,8480014.0
2025-2026,Gage Goncalves,TBL,F,365.0,145.0,279.0,,215.0,58.0,437.0,275.0,415.0,78.0,192.0,193.0,,358.0,Fourth Line,49,596.1,6,10,16,5.76,64.81,53.62,24,2001-01-16,CAN,,72,181,2020,2,62,8482201.0
2025-2026,Garnet Hathaway,PHI,F,449.0,11.0,,35.0,423.0,38.0,424.0,423.0,437.0,378.0,214.0,5.0,,411.0,Fourth Line,46,475.08333333333,1,1,2,2.2,33.33,45.76,33,1991-11-23,USA,USA,75,208,-,-,-,8477903.0
2025-2026,Gavin Brindley,COL,F,232.0,216.0,282.0,,172.0,253.0,223.0,232.0,310.0,92.0,10.0,235.0,,371.0,Fourth Line,41,418.03333333333,5,6,11,6.21,62.50,47.42,20,2004-10-05,USA,,69,175,2023,2,34,8484149.0
2025-2026,Gustav Nyquist,WPG,F,350.0,205.0,124.0,,131.0,303.0,349.0,453.0,305.0,105.0,99.0,323.0,,305.0,Fourth Line,34,440.5,0,9,9,5.0,40.00,48.21,36,1989-09-01,SWE,SWE,71,180,2008,4,121,8474679.0
2025-2026,Hendrix Lapierre,WSH,F,295.0,101.0,,,124.0,90.0,363.0,406.0,258.0,97.0,137.0,267.0,178.0,419.0,Fringe,54,460.18333333333,2,7,9,7.64,51.61,57.83,23,2002-02-09,CAN,CAN,72,180,2020,1,22,8482148.0
2025-2026,Ilya Mikheyev,CHI,F,301.0,396.0,,22.0,408.0,273.0,226.0,185.0,255.0,382.0,271.0,398.0,,238.0,Second Line,51,903.53333333333,11,12,23,11.19,47.06,43.93,30,1994-10-10,RUS,RUS,74,192,-,-,-,8481624.0
2025-2026,Isaac Howard,EDM,F,349.0,445.0,,,438.0,330.0,111.0,338.0,348.0,77.0,415.0,403.0,,416.0,Fourth Line,28,289.08333333333,2,3,5,3.73,36.36,43.08,21,2004-03-30,USA,,70,180,2022,1,31,8483455.0
2025-2026,Isac Lundeström,CBJ,F,454.0,292.0,,131.0,421.0,339.0,448.0,443.0,428.0,396.0,143.0,315.0,78.0,414.0,Fourth Line,40,491.53333333333,2,5,7,3.01,44.44,42.95,25,1999-11-06,SWE,SWE,72,193,2018,1,23,8480806.0
2025-2026,Ivan Barbashev,VGK,F,84.0,357.0,,,108.0,283.0,308.0,73.0,26.0,84.0,114.0,182.0,,149.0,Second Line,55,891.56666666667,15,23,38,11.18,56.79,50.98,29,1995-12-14,RUS,RUS,73,195,2014,2,33,8477964.0
2025-2026,Ivan Demidov,MTL,F,154.0,373.0,195.0,,308.0,306.0,348.0,166.0,20.0,51.0,238.0,372.0,,128.0,Third Line,56,863.71666666667,12,34,46,9.68,54.67,46.5,19,2005-12-10,RUS,,73,192,2024,1,5,8484984.0
2025-2026,J.T. Compher,DET,F,312.0,321.0,,159.0,325.0,421.0,405.0,295.0,195.0,302.0,88.0,406.0,100.0,265.0,Third Line,57,866.66666666667,8,11,19,8.7,45.16,46.23,30,1995-04-08,USA,USA,72,190,2013,2,35,8477456.0
2025-2026,J.T. Miller,NYR,F,184.0,326.0,86.0,172.0,174.0,235.0,291.0,212.0,118.0,228.0,379.0,112.0,8.0,69.0,First Line,47,973.03333333333,14,22,36,17.75,42.37,50.73,32,1993-03-14,USA,USA,73,218,2011,1,15,8476468.0
2025-2026,JJ Peterka,UTA,F,115.0,395.0,258.0,,165.0,212.0,92.0,36.0,228.0,70.0,304.0,428.0,,110.0,Second Line,56,928.48333333333,20,18,38,11.78,61.76,54.96,23,2002-01-14,DEU,DEU,72,189,2020,2,34,8482175.0
2025-2026,Jack Drury,COL,F,272.0,10.0,,106.0,86.0,16.0,277.0,318.0,333.0,263.0,360.0,341.0,2.0,296.0,Third Line,54,799.88333333333,8,11,19,9.3,59.18,54.82,25,2000-02-03,USA,USA,71,174,2018,2,42,8480835.0
2025-2026,Jack Eichel,VGK,F,11.0,365.0,48.0,45.0,58.0,231.0,16.0,18.0,32.0,75.0,46.0,390.0,156.0,8.0,First Line,48,1027.1833333333,19,45,64,16.95,60.00,55.26,28,1996-10-28,USA,USA,74,207,2015,1,2,8478403.0
2025-2026,Jack Finley,TBL,F,377.0,80.0,,,337.0,34.0,449.0,219.0,389.0,350.0,456.0,61.0,135.0,448.0,Fringe,20,170.71666666667,2,1,3,1.6,66.67,52.37,22,2002-09-02,USA,,78,220,2020,2,57,8482090.0
2025-2026,Jack Hughes,NJD,F,34.0,270.0,3.0,,38.0,87.0,19.0,93.0,103.0,22.0,42.0,458.0,180.0,10.0,First Line,36,754.35,12,24,36,13.94,43.75,55.75,24,2001-05-14,USA,USA,71,175,2019,1,1,8481559.0
2025-2026,Jack McBain,UTA,F,109.0,309.0,,115.0,51.0,291.0,235.0,223.0,61.0,307.0,418.0,24.0,70.0,298.0,Third Line,56,787.63333333333,6,13,19,13.87,50.00,54.09,25,2000-01-06,CAN,CAN,75,201,2018,3,63,8480855.0
2025-2026,Jack Quinn,BUF,F,86.0,441.0,245.0,,224.0,422.0,93.0,116.0,37.0,179.0,259.0,350.0,,160.0,Second Line,55,860.53333333333,12,23,35,12.57,57.81,45.7,23,2001-09-19,CAN,CAN,73,185,2020,1,8,8482097.0
2025-2026,Jack Roslovic,EDM,F,142.0,413.0,82.0,,101.0,344.0,95.0,69.0,355.0,161.0,76.0,412.0,85.0,168.0,Second Line,43,692.5,15,8,23,10.95,47.17,48.25,28,1997-01-29,USA,USA,73,200,2015,1,25,8478458.0
2025-2026,Jack Studnicka,FLA,F,453.0,149.0,,,456.0,376.0,114.0,457.0,440.0,18.0,67.0,108.0,176.0,451.0,Fringe,18,127.28333333333,0,0,0,1.14,20.00,33.51,26,1999-02-18,CAN,CAN,73,187,2017,2,53,8480021.0
2025-2026,Jackson Blake,CAR,F,87.0,83.0,168.0,,31.0,10.0,194.0,128.0,125.0,25.0,159.0,434.0,,167.0,Second Line,55,905.88333333333,16,16,32,17.76,53.70,56.95,22,2003-08-03,USA,,70,152,2021,4,109,8482809.0
2025-2026,Jacob Melanson,SEA,F,363.0,76.0,,,293.0,32.0,319.0,396.0,386.0,383.0,16.0,1.0,,425.0,Fourth Line,20,194.55,1,3,4,2.53,50.00,53.78,22,2003-04-22,CAN,CAN,71,190,2021,5,131,
2025-2026,Jaden Schwartz,SEA,F,206.0,188.0,157.0,84.0,358.0,280.0,125.0,194.0,135.0,232.0,372.0,317.0,,133.0,Second Line,35,583.71666666667,9,10,19,10.47,57.58,43.95,33,1992-06-25,CAN,CAN,70,185,2010,1,14,8475768.0
2025-2026,Jake DeBrusk,VAN,F,270.0,315.0,18.0,119.0,276.0,370.0,126.0,359.0,262.0,254.0,202.0,240.0,,118.0,Second Line,55,952.16666666667,13,15,28,27.03,46.15,49.38,28,1996-10-17,CAN,CAN,72,197,2015,1,14,8478498.0
2025-2026,Jake Evans,MTL,F,416.0,311.0,,153.0,372.0,305.0,440.0,360.0,400.0,439.0,92.0,188.0,37.0,294.0,Third Line,42,638.88333333333,7,6,13,7.36,35.29,45.22,29,1996-06-02,CAN,CAN,72,186,2014,7,207,8478133.0
2025-2026,Jake Guentzel,TBL,F,32.0,198.0,79.0,71.0,47.0,142.0,129.0,50.0,23.0,56.0,80.0,404.0,98.0,22.0,First Line,53,1083.0166666667,24,33,57,26.04,58.90,54.57,30,1994-10-06,USA,USA,71,180,2013,3,77,8477404.0
2025-2026,Jake Neighbours,STL,F,227.0,230.0,222.0,,301.0,297.0,324.0,39.0,329.0,183.0,116.0,93.0,,171.0,Second Line,43,676.23333333333,14,11,25,9.92,47.46,49.64,23,2002-03-29,CAN,CAN,72,201,2020,1,26,8482089.0
2025-2026,James van Riemsdyk,DET,F,114.0,347.0,47.0,,153.0,380.0,179.0,81.0,113.0,272.0,184.0,417.0,,199.0,Fourth Line,48,599.36666666667,14,10,24,15.75,48.57,51.45,36,1989-05-04,USA,USA,75,208,2007,1,2,8474037.0
2025-2026,Jamie Benn,DAL,F,98.0,381.0,270.0,,214.0,373.0,213.0,79.0,43.0,295.0,420.0,159.0,,185.0,Fourth Line,34,426.28333333333,7,12,19,6.67,58.33,49.65,36,1989-07-18,CAN,CAN,74,205,2007,5,129,8473994.0
2025-2026,Jani Nyman,SEA,F,219.0,376.0,138.0,,288.0,137.0,108.0,143.0,330.0,5.0,25.0,221.0,,357.0,Fourth Line,24,256.91666666667,4,2,6,4.17,54.55,49.99,21,2004-07-30,FIN,,74,212,2022,2,49,
2025-2026,Jansen Harkins,ANA,F,442.0,211.0,,,427.0,251.0,415.0,380.0,441.0,375.0,8.0,34.0,118.0,436.0,Fourth Line,30,303.1,3,0,3,2.68,28.57,45.25,28,1997-05-23,USA,USA,73,182,2015,2,47,8478424.0
2025-2026,Jared McCann,SEA,F,70.0,294.0,44.0,,162.0,224.0,138.0,167.0,10.0,47.0,5.0,329.0,,51.0,Second Line,30,494.46666666667,16,13,29,10.11,57.58,53.94,29,1996-05-31,CAN,CAN,73,191,2014,1,24,8477955.0
2025-2026,Jason Dickinson,CHI,F,387.0,111.0,,100.0,389.0,188.0,364.0,321.0,366.0,441.0,388.0,190.0,74.0,293.0,Second Line,42,659.73333333333,6,7,13,4.37,45.28,48.71,30,1995-07-04,CAN,CAN,74,200,2013,1,29,8477450.0
2025-2026,Jason Robertson,DAL,F,21.0,353.0,26.0,,95.0,141.0,23.0,17.0,72.0,202.0,56.0,336.0,,12.0,First Line,56,1113.2666666667,31,33,64,26.44,63.77,54.93,26,1999-07-22,USA,USA,75,200,2017,2,39,8480027.0
2025-2026,Jason Zucker,BUF,F,143.0,449.0,49.0,,188.0,423.0,88.0,120.0,190.0,233.0,132.0,227.0,,105.0,Second Line,36,571.45,14,14,28,13.22,47.73,48.45,33,1992-01-16,USA,USA,71,192,2010,2,59,8475722.0
2025-2026,Jean-Gabriel Pageau,NYI,F,261.0,275.0,,167.0,175.0,410.0,413.0,189.0,281.0,328.0,158.0,156.0,7.0,201.0,Second Line,48,744.05,12,12,24,7.43,48.94,43.41,32,1992-11-11,CAN,CAN,71,185,2011,4,96,8476419.0
2025-2026,Jeff Malott,LAK,F,51.0,71.0,,,27.0,122.0,186.0,200.0,33.0,155.0,443.0,13.0,,401.0,Fringe,38,340.66666666667,3,5,8,7.02,46.67,58.33,29,1996-08-07,CAN,CAN,75,201,-,-,-,8482408.0
2025-2026,Jeff Skinner,SJS,F,123.0,419.0,199.0,,271.0,394.0,45.0,112.0,155.0,284.0,7.0,316.0,,214.0,Fourth Line,32,394.95,6,7,13,6.15,38.71,45.21,33,1992-05-16,CAN,CAN,71,197,2010,1,7,8475784.0
2025-2026,Jeffrey Viel,ANA,F,95.0,36.0,,,28.0,107.0,69.0,196.0,231.0,361.0,448.0,27.0,,367.0,Fourth Line,18,200.63333333333,2,1,3,3.41,43.75,57.26,28,1997-01-28,CAN,CAN,74,205,-,-,-,8479705.0
2025-2026,Jesper Boqvist,FLA,F,395.0,189.0,,,330.0,117.0,369.0,357.0,420.0,106.0,74.0,75.0,,405.0,Fourth Line,50,542.91666666667,3,4,7,4.86,40.63,48.14,26,1998-10-30,SWE,SWE,72,180,2017,2,36,8480003.0
2025-2026,Jesper Bratt,NJD,F,47.0,290.0,43.0,59.0,9.0,197.0,94.0,267.0,38.0,73.0,153.0,277.0,,79.0,First Line,55,1040.8666666667,13,27,40,14.51,38.46,57.21,27,1998-07-30,SWE,SWE,70,175,2016,6,162,8479407.0
2025-2026,Jesperi Kotkaniemi,CAR,F,207.0,153.0,,,112.0,47.0,229.0,327.0,153.0,60.0,73.0,164.0,104.0,329.0,Fourth Line,34,377.4,2,7,9,4.44,53.33,49.44,25,2000-07-06,FIN,FIN,74,201,2018,1,3,8480829.0
2025-2026,Jimmy Snuggerud,STL,F,187.0,251.0,170.0,,294.0,398.0,74.0,262.0,150.0,216.0,134.0,231.0,,155.0,Second Line,44,706.93333333333,9,13,22,14.27,44.19,47.67,21,2004-06-01,USA,,73,186,2022,1,23,8483516.0
2025-2026,Joe Veleno,MTL,F,429.0,124.0,,67.0,387.0,193.0,386.0,400.0,426.0,269.0,297.0,72.0,96.0,415.0,Fourth Line,48,587.26666666667,2,2,4,5.77,35.29,48.13,25,2000-01-13,CAN,CAN,73,203,2018,1,30,8480813.0
2025-2026,Joel Armia,LAK,F,331.0,126.0,243.0,46.0,373.0,160.0,318.0,368.0,187.0,336.0,403.0,236.0,,266.0,Third Line,49,714.41666666667,10,9,19,9.29,48.48,46.77,32,1993-05-31,FIN,FIN,75,216,2011,1,16,8476469.0
