Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2013-2014,Darren Helm,DET,F,132.0,122.0,,90.0,215.0,98.0,113.0,31.0,318.0,169.0,3.0,147.0,109.0,176.0,Third Line,42,637.18333333333,12,4,26,1987-01-21,CAN,CAN,72,192,2005,5,7,132,8471794.0
2013-2014,David Backes,STL,F,150.0,23.0,74.0,36.0,124.0,52.0,190.0,236.0,104.0,384.0,351.0,44.0,45.0,67.0,First Line,74,1446.55,27,16,29,1984-05-01,USA,USA,75,215,2003,2,32,62,8470655.0
2013-2014,David Booth,VAN,F,145.0,226.0,,,145.0,159.0,80.0,139.0,237.0,302.0,86.0,141.0,,253.0,Fourth Line,66,889.26666666667,9,6,28,1984-11-24,USA,USA,72,212,2004,2,23,53,8471266.0
2013-2014,David Clarkson,TOR,F,242.0,264.0,221.0,,283.0,249.0,74.0,254.0,340.0,376.0,316.0,82.0,,191.0,Third Line,60,906.1,5,5,29,1984-03-31,CAN,CAN,72,207,-,-,-,-,8470920.0
2013-2014,David Desharnais,MTL,F,174.0,191.0,216.0,,47.0,240.0,387.0,224.0,100.0,71.0,198.0,393.0,96.0,165.0,Second Line,79,1358.8833333333,16,22,26,1986-09-14,CAN,CAN,67,180,-,-,-,-,8471976.0
2013-2014,David Jones,CGY,F,207.0,275.0,240.0,,258.0,338.0,116.0,287.0,150.0,395.0,171.0,145.0,,201.0,Third Line,48,742.06666666667,9,6,29,1984-08-10,CAN,CAN,75,208,2003,9,27,288,8470877.0
2013-2014,David Krejci,BOS,F,101.0,195.0,128.0,,74.0,193.0,259.0,145.0,79.0,257.0,175.0,292.0,62.0,70.0,First Line,80,1529.6666666667,19,24,27,1986-04-28,CZE,CZE,72,192,2004,2,33,63,8471276.0
2013-2014,David Legwand,NSH,F,255.0,230.0,129.0,,201.0,195.0,339.0,272.0,179.0,342.0,376.0,353.0,91.0,143.0,Second Line,83,1409.1166666667,14,23,33,1980-08-17,USA,USA,74,207,1998,1,2,2,8467330.0
2013-2014,David Legwand,DET,F,255.0,230.0,129.0,,201.0,195.0,339.0,272.0,179.0,342.0,376.0,353.0,91.0,143.0,Second Line,83,1409.1166666667,14,23,33,1980-08-17,USA,USA,74,207,1998,1,2,2,8467330.0
2013-2014,David Moss,PHX,F,134.0,190.0,,103.0,156.0,171.0,54.0,281.0,135.0,272.0,95.0,159.0,,227.0,Third Line,79,1157.55,8,6,31,1981-12-28,USA,USA,76,210,2001,7,24,220,8469664.0
2013-2014,David Perron,EDM,F,160.0,325.0,103.0,,264.0,306.0,181.0,86.0,169.0,233.0,318.0,225.0,,85.0,First Line,78,1490.45,28,20,25,1988-05-28,CAN,CAN,73,196,2007,1,26,26,8474102.0
2013-2014,Derek Dorsett,NYR,F,222.0,99.0,,38.0,171.0,104.0,158.0,276.0,284.0,401.0,283.0,47.0,,331.0,Fourth Line,51,562.38333333333,4,4,26,1986-12-20,CAN,CAN,72,192,2006,7,6,189,8473432.0
2013-2014,Derek MacKenzie,CBJ,F,358.0,110.0,,63.0,391.0,92.0,325.0,260.0,301.0,208.0,79.0,9.0,21.0,348.0,Fourth Line,71,799.9,9,6,32,1981-06-11,CAN,CAN,71,177,1999,5,2,128,8468001.0
2013-2014,Derek Roy,STL,F,232.0,97.0,67.0,,148.0,135.0,270.0,319.0,200.0,157.0,200.0,407.0,151.0,159.0,Third Line,75,1021.5166666667,9,16,30,1983-05-04,CAN,CAN,69,184,2001,2,2,32,8469485.0
2013-2014,Derek Stepan,NYR,F,49.0,139.0,167.0,91.0,12.0,212.0,145.0,121.0,35.0,58.0,226.0,326.0,166.0,68.0,First Line,82,1480.6166666667,17,23,23,1990-06-18,USA,USA,71,196,2008,2,21,51,8474613.0
2013-2014,Derick Brassard,NYR,F,206.0,242.0,59.0,,167.0,143.0,254.0,215.0,164.0,55.0,121.0,157.0,135.0,145.0,Second Line,81,1279.5333333333,18,15,25,1987-09-22,CAN,CAN,73,200,2006,1,6,6,8473544.0
2013-2014,Devin Setoguchi,WPG,F,158.0,232.0,224.0,,116.0,215.0,216.0,226.0,91.0,289.0,189.0,131.0,,190.0,Third Line,75,1128.1666666667,11,10,26,1987-01-01,CAN,CAN,72,205,2005,1,8,8,8471682.0
2013-2014,Dominic Moore,NYR,F,289.0,273.0,,122.0,241.0,209.0,229.0,342.0,245.0,409.0,100.0,239.0,18.0,327.0,Fourth Line,73,855.28333333333,6,8,33,1980-08-03,CAN,CAN,72,192,2000,3,30,95,8468575.0
2013-2014,Drayson Bowman,CAR,F,280.0,346.0,,,245.0,382.0,118.0,299.0,328.0,369.0,166.0,202.0,,344.0,Fourth Line,70,724.93333333333,4,3,24,1989-03-08,USA,USA,73,195,2007,3,11,72,8474137.0
2013-2014,Drew Miller,DET,F,284.0,28.0,,93.0,331.0,78.0,182.0,258.0,311.0,163.0,197.0,129.0,,297.0,Third Line,82,1159.3333333333,7,6,29,1984-02-17,USA,USA,74,183,2003,6,19,186,8470778.0
2013-2014,Drew Stafford,BUF,F,148.0,408.0,147.0,192.0,312.0,400.0,64.0,135.0,136.0,282.0,151.0,252.0,,128.0,First Line,70,1304.9,16,13,27,1985-10-30,USA,USA,74,215,2004,1,13,13,8471226.0
2013-2014,Dustin Brown,LAK,F,129.0,177.0,75.0,,98.0,22.0,41.0,114.0,329.0,126.0,4.0,51.0,,127.0,Second Line,79,1251.05,15,6,28,1984-11-04,USA,USA,72,205,2003,1,13,13,8470606.0
2013-2014,Dustin Jeffrey,PIT,F,376.0,243.0,,,282.0,198.0,364.0,316.0,410.0,106.0,126.0,384.0,120.0,387.0,Fourth Line,34,325.41666666667,2,0,25,1988-02-27,CAN,CAN,73,205,2007,6,20,171,8474138.0
2013-2014,Dustin Jeffrey,DAL,F,376.0,243.0,,,282.0,198.0,364.0,316.0,410.0,106.0,126.0,384.0,120.0,387.0,Fourth Line,34,325.41666666667,2,0,25,1988-02-27,CAN,CAN,73,205,2007,6,20,171,8474138.0
2013-2014,Dustin Penner,ANA,F,166.0,172.0,137.0,,160.0,81.0,125.0,255.0,191.0,180.0,323.0,161.0,,205.0,Third Line,67,969.4,14,11,30,1982-09-28,CAN,CAN,76,247,-,-,-,-,8471208.0
2013-2014,Dustin Penner,WSH,F,166.0,172.0,137.0,,160.0,81.0,125.0,255.0,191.0,180.0,323.0,161.0,,205.0,Third Line,67,969.4,14,11,30,1982-09-28,CAN,CAN,76,247,-,-,-,-,8471208.0
2013-2014,Dwight King,LAK,F,227.0,209.0,,94.0,71.0,46.0,281.0,208.0,335.0,210.0,236.0,180.0,,285.0,Third Line,77,1158.2666666667,15,6,24,1989-07-05,CAN,CAN,76,229,2007,4,18,109,8474100.0
2013-2014,Elias Lindholm,CAR,F,332.0,381.0,198.0,,137.0,405.0,392.0,336.0,342.0,23.0,217.0,256.0,129.0,289.0,Third Line,58,842.5,9,6,18,1994-12-02,SWE,SWE,73,202,2013,1,5,5,8477496.0
2013-2014,Emerson Etem,ANA,F,224.0,211.0,,152.0,237.0,244.0,230.0,179.0,153.0,62.0,245.0,118.0,,258.0,Fourth Line,29,370.76666666667,7,2,21,1992-06-16,USA,USA,73,212,2010,1,29,29,8475770.0
2013-2014,Eric Fehr,WSH,F,155.0,61.0,,184.0,193.0,156.0,124.0,158.0,213.0,334.0,179.0,249.0,132.0,224.0,Third Line,73,1077.0,13,12,27,1985-09-07,CAN,CAN,76,209,2003,1,18,18,8470611.0
2013-2014,Eric Nystrom,NSH,F,327.0,246.0,,169.0,349.0,218.0,265.0,137.0,394.0,335.0,296.0,73.0,,293.0,Third Line,79,1173.8166666667,15,1,30,1983-02-14,USA,USA,73,200,2002,1,10,10,8470180.0
2013-2014,Eric O'Dell,WPG,F,378.0,5.0,,,133.0,110.0,409.0,322.0,415.0,17.0,91.0,173.0,76.0,372.0,Fourth Line,30,290.71666666667,3,0,23,1990-06-21,CAN,CAN,73,188,2008,2,9,39,8474603.0
2013-2014,Eric Staal,CAR,F,16.0,392.0,106.0,47.0,23.0,409.0,88.0,75.0,2.0,27.0,377.0,305.0,44.0,33.0,First Line,79,1602.7,21,29,28,1984-10-29,CAN,CAN,76,195,2003,1,2,2,8470595.0
2013-2014,Eric Tangradi,WPG,F,320.0,68.0,,,225.0,62.0,223.0,351.0,371.0,139.0,219.0,45.0,,384.0,Fringe,55,475.43333333333,3,2,24,1989-02-10,USA,USA,76,226,2007,2,12,42,8474025.0
2013-2014,Erik Cole,DAL,F,218.0,361.0,169.0,,217.0,357.0,162.0,62.0,366.0,283.0,41.0,177.0,,198.0,Third Line,75,1137.0666666667,16,7,34,1978-11-06,USA,USA,74,205,1998,3,13,71,8467396.0
2013-2014,Erik Condra,OTT,F,237.0,83.0,,66.0,97.0,102.0,195.0,306.0,288.0,140.0,174.0,372.0,,314.0,Fourth Line,76,885.3,6,6,27,1986-08-06,USA,USA,71,185,2006,7,28,211,8473588.0
2013-2014,Erik Haula,MIN,F,297.0,21.0,,33.0,397.0,21.0,150.0,165.0,256.0,393.0,403.0,289.0,123.0,300.0,Fourth Line,46,466.73333333333,6,3,22,1991-03-23,FIN,FIN,71,191,2009,7,1,182,8475287.0
2013-2014,Evander Kane,WPG,F,11.0,374.0,200.0,99.0,117.0,368.0,2.0,24.0,25.0,230.0,367.0,76.0,,24.0,First Line,63,1278.2166666667,19,19,22,1991-08-02,CAN,CAN,74,210,2009,1,4,4,8475169.0
2013-2014,Evgeni Malkin,PIT,F,22.0,296.0,4.0,,27.0,161.0,138.0,36.0,13.0,37.0,33.0,388.0,131.0,4.0,First Line,60,1203.7666666667,23,35,27,1986-07-31,RUS,RUS,75,195,2004,1,2,2,8471215.0
2013-2014,Frans Nielsen,NYI,F,152.0,215.0,58.0,134.0,163.0,354.0,225.0,159.0,138.0,308.0,157.0,371.0,86.0,84.0,First Line,80,1467.0,25,23,29,1984-04-24,DNK,DNK,73,186,2002,3,24,87,8470144.0
2013-2014,Frazer McLaren,TOR,F,418.0,221.0,,,419.0,71.0,416.0,397.0,418.0,103.0,418.0,17.0,,419.0,Fringe,27,108.16666666667,0,0,25,1987-10-29,CAN,CAN,77,230,2007,7,22,203,8473712.0
2013-2014,Gabriel Bourque,NSH,F,175.0,157.0,,3.0,119.0,153.0,272.0,186.0,143.0,194.0,93.0,226.0,,243.0,Third Line,74,1024.0166666667,9,11,22,1990-09-23,CAN,CAN,70,206,2009,5,11,132,8475268.0
2013-2014,Gabriel Landeskog,COL,F,45.0,85.0,225.0,,153.0,207.0,56.0,104.0,11.0,357.0,272.0,124.0,,53.0,First Line,81,1512.3333333333,26,28,20,1992-11-23,SWE,SWE,73,215,2011,1,2,2,8476455.0
2013-2014,Gregory Campbell,BOS,F,353.0,135.0,,101.0,335.0,243.0,337.0,325.0,338.0,245.0,214.0,100.0,126.0,329.0,Fourth Line,82,976.1,8,8,29,1983-12-17,CAN,CAN,72,188,2002,3,4,67,8470169.0
2013-2014,Gustav Nyquist,DET,F,4.0,55.0,158.0,,159.0,44.0,46.0,1.0,34.0,201.0,50.0,404.0,,40.0,Second Line,57,960.6,28,12,24,1989-09-01,SWE,SWE,71,180,2008,4,30,121,8474679.0
2013-2014,Henrik Sedin,VAN,F,208.0,170.0,83.0,40.0,26.0,47.0,397.0,324.0,109.0,11.0,232.0,360.0,75.0,117.0,First Line,70,1447.0666666667,11,19,32,1980-09-26,SWE,SWE,74,183,1999,1,3,3,8467876.0
2013-2014,Henrik Zetterberg,DET,F,46.0,256.0,13.0,,76.0,146.0,38.0,99.0,56.0,159.0,135.0,383.0,82.0,10.0,First Line,45,924.88333333333,16,20,32,1980-10-09,SWE,SWE,72,197,1999,7,24,210,8468083.0
2013-2014,J.T. Brown,TBL,F,121.0,100.0,,188.0,63.0,155.0,72.0,339.0,92.0,227.0,98.0,206.0,,269.0,Fourth Line,63,821.13333333333,4,10,23,1990-07-02,USA,USA,70,182,-,-,-,-,
2013-2014,J.T. Miller,NYR,F,298.0,233.0,125.0,,100.0,356.0,159.0,291.0,413.0,81.0,205.0,116.0,,309.0,Fourth Line,30,343.58333333333,3,0,20,1993-03-14,USA,USA,73,218,2011,1,15,15,8476468.0
2013-2014,Jacob Josefson,NJD,F,404.0,86.0,,12.0,348.0,27.0,360.0,413.0,407.0,74.0,47.0,286.0,89.0,396.0,Fourth Line,27,273.58333333333,1,0,22,1991-03-02,SWE,SWE,72,196,2009,1,20,20,8475185.0
2013-2014,Jaden Schwartz,STL,F,111.0,8.0,97.0,34.0,173.0,24.0,213.0,79.0,83.0,217.0,99.0,315.0,,129.0,Second Line,80,1402.2333333333,25,18,21,1992-06-25,CAN,CAN,70,185,2010,1,14,14,8475768.0
2013-2014,Jakob Silfverberg,ANA,F,52.0,354.0,134.0,37.0,60.0,361.0,26.0,162.0,41.0,147.0,165.0,301.0,,158.0,Third Line,52,741.68333333333,10,9,22,1990-10-13,SWE,SWE,73,207,2009,2,9,39,8475164.0
2013-2014,Jakub Voracek,PHI,F,66.0,300.0,9.0,,65.0,196.0,101.0,67.0,59.0,115.0,68.0,399.0,,48.0,Second Line,82,1414.9166666667,23,22,24,1989-08-15,CZE,CZE,74,216,2007,1,7,7,8474161.0
2013-2014,James Neal,PIT,F,7.0,204.0,6.0,,20.0,192.0,7.0,12.0,70.0,77.0,303.0,231.0,,5.0,First Line,59,1088.5,27,20,25,1987-09-03,CAN,CAN,75,212,2005,2,3,33,8471707.0
2013-2014,James Sheppard,SJS,F,281.0,17.0,,,165.0,66.0,266.0,380.0,208.0,225.0,161.0,115.0,130.0,328.0,Fourth Line,67,815.41666666667,4,9,25,1988-04-25,CAN,CAN,73,215,2006,1,9,9,8473536.0
2013-2014,James Wright,WPG,F,406.0,87.0,,157.0,376.0,100.0,367.0,408.0,381.0,213.0,92.0,125.0,92.0,404.0,Fourth Line,59,565.16666666667,0,1,23,1990-03-24,CAN,CAN,76,210,2008,4,26,117,8474674.0
2013-2014,James van Riemsdyk,TOR,F,70.0,417.0,77.0,146.0,118.0,418.0,40.0,41.0,129.0,267.0,306.0,235.0,,41.0,First Line,80,1684.5166666667,30,18,24,1989-05-04,USA,USA,75,208,2007,1,2,2,8474037.0
2013-2014,Jamie Benn,DAL,F,12.0,255.0,55.0,,46.0,340.0,20.0,8.0,44.0,96.0,141.0,187.0,87.0,17.0,First Line,81,1551.3333333333,34,23,24,1989-07-18,CAN,CAN,74,205,2007,5,8,129,8473994.0
2013-2014,Jamie McGinn,COL,F,130.0,357.0,93.0,,196.0,387.0,89.0,116.0,142.0,184.0,191.0,143.0,,137.0,Second Line,79,1246.5166666667,19,10,25,1988-08-05,CAN,CAN,73,205,2006,2,6,36,8473465.0
2013-2014,Jannik Hansen,VAN,F,225.0,303.0,260.0,132.0,207.0,259.0,245.0,207.0,227.0,271.0,307.0,208.0,,244.0,Second Line,71,1112.2333333333,11,5,27,1986-03-15,DNK,DNK,73,198,2004,9,29,287,8471498.0
2013-2014,Jared Boll,CBJ,F,415.0,155.0,,,404.0,140.0,411.0,392.0,403.0,202.0,14.0,23.0,,410.0,Fringe,28,213.56666666667,1,0,27,1986-05-13,USA,USA,75,206,2005,4,10,101,8471766.0
2013-2014,Jarome Iginla,BOS,F,73.0,310.0,42.0,,102.0,252.0,102.0,50.0,105.0,212.0,193.0,176.0,,46.0,First Line,78,1420.8333333333,30,19,36,1977-07-01,CAN,CAN,73,210,1995,1,11,11,8462042.0
2013-2014,Jaromir Jagr,NJD,F,92.0,237.0,117.0,,69.0,45.0,139.0,166.0,75.0,45.0,273.0,418.0,,60.0,First Line,82,1570.9833333333,24,23,41,1972-02-15,CZE,CZE,75,230,1990,1,5,5,8448208.0
2013-2014,Jarret Stoll,LAK,F,290.0,39.0,156.0,83.0,216.0,16.0,338.0,347.0,180.0,239.0,384.0,68.0,8.0,245.0,Second Line,78,1237.3333333333,8,14,31,1982-06-24,CAN,CAN,73,216,2002,2,6,36,8468526.0
2013-2014,Jason Chimera,WSH,F,96.0,399.0,150.0,178.0,183.0,377.0,75.0,167.0,54.0,355.0,321.0,138.0,,192.0,Third Line,82,1264.4166666667,15,18,34,1979-05-02,CAN,CAN,75,215,1997,5,15,121,8466251.0
2013-2014,Jason Pominville,MIN,F,97.0,81.0,69.0,,197.0,129.0,134.0,37.0,118.0,83.0,49.0,403.0,,52.0,First Line,82,1524.3833333333,30,17,30,1982-11-30,CAN,USA,72,180,2001,2,25,55,8469506.0
2013-2014,Jason Spezza,OTT,F,28.0,416.0,32.0,53.0,68.0,403.0,65.0,93.0,6.0,42.0,397.0,406.0,22.0,25.0,First Line,75,1365.1333333333,23,26,30,1983-06-13,CAN,CAN,75,219,2001,1,2,2,8469455.0
2013-2014,Jay Beagle,WSH,F,356.0,133.0,,156.0,326.0,230.0,308.0,332.0,374.0,321.0,386.0,126.0,43.0,360.0,Fourth Line,62,696.58333333333,4,2,27,1985-10-16,CAN,CAN,75,210,-,-,-,-,8474291.0
2013-2014,Jay McClement,TOR,F,401.0,253.0,,136.0,400.0,369.0,393.0,368.0,380.0,415.0,358.0,140.0,23.0,337.0,Third Line,81,1195.7,4,5,30,1983-03-02,CAN,CAN,73,205,2001,2,27,57,8469508.0
2013-2014,Jay Rosehill,PHI,F,409.0,306.0,,,415.0,105.0,358.0,277.0,417.0,109.0,412.0,10.0,,415.0,Fringe,34,168.03333333333,2,0,28,1985-07-16,CAN,CAN,75,215,2003,7,30,227,8470816.0
2013-2014,Jayson Megna,PIT,F,282.0,77.0,,,364.0,97.0,314.0,109.0,199.0,64.0,80.0,148.0,,339.0,Fourth Line,36,377.45,5,3,23,1990-02-01,USA,USA,73,195,-,-,-,-,8477126.0
2013-2014,Jean-Gabriel Pageau,OTT,F,342.0,318.0,,57.0,296.0,128.0,169.0,221.0,408.0,98.0,144.0,103.0,31.0,380.0,Fourth Line,28,286.95,2,0,20,1992-11-11,CAN,CAN,71,185,2011,4,5,96,8476419.0
2013-2014,Jeff Carter,LAK,F,17.0,308.0,39.0,130.0,31.0,185.0,9.0,18.0,98.0,167.0,277.0,303.0,57.0,38.0,First Line,72,1364.5166666667,27,14,28,1985-01-01,CAN,CAN,75,219,2003,1,11,11,8470604.0
2013-2014,Jeff Halpern,PHX,F,375.0,56.0,,135.0,316.0,111.0,394.0,350.0,357.0,412.0,153.0,160.0,15.0,388.0,Fourth Line,69,709.75,5,3,37,1976-05-03,USA,USA,72,190,-,-,-,-,8467831.0
2013-2014,Jeff Skinner,CAR,F,18.0,400.0,30.0,,88.0,401.0,3.0,17.0,89.0,28.0,8.0,391.0,,34.0,Second Line,71,1220.7666666667,33,16,21,1992-05-16,CAN,CAN,71,197,2010,1,7,7,8475784.0
2013-2014,Jesse Joensuu,EDM,F,383.0,368.0,,,377.0,394.0,291.0,359.0,388.0,402.0,184.0,75.0,,375.0,Fourth Line,42,391.5,3,1,25,1987-10-05,FIN,FIN,76,213,2006,2,30,60,8473514.0
2013-2014,Jesse Winchester,FLA,F,55.0,301.0,,158.0,239.0,238.0,18.0,92.0,20.0,367.0,244.0,139.0,,252.0,Fourth Line,52,662.33333333333,9,9,29,1983-10-04,CAN,CAN,73,188,-,-,-,-,8474498.0
2013-2014,Jim Slater,WPG,F,385.0,276.0,,141.0,272.0,231.0,346.0,379.0,409.0,404.0,348.0,80.0,6.0,389.0,Fourth Line,27,287.03333333333,1,0,30,1982-12-09,USA,USA,72,195,2002,1,30,30,8470289.0
2013-2014,Jimmy Hayes,FLA,F,187.0,214.0,79.0,,322.0,330.0,180.0,57.0,268.0,130.0,349.0,57.0,,287.0,Fourth Line,55,603.2,11,5,23,1989-11-21,USA,USA,77,215,2008,2,30,60,8474625.0
2013-2014,Jimmy Hayes,CHI,F,187.0,214.0,79.0,,322.0,330.0,180.0,57.0,268.0,130.0,349.0,57.0,,287.0,Fourth Line,55,603.2,11,5,23,1989-11-21,USA,USA,77,215,2008,2,30,60,8474625.0
2013-2014,Jiri Hudler,CGY,F,252.0,341.0,170.0,,266.0,221.0,383.0,191.0,127.0,165.0,253.0,380.0,,155.0,First Line,75,1413.3666666667,17,23,29,1984-01-04,CZE,CZE,70,190,2002,2,28,58,8470201.0
2013-2014,Jiri Tlusty,CAR,F,74.0,307.0,204.0,,93.0,374.0,119.0,26.0,174.0,57.0,155.0,215.0,,111.0,Third Line,68,1031.5,16,10,25,1988-03-16,CZE,CZE,72,205,2006,1,13,13,8473482.0
2013-2014,Joakim Andersson,DET,F,271.0,249.0,,162.0,200.0,64.0,319.0,230.0,306.0,150.0,235.0,366.0,68.0,333.0,Third Line,65,898.8,8,5,24,1989-02-05,SWE,SWE,74,211,2007,3,27,88,8474168.0
2013-2014,Joe Colborne,CGY,F,344.0,369.0,236.0,,333.0,360.0,395.0,289.0,294.0,192.0,320.0,153.0,99.0,307.0,Third Line,80,1141.3333333333,10,9,23,1990-01-30,CAN,CAN,77,221,2008,1,16,16,8474577.0
2013-2014,Joe Pavelski,SJS,F,44.0,51.0,2.0,88.0,14.0,96.0,114.0,19.0,128.0,286.0,51.0,322.0,34.0,21.0,First Line,82,1627.7166666667,41,28,29,1984-07-11,USA,USA,71,200,2003,7,8,205,8470794.0
2013-2014,Joe Thornton,SJS,F,80.0,159.0,35.0,,1.0,83.0,377.0,345.0,7.0,296.0,131.0,358.0,20.0,82.0,First Line,82,1552.35,11,36,34,1979-07-02,CAN,CAN,76,220,1997,1,1,1,8466138.0
2013-2014,Joe Vitale,PIT,F,387.0,119.0,,,392.0,148.0,365.0,398.0,285.0,365.0,212.0,94.0,9.0,362.0,Fourth Line,53,581.63333333333,1,5,28,1985-08-20,USA,USA,71,205,2005,7,1,195,8471856.0
2013-2014,Joel Ward,WSH,F,219.0,112.0,146.0,118.0,212.0,229.0,297.0,119.0,228.0,378.0,172.0,274.0,,153.0,Second Line,82,1317.8333333333,24,9,32,1980-12-02,CAN,CAN,73,225,-,-,-,-,8468208.0
2013-2014,Joffrey Lupul,TOR,F,142.0,418.0,28.0,,268.0,416.0,109.0,90.0,167.0,348.0,114.0,181.0,,55.0,First Line,69,1273.25,22,13,29,1983-09-23,CAN,CAN,73,206,2002,1,7,7,8470207.0
2013-2014,Johan Franzen,DET,F,89.0,187.0,20.0,,232.0,77.0,70.0,112.0,76.0,137.0,327.0,232.0,65.0,49.0,Second Line,54,953.51666666667,16,21,33,1979-12-23,SWE,SWE,76,232,2004,3,32,97,8471309.0
2013-2014,Johan Larsson,BUF,F,414.0,94.0,,121.0,399.0,151.0,414.0,419.0,331.0,370.0,319.0,97.0,111.0,377.0,Fourth Line,28,376.68333333333,0,2,21,1992-07-25,SWE,SWE,71,206,2010,2,26,56,8475728.0
2013-2014,John McCarthy,SJS,F,346.0,113.0,,16.0,313.0,58.0,129.0,393.0,384.0,133.0,259.0,250.0,50.0,370.0,Fourth Line,36,398.05,1,1,27,1986-08-09,USA,USA,73,195,2006,7,19,202,8473562.0
2013-2014,John Mitchell,COL,F,285.0,160.0,205.0,138.0,321.0,247.0,329.0,268.0,165.0,346.0,241.0,152.0,88.0,228.0,Second Line,75,1220.3666666667,11,13,28,1985-01-22,CAN,CAN,73,204,2003,5,22,158,8470750.0
2013-2014,John Scott,BUF,F,419.0,164.0,,,405.0,189.0,418.0,415.0,420.0,135.0,419.0,25.0,,418.0,Fringe,56,378.26666666667,1,0,30,1982-09-26,CAN,CAN,80,260,-,-,-,-,8473722.0
2013-2014,John Tavares,NYI,F,14.0,405.0,22.0,,10.0,404.0,100.0,16.0,38.0,32.0,94.0,379.0,97.0,7.0,First Line,59,1253.2666666667,24,26,22,1990-09-20,CAN,CAN,73,216,2009,1,1,1,8475166.0
2013-2014,Jonathan Huberdeau,FLA,F,215.0,297.0,248.0,,108.0,289.0,260.0,235.0,221.0,152.0,6.0,257.0,,195.0,Second Line,69,1080.8833333333,9,8,20,1993-06-04,CAN,CAN,73,200,2011,1,3,3,8476456.0
2013-2014,Jonathan Toews,CHI,F,10.0,57.0,142.0,55.0,2.0,56.0,91.0,7.0,66.0,52.0,81.0,392.0,10.0,28.0,First Line,76,1555.4666666667,28,25,25,1988-04-29,CAN,CAN,74,201,2006,1,3,3,8473604.0
2013-2014,Jordan Caron,BOS,F,293.0,290.0,,,290.0,282.0,111.0,367.0,272.0,84.0,408.0,132.0,,359.0,Fourth Line,35,382.35,1,2,22,1990-11-02,CAN,CAN,75,204,2009,1,25,25,8475150.0
2013-2014,Jordan Eberle,EDM,F,61.0,412.0,61.0,,82.0,411.0,143.0,40.0,42.0,145.0,88.0,337.0,,47.0,First Line,80,1563.7833333333,28,23,23,1990-05-15,CAN,CAN,71,190,2008,1,22,22,8474586.0
2013-2014,Jordan Nolan,LAK,F,371.0,188.0,,,355.0,31.0,352.0,302.0,378.0,40.0,149.0,60.0,,393.0,Fourth Line,64,576.01666666667,6,0,24,1989-06-23,CAN,CAN,75,219,2009,7,5,186,8475325.0
2013-2014,Jordan Schroeder,VAN,F,324.0,184.0,259.0,,257.0,138.0,369.0,246.0,291.0,72.0,209.0,280.0,150.0,345.0,Fourth Line,25,300.28333333333,3,1,22,1990-09-29,USA,USA,69,170,2009,1,22,22,8475147.0
2013-2014,Jordan Staal,CAR,F,98.0,334.0,189.0,153.0,5.0,323.0,231.0,184.0,126.0,269.0,287.0,123.0,30.0,118.0,First Line,82,1553.8833333333,15,18,24,1988-09-10,CAN,CAN,76,220,2006,1,2,2,8473533.0
2013-2014,Jordan Szwarz,PHX,F,313.0,194.0,,6.0,356.0,188.0,183.0,63.0,401.0,388.0,385.0,156.0,,382.0,Fringe,26,224.81666666667,3,0,22,1991-05-14,CAN,CAN,71,192,2009,4,6,97,8475224.0
2013-2014,Josh Bailey,NYI,F,185.0,223.0,138.0,,85.0,225.0,342.0,192.0,158.0,337.0,298.0,323.0,,212.0,Second Line,77,1219.7833333333,8,21,23,1989-10-02,CAN,CAN,73,200,2008,1,9,9,8474573.0
2013-2014,Jussi Jokinen,PIT,F,109.0,228.0,40.0,,84.0,184.0,161.0,83.0,204.0,181.0,249.0,370.0,37.0,109.0,Second Line,81,1271.7666666667,21,22,30,1983-04-01,FIN,FIN,72,191,2001,6,27,192,8469638.0
2013-2014,Justin Abdelkader,DET,F,180.0,98.0,239.0,,242.0,57.0,81.0,195.0,254.0,174.0,63.0,72.0,,230.0,Third Line,70,1069.8666666667,10,12,26,1987-02-25,USA,USA,74,213,2005,2,12,42,8471716.0
2013-2014,Justin Fontaine,MIN,F,305.0,34.0,263.0,,378.0,35.0,304.0,87.0,315.0,366.0,352.0,415.0,,292.0,Fourth Line,66,809.01666666667,13,5,25,1987-11-06,CAN,CAN,70,174,-,-,-,-,8476235.0
2013-2014,Justin Williams,LAK,F,41.0,201.0,111.0,,28.0,8.0,11.0,118.0,133.0,186.0,225.0,345.0,,83.0,Second Line,82,1390.25,19,10,31,1981-10-04,CAN,CAN,73,184,2000,1,28,28,8468508.0
2013-2014,Kevin Westgarth,CAR,F,277.0,391.0,,,358.0,316.0,296.0,154.0,187.0,33.0,415.0,70.0,,402.0,Fringe,48,311.68333333333,4,3,29,1984-02-07,CAN,CAN,76,234,-,-,-,-,8473908.0
2013-2014,Kevin Westgarth,CGY,F,277.0,391.0,,,358.0,316.0,296.0,154.0,187.0,33.0,415.0,70.0,,402.0,Fringe,48,311.68333333333,4,3,29,1984-02-07,CAN,CAN,76,234,-,-,-,-,8473908.0
