Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2023-2024,Connor McMichael,WSH,F,202.0,230.0,263.0,139.0,262.0,237.0,174.0,150.0,229.0,126.0,313.0,339.0,178.0,243.0,Second Line,80,1278.9333333333,18,15,33,20.41,39.74,48.21,22,2001-01-15,CAN,CAN,72,180,2019,1,25,8481580.0
2023-2024,Connor Zary,CGY,F,188.0,237.0,242.0,,126.0,155.0,386.0,106.0,185.0,17.0,75.0,396.0,,217.0,Third Line,63,962.23333333333,14,20,34,10.77,60.56,52.1,21,2001-09-25,CAN,CAN,72,178,2020,1,24,8482074.0
2023-2024,Conor Garland,VAN,F,41.0,19.0,217.0,,124.0,30.0,27.0,65.0,53.0,309.0,17.0,330.0,,147.0,Third Line,82,1192.15,20,27,47,20.4,64.71,59.77,27,1996-03-11,USA,USA,70,165,2015,5,123,8478856.0
2023-2024,Conor Sheary,TBL,F,295.0,70.0,,,277.0,193.0,319.0,320.0,225.0,136.0,276.0,370.0,,315.0,Fourth Line,57,632.83333333333,4,11,15,5.32,46.67,46.62,31,1992-06-08,USA,USA,69,179,-,-,-,8477839.0
2023-2024,Corey Perry,CHI,F,245.0,224.0,152.0,,210.0,101.0,264.0,178.0,324.0,205.0,327.0,234.0,,286.0,Fourth Line,54,722.63333333333,12,10,22,11.97,50.00,52.8,38,1985-05-16,CAN,CAN,75,208,2003,1,28,
2023-2024,Craig Smith,DAL,F,154.0,87.0,,,160.0,39.0,55.0,130.0,335.0,346.0,407.0,235.0,,321.0,Fourth Line,75,766.25,11,9,20,10.58,50.91,57.27,33,1989-09-05,USA,USA,72,204,2009,4,98,
2023-2024,Curtis Lazar,NJD,F,338.0,21.0,,27.0,340.0,129.0,339.0,359.0,237.0,410.0,252.0,40.0,92.0,337.0,Fourth Line,71,879.66666666667,7,18,25,10.27,53.23,52.32,28,1995-02-02,CAN,CAN,72,203,2013,1,17,8477508.0
2023-2024,Dakota Joshua,VAN,F,199.0,108.0,,35.0,239.0,68.0,359.0,75.0,217.0,347.0,193.0,17.0,,282.0,Third Line,63,906.26666666667,18,14,32,14.53,64.81,56.39,27,1996-05-15,USA,USA,75,206,2014,5,128,8478057.0
2023-2024,Daniel Sprong,DET,F,40.0,397.0,74.0,,271.0,313.0,15.0,22.0,49.0,140.0,289.0,345.0,,159.0,Fourth Line,76,912.03333333333,18,25,43,14.34,47.44,45.7,26,1997-03-17,NLD,NLD,72,202,2015,2,46,
2023-2024,Danton Heinen,BOS,F,153.0,148.0,,2.0,225.0,211.0,142.0,118.0,140.0,332.0,416.0,180.0,,231.0,Third Line,74,1070.4333333333,17,19,36,14.82,58.75,48.47,28,1995-07-05,CAN,CAN,73,188,2014,4,116,
2023-2024,David Gustafsson,WPG,F,415.0,20.0,,91.0,405.0,51.0,392.0,417.0,376.0,367.0,106.0,215.0,51.0,424.0,Fourth Line,39,361.08333333333,3,4,7,2.79,50.00,46.74,23,2000-04-11,SWE,SWE,74,212,2018,2,60,8481019.0
2023-2024,David Kampf,TOR,F,406.0,266.0,,123.0,372.0,227.0,363.0,382.0,395.0,440.0,194.0,206.0,39.0,380.0,Fourth Line,78,1051.9833333333,8,11,19,7.27,43.33,43.03,28,1995-01-12,CZE,CZE,74,197,-,-,-,8480144.0
2023-2024,David Pastrnak,BOS,F,5.0,416.0,21.0,,111.0,212.0,1.0,3.0,11.0,5.0,68.0,297.0,,5.0,First Line,82,1634.2333333333,47,63,110,37.37,60.50,51.66,27,1996-05-25,CZE,CZE,73,195,2014,1,25,8477956.0
2023-2024,David Perron,DET,F,292.0,259.0,89.0,,356.0,297.0,256.0,244.0,231.0,363.0,395.0,152.0,,122.0,Second Line,76,1187.8,17,30,47,17.16,45.78,42.78,35,1988-05-28,CAN,CAN,73,196,2007,1,26,
2023-2024,Dawson Mercer,NJD,F,176.0,355.0,227.0,127.0,163.0,266.0,270.0,88.0,243.0,195.0,273.0,420.0,149.0,202.0,Second Line,82,1411.8333333333,20,13,33,18.49,41.94,49.63,21,2001-10-27,CAN,CAN,72,180,2020,1,18,8482110.0
2023-2024,Derek Ryan,EDM,F,373.0,5.0,,166.0,260.0,11.0,385.0,319.0,407.0,398.0,33.0,223.0,36.0,407.0,Fourth Line,70,713.53333333333,5,7,12,6.62,37.93,53.86,36,1986-12-29,USA,USA,70,185,-,-,-,8478585.0
2023-2024,Dillon Dube,CGY,F,315.0,366.0,,61.0,219.0,303.0,315.0,336.0,367.0,94.0,143.0,183.0,,345.0,Fourth Line,43,480.05,3,4,7,5.0,36.11,45.09,25,1998-07-20,CAN,CAN,71,185,2016,2,56,
2023-2024,Dmitri Voronkov,CBJ,F,80.0,310.0,156.0,,139.0,417.0,150.0,105.0,56.0,75.0,437.0,164.0,182.0,184.0,Fourth Line,75,1009.2666666667,18,16,34,22.78,52.70,49.21,22,2000-09-10,RUS,,77,240,2019,4,114,8481716.0
2023-2024,Dominik Kubalik,OTT,F,381.0,413.0,207.0,,416.0,396.0,287.0,258.0,375.0,192.0,324.0,226.0,,301.0,Fourth Line,74,897.01666666667,11,4,15,11.1,26.67,40.54,28,1995-08-21,CZE,CZE,74,190,2013,7,191,
2023-2024,Drake Batherson,OTT,F,129.0,350.0,42.0,,151.0,330.0,101.0,134.0,147.0,51.0,294.0,197.0,,79.0,First Line,82,1490.2166666667,28,38,66,24.53,47.66,49.05,25,1998-04-27,USA,USA,75,200,2017,4,121,8480208.0
2023-2024,Drew O'Connor,PIT,F,100.0,311.0,,11.0,112.0,304.0,86.0,141.0,136.0,316.0,206.0,220.0,,235.0,Second Line,79,1243.9,16,17,33,23.38,53.85,50.5,25,1998-06-09,USA,USA,75,200,-,-,-,8482055.0
2023-2024,Dryden Hunt,CGY,F,341.0,162.0,,,361.0,116.0,349.0,293.0,300.0,143.0,40.0,33.0,,414.0,Fourth Line,28,311.61666666667,3,5,8,3.55,51.85,48.29,27,1995-11-24,CAN,CAN,72,193,-,-,-,8478211.0
2023-2024,Dylan Cozens,BUF,F,74.0,401.0,194.0,180.0,157.0,368.0,72.0,152.0,37.0,217.0,129.0,212.0,133.0,110.0,Second Line,79,1360.8166666667,18,29,47,22.75,50.00,49.63,22,2001-02-09,CAN,CAN,75,195,2019,1,7,8481528.0
2023-2024,Dylan Guenther,ARI,F,207.0,302.0,68.0,98.0,282.0,306.0,97.0,237.0,186.0,282.0,400.0,311.0,,102.0,Second Line,45,732.55,18,17,35,11.72,52.00,50.08,20,2003-04-10,CAN,CAN,74,175,2021,1,9,
2023-2024,Dylan Holloway,EDM,F,291.0,27.0,,,144.0,8.0,191.0,243.0,423.0,137.0,147.0,55.0,,379.0,Fourth Line,38,432.11666666667,6,3,9,5.88,48.15,56.33,21,2001-09-23,CAN,CAN,73,203,2020,1,14,8482077.0
2023-2024,Dylan Larkin,DET,F,88.0,363.0,45.0,178.0,200.0,348.0,92.0,148.0,41.0,285.0,81.0,346.0,37.0,30.0,First Line,68,1371.7333333333,33,36,69,26.3,52.38,48.15,27,1996-07-30,USA,USA,73,198,2014,1,15,8477946.0
2023-2024,Dylan Strome,WSH,F,115.0,184.0,59.0,,72.0,280.0,282.0,103.0,123.0,15.0,299.0,446.0,93.0,91.0,Second Line,82,1471.9,27,40,67,24.62,46.60,53.41,26,1997-03-07,CAN,CAN,75,200,2015,1,3,8478440.0
2023-2024,Eeli Tolvanen,SEA,F,205.0,30.0,201.0,,212.0,150.0,213.0,144.0,272.0,216.0,376.0,79.0,,163.0,Second Line,81,1267.0166666667,16,25,41,17.28,43.75,51.19,24,1999-04-22,FIN,FIN,70,191,2017,1,30,8480009.0
2023-2024,Eetu Luostarinen,FLA,F,222.0,39.0,,55.0,93.0,21.0,308.0,251.0,295.0,141.0,79.0,171.0,,257.0,Second Line,82,1306.7666666667,12,15,27,17.88,46.97,54.69,24,1998-09-02,FIN,FIN,75,190,2017,2,42,8480185.0
2023-2024,Elias Lindholm,CGY,F,228.0,137.0,75.0,144.0,172.0,226.0,214.0,309.0,208.0,274.0,150.0,246.0,7.0,96.0,First Line,75,1477.0166666667,15,29,44,20.56,45.88,44.63,28,1994-12-02,SWE,SWE,73,202,2013,1,5,
2023-2024,Elias Pettersson,VAN,F,65.0,32.0,38.0,95.0,150.0,121.0,221.0,115.0,14.0,135.0,2.0,228.0,124.0,18.0,First Line,82,1611.3333333333,34,55,89,28.48,58.77,52.26,24,1998-11-12,SWE,SWE,74,176,2017,1,5,8480012.0
2023-2024,Emil Bemstrom,CBJ,F,277.0,182.0,128.0,,323.0,269.0,145.0,357.0,230.0,178.0,253.0,299.0,,298.0,Fourth Line,56,623.85,8,8,16,9.05,46.67,46.67,24,1999-06-01,SWE,SWE,72,195,2017,4,117,
2023-2024,Eric Robinson,BUF,F,244.0,414.0,,,320.0,408.0,198.0,288.0,157.0,399.0,274.0,88.0,,367.0,Fourth Line,47,532.6,3,7,10,8.4,44.12,45.41,28,1995-06-14,USA,USA,74,205,-,-,-,
2023-2024,Erik Haula,NJD,F,113.0,190.0,239.0,124.0,97.0,104.0,122.0,185.0,107.0,223.0,435.0,182.0,19.0,185.0,Second Line,76,1282.7166666667,16,19,35,21.9,50.00,55.35,32,1991-03-23,FIN,FIN,71,191,2009,7,182,8475287.0
2023-2024,Evan Rodrigues,FLA,F,102.0,92.0,70.0,,49.0,18.0,60.0,325.0,119.0,169.0,154.0,224.0,,158.0,Third Line,80,1213.3833333333,12,27,39,18.34,66.67,57.37,30,1993-07-28,CAN,CAN,71,184,-,-,-,8478542.0
2023-2024,Evander Kane,EDM,F,56.0,412.0,142.0,,120.0,284.0,12.0,40.0,193.0,164.0,419.0,53.0,,85.0,Second Line,77,1291.8166666667,24,20,44,30.02,49.44,52.73,32,1991-08-02,CAN,CAN,74,210,2009,1,4,8475169.0
2023-2024,Evgeni Malkin,PIT,F,68.0,136.0,48.0,,54.0,207.0,207.0,94.0,52.0,24.0,308.0,404.0,120.0,61.0,First Line,82,1523.9333333333,27,40,67,23.72,54.29,52.4,37,1986-07-31,RUS,RUS,75,195,2004,1,2,8471215.0
2023-2024,Evgenii Dadonov,DAL,F,232.0,206.0,259.0,,190.0,158.0,222.0,146.0,353.0,206.0,275.0,333.0,,238.0,Fourth Line,51,671.96666666667,12,11,23,9.09,44.64,51.63,34,1989-03-12,RUS,RUS,71,189,2007,3,71,8474149.0
2023-2024,Evgeny Kuznetsov,CAR,F,360.0,424.0,210.0,103.0,305.0,361.0,384.0,415.0,247.0,14.0,401.0,392.0,173.0,204.0,Second Line,63,1105.7833333333,8,16,24,11.65,37.93,42.35,31,1992-05-19,RUS,RUS,74,207,2010,1,26,8475744.0
2023-2024,Fabian Zetterlund,SJS,F,220.0,434.0,105.0,,290.0,445.0,112.0,210.0,263.0,374.0,244.0,200.0,,155.0,First Line,82,1546.2,24,20,44,24.24,41.74,42.02,24,1999-08-25,SWE,SWE,71,220,2017,3,63,8480188.0
2023-2024,Filip Forsberg,NSH,F,10.0,262.0,31.0,,59.0,267.0,6.0,4.0,44.0,31.0,36.0,140.0,,14.0,First Line,82,1550.25,48,46,94,36.94,57.66,55.87,29,1994-08-13,SWE,SWE,73,205,2012,1,11,8476887.0
2023-2024,Filip Zadina,SJS,F,218.0,425.0,282.0,,302.0,438.0,79.0,239.0,292.0,344.0,176.0,280.0,,285.0,Fourth Line,72,960.46666666667,13,10,23,14.65,28.24,41.31,23,1999-11-27,CZE,CZE,72,190,2018,1,6,
2023-2024,Frank Vatrano,ANA,F,139.0,429.0,117.0,184.0,329.0,448.0,32.0,96.0,209.0,233.0,398.0,142.0,,68.0,First Line,82,1504.2666666667,37,23,60,24.8,41.23,44.93,29,1994-03-14,USA,USA,71,197,-,-,-,8478366.0
2023-2024,Frederick Gaudreau,MIN,F,399.0,134.0,191.0,146.0,370.0,201.0,232.0,416.0,420.0,330.0,297.0,380.0,108.0,270.0,Third Line,67,934.13333333333,5,10,15,7.09,30.00,43.85,30,1993-05-01,CAN,CAN,72,184,-,-,-,8477919.0
2023-2024,Fredrik Olofsson,COL,F,400.0,8.0,,163.0,413.0,25.0,343.0,423.0,268.0,395.0,222.0,187.0,184.0,427.0,Fourth Line,57,556.2,3,6,9,4.98,45.45,43.37,27,1996-05-27,SWE,SWE,74,190,2014,4,98,
2023-2024,Gabriel Vilardi,WPG,F,112.0,191.0,72.0,,202.0,214.0,186.0,23.0,166.0,45.0,5.0,416.0,,104.0,Second Line,47,799.35,22,14,36,19.62,60.00,48.63,24,1999-08-16,CAN,CAN,75,215,2017,1,11,8480014.0
2023-2024,Garnet Hathaway,PHI,F,304.0,34.0,,26.0,259.0,55.0,260.0,249.0,384.0,435.0,90.0,8.0,,331.0,Fourth Line,82,1024.0333333333,7,10,17,13.15,42.86,56.12,31,1991-11-23,USA,USA,75,208,-,-,-,8477903.0
2023-2024,Givani Smith,SJS,F,331.0,360.0,,,368.0,390.0,215.0,432.0,173.0,246.0,442.0,16.0,,438.0,Fringe,36,281.13333333333,1,3,4,3.34,24.00,44.48,25,1998-02-28,CAN,CAN,74,214,2016,2,46,8479379.0
2023-2024,Gustav Nyquist,NSH,F,132.0,338.0,181.0,,70.0,370.0,299.0,248.0,46.0,48.0,230.0,391.0,,107.0,Second Line,81,1437.1333333333,23,52,75,20.65,54.90,53.25,34,1989-09-01,SWE,SWE,71,180,2008,4,121,8474679.0
2023-2024,Hendrix Lapierre,WSH,F,354.0,155.0,226.0,,363.0,285.0,370.0,127.0,419.0,32.0,21.0,340.0,189.0,297.0,Fourth Line,51,583.3,8,14,22,5.54,48.84,43.09,21,2002-02-09,CAN,CAN,72,180,2020,1,22,
2023-2024,Hudson Fasching,NYI,F,296.0,68.0,,,336.0,185.0,408.0,268.0,142.0,348.0,203.0,236.0,,341.0,Fourth Line,45,541.91666666667,4,10,14,4.8,45.00,48.1,28,1995-07-28,USA,USA,75,204,2013,4,118,8477392.0
2023-2024,Ilya Mikheyev,VAN,F,144.0,194.0,255.0,50.0,238.0,82.0,111.0,116.0,149.0,262.0,47.0,359.0,,208.0,Third Line,78,1112.6,11,20,31,15.2,52.56,53.48,28,1994-10-10,RUS,RUS,74,192,-,-,-,8481624.0
2023-2024,Isac Lundeström,ANA,F,436.0,273.0,,171.0,417.0,272.0,447.0,426.0,372.0,389.0,149.0,269.0,132.0,384.0,Third Line,46,659.68333333333,5,6,11,6.8,45.16,49.52,23,1999-11-06,SWE,SWE,72,193,2018,1,23,8480806.0
2023-2024,Ivan Barbashev,VGK,F,187.0,406.0,256.0,,161.0,395.0,393.0,184.0,74.0,132.0,133.0,98.0,,198.0,Second Line,82,1321.2833333333,19,26,45,17.18,57.94,49.68,27,1995-12-14,RUS,RUS,73,195,2014,2,33,8477964.0
2023-2024,J.T. Compher,DET,F,330.0,300.0,157.0,192.0,303.0,305.0,432.0,282.0,201.0,298.0,233.0,378.0,134.0,156.0,First Line,77,1492.9,19,29,48,17.68,47.92,44.22,28,1995-04-08,USA,USA,72,190,2013,2,35,8477456.0
2023-2024,J.T. Miller,VAN,F,136.0,275.0,13.0,169.0,155.0,231.0,290.0,95.0,85.0,236.0,356.0,74.0,17.0,19.0,First Line,81,1578.6833333333,37,66,103,28.27,63.37,49.83,30,1993-03-14,USA,USA,73,218,2011,1,15,8476468.0
2023-2024,JJ Peterka,BUF,F,86.0,369.0,265.0,,128.0,319.0,44.0,48.0,240.0,155.0,58.0,428.0,,154.0,Second Line,82,1344.1833333333,28,22,50,22.11,57.01,51.56,21,2002-01-14,DEU,DEU,72,189,2020,2,34,8482175.0
2023-2024,Jack Drury,CAR,F,164.0,2.0,87.0,,84.0,2.0,121.0,360.0,188.0,57.0,228.0,395.0,46.0,314.0,Fourth Line,74,908.65,8,19,27,12.63,54.24,59.68,23,2000-02-03,USA,USA,71,174,2018,2,42,8480835.0
2023-2024,Jack Eichel,VGK,F,34.0,129.0,67.0,141.0,141.0,218.0,11.0,29.0,98.0,50.0,14.0,357.0,158.0,10.0,First Line,63,1292.75,31,37,68,24.12,56.58,53.7,26,1996-10-28,USA,USA,74,207,2015,1,2,8478403.0
2023-2024,Jack Hughes,NJD,F,15.0,305.0,26.0,,35.0,162.0,10.0,38.0,33.0,16.0,12.0,449.0,176.0,8.0,First Line,62,1300.3833333333,27,47,74,27.27,47.78,53.76,22,2001-05-14,USA,USA,71,175,2019,1,1,8481559.0
2023-2024,Jack McBain,ARI,F,215.0,318.0,,119.0,255.0,333.0,431.0,260.0,31.0,329.0,402.0,21.0,162.0,340.0,Fourth Line,67,845.83333333333,8,18,26,10.43,55.07,50.73,23,2000-01-06,CAN,CAN,75,201,2018,3,63,
2023-2024,Jack Quinn,BUF,F,36.0,354.0,251.0,64.0,99.0,336.0,117.0,10.0,61.0,85.0,148.0,244.0,,145.0,Second Line,27,422.31666666667,9,10,19,8.34,52.78,50.86,21,2001-09-19,CAN,CAN,73,185,2020,1,8,8482097.0
2023-2024,Jack Roslovic,CBJ,F,190.0,399.0,164.0,135.0,166.0,377.0,210.0,335.0,101.0,73.0,141.0,373.0,,188.0,Second Line,59,917.71666666667,9,22,31,12.49,47.44,51.01,26,1997-01-29,USA,USA,73,200,2015,1,25,
2023-2024,Jacob Lucchini,MIN,F,447.0,198.0,,,443.0,236.0,445.0,433.0,440.0,379.0,439.0,263.0,,446.0,Fourth Line,40,383.91666666667,2,3,5,2.5,43.48,43.06,28,1995-05-09,CAN,CAN,72,180,-,-,-,
2023-2024,Jaden Schwartz,SEA,F,306.0,54.0,138.0,,247.0,63.0,248.0,396.0,288.0,151.0,243.0,303.0,,166.0,Second Line,62,1014.4666666667,13,17,30,15.83,49.15,51.33,31,1992-06-25,CAN,CAN,70,185,2010,1,14,8475768.0
2023-2024,Jake DeBrusk,BOS,F,73.0,86.0,79.0,41.0,86.0,89.0,50.0,41.0,235.0,142.0,119.0,189.0,,115.0,Second Line,80,1346.5833333333,19,21,40,25.49,56.34,54.0,26,1996-10-17,CAN,CAN,72,197,2015,1,14,
2023-2024,Jake Evans,MTL,F,388.0,393.0,,187.0,306.0,385.0,422.0,440.0,213.0,425.0,108.0,255.0,42.0,323.0,Second Line,82,1313.5,7,21,28,9.93,44.74,44.07,27,1996-06-02,CAN,CAN,72,186,2014,7,207,8478133.0
2023-2024,Jake Guentzel,TBL,F,12.0,301.0,36.0,,5.0,273.0,63.0,32.0,18.0,8.0,46.0,319.0,,17.0,First Line,67,1341.3833333333,30,47,77,37.91,57.69,58.14,28,1994-10-06,USA,USA,71,180,2013,3,77,8477404.0
2023-2024,Jake Neighbours,STL,F,343.0,313.0,119.0,,376.0,425.0,302.0,89.0,432.0,234.0,105.0,118.0,,212.0,Second Line,77,1209.4333333333,27,11,38,22.4,45.68,41.91,21,2002-03-29,CAN,CAN,72,201,2020,1,26,8482089.0
2023-2024,Jakob Silfverberg,ANA,F,390.0,168.0,273.0,193.0,384.0,180.0,183.0,410.0,386.0,401.0,300.0,433.0,,326.0,Fourth Line,81,1057.1,7,12,19,10.01,52.94,50.54,32,1990-10-13,SWE,SWE,73,207,2009,2,39,
2023-2024,Jakub Lauko,BOS,F,437.0,51.0,,,447.0,47.0,420.0,441.0,270.0,423.0,270.0,15.0,,434.0,Fourth Line,60,589.25,2,8,10,5.58,48.48,45.47,23,2000-03-28,CZE,CZE,72,196,2018,3,77,8480880.0
2023-2024,James Hamblin,EDM,F,408.0,3.0,,,354.0,49.0,419.0,307.0,416.0,208.0,80.0,300.0,82.0,436.0,Fringe,31,245.66666666667,2,1,3,2.96,64.29,50.89,24,1999-04-27,CAN,CAN,69,176,-,-,-,
2023-2024,James van Riemsdyk,BOS,F,145.0,235.0,135.0,,145.0,202.0,146.0,310.0,34.0,150.0,378.0,383.0,,194.0,Third Line,71,958.93333333333,11,27,38,21.99,58.82,54.1,34,1989-05-04,USA,USA,75,208,2007,1,2,
2023-2024,Jamie Benn,DAL,F,62.0,205.0,23.0,5.0,56.0,268.0,116.0,92.0,99.0,170.0,93.0,146.0,9.0,89.0,Third Line,82,1239.8333333333,21,39,60,22.9,52.63,56.17,34,1989-07-18,CAN,CAN,74,205,2007,5,129,8473994.0
2023-2024,Jansen Harkins,PIT,F,409.0,174.0,,,396.0,161.0,303.0,448.0,267.0,445.0,110.0,73.0,,444.0,Fringe,45,369.36666666667,0,4,4,2.88,37.50,45.23,26,1997-05-23,USA,USA,73,182,2015,2,47,
2023-2024,Jared McCann,SEA,F,66.0,171.0,57.0,16.0,191.0,123.0,71.0,18.0,130.0,105.0,7.0,321.0,109.0,73.0,Second Line,80,1340.8833333333,29,33,62,21.65,51.19,48.1,27,1996-05-31,CAN,CAN,73,191,2014,1,24,8477955.0
2023-2024,Jaret Anderson-Dolan,LAK,F,376.0,385.0,,,258.0,328.0,334.0,438.0,338.0,46.0,354.0,93.0,,404.0,Fourth Line,31,342.55,1,3,4,2.95,38.46,48.77,23,1999-09-12,CAN,CAN,71,200,2017,2,41,
2023-2024,Jason Dickinson,CHI,F,367.0,73.0,209.0,129.0,407.0,221.0,313.0,164.0,405.0,384.0,280.0,134.0,87.0,224.0,Second Line,82,1358.8166666667,22,13,35,13.32,55.56,45.79,28,1995-07-04,CAN,CAN,74,200,2013,1,29,8477450.0
2023-2024,Jason Robertson,DAL,F,29.0,64.0,19.0,,29.0,16.0,66.0,63.0,35.0,152.0,186.0,307.0,,26.0,First Line,82,1502.6333333333,29,51,80,23.69,57.89,58.3,24,1999-07-22,USA,USA,75,200,2017,2,39,8480027.0
2023-2024,Jason Zucker,ARI,F,81.0,374.0,159.0,,136.0,293.0,41.0,93.0,154.0,131.0,204.0,119.0,,162.0,Third Line,69,953.85,14,18,32,17.01,47.06,50.53,31,1992-01-16,USA,USA,71,192,2010,2,59,
2023-2024,Jean-Gabriel Pageau,NYI,F,334.0,312.0,272.0,149.0,284.0,388.0,387.0,400.0,183.0,443.0,223.0,66.0,6.0,215.0,Second Line,82,1304.4833333333,11,22,33,14.62,44.16,46.57,30,1992-11-11,CAN,CAN,71,185,2011,4,96,8476419.0
2023-2024,Jeff Carter,PIT,F,389.0,296.0,166.0,112.0,381.0,308.0,238.0,350.0,406.0,448.0,386.0,162.0,8.0,300.0,Fourth Line,72,905.08333333333,11,4,15,11.45,39.39,42.18,38,1985-01-01,CAN,CAN,75,219,2003,1,11,
2023-2024,Jeff Skinner,BUF,F,20.0,426.0,88.0,,94.0,381.0,31.0,24.0,23.0,7.0,88.0,424.0,,80.0,Second Line,74,1183.7166666667,24,22,46,23.52,55.29,47.26,31,1992-05-16,CAN,CAN,71,197,2010,1,7,
2023-2024,Jesper Boqvist,BOS,F,309.0,135.0,,,289.0,34.0,358.0,254.0,278.0,288.0,226.0,158.0,180.0,378.0,Fourth Line,47,524.05,6,8,14,4.13,68.97,53.4,24,1998-10-30,SWE,SWE,72,180,2017,2,36,
2023-2024,Jesper Bratt,NJD,F,11.0,317.0,101.0,20.0,7.0,182.0,37.0,64.0,4.0,120.0,57.0,399.0,,48.0,First Line,82,1583.2,27,56,83,28.59,56.45,56.51,25,1998-07-30,SWE,SWE,70,175,2016,6,162,8479407.0
2023-2024,Jesper Fast,CAR,F,231.0,12.0,,3.0,26.0,3.0,413.0,297.0,291.0,196.0,130.0,179.0,,373.0,Fourth Line,73,920.13333333333,6,13,19,12.48,47.92,61.54,31,1991-12-02,SWE,SWE,73,191,2010,6,157,8475855.0
2023-2024,Jesperi Kotkaniemi,CAR,F,146.0,83.0,235.0,,50.0,17.0,217.0,179.0,226.0,44.0,389.0,217.0,70.0,266.0,Fourth Line,79,1025.35,12,15,27,16.22,50.68,56.3,23,2000-07-06,FIN,FIN,74,201,2018,1,3,8480829.0
2023-2024,Jesse Ylönen,MTL,F,438.0,376.0,280.0,,423.0,422.0,416.0,403.0,433.0,402.0,269.0,231.0,,426.0,Fourth Line,59,604.0,4,4,8,4.24,57.58,41.69,23,1999-10-03,USA,USA,73,188,2018,2,35,
2023-2024,Jimmy Vesey,NYR,F,303.0,223.0,,6.0,328.0,232.0,193.0,278.0,317.0,418.0,235.0,169.0,,325.0,Fourth Line,80,990.15,13,13,26,17.14,42.11,45.14,30,1993-05-26,USA,USA,75,202,2012,3,66,8476918.0
2023-2024,Joe Pavelski,DAL,F,111.0,145.0,16.0,,79.0,73.0,231.0,211.0,51.0,125.0,28.0,251.0,74.0,64.0,Second Line,82,1378.3666666667,27,40,67,28.23,54.00,53.71,39,1984-07-11,USA,USA,71,200,2003,7,205,
2023-2024,Joe Veleno,DET,F,417.0,242.0,153.0,111.0,395.0,277.0,424.0,362.0,397.0,302.0,172.0,122.0,140.0,357.0,Third Line,80,1116.5166666667,12,16,28,11.85,42.50,47.18,23,2000-01-13,CAN,CAN,73,203,2018,1,30,8480813.0
2023-2024,Joel Armia,MTL,F,216.0,330.0,,179.0,299.0,324.0,88.0,124.0,377.0,272.0,417.0,253.0,,226.0,Second Line,66,1026.4,17,8,25,11.87,51.52,50.35,30,1993-05-31,FIN,FIN,75,216,2011,1,16,8476469.0
2023-2024,Joel Eriksson Ek,MIN,F,107.0,72.0,22.0,181.0,180.0,79.0,39.0,157.0,160.0,308.0,227.0,120.0,143.0,40.0,First Line,77,1580.6166666667,30,34,64,40.33,57.58,55.47,26,1997-01-29,SWE,SWE,75,207,2015,1,20,8478493.0
2023-2024,Joel Farabee,PHI,F,119.0,334.0,281.0,,174.0,344.0,147.0,99.0,92.0,138.0,205.0,277.0,,157.0,Second Line,82,1327.2833333333,22,28,50,19.46,47.12,51.29,23,2000-02-25,USA,USA,72,183,2018,1,14,8480797.0
2023-2024,Joel Kiviranta,COL,F,416.0,29.0,,33.0,373.0,61.0,377.0,405.0,430.0,404.0,200.0,92.0,,419.0,Fourth Line,56,551.0,3,6,9,5.51,51.52,47.94,27,1996-03-23,FIN,FIN,71,185,-,-,-,
2023-2024,Joey Anderson,CHI,F,311.0,105.0,,31.0,377.0,58.0,357.0,304.0,125.0,381.0,102.0,241.0,,383.0,Third Line,55,745.13333333333,5,12,17,5.75,52.94,46.67,25,1998-06-19,USA,USA,72,207,2016,3,73,
2023-2024,John Beecher,BOS,F,433.0,166.0,,84.0,450.0,294.0,435.0,129.0,401.0,449.0,405.0,38.0,12.0,403.0,Fourth Line,52,552.43333333333,7,3,10,4.49,46.67,39.7,22,2001-04-05,USA,USA,75,215,2019,1,30,8481556.0
2023-2024,John Tavares,TOR,F,44.0,281.0,4.0,,66.0,191.0,48.0,82.0,68.0,130.0,232.0,157.0,3.0,32.0,Second Line,80,1429.2,29,36,65,41.11,54.95,54.77,32,1990-09-20,CAN,CAN,73,216,2009,1,1,8475166.0
2023-2024,Johnny Gaudreau,CBJ,F,123.0,438.0,104.0,,102.0,405.0,227.0,300.0,20.0,193.0,48.0,451.0,,90.0,First Line,81,1523.85,12,48,60,18.09,46.51,49.59,30,1993-08-13,USA,USA,69,165,2011,4,104,8476346.0
2023-2024,Jonah Gadjovich,FLA,F,378.0,271.0,,,364.0,96.0,288.0,353.0,371.0,121.0,433.0,13.0,,442.0,Fringe,39,289.81666666667,2,2,4,3.13,50.00,46.97,24,1998-10-12,CAN,CAN,74,209,2017,2,55,8479981.0
2023-2024,Jonathan Drouin,COL,F,233.0,282.0,228.0,,95.0,259.0,381.0,308.0,164.0,70.0,262.0,367.0,,181.0,First Line,79,1436.6333333333,19,37,56,15.58,59.29,54.94,28,1995-03-28,CAN,CAN,71,198,2013,1,3,
