Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2009-2010,Dave Bolland,CHI,F,285.0,156.0,247.0,130.0,155.0,200.0,381.0,294.0,253.0,335.0,211.0,265.0,141.0,239.0,Second Line,39,677.15,6,6,23,1986-06-05,CAN,CAN,72,188,2004,2,2,32,8471245.0
2009-2010,David Backes,STL,F,149.0,103.0,146.0,26.0,133.0,180.0,185.0,116.0,181.0,337.0,346.0,46.0,121.0,113.0,First Line,79,1445.75,17,18,25,1984-05-01,USA,USA,75,215,2003,2,32,62,8470655.0
2009-2010,David Booth,FLA,F,20.0,379.0,183.0,,45.0,374.0,7.0,15.0,329.0,279.0,29.0,165.0,,52.0,First Line,28,507.68333333333,8,2,24,1984-11-24,USA,USA,72,212,2004,2,23,53,8471266.0
2009-2010,David Clarkson,NJD,F,197.0,112.0,132.0,,380.0,56.0,61.0,151.0,187.0,113.0,344.0,75.0,,195.0,Third Line,46,664.35,11,7,25,1984-03-31,CAN,CAN,72,207,-,-,-,-,8470920.0
2009-2010,David Koci,COL,F,418.0,422.0,,,378.0,316.0,421.0,383.0,424.0,28.0,423.0,18.0,,422.0,Fringe,43,131.2,1,0,28,1981-05-12,CZE,CZE,78,238,2000,5,16,146,8468626.0
2009-2010,David Krejci,BOS,F,124.0,138.0,204.0,99.0,103.0,119.0,318.0,234.0,34.0,281.0,136.0,251.0,75.0,118.0,First Line,79,1441.4666666667,17,22,23,1986-04-28,CZE,CZE,72,192,2004,2,33,63,8471276.0
2009-2010,David Legwand,NSH,F,261.0,308.0,246.0,36.0,260.0,211.0,277.0,316.0,171.0,362.0,307.0,400.0,115.0,172.0,First Line,82,1533.8,11,15,29,1980-08-17,USA,USA,74,207,1998,1,2,2,8467330.0
2009-2010,David Moss,CGY,F,165.0,63.0,108.0,,210.0,49.0,54.0,260.0,183.0,198.0,251.0,182.0,,225.0,Third Line,64,877.71666666667,8,8,27,1981-12-28,USA,USA,76,210,2001,7,24,220,8469664.0
2009-2010,David Perron,STL,F,99.0,245.0,194.0,,201.0,183.0,240.0,123.0,33.0,69.0,32.0,235.0,,176.0,Second Line,82,1324.7166666667,20,20,21,1988-05-28,CAN,CAN,73,196,2007,1,26,26,8474102.0
2009-2010,David Steckel,WSH,F,309.0,146.0,,122.0,190.0,80.0,294.0,348.0,332.0,409.0,196.0,126.0,1.0,327.0,Fourth Line,79,979.96666666667,5,6,27,1982-03-15,USA,USA,78,215,2001,1,30,30,8469483.0
2009-2010,Daymond Langkow,CGY,F,237.0,6.0,230.0,19.0,198.0,13.0,274.0,147.0,296.0,289.0,210.0,294.0,158.0,130.0,First Line,72,1361.6833333333,14,10,32,1976-09-27,CAN,CAN,70,181,1995,1,5,5,8462036.0
2009-2010,Dean McAmmond,NJD,F,335.0,53.0,254.0,13.0,337.0,44.0,326.0,317.0,278.0,320.0,220.0,362.0,157.0,320.0,Fourth Line,62,797.13333333333,8,6,36,1973-06-15,CAN,CAN,71,195,1991,1,22,22,8458536.0
2009-2010,Derek Boogaard,MIN,F,417.0,249.0,,,406.0,133.0,416.0,423.0,397.0,127.0,411.0,19.0,,417.0,Fringe,57,350.6,0,1,27,1982-06-23,CAN,CAN,79,265,2001,7,6,202,8469647.0
2009-2010,Derek Dorsett,CBJ,F,362.0,11.0,,,383.0,11.0,279.0,342.0,328.0,331.0,217.0,31.0,,353.0,Fourth Line,51,555.38333333333,4,5,22,1986-12-20,CAN,CAN,72,192,2006,7,6,189,8473432.0
2009-2010,Derek Roy,BUF,F,79.0,281.0,37.0,38.0,71.0,227.0,199.0,130.0,43.0,277.0,41.0,402.0,109.0,39.0,First Line,80,1550.7833333333,26,29,26,1983-05-04,CAN,CAN,69,184,2001,2,2,32,8469485.0
2009-2010,Derick Brassard,CBJ,F,203.0,142.0,127.0,,221.0,97.0,363.0,199.0,47.0,18.0,65.0,180.0,152.0,192.0,Third Line,79,1180.4166666667,9,21,21,1987-09-22,CAN,CAN,73,200,2006,1,6,6,8473544.0
2009-2010,Devin Setoguchi,SJS,F,45.0,301.0,30.0,,40.0,191.0,51.0,51.0,160.0,155.0,9.0,127.0,,104.0,Third Line,70,1070.7666666667,20,8,22,1987-01-01,CAN,CAN,72,205,2005,1,8,8,8471682.0
2009-2010,Dominic Moore,FLA,F,193.0,181.0,,117.0,164.0,249.0,173.0,327.0,89.0,309.0,216.0,274.0,21.0,215.0,Third Line,69,1023.7833333333,10,9,29,1980-08-03,CAN,CAN,72,192,2000,3,30,95,8468575.0
2009-2010,Dominic Moore,MTL,F,193.0,181.0,,117.0,164.0,249.0,173.0,327.0,89.0,309.0,216.0,274.0,21.0,215.0,Third Line,69,1023.7833333333,10,9,29,1980-08-03,CAN,CAN,72,192,2000,3,30,95,8468575.0
2009-2010,Donald Brashear,NYR,F,410.0,355.0,,,300.0,348.0,387.0,417.0,414.0,117.0,414.0,43.0,,412.0,Fringe,36,225.08333333333,0,0,37,1972-01-07,USA,USA,75,237,-,-,-,-,8459246.0
2009-2010,Doug Weight,NYI,F,295.0,385.0,141.0,,119.0,417.0,370.0,390.0,105.0,191.0,281.0,347.0,145.0,198.0,Second Line,36,570.35,1,9,38,1971-01-21,USA,USA,71,202,1990,2,13,34,8458361.0
2009-2010,Drew Miller,TBL,F,349.0,15.0,,74.0,307.0,12.0,233.0,212.0,413.0,173.0,154.0,202.0,,289.0,Fourth Line,80,1009.9166666667,10,2,25,1984-02-17,USA,USA,74,183,2003,6,19,186,8470778.0
2009-2010,Drew Miller,DET,F,349.0,15.0,,74.0,307.0,12.0,233.0,212.0,413.0,173.0,154.0,202.0,,289.0,Fourth Line,80,1009.9166666667,10,2,25,1984-02-17,USA,USA,74,183,2003,6,19,186,8470778.0
2009-2010,Drew Stafford,BUF,F,102.0,336.0,115.0,,132.0,237.0,64.0,221.0,88.0,305.0,185.0,250.0,,159.0,Third Line,71,1027.4666666667,14,15,23,1985-10-30,USA,USA,74,215,2004,1,13,13,8471226.0
2009-2010,Dustin Boyd,CGY,F,247.0,113.0,,123.0,247.0,187.0,297.0,124.0,262.0,97.0,111.0,210.0,88.0,291.0,Fourth Line,78,953.78333333333,11,8,23,1986-07-16,CAN,CAN,72,187,2004,3,33,98,8471310.0
2009-2010,Dustin Boyd,NSH,F,247.0,113.0,,123.0,247.0,187.0,297.0,124.0,262.0,97.0,111.0,210.0,88.0,291.0,Fourth Line,78,953.78333333333,11,8,23,1986-07-16,CAN,CAN,72,187,2004,3,33,98,8471310.0
2009-2010,Dustin Brown,LAK,F,63.0,359.0,64.0,87.0,171.0,246.0,39.0,100.0,65.0,72.0,2.0,48.0,,56.0,First Line,82,1579.15,24,24,24,1984-11-04,USA,USA,72,205,2003,1,13,13,8470606.0
2009-2010,Dustin Penner,EDM,F,43.0,344.0,187.0,131.0,80.0,255.0,168.0,29.0,67.0,338.0,191.0,281.0,101.0,88.0,First Line,82,1507.0166666667,32,17,26,1982-09-28,CAN,CAN,76,247,-,-,-,-,8471208.0
2009-2010,Enver Lisin,NYR,F,169.0,354.0,,,131.0,400.0,80.0,104.0,289.0,283.0,182.0,199.0,,266.0,Fourth Line,57,637.36666666667,6,3,23,1986-04-22,RUS,RUS,74,200,2004,2,20,50,8471263.0
2009-2010,Eric Belanger,MIN,F,235.0,107.0,147.0,66.0,297.0,143.0,194.0,252.0,139.0,396.0,181.0,318.0,25.0,185.0,Second Line,77,1194.45,15,18,31,1977-12-16,CAN,CAN,71,185,1996,4,16,96,8465050.0
2009-2010,Eric Belanger,WSH,F,235.0,107.0,147.0,66.0,297.0,143.0,194.0,252.0,139.0,396.0,181.0,318.0,25.0,185.0,Second Line,77,1194.45,15,18,31,1977-12-16,CAN,CAN,71,185,1996,4,16,96,8465050.0
2009-2010,Eric Boulton,ATL,F,364.0,288.0,,,346.0,300.0,335.0,400.0,255.0,245.0,400.0,53.0,,399.0,Fringe,62,424.66666666667,2,4,33,1976-08-17,CAN,CAN,72,227,1994,9,26,234,8460720.0
2009-2010,Eric Fehr,WSH,F,16.0,43.0,81.0,,31.0,197.0,21.0,14.0,114.0,137.0,34.0,331.0,,175.0,Fourth Line,69,836.83333333333,21,10,23,1985-09-07,CAN,CAN,76,209,2003,1,18,18,8470611.0
2009-2010,Eric Godard,PIT,F,404.0,199.0,,,397.0,120.0,397.0,373.0,388.0,46.0,424.0,66.0,,416.0,Fringe,45,188.31666666667,1,1,29,1980-03-07,CAN,CAN,76,222,-,-,-,-,8468252.0
2009-2010,Eric Nystrom,CGY,F,360.0,62.0,,50.0,364.0,67.0,296.0,254.0,399.0,128.0,168.0,124.0,84.0,343.0,Fourth Line,82,1080.4833333333,11,2,26,1983-02-14,USA,USA,73,200,2002,1,10,10,8470180.0
2009-2010,Eric Staal,CAR,F,10.0,389.0,101.0,,21.0,407.0,14.0,48.0,15.0,190.0,126.0,272.0,169.0,10.0,First Line,70,1449.7,29,25,24,1984-10-29,CAN,CAN,76,195,2003,1,2,2,8470595.0
2009-2010,Erik Christensen,NYR,F,242.0,315.0,188.0,,151.0,343.0,284.0,288.0,197.0,55.0,279.0,300.0,79.0,245.0,Third Line,58,861.01666666667,8,8,25,1983-12-17,CAN,CAN,73,200,2002,3,6,69,8470299.0
2009-2010,Erik Christensen,ANA,F,242.0,315.0,188.0,,151.0,343.0,284.0,288.0,197.0,55.0,279.0,300.0,79.0,245.0,Third Line,58,861.01666666667,8,8,25,1983-12-17,CAN,CAN,73,200,2002,3,6,69,8470299.0
2009-2010,Erik Cole,CAR,F,127.0,351.0,221.0,97.0,107.0,402.0,131.0,102.0,123.0,180.0,19.0,105.0,,166.0,Second Line,40,655.6,11,4,30,1978-11-06,USA,USA,74,205,1998,3,13,71,8467396.0
2009-2010,Ethan Moreau,EDM,F,310.0,424.0,,193.0,374.0,423.0,93.0,303.0,335.0,314.0,407.0,159.0,,248.0,Third Line,76,1094.8666666667,9,5,33,1975-09-22,CAN,CAN,75,223,1994,1,14,14,8460504.0
2009-2010,Evander Kane,ATL,F,100.0,403.0,,143.0,208.0,411.0,95.0,62.0,164.0,193.0,18.0,153.0,,220.0,Third Line,66,923.55,14,8,18,1991-08-02,CAN,CAN,74,210,2009,1,4,4,8475169.0
2009-2010,Evgeni Malkin,PIT,F,19.0,364.0,31.0,,37.0,385.0,106.0,105.0,7.0,26.0,150.0,299.0,162.0,3.0,First Line,67,1396.75,28,32,23,1986-07-31,RUS,RUS,75,195,2004,1,2,2,8471215.0
2009-2010,Evgeny Artyukhin,ANA,F,317.0,388.0,,,344.0,293.0,327.0,120.0,366.0,79.0,416.0,11.0,,351.0,Fringe,54,482.4,9,3,26,1983-04-04,RUS,RUS,76,255,2001,3,31,94,8469543.0
2009-2010,Evgeny Artyukhin,ATL,F,317.0,388.0,,,344.0,293.0,327.0,120.0,366.0,79.0,416.0,11.0,,351.0,Fringe,54,482.4,9,3,26,1983-04-04,RUS,RUS,76,255,2001,3,31,94,8469543.0
2009-2010,Fabian Brunnstrom,DAL,F,271.0,202.0,233.0,,372.0,172.0,355.0,153.0,91.0,52.0,173.0,231.0,,307.0,Fourth Line,44,469.4,2,6,24,1985-02-06,SWE,SWE,73,206,-,-,-,-,8474552.0
2009-2010,Fernando Pisani,EDM,F,334.0,419.0,,194.0,370.0,424.0,266.0,226.0,304.0,355.0,255.0,187.0,,279.0,Third Line,40,583.45,4,3,32,1976-12-27,CAN,CAN,73,205,1996,8,6,195,8465170.0
2009-2010,Frans Nielsen,NYI,F,191.0,190.0,136.0,172.0,50.0,351.0,295.0,239.0,188.0,390.0,70.0,366.0,118.0,177.0,Second Line,76,1308.4333333333,12,18,25,1984-04-24,DNK,DNK,73,186,2002,3,24,87,8470144.0
2009-2010,Freddy Modin,CBJ,F,341.0,27.0,118.0,52.0,338.0,41.0,205.0,360.0,270.0,311.0,348.0,351.0,,230.0,Third Line,44,650.38333333333,5,4,34,1974-10-08,SWE,SWE,76,220,1994,3,12,64,8460556.0
2009-2010,Freddy Modin,LAK,F,341.0,27.0,118.0,52.0,338.0,41.0,205.0,360.0,270.0,311.0,348.0,351.0,,230.0,Third Line,44,650.38333333333,5,4,34,1974-10-08,SWE,SWE,76,220,1994,3,12,64,8460556.0
2009-2010,Fredrik Sjostrom,TOR,F,367.0,88.0,,22.0,339.0,105.0,329.0,384.0,336.0,287.0,209.0,146.0,,352.0,Fourth Line,65,701.4,3,7,26,1983-05-06,SWE,SWE,73,218,2001,1,11,11,8469464.0
2009-2010,Fredrik Sjostrom,CGY,F,367.0,88.0,,22.0,339.0,105.0,329.0,384.0,336.0,287.0,209.0,146.0,,352.0,Fourth Line,65,701.4,3,7,26,1983-05-06,SWE,SWE,73,218,2001,1,11,11,8469464.0
2009-2010,George Parros,ANA,F,400.0,132.0,,,404.0,89.0,395.0,291.0,408.0,4.0,132.0,35.0,,406.0,Fringe,57,342.06666666667,4,0,29,1979-12-29,USA,USA,77,224,1999,8,7,222,8468095.0
2009-2010,Georges Laraque,MTL,F,423.0,414.0,,,414.0,406.0,424.0,406.0,421.0,258.0,176.0,89.0,,414.0,Fringe,28,161.45,1,0,32,1976-12-07,CAN,CAN,76,245,1995,2,5,31,8462060.0
2009-2010,Gilbert Brule,EDM,F,78.0,394.0,223.0,,195.0,367.0,161.0,22.0,144.0,357.0,212.0,122.0,73.0,168.0,Third Line,65,924.71666666667,17,10,22,1987-01-01,CAN,CAN,71,187,2005,1,6,6,8471680.0
2009-2010,Glen Metropolit,MTL,F,311.0,117.0,35.0,,320.0,176.0,267.0,328.0,239.0,374.0,169.0,320.0,99.0,256.0,Third Line,69,936.03333333333,16,7,35,1974-06-25,CAN,CAN,70,196,-,-,-,-,8462823.0
2009-2010,Gregory Campbell,FLA,F,326.0,282.0,,203.0,293.0,392.0,281.0,378.0,209.0,365.0,186.0,55.0,81.0,243.0,Third Line,60,923.83333333333,2,6,25,1983-12-17,CAN,CAN,72,188,2002,3,4,67,8470169.0
2009-2010,Guillaume Latendresse,MIN,F,94.0,168.0,120.0,,214.0,162.0,109.0,31.0,166.0,292.0,207.0,92.0,,182.0,Third Line,78,1166.3833333333,27,13,22,1987-05-24,CAN,CAN,74,230,2005,2,15,45,8471670.0
2009-2010,Guillaume Latendresse,MTL,F,94.0,168.0,120.0,,214.0,162.0,109.0,31.0,166.0,292.0,207.0,92.0,,182.0,Third Line,78,1166.3833333333,27,13,22,1987-05-24,CAN,CAN,74,230,2005,2,15,45,8471670.0
2009-2010,Henrik Sedin,VAN,F,18.0,319.0,163.0,,8.0,207.0,352.0,88.0,2.0,60.0,158.0,419.0,123.0,38.0,First Line,82,1614.5666666667,29,46,28,1980-09-26,SWE,SWE,74,183,1999,1,3,3,8467876.0
2009-2010,Henrik Zetterberg,DET,F,9.0,151.0,12.0,40.0,22.0,125.0,6.0,64.0,57.0,211.0,46.0,374.0,105.0,8.0,First Line,74,1485.0333333333,23,26,28,1980-10-09,SWE,SWE,72,197,1999,7,24,210,8468083.0
2009-2010,Ian Laperriere,PHI,F,388.0,73.0,,10.0,385.0,137.0,407.0,392.0,232.0,393.0,369.0,68.0,,334.0,Fourth Line,82,1024.1333333333,3,9,35,1974-01-19,CAN,CAN,73,200,1992,7,14,158,8459094.0
2009-2010,Ilkka Pikkarainen,NJD,F,375.0,347.0,,,418.0,179.0,334.0,398.0,150.0,48.0,408.0,56.0,,402.0,Fringe,31,252.48333333333,1,3,28,1981-04-19,FIN,FIN,74,215,2002,7,21,218,8470225.0
2009-2010,Ilya Kovalchuk,NJD,F,30.0,412.0,119.0,,279.0,337.0,86.0,5.0,55.0,285.0,105.0,390.0,,6.0,First Line,76,1674.7,41,28,26,1983-04-15,RUS,RUS,75,222,2001,1,1,1,8469454.0
2009-2010,Ilya Kovalchuk,ATL,F,30.0,412.0,119.0,,279.0,337.0,86.0,5.0,55.0,285.0,105.0,390.0,,6.0,First Line,76,1674.7,41,28,26,1983-04-15,RUS,RUS,75,222,2001,1,1,1,8469454.0
2009-2010,J-P Dumont,NSH,F,88.0,304.0,186.0,,112.0,240.0,282.0,107.0,21.0,65.0,223.0,405.0,,149.0,Third Line,74,1093.1,17,20,31,1978-04-01,CAN,CAN,73,205,1996,1,3,3,8464957.0
2009-2010,Jakub Voracek,CBJ,F,174.0,276.0,201.0,,205.0,173.0,319.0,263.0,31.0,50.0,247.0,309.0,,209.0,Second Line,81,1265.0333333333,16,21,20,1989-08-15,CZE,CZE,74,216,2007,1,7,7,8474161.0
2009-2010,Jamal Mayers,TOR,F,296.0,232.0,,,360.0,292.0,237.0,333.0,201.0,64.0,403.0,128.0,20.0,346.0,Fourth Line,71,640.15,3,7,34,1974-10-24,CAN,CAN,73,222,1993,4,11,89,8459514.0
2009-2010,Jamal Mayers,CGY,F,296.0,232.0,,,360.0,292.0,237.0,333.0,201.0,64.0,403.0,128.0,20.0,346.0,Fourth Line,71,640.15,3,7,34,1974-10-24,CAN,CAN,73,222,1993,4,11,89,8459514.0
2009-2010,James Neal,DAL,F,133.0,114.0,96.0,124.0,281.0,245.0,114.0,26.0,271.0,78.0,112.0,80.0,,96.0,First Line,78,1419.25,27,18,21,1987-09-03,CAN,CAN,75,212,2005,2,3,33,8471707.0
2009-2010,James Sheppard,MIN,F,394.0,165.0,,9.0,353.0,235.0,392.0,403.0,353.0,385.0,43.0,194.0,161.0,369.0,Fourth Line,64,767.41666666667,2,2,21,1988-04-25,CAN,CAN,73,215,2006,1,9,9,8473536.0
2009-2010,James Wright,TBL,F,413.0,174.0,,204.0,405.0,194.0,419.0,395.0,372.0,418.0,127.0,166.0,95.0,404.0,Fourth Line,48,559.15,2,3,19,1990-03-24,CAN,CAN,76,210,2008,4,26,117,8474674.0
2009-2010,James van Riemsdyk,PHI,F,36.0,216.0,91.0,,9.0,244.0,36.0,135.0,79.0,27.0,310.0,357.0,,193.0,Fourth Line,78,1010.8833333333,15,11,20,1989-05-04,USA,USA,75,208,2007,1,2,2,8474037.0
2009-2010,Jamie Benn,DAL,F,116.0,4.0,47.0,,245.0,77.0,88.0,17.0,300.0,34.0,67.0,82.0,,154.0,Third Line,82,1205.7333333333,22,8,20,1989-07-18,CAN,CAN,74,205,2007,5,8,129,8473994.0
2009-2010,Jamie Langenbrunner,NJD,F,125.0,153.0,58.0,70.0,115.0,47.0,135.0,267.0,64.0,103.0,286.0,219.0,,60.0,First Line,81,1584.15,19,19,34,1975-07-24,USA,USA,73,205,1993,2,9,35,8459457.0
2009-2010,Jamie Lundmark,CGY,F,210.0,147.0,207.0,,199.0,127.0,224.0,56.0,298.0,228.0,301.0,356.0,,234.0,Third Line,36,496.45,5,5,28,1981-01-16,CAN,CAN,72,197,1999,1,9,9,8467882.0
2009-2010,Jamie Lundmark,TOR,F,210.0,147.0,207.0,,199.0,127.0,224.0,56.0,298.0,228.0,301.0,356.0,,234.0,Third Line,36,496.45,5,5,28,1981-01-16,CAN,CAN,72,197,1999,1,9,9,8467882.0
2009-2010,Jamie McGinn,SJS,F,308.0,231.0,,,298.0,214.0,259.0,87.0,410.0,96.0,382.0,97.0,,355.0,Fourth Line,59,589.85,10,1,21,1988-08-05,CAN,CAN,73,205,2006,2,6,36,8473465.0
2009-2010,Jannik Hansen,VAN,F,258.0,129.0,,79.0,234.0,147.0,291.0,131.0,267.0,345.0,221.0,247.0,,290.0,Fourth Line,47,579.76666666667,9,1,23,1986-03-15,DNK,DNK,73,198,2004,9,29,287,8471498.0
2009-2010,Jared Boll,CBJ,F,380.0,39.0,,,388.0,48.0,273.0,349.0,391.0,182.0,54.0,20.0,,394.0,Fringe,68,490.06666666667,4,1,23,1986-05-13,USA,USA,75,206,2005,4,10,101,8471766.0
2009-2010,Jarkko Ruutu,OTT,F,284.0,41.0,,47.0,287.0,99.0,313.0,227.0,259.0,131.0,386.0,87.0,,302.0,Fourth Line,82,1094.7666666667,12,11,34,1975-08-23,FIN,FIN,73,204,1998,3,10,68,8467393.0
2009-2010,Jarome Iginla,CGY,F,83.0,307.0,100.0,,203.0,225.0,74.0,54.0,118.0,141.0,27.0,296.0,92.0,19.0,First Line,82,1689.3333333333,32,21,32,1977-07-01,CAN,CAN,73,210,1995,1,11,11,8462042.0
2009-2010,Jarret Stoll,LAK,F,248.0,131.0,126.0,126.0,229.0,76.0,261.0,209.0,238.0,295.0,390.0,69.0,11.0,122.0,Second Line,73,1271.6166666667,16,20,27,1982-06-24,CAN,CAN,73,216,2002,2,6,36,8468526.0
2009-2010,Jason Arnott,NSH,F,52.0,271.0,69.0,,68.0,306.0,76.0,27.0,290.0,114.0,308.0,387.0,107.0,42.0,First Line,63,1177.9666666667,19,14,34,1974-10-11,CAN,CAN,77,220,1993,1,7,7,8459429.0
2009-2010,Jason Blake,ANA,F,12.0,212.0,33.0,,15.0,270.0,10.0,113.0,28.0,101.0,64.0,303.0,,71.0,Second Line,82,1303.9,16,15,35,1973-09-02,USA,USA,70,190,-,-,-,-,8467844.0
2009-2010,Jason Blake,TOR,F,12.0,212.0,33.0,,15.0,270.0,10.0,113.0,28.0,101.0,64.0,303.0,,71.0,Second Line,82,1303.9,16,15,35,1973-09-02,USA,USA,70,190,-,-,-,-,8467844.0
2009-2010,Jason Chimera,CBJ,F,142.0,314.0,,100.0,306.0,161.0,71.0,110.0,159.0,330.0,338.0,198.0,,207.0,Third Line,78,1068.0333333333,15,8,30,1979-05-02,CAN,CAN,75,215,1997,5,15,121,8466251.0
2009-2010,Jason Chimera,WSH,F,142.0,314.0,,100.0,306.0,161.0,71.0,110.0,159.0,330.0,338.0,198.0,,207.0,Third Line,78,1068.0333333333,15,8,30,1979-05-02,CAN,CAN,75,215,1997,5,15,121,8466251.0
2009-2010,Jason Pominville,BUF,F,37.0,277.0,144.0,30.0,113.0,319.0,29.0,117.0,44.0,215.0,73.0,368.0,,46.0,First Line,82,1537.4833333333,24,20,26,1982-11-30,CAN,USA,72,180,2001,2,25,55,8469506.0
2009-2010,Jason Spezza,OTT,F,68.0,390.0,36.0,,81.0,334.0,182.0,112.0,41.0,75.0,144.0,403.0,77.0,33.0,First Line,60,1143.7666666667,23,22,26,1983-06-13,CAN,CAN,75,219,2001,1,2,2,8469455.0
2009-2010,Jason Williams,DET,F,216.0,337.0,71.0,,241.0,163.0,232.0,310.0,111.0,59.0,93.0,283.0,,197.0,Third Line,44,595.33333333333,6,8,29,1980-08-11,CAN,CAN,71,192,-,-,-,-,8468789.0
2009-2010,Jay McClement,STL,F,331.0,247.0,,150.0,357.0,285.0,333.0,301.0,237.0,411.0,258.0,314.0,44.0,267.0,Second Line,82,1371.6333333333,11,13,26,1983-03-02,CAN,CAN,73,205,2001,2,27,57,8469508.0
2009-2010,Jay Pandolfo,NJD,F,393.0,94.0,,147.0,401.0,144.0,356.0,353.0,380.0,242.0,197.0,313.0,,328.0,Third Line,52,723.8,4,3,34,1974-12-27,USA,USA,73,190,1993,2,6,32,8459454.0
2009-2010,Jean-Francois Jacques,EDM,F,389.0,421.0,,,384.0,416.0,364.0,346.0,377.0,232.0,184.0,10.0,,357.0,Fourth Line,49,548.61666666667,4,2,24,1985-04-29,CAN,CAN,75,231,2003,2,38,68,8470661.0
2009-2010,Jed Ortmeyer,SJS,F,209.0,136.0,,149.0,242.0,91.0,45.0,225.0,310.0,327.0,116.0,109.0,,286.0,Fourth Line,76,875.03333333333,8,6,30,1978-09-03,USA,USA,72,200,-,-,-,-,8470580.0
2009-2010,Jeff Carter,PHI,F,15.0,373.0,8.0,48.0,38.0,394.0,8.0,8.0,157.0,252.0,367.0,316.0,70.0,11.0,First Line,74,1428.4333333333,33,12,24,1985-01-01,CAN,CAN,75,219,2003,1,11,11,8470604.0
2009-2010,Jeff Halpern,TBL,F,368.0,86.0,241.0,182.0,358.0,189.0,396.0,314.0,344.0,415.0,320.0,311.0,48.0,285.0,Third Line,71,1031.4,9,6,33,1976-05-03,USA,USA,72,190,-,-,-,-,8467831.0
2009-2010,Jeff Halpern,LAK,F,368.0,86.0,241.0,182.0,358.0,189.0,396.0,314.0,344.0,415.0,320.0,311.0,48.0,285.0,Third Line,71,1031.4,9,6,33,1976-05-03,USA,USA,72,190,-,-,-,-,8467831.0
2009-2010,Jeff Tambellini,NYI,F,275.0,395.0,,,268.0,413.0,207.0,237.0,320.0,290.0,356.0,148.0,,277.0,Fourth Line,36,412.98333333333,7,5,25,1984-04-13,CAN,CAN,71,188,2003,1,27,27,8470620.0
2009-2010,Jere Lehtinen,DAL,F,291.0,44.0,,101.0,219.0,103.0,178.0,358.0,327.0,319.0,55.0,317.0,,222.0,Third Line,58,855.13333333333,4,6,36,1973-06-24,FIN,FIN,72,194,1992,4,16,88,8459024.0
2009-2010,Jerred Smithson,NSH,F,403.0,123.0,,44.0,386.0,139.0,409.0,369.0,381.0,422.0,370.0,135.0,43.0,362.0,Third Line,69,964.1,9,3,30,1979-02-04,CAN,CAN,75,209,-,-,-,-,8468162.0
2009-2010,Jesse Winchester,OTT,F,280.0,29.0,,67.0,212.0,36.0,82.0,410.0,250.0,161.0,287.0,72.0,10.0,319.0,Fourth Line,52,521.21666666667,2,7,25,1983-10-04,CAN,CAN,73,188,-,-,-,-,8474498.0
2009-2010,Jim Slater,ATL,F,130.0,326.0,,142.0,239.0,410.0,65.0,71.0,211.0,373.0,124.0,103.0,19.0,270.0,Fourth Line,61,744.55,11,5,26,1982-12-09,USA,USA,72,195,2002,1,30,30,8470289.0
2009-2010,Jochen Hecht,BUF,F,97.0,313.0,182.0,80.0,94.0,267.0,30.0,101.0,301.0,282.0,288.0,365.0,137.0,117.0,Second Line,79,1358.3166666667,21,10,32,1977-06-21,DEU,DEU,73,198,1995,2,23,49,8462077.0
2009-2010,Jody Shelley,NYR,F,322.0,100.0,,,350.0,19.0,239.0,374.0,141.0,10.0,412.0,12.0,,401.0,Fringe,57,385.61666666667,2,6,33,1976-02-07,CAN,CAN,75,230,-,-,-,-,8462535.0
2009-2010,Jody Shelley,SJS,F,322.0,100.0,,,350.0,19.0,239.0,374.0,141.0,10.0,412.0,12.0,,401.0,Fringe,57,385.61666666667,2,6,33,1976-02-07,CAN,CAN,75,230,-,-,-,-,8462535.0
2009-2010,Joe Pavelski,SJS,F,11.0,89.0,16.0,115.0,23.0,203.0,15.0,11.0,45.0,326.0,51.0,266.0,23.0,32.0,First Line,67,1305.0666666667,25,19,25,1984-07-11,USA,USA,71,200,2003,7,8,205,8470794.0
2009-2010,Joe Thornton,SJS,F,84.0,325.0,20.0,15.0,13.0,236.0,401.0,257.0,10.0,156.0,78.0,230.0,40.0,44.0,First Line,79,1568.6,20,43,30,1979-07-02,CAN,CAN,76,220,1997,1,1,1,8466138.0
2009-2010,Joel Ward,NSH,F,257.0,22.0,220.0,16.0,331.0,141.0,220.0,249.0,136.0,388.0,40.0,328.0,,173.0,Second Line,71,1245.6,13,16,28,1980-12-02,CAN,CAN,73,225,-,-,-,-,8468208.0
2009-2010,Johan Franzen,DET,F,53.0,28.0,3.0,,49.0,5.0,19.0,139.0,208.0,306.0,363.0,201.0,,34.0,First Line,27,505.06666666667,10,4,29,1979-12-23,SWE,SWE,76,232,2004,3,32,97,8471309.0
2009-2010,John Madden,CHI,F,301.0,59.0,,92.0,304.0,96.0,234.0,293.0,319.0,405.0,113.0,304.0,24.0,247.0,Third Line,79,1217.45,10,7,36,1973-05-04,CAN,CAN,71,190,-,-,-,-,8466371.0
