Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2012-2013,Josh Gorges,MTL,D,181.0,11.0,,2.0,104.0,40.0,212.0,165.0,118.0,181.0,55.0,111.0,,90.0,Second Pair,48,1026.6166666667,2,3,41,1984-08-14,CAN,CAN,73,204,-,-,-,-
2012-2013,Justin Braun,SJS,D,76.0,55.0,94.0,125.0,54.0,19.0,36.0,180.0,192.0,102.0,18.0,135.0,,146.0,Second Pair,41,770.85,0,3,38,1987-02-10,USA,USA,74,205,2007,7,20,201
2012-2013,Justin Falk,MIN,D,200.0,103.0,,118.0,193.0,128.0,163.0,213.0,178.0,162.0,57.0,45.0,,209.0,Third Pair,36,475.71666666667,0,1,36,1988-10-11,CAN,CAN,77,223,2007,4,19,110
2012-2013,Justin Faulk,CAR,D,121.0,219.0,74.0,103.0,72.0,224.0,83.0,41.0,116.0,173.0,84.0,112.0,,64.0,First Pair,38,910.61666666667,5,2,33,1992-03-20,USA,USA,72,214,2010,2,7,37
2012-2013,Justin Schultz,EDM,D,150.0,231.0,87.0,,208.0,230.0,62.0,17.0,107.0,113.0,164.0,231.0,,56.0,Second Pair,48,1029.5833333333,8,4,35,1990-07-06,CAN,CAN,74,190,2008,2,13,43
2012-2013,Karl Alzner,WSH,D,201.0,97.0,,65.0,147.0,82.0,208.0,192.0,186.0,213.0,61.0,163.0,,165.0,Second Pair,48,1005.8666666667,1,1,36,1988-09-24,CAN,CAN,75,213,2007,1,5,5
2012-2013,Keaton Ellerby,"FLA, LAK",D,189.0,29.0,,148.0,159.0,37.0,146.0,216.0,12.0,208.0,123.0,33.0,,202.0,Third Pair,44,636.9,0,1,36,1988-11-05,CAN,CAN,77,220,2007,1,10,10
2012-2013,Keith Aulie,TBL,D,154.0,208.0,,179.0,139.0,205.0,167.0,138.0,76.0,194.0,219.0,8.0,,219.0,Fringe,45,576.85,2,3,36,1989-06-11,CAN,CAN,78,222,2007,4,25,116
2012-2013,Keith Ballard,VAN,D,196.0,98.0,,131.0,168.0,101.0,131.0,200.0,73.0,227.0,29.0,62.0,,210.0,Third Pair,36,556.91666666667,0,1,42,1982-11-26,USA,USA,71,204,2002,1,11,11
2012-2013,Keith Yandle,PHX,D,4.0,216.0,34.0,,53.0,192.0,6.0,13.0,8.0,8.0,80.0,218.0,,13.0,First Pair,48,1067.8666666667,10,11,38,1986-09-09,USA,USA,73,192,2005,4,14,105
2012-2013,Kent Huskins,"DET, PHI",D,207.0,27.0,,130.0,182.0,66.0,226.0,133.0,34.0,196.0,6.0,178.0,,186.0,Third Pair,19,297.63333333333,0,1,46,1979-05-04,CAN,CAN,76,210,1998,6,11,156
2012-2013,Kevin Bieksa,VAN,D,37.0,190.0,61.0,91.0,79.0,180.0,28.0,30.0,72.0,145.0,114.0,78.0,,40.0,Second Pair,36,789.86666666667,6,1,44,1981-06-16,CAN,CAN,73,197,2001,5,20,151
2012-2013,Kevin Klein,NSH,D,106.0,61.0,,54.0,225.0,104.0,126.0,113.0,219.0,64.0,16.0,118.0,,67.0,Second Pair,47,959.66666666667,3,7,40,1984-12-13,CAN,CAN,73,206,2003,2,7,37
2012-2013,Kevin Shattenkirk,STL,D,26.0,19.0,8.0,122.0,98.0,15.0,33.0,38.0,10.0,12.0,140.0,145.0,,34.0,Second Pair,48,1021.6166666667,5,7,36,1989-01-29,USA,USA,72,212,2007,1,14,14
2012-2013,Kimmo Timonen,PHI,D,58.0,39.0,3.0,29.0,27.0,61.0,56.0,78.0,158.0,4.0,160.0,170.0,,15.0,Second Pair,45,979.48333333333,5,14,50,1975-03-18,FIN,FIN,70,194,1993,10,16,250
2012-2013,Korbinian Holzer,TOR,D,162.0,221.0,,106.0,210.0,,213.0,57.0,229.0,216.0,178.0,16.0,,128.0,Second Pair,22,407.15,2,1,37,1988-02-16,DEU,DEU,75,213,2006,4,18,111
2012-2013,Kris Letang,PIT,D,3.0,85.0,14.0,21.0,7.0,87.0,11.0,29.0,104.0,1.0,9.0,124.0,,2.0,First Pair,35,897.26666666667,5,15,38,1987-04-24,CAN,CAN,72,201,2005,3,1,62
2012-2013,Kris Russell,STL,D,112.0,4.0,112.0,,150.0,18.0,89.0,82.0,21.0,96.0,24.0,137.0,,111.0,Third Pair,33,529.6,1,3,38,1987-05-02,CAN,CAN,70,170,2005,3,6,67
2012-2013,Kurtis Foster,PHI,D,120.0,229.0,107.0,,171.0,225.0,24.0,65.0,50.0,99.0,213.0,117.0,,147.0,Third Pair,23,301.1,1,2,43,1981-11-24,CAN,CAN,77,225,2000,2,10,40
2012-2013,Kyle Quincey,DET,D,102.0,70.0,95.0,123.0,62.0,38.0,55.0,134.0,19.0,170.0,187.0,130.0,,122.0,Second Pair,36,692.0,1,2,40,1985-08-12,CAN,CAN,74,210,2003,4,31,132
2012-2013,Ladislav Smid,EDM,D,217.0,135.0,,74.0,161.0,213.0,228.0,162.0,164.0,230.0,176.0,22.0,,134.0,Second Pair,48,975.3,1,0,39,1986-02-01,CZE,CZE,76,210,2004,1,9,9
2012-2013,Lubomir Visnovsky,NYI,D,35.0,123.0,29.0,,17.0,106.0,46.0,53.0,98.0,69.0,135.0,188.0,,38.0,First Pair,35,798.18333333333,3,3,49,1976-08-11,SVK,SVK,70,192,2000,4,22,118
2012-2013,Luca Sbisa,ANA,D,142.0,180.0,126.0,82.0,180.0,181.0,144.0,142.0,62.0,123.0,100.0,23.0,,148.0,Second Pair,41,813.2,1,3,35,1990-01-30,ITA,CHE,74,206,2008,1,19,19
2012-2013,Luke Schenn,PHI,D,82.0,161.0,134.0,33.0,102.0,185.0,75.0,123.0,184.0,128.0,97.0,4.0,,72.0,Second Pair,47,1027.55,3,2,35,1989-11-02,CAN,CAN,74,225,2008,1,5,5
2012-2013,Marc Methot,OTT,D,155.0,92.0,,69.0,140.0,74.0,187.0,175.0,115.0,135.0,132.0,34.0,,150.0,First Pair,47,1044.7166666667,2,5,40,1985-06-21,CAN,CAN,76,230,2003,6,1,168
2012-2013,Marc Staal,NYR,D,113.0,168.0,125.0,61.0,64.0,162.0,152.0,102.0,23.0,90.0,87.0,92.0,,76.0,First Pair,21,513.71666666667,2,4,38,1987-01-13,CAN,CAN,76,208,2005,1,12,12
2012-2013,Marc-Andre Bergeron,"CAR, TBL",D,7.0,112.0,44.0,,4.0,109.0,4.0,75.0,1.0,7.0,42.0,166.0,,65.0,Third Pair,25,344.13333333333,1,3,44,1980-10-13,CAN,CAN,69,190,-,-,-,-
2012-2013,Marc-Edouard Vlasic,SJS,D,65.0,17.0,127.0,56.0,15.0,17.0,110.0,118.0,200.0,156.0,8.0,209.0,,95.0,Second Pair,48,999.58333333333,3,2,38,1987-03-30,CAN,CAN,73,205,2005,2,5,35
2012-2013,Marek Zidlicky,NJD,D,87.0,87.0,42.0,178.0,99.0,21.0,58.0,94.0,65.0,35.0,184.0,138.0,,71.0,Second Pair,48,1007.7333333333,4,6,48,1977-02-03,CZE,CZE,71,190,2001,6,11,176
2012-2013,Mark Eaton,PIT,D,224.0,80.0,,12.0,200.0,165.0,220.0,214.0,150.0,229.0,13.0,187.0,,215.0,Third Pair,23,413.51666666667,0,0,48,1977-05-06,USA,USA,73,215,-,-,-,-
2012-2013,Mark Fayne,NJD,D,143.0,3.0,123.0,117.0,145.0,2.0,113.0,125.0,157.0,177.0,144.0,148.0,,159.0,Second Pair,31,561.03333333333,1,2,38,1987-05-15,USA,USA,75,209,2005,5,30,155
2012-2013,Mark Fistric,EDM,D,177.0,21.0,,43.0,148.0,85.0,225.0,211.0,187.0,88.0,98.0,1.0,,178.0,Third Pair,25,383.33333333333,0,4,39,1986-06-01,CAN,CAN,74,225,2004,1,28,28
2012-2013,Mark Fraser,TOR,D,158.0,67.0,,137.0,170.0,91.0,193.0,221.0,135.0,67.0,162.0,5.0,,201.0,Third Pair,45,763.08333333333,0,7,38,1986-09-29,CAN,CAN,76,220,2005,3,23,84
2012-2013,Mark Giordano,CGY,D,90.0,49.0,47.0,14.0,135.0,83.0,73.0,51.0,183.0,61.0,131.0,113.0,,33.0,First Pair,47,1088.5166666667,4,6,41,1983-10-03,CAN,CAN,72,205,-,-,-,-
2012-2013,Mark Pysyk,BUF,D,203.0,227.0,,,230.0,156.0,127.0,110.0,211.0,71.0,26.0,228.0,,206.0,Third Pair,19,309.28333333333,1,2,33,1992-01-11,CAN,CAN,73,198,2010,1,23,23
2012-2013,Mark Streit,NYI,D,71.0,202.0,70.0,151.0,51.0,211.0,68.0,66.0,131.0,10.0,152.0,169.0,,27.0,First Pair,48,1120.6666666667,6,8,47,1977-12-11,CHE,CHE,71,186,2004,9,4,262
2012-2013,Mark Stuart,WPG,D,138.0,51.0,,42.0,152.0,146.0,148.0,117.0,66.0,201.0,154.0,11.0,,137.0,Third Pair,42,701.55,2,1,41,1984-04-27,USA,USA,74,215,2003,1,21,21
2012-2013,Matt Carkner,NYI,D,98.0,108.0,,175.0,52.0,103.0,125.0,179.0,129.0,159.0,229.0,13.0,,225.0,Fringe,22,277.0,0,2,44,1980-11-03,CAN,CAN,77,229,1999,2,30,58
2012-2013,Matt Carle,TBL,D,64.0,107.0,45.0,10.0,46.0,159.0,116.0,107.0,113.0,29.0,27.0,210.0,,39.0,First Pair,48,1139.9,5,8,40,1984-09-25,USA,USA,72,197,2003,2,17,47
2012-2013,Matt Gilroy,NYR,D,126.0,226.0,131.0,165.0,191.0,214.0,44.0,176.0,15.0,184.0,143.0,149.0,,217.0,Fringe,15,143.35,0,0,41,1984-07-20,USA,USA,73,199,-,-,-,-
2012-2013,Matt Hunwick,COL,D,111.0,151.0,102.0,133.0,95.0,114.0,115.0,155.0,142.0,174.0,59.0,167.0,,163.0,Second Pair,43,925.38333333333,0,3,40,1985-05-21,USA,USA,71,194,2004,7,31,224
2012-2013,Matt Irwin,SJS,D,39.0,44.0,78.0,,30.0,48.0,19.0,15.0,190.0,157.0,168.0,154.0,,49.0,Second Pair,38,725.83333333333,6,2,37,1987-11-29,CAN,CAN,74,200,-,-,-,-
2012-2013,Matt Niskanen,PIT,D,53.0,110.0,38.0,143.0,28.0,76.0,39.0,89.0,45.0,76.0,157.0,95.0,,101.0,Second Pair,40,814.3,4,6,38,1986-12-06,USA,USA,73,203,2005,1,28,28
2012-2013,Michael Del Zotto,NYR,D,27.0,182.0,58.0,126.0,23.0,190.0,78.0,87.0,16.0,24.0,53.0,84.0,,47.0,First Pair,46,1066.1833333333,3,10,35,1990-06-24,CAN,CAN,72,195,2008,1,20,20
2012-2013,Michael Kostka,TOR,D,197.0,175.0,92.0,108.0,183.0,188.0,124.0,229.0,207.0,114.0,212.0,126.0,,108.0,First Pair,35,772.78333333333,0,4,39,1985-11-28,CAN,CAN,73,210,-,-,-,-
2012-2013,Michael Stone,PHX,D,57.0,93.0,89.0,110.0,81.0,191.0,85.0,19.0,212.0,147.0,205.0,36.0,,123.0,Third Pair,40,667.46666666667,5,3,35,1990-06-07,CAN,CAN,75,210,2008,3,8,69
2012-2013,Michal Rozsival,CHI,D,110.0,34.0,130.0,147.0,24.0,23.0,207.0,188.0,43.0,57.0,190.0,89.0,,133.0,Second Pair,27,489.01666666667,0,4,46,1978-09-03,CZE,CZE,73,210,1996,4,25,105
2012-2013,Mike Green,WSH,D,19.0,124.0,11.0,174.0,74.0,127.0,16.0,3.0,147.0,51.0,83.0,150.0,,7.0,First Pair,35,869.88333333333,12,9,39,1985-10-12,CAN,CAN,73,210,2004,1,29,29
2012-2013,Mike Weaver,FLA,D,184.0,88.0,,62.0,184.0,112.0,215.0,183.0,205.0,124.0,7.0,96.0,,131.0,Second Pair,27,543.73333333333,1,3,47,1978-05-02,CAN,CAN,70,186,-,-,-,-
2012-2013,Mike Weber,BUF,D,218.0,115.0,,30.0,217.0,183.0,195.0,159.0,180.0,217.0,209.0,9.0,,138.0,Second Pair,42,771.26666666667,1,1,37,1987-12-16,USA,USA,74,188,2006,2,27,57
2012-2013,Nate Prosser,MIN,D,226.0,20.0,,161.0,214.0,126.0,227.0,208.0,227.0,209.0,204.0,121.0,,199.0,Fringe,17,191.26666666667,0,0,39,1986-05-07,USA,USA,74,201,-,-,-,-
2012-2013,Nick Leddy,CHI,D,94.0,102.0,97.0,166.0,90.0,52.0,119.0,40.0,25.0,80.0,37.0,176.0,,113.0,Third Pair,48,836.13333333333,6,4,34,1991-03-20,USA,USA,72,205,2009,1,16,16
2012-2013,Nick Schultz,EDM,D,199.0,133.0,,45.0,144.0,201.0,217.0,184.0,204.0,175.0,170.0,134.0,,144.0,Second Pair,48,894.35,1,3,43,1982-08-25,CAN,CAN,73,203,2000,2,3,33
2012-2013,Nicklas Grossmann,PHI,D,204.0,41.0,,18.0,212.0,129.0,202.0,186.0,151.0,150.0,142.0,19.0,,127.0,Second Pair,30,549.98333333333,1,3,40,1985-01-22,SWE,SWE,76,230,2004,2,26,56
2012-2013,Nikita Nikitin,CBJ,D,149.0,58.0,93.0,4.0,203.0,47.0,66.0,80.0,222.0,81.0,19.0,175.0,,59.0,Second Pair,38,805.5,3,3,39,1986-06-16,RUS,RUS,76,217,2004,5,7,136
2012-2013,Niklas Hjalmarsson,CHI,D,136.0,9.0,,5.0,107.0,12.0,185.0,161.0,102.0,149.0,86.0,202.0,,115.0,Second Pair,46,961.75,2,3,38,1987-06-06,SWE,SWE,75,197,2005,4,17,108
2012-2013,Niklas Kronwall,DET,D,77.0,28.0,10.0,35.0,49.0,42.0,92.0,31.0,41.0,65.0,104.0,139.0,,22.0,First Pair,48,1169.3666666667,5,9,44,1981-01-12,SWE,SWE,72,194,2000,1,29,29
2012-2013,Oliver Ekman-Larsson,PHX,D,24.0,157.0,98.0,129.0,57.0,75.0,47.0,76.0,138.0,39.0,10.0,114.0,,63.0,First Pair,48,1204.6166666667,3,11,34,1991-07-17,SWE,SWE,74,200,2009,1,6,6
2012-2013,Oliver Lauridsen,PHI,D,50.0,220.0,,,178.0,217.0,136.0,6.0,215.0,178.0,230.0,7.0,,149.0,Third Pair,15,227.01666666667,2,1,36,1989-03-24,DNK,DNK,78,220,2009,7,15,196
2012-2013,P.K. Subban,MTL,D,16.0,111.0,4.0,41.0,55.0,28.0,5.0,7.0,90.0,6.0,127.0,119.0,,5.0,First Pair,42,976.25,11,13,36,1989-05-13,CAN,CAN,72,210,2007,2,13,43
2012-2013,Patrick Wiercioch,OTT,D,10.0,162.0,77.0,,6.0,69.0,8.0,18.0,3.0,3.0,221.0,158.0,,75.0,Third Pair,42,659.13333333333,5,10,34,1990-09-12,CAN,CAN,77,202,2008,2,12,42
2012-2013,Paul Martin,PIT,D,30.0,84.0,48.0,24.0,11.0,73.0,165.0,68.0,117.0,23.0,58.0,224.0,,46.0,First Pair,34,861.05,6,9,44,1981-03-05,USA,USA,73,200,2000,2,32,62
2012-2013,Paul Postma,WPG,D,85.0,160.0,84.0,,121.0,118.0,108.0,16.0,17.0,63.0,193.0,203.0,,180.0,Third Pair,34,510.96666666667,4,4,36,1989-02-22,CAN,CAN,75,195,2007,7,24,205
2012-2013,Peter Harrold,NJD,D,216.0,8.0,80.0,,179.0,1.0,60.0,62.0,11.0,131.0,146.0,161.0,,174.0,Third Pair,23,405.53333333333,2,2,42,1983-06-08,USA,USA,71,180,-,-,-,-
2012-2013,Philip Larsen,DAL,D,176.0,193.0,120.0,,209.0,138.0,109.0,93.0,189.0,192.0,191.0,60.0,,189.0,Third Pair,32,476.16666666667,2,1,35,1989-12-07,DNK,DNK,73,185,2008,5,28,149
2012-2013,Radek Martinek,NYI,D,60.0,172.0,,163.0,164.0,218.0,123.0,5.0,81.0,204.0,139.0,127.0,,105.0,Third Pair,13,209.9,3,0,48,1976-08-31,CZE,CZE,72,205,1999,8,13,228
2012-2013,Radko Gudas,TBL,D,41.0,131.0,,,39.0,86.0,69.0,48.0,176.0,202.0,217.0,2.0,,141.0,Third Pair,22,373.83333333333,2,1,35,1990-06-05,CZE,CZE,72,208,2010,3,6,66
2012-2013,Raphael Diaz,MTL,D,188.0,89.0,73.0,99.0,137.0,158.0,107.0,131.0,145.0,60.0,125.0,201.0,,52.0,Second Pair,23,472.78333333333,1,4,39,1986-01-09,CHE,CHE,71,197,-,-,-,-
2012-2013,Rob Scuderi,LAK,D,156.0,159.0,,48.0,48.0,96.0,219.0,193.0,86.0,189.0,47.0,198.0,,173.0,Second Pair,48,1045.9833333333,1,3,46,1978-12-30,USA,USA,73,216,1998,5,20,134
2012-2013,Robert Bortuzzo,PIT,D,40.0,165.0,,,198.0,179.0,173.0,4.0,80.0,126.0,216.0,48.0,,196.0,Third Pair,15,199.36666666667,2,1,36,1989-03-18,CAN,CAN,76,216,2007,3,17,78
2012-2013,Robyn Regehr,"BUF, LAK",D,223.0,147.0,,93.0,216.0,124.0,210.0,209.0,173.0,224.0,121.0,30.0,,187.0,Second Pair,41,796.26666666667,0,1,45,1980-04-19,BRA,CAN,75,222,1998,1,19,19
2012-2013,Roman Hamrlik,"NYR, WSH",D,182.0,10.0,124.0,149.0,78.0,20.0,177.0,190.0,26.0,198.0,215.0,144.0,,167.0,Fringe,16,183.66666666667,0,0,51,1974-04-12,CZE,CZE,74,206,1992,1,1,1
2012-2013,Roman Josi,NSH,D,139.0,47.0,75.0,142.0,215.0,93.0,80.0,56.0,195.0,70.0,94.0,207.0,,58.0,First Pair,48,1129.4166666667,5,8,35,1990-06-01,CHE,CHE,73,201,2008,2,8,38
2012-2013,Roman Polak,STL,D,193.0,22.0,,8.0,181.0,30.0,161.0,191.0,141.0,221.0,136.0,28.0,,158.0,Second Pair,48,884.18333333333,1,1,39,1986-04-28,CZE,CZE,74,240,2004,6,17,180
2012-2013,Ron Hainsey,WPG,D,137.0,66.0,,78.0,75.0,166.0,169.0,217.0,199.0,91.0,64.0,196.0,,73.0,First Pair,47,1074.4166666667,0,5,44,1981-03-24,USA,USA,75,201,2000,1,13,13
2012-2013,Rostislav Klesla,PHX,D,70.0,113.0,,94.0,106.0,204.0,106.0,112.0,169.0,132.0,163.0,101.0,,100.0,Third Pair,38,669.83333333333,2,3,43,1982-03-21,CZE,CZE,75,215,2000,1,4,4
2012-2013,Ryan Ellis,NSH,D,123.0,56.0,110.0,,173.0,59.0,64.0,49.0,29.0,45.0,5.0,147.0,,140.0,Third Pair,32,524.13333333333,2,3,34,1991-01-03,CAN,CAN,70,180,2009,1,11,11
2012-2013,Ryan McDonagh,NYR,D,23.0,78.0,,124.0,13.0,98.0,118.0,104.0,165.0,56.0,43.0,123.0,,48.0,First Pair,47,1144.8333333333,4,8,36,1989-06-13,USA,USA,73,215,2007,1,12,12
2012-2013,Ryan O'Byrne,"COL, TOR",D,211.0,185.0,,59.0,197.0,216.0,216.0,166.0,224.0,220.0,220.0,18.0,,170.0,Second Pair,42,778.31666666667,2,1,41,1984-07-19,CAN,CAN,77,234,2003,3,11,79
2012-2013,Ryan Suter,MIN,D,157.0,64.0,27.0,55.0,156.0,24.0,102.0,108.0,144.0,20.0,117.0,213.0,,20.0,First Pair,48,1309.4166666667,4,9,40,1985-01-21,USA,USA,73,205,2003,1,7,7
2012-2013,Ryan Whitney,EDM,D,173.0,228.0,66.0,181.0,202.0,228.0,194.0,55.0,140.0,62.0,111.0,212.0,,60.0,Second Pair,34,628.23333333333,4,2,42,1983-02-19,USA,USA,76,209,2002,1,5,5
2012-2013,Ryan Wilson,COL,D,49.0,199.0,,150.0,20.0,186.0,59.0,203.0,163.0,83.0,167.0,77.0,,117.0,Second Pair,12,222.03333333333,0,0,38,1987-02-03,CAN,CAN,73,210,-,-,-,-
2012-2013,Sami Salo,TBL,D,164.0,171.0,96.0,67.0,175.0,132.0,90.0,71.0,120.0,105.0,77.0,205.0,,78.0,Second Pair,46,965.31666666667,2,4,50,1974-09-02,FIN,FIN,75,215,1996,9,24,239
2012-2013,Scott Hannan,"NSH, SJS",D,221.0,79.0,,44.0,199.0,84.0,214.0,206.0,105.0,219.0,124.0,143.0,,192.0,Second Pair,33,638.5,0,1,46,1979-01-23,CAN,CAN,73,215,1997,1,23,23
2012-2013,Sergei Gonchar,OTT,D,54.0,154.0,30.0,68.0,29.0,134.0,57.0,105.0,58.0,11.0,169.0,204.0,,28.0,First Pair,45,1079.6833333333,3,9,51,1974-04-13,RUS,RUS,74,210,1992,1,14,14
2012-2013,Shane O'Brien,COL,D,73.0,57.0,,154.0,21.0,60.0,104.0,194.0,161.0,78.0,222.0,38.0,,166.0,Third Pair,28,434.08333333333,0,2,42,1983-08-09,CAN,CAN,75,230,2003,8,21,250
2012-2013,Shea Weber,NSH,D,59.0,32.0,13.0,47.0,174.0,50.0,15.0,8.0,216.0,27.0,65.0,66.0,,4.0,First Pair,48,1244.2333333333,9,8,40,1985-08-14,CAN,CAN,76,230,2003,2,19,49
2012-2013,Sheldon Brookbank,CHI,D,195.0,90.0,,152.0,177.0,133.0,128.0,130.0,33.0,225.0,179.0,51.0,,212.0,Fringe,26,331.5,1,0,44,1980-10-03,CAN,CAN,73,202,-,-,-,-
2012-2013,Sheldon Souray,ANA,D,61.0,207.0,69.0,102.0,158.0,195.0,14.0,32.0,136.0,129.0,225.0,162.0,,45.0,Second Pair,44,920.88333333333,7,2,49,1976-07-13,CAN,CAN,76,231,1994,3,19,71
2012-2013,Simon Despres,PIT,D,129.0,105.0,,,115.0,58.0,139.0,88.0,108.0,92.0,228.0,70.0,,194.0,Third Pair,33,498.83333333333,2,3,34,1991-07-27,CAN,CAN,76,218,2009,1,30,30
2012-2013,Slava Voynov,LAK,D,15.0,148.0,71.0,139.0,59.0,46.0,52.0,22.0,39.0,32.0,110.0,109.0,,70.0,First Pair,48,1070.5,6,9,35,1990-01-15,RUS,RUS,72,194,2008,2,2,32
2012-2013,Stefan Elliott,COL,D,43.0,155.0,117.0,,130.0,113.0,7.0,67.0,14.0,50.0,122.0,227.0,,99.0,Third Pair,18,315.08333333333,1,3,34,1991-01-30,CAN,CAN,73,190,2009,2,19,49
2012-2013,Stephane Robidas,DAL,D,175.0,136.0,53.0,76.0,120.0,119.0,174.0,153.0,196.0,98.0,130.0,32.0,,94.0,First Pair,48,1067.45,1,5,48,1977-03-03,CAN,CAN,71,190,1995,7,8,164
2012-2013,Steve Eminger,NYR,D,161.0,59.0,,173.0,58.0,99.0,206.0,167.0,18.0,200.0,62.0,37.0,,222.0,Third Pair,35,456.45,0,1,41,1983-10-31,CAN,CAN,74,207,2002,1,12,12
2012-2013,Steve Oleksy,WSH,D,78.0,68.0,,116.0,37.0,120.0,157.0,154.0,225.0,111.0,172.0,39.0,,121.0,Third Pair,28,483.5,1,2,39,1986-02-04,USA,USA,72,188,-,-,-,-
2012-2013,Stu Bickel,NYR,D,230.0,169.0,,,231.0,143.0,222.0,224.0,119.0,119.0,231.0,3.0,,229.0,Fringe,16,88.266666666667,0,0,38,1986-10-02,USA,USA,76,207,-,-,-,-
2012-2013,TJ Brennan,"BUF, FLA",D,84.0,187.0,81.0,,149.0,215.0,40.0,34.0,31.0,37.0,4.0,133.0,,109.0,Third Pair,29,483.96666666667,3,4,36,1989-04-03,USA,USA,73,216,2007,2,1,31
2012-2013,TJ Brodie,CGY,D,185.0,76.0,76.0,,116.0,62.0,180.0,143.0,130.0,118.0,69.0,193.0,,160.0,Second Pair,47,950.18333333333,2,5,35,1990-06-07,CAN,CAN,74,187,2008,4,23,114
2012-2013,Thomas Hickey,NYI,D,147.0,33.0,,104.0,40.0,36.0,140.0,178.0,139.0,223.0,126.0,183.0,,213.0,Third Pair,39,657.51666666667,1,1,36,1989-02-08,CAN,CAN,72,185,2007,1,4,4
2012-2013,Tim Erixon,CBJ,D,227.0,122.0,,,222.0,105.0,190.0,225.0,57.0,94.0,206.0,174.0,,221.0,Third Pair,31,486.58333333333,0,3,34,1991-02-24,USA,SWE,74,200,2009,1,23,23
2012-2013,Tim Gleason,CAR,D,118.0,230.0,133.0,97.0,38.0,229.0,188.0,212.0,177.0,101.0,22.0,46.0,,156.0,Second Pair,42,820.21666666667,0,3,42,1983-01-29,USA,USA,72,217,2001,1,23,23
2012-2013,Toby Enstrom,WPG,D,47.0,138.0,50.0,167.0,12.0,163.0,155.0,23.0,61.0,28.0,90.0,223.0,,24.0,First Pair,22,495.53333333333,4,3,40,1984-11-05,SWE,SWE,70,180,2003,8,10,239
2012-2013,Tom Gilbert,MIN,D,183.0,62.0,49.0,32.0,176.0,53.0,175.0,109.0,114.0,104.0,40.0,191.0,,98.0,Second Pair,43,830.78333333333,3,4,42,1983-01-10,USA,USA,74,210,2002,4,33,129
2012-2013,Tom Poti,WSH,D,72.0,210.0,,,61.0,207.0,199.0,126.0,69.0,30.0,66.0,225.0,,190.0,Third Pair,16,243.58333333333,0,2,48,1977-03-22,USA,USA,75,190,1996,3,7,59
2012-2013,Tomas Kundratek,WSH,D,160.0,196.0,,,192.0,177.0,142.0,139.0,42.0,55.0,113.0,156.0,,177.0,Third Pair,25,403.63333333333,1,3,35,1989-12-26,CZE,CZE,74,201,2008,3,29,90
2012-2013,Toni Lydman,ANA,D,192.0,42.0,,57.0,132.0,88.0,201.0,218.0,201.0,133.0,182.0,43.0,,120.0,Second Pair,35,678.55,0,3,47,1977-09-25,FIN,FIN,74,213,1996,4,9,89
2012-2013,Travis Hamonic,NYI,D,79.0,121.0,35.0,87.0,70.0,200.0,54.0,127.0,85.0,143.0,88.0,86.0,,42.0,First Pair,48,1094.5833333333,3,2,35,1990-08-16,CAN,CAN,73,200,2008,2,23,53
2012-2013,Trevor Daley,DAL,D,116.0,164.0,54.0,95.0,172.0,172.0,81.0,90.0,106.0,121.0,54.0,211.0,,74.0,Second Pair,44,942.13333333333,4,3,41,1983-10-09,CAN,CAN,71,199,2002,2,13,43
2012-2013,Tyler Myers,BUF,D,93.0,197.0,55.0,96.0,160.0,170.0,114.0,46.0,92.0,85.0,171.0,110.0,,81.0,Second Pair,39,831.23333333333,3,3,35,1990-02-01,USA,CAN,80,229,2008,1,12,12
2012-2013,Tyson Barrie,COL,D,105.0,218.0,86.0,,87.0,196.0,50.0,119.0,230.0,52.0,128.0,173.0,,97.0,Second Pair,32,690.61666666667,2,5,34,1991-07-26,CAN,CAN,71,197,2009,3,3,64
2012-2013,Tyson Strachan,FLA,D,159.0,91.0,,145.0,134.0,116.0,101.0,228.0,111.0,197.0,67.0,40.0,,205.0,Second Pair,38,720.45,0,2,40,1984-10-30,CAN,CAN,75,210,2003,5,1,137
2012-2013,Victor Bartley,NSH,D,186.0,129.0,,,223.0,80.0,200.0,230.0,228.0,49.0,147.0,115.0,,181.0,Second Pair,24,469.01666666667,0,4,37,1988-02-17,CAN,CAN,72,217,-,-,-,-
2012-2013,Victor Hedman,TBL,D,46.0,81.0,68.0,72.0,97.0,81.0,94.0,92.0,217.0,44.0,129.0,125.0,,43.0,First Pair,44,997.01666666667,4,8,34,1990-12-18,SWE,SWE,79,244,2009,1,2,2
2012-2013,Wade Redden,"BOS, STL",D,63.0,6.0,,,100.0,7.0,122.0,25.0,38.0,130.0,197.0,186.0,,171.0,Third Pair,29,437.13333333333,3,2,48,1977-06-12,CAN,CAN,74,205,1995,1,2,2
2012-2013,Zach Bogosian,WPG,D,18.0,206.0,40.0,88.0,86.0,197.0,13.0,47.0,170.0,106.0,118.0,67.0,,25.0,First Pair,33,763.08333333333,5,2,35,1990-07-15,USA,USA,74,222,2008,1,3,3
