Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2024-2025,Jeff Petry,DET,D,173.0,156.0,89.0,144.0,167.0,195.0,165.0,190.0,108.0,108.0,156.0,62.0,,107.0,Second Pair,44,831.45,1,4,37.0,1987-12-09,USA,USA,75.0,209.0,2006,2,15,45,,
2024-2025,Jeremy Lauzon,NSH,D,207.0,120.0,,72.0,185.0,78.0,136.0,196.0,211.0,235.0,186.0,1.0,,199.0,Third Pair,28,503.2,0,0,28.0,1997-04-28,CAN,CAN,73.0,204.0,2015,2,22,52,,
2024-2025,Joel Edmundson,LAK,D,133.0,197.0,,28.0,101.0,180.0,152.0,146.0,85.0,195.0,111.0,77.0,,138.0,Second Pair,73,1503.05,6,6,32.0,1993-06-28,CAN,CAN,77.0,221.0,2011,2,16,46,,
2024-2025,Joel Hanley,CGY,D,205.0,7.0,,131.0,90.0,5.0,222.0,207.0,165.0,217.0,191.0,93.0,,212.0,Second Pair,53,984.76666666667,2,2,34.0,1991-06-08,CAN,CAN,71.0,190.0,-,-,-,-,,
2024-2025,John Carlson,WSH,D,34.0,159.0,22.0,91.0,37.0,172.0,26.0,66.0,98.0,20.0,34.0,191.0,,13.0,First Pair,79,1861.5666666667,5,24,35.0,1990-01-10,USA,USA,75.0,215.0,2008,1,27,27,,
2024-2025,John Marino,UTA,D,77.0,125.0,,90.0,28.0,68.0,230.0,187.0,167.0,63.0,23.0,226.0,,143.0,Second Pair,35,740.85,1,7,28.0,1997-05-21,USA,USA,73.0,181.0,2015,6,3,154,,
2024-2025,Johnathan Kovacevic,NJD,D,143.0,155.0,,71.0,176.0,74.0,179.0,144.0,206.0,132.0,192.0,94.0,,184.0,Second Pair,81,1604.9333333333,1,10,27.0,1997-07-12,CAN,CAN,76.0,208.0,2017,3,12,74,,
2024-2025,Jon Merrill,MIN,D,224.0,26.0,,165.0,227.0,45.0,211.0,122.0,100.0,207.0,196.0,149.0,,225.0,Third Pair,70,986.65,2,2,33.0,1992-02-03,USA,USA,75.0,204.0,2010,2,8,38,,
2024-2025,Jonas Brodin,MIN,D,110.0,8.0,,86.0,143.0,32.0,94.0,87.0,134.0,185.0,102.0,218.0,,50.0,First Pair,50,1147.45,4,3,31.0,1993-07-12,SWE,SWE,74.0,196.0,2011,1,10,10,,
2024-2025,Jonas Siegenthaler,NJD,D,179.0,55.0,,7.0,78.0,33.0,186.0,208.0,173.0,223.0,98.0,88.0,,161.0,Second Pair,55,1078.0833333333,2,1,28.0,1997-05-06,CHE,CHE,74.0,218.0,2015,2,27,57,,
2024-2025,Jordan Harris,CBJ,D,186.0,175.0,,134.0,208.0,218.0,220.0,127.0,180.0,82.0,25.0,145.0,,198.0,Fringe,33,375.78333333333,1,3,25.0,2000-07-07,USA,USA,71.0,189.0,2018,3,9,71,,
2024-2025,Jordan Oesterle,"BOS, NSH",D,127.0,50.0,,,178.0,127.0,130.0,101.0,87.0,136.0,29.0,129.0,,154.0,Third Pair,37,634.63333333333,4,3,33.0,1992-06-25,USA,USA,72.0,187.0,-,-,-,-,,
2024-2025,Jordan Spence,LAK,D,57.0,35.0,54.0,,52.0,8.0,77.0,167.0,71.0,23.0,140.0,113.0,,149.0,Third Pair,79,1326.3,4,11,24.0,2001-02-24,AUS,AUS,70.0,180.0,2019,4,2,95,,
2024-2025,Josh Manson,COL,D,53.0,69.0,,114.0,155.0,48.0,48.0,112.0,205.0,62.0,169.0,17.0,,95.0,Second Pair,48,865.98333333333,1,6,33.0,1991-10-07,USA,CAN,75.0,218.0,2011,6,9,160,,
2024-2025,Josh Morrissey,WPG,D,15.0,88.0,30.0,,19.0,77.0,27.0,18.0,10.0,12.0,24.0,172.0,,10.0,First Pair,80,1951.3,14,19,30.0,1995-03-28,CAN,CAN,72.0,185.0,2013,1,13,13,,
2024-2025,Joshua Mahura,SEA,D,215.0,185.0,,,228.0,137.0,133.0,239.0,90.0,135.0,218.0,57.0,,231.0,Third Pair,64,880.33333333333,0,5,27.0,1998-05-05,CAN,CAN,72.0,185.0,2016,3,24,85,,
2024-2025,Justin Barron,"MTL, NSH",D,95.0,188.0,,,117.0,161.0,104.0,20.0,51.0,199.0,79.0,92.0,,130.0,Third Pair,62,1080.75,6,3,23.0,2001-11-15,CAN,CAN,74.0,201.0,2020,1,25,25,,
2024-2025,Justin Faulk,STL,D,117.0,172.0,39.0,46.0,183.0,182.0,46.0,164.0,125.0,29.0,159.0,126.0,,44.0,First Pair,78,1751.1333333333,4,13,33.0,1992-03-20,USA,USA,72.0,214.0,2010,2,7,37,,
2024-2025,Justin Holl,DET,D,221.0,133.0,,126.0,134.0,89.0,238.0,222.0,40.0,200.0,189.0,101.0,,228.0,Third Pair,73,1079.8166666667,2,5,33.0,1992-01-30,USA,USA,75.0,197.0,2010,2,24,54,,
2024-2025,Juuso Valimaki,UTA,D,166.0,75.0,76.0,,120.0,58.0,155.0,172.0,38.0,177.0,6.0,158.0,,170.0,Third Pair,43,711.78333333333,2,2,26.0,1998-10-06,FIN,FIN,74.0,205.0,2017,1,16,16,,
2024-2025,K'Andre Miller,NYR,D,75.0,173.0,,9.0,100.0,173.0,122.0,61.0,139.0,100.0,96.0,82.0,,71.0,Second Pair,74,1624.05,7,11,25.0,2000-01-21,USA,USA,77.0,215.0,2018,1,22,22,,
2024-2025,Kaedan Korczak,VGK,D,102.0,65.0,,,112.0,53.0,116.0,226.0,88.0,55.0,163.0,56.0,,159.0,Third Pair,40,602.93333333333,0,5,24.0,2001-01-29,CAN,CAN,75.0,202.0,2019,2,10,41,,
2024-2025,Kaiden Guhle,MTL,D,93.0,171.0,,14.0,184.0,219.0,142.0,53.0,202.0,87.0,161.0,60.0,,58.0,Second Pair,55,1164.6666666667,6,9,23.0,2002-01-18,CAN,CAN,74.0,205.0,2020,1,16,16,,
2024-2025,Keaton Middleton,COL,D,189.0,44.0,,,202.0,50.0,37.0,241.0,184.0,231.0,235.0,18.0,,237.0,Fringe,41,470.96666666667,0,1,27.0,1998-02-10,CAN,CAN,78.0,240.0,2016,4,10,101,,
2024-2025,Kevin Bahl,CGY,D,121.0,147.0,,120.0,67.0,106.0,195.0,199.0,162.0,160.0,209.0,54.0,,177.0,Second Pair,73,1561.2666666667,3,9,25.0,2000-06-27,CAN,CAN,78.0,230.0,-,-,-,-,,
2024-2025,Kris Letang,PIT,D,44.0,220.0,27.0,118.0,47.0,200.0,33.0,40.0,79.0,71.0,127.0,86.0,,34.0,First Pair,74,1740.8833333333,9,8,38.0,1987-04-24,CAN,CAN,72.0,201.0,2005,3,1,62,,
2024-2025,Kyle Burroughs,LAK,D,182.0,150.0,,129.0,113.0,129.0,223.0,229.0,132.0,92.0,241.0,8.0,,233.0,Fringe,33,258.0,0,3,29.0,1995-07-12,CAN,CAN,72.0,193.0,2013,7,15,196,,
2024-2025,Lane Hutson,MTL,D,66.0,202.0,58.0,,44.0,208.0,184.0,131.0,16.0,13.0,158.0,224.0,,40.0,First Pair,82,1864.1166666667,6,25,21.0,2004-02-14,USA,,69.0,158.0,2022,2,30,62,,
2024-2025,Lian Bichsel,DAL,D,73.0,208.0,,,153.0,119.0,103.0,21.0,58.0,201.0,240.0,2.0,,216.0,Third Pair,38,565.85,4,2,21.0,2004-05-18,SUI,,78.0,233.0,2022,1,18,18,,
2024-2025,Logan Stanley,WPG,D,204.0,85.0,,146.0,205.0,132.0,110.0,194.0,148.0,222.0,239.0,26.0,,195.0,Third Pair,63,981.76666666667,1,4,27.0,1998-05-26,CAN,CAN,79.0,242.0,2016,1,18,18,,
2024-2025,Louis Crevier,CHI,D,240.0,213.0,,,240.0,241.0,200.0,137.0,240.0,237.0,178.0,47.0,,179.0,Third Pair,32,553.13333333333,3,0,24.0,2001-05-04,CAN,CAN,72.0,196.0,2020,7,2,188,,
2024-2025,Luke Hughes,NJD,D,54.0,198.0,50.0,,49.0,112.0,50.0,59.0,83.0,19.0,54.0,235.0,,60.0,Second Pair,71,1502.2166666667,7,21,21.0,2003-09-09,USA,USA,74.0,184.0,2021,1,4,4,,
2024-2025,Luke Schenn,"NSH, WPG",D,135.0,100.0,,15.0,110.0,114.0,81.0,220.0,142.0,191.0,181.0,3.0,,191.0,Third Pair,76,1212.45,1,2,35.0,1989-11-02,CAN,CAN,74.0,225.0,2008,1,5,5,,
2024-2025,MacKenzie Weegar,CGY,D,32.0,30.0,23.0,5.0,42.0,65.0,15.0,26.0,149.0,56.0,89.0,32.0,,12.0,First Pair,81,1957.3166666667,8,15,31.0,1994-01-07,CAN,CAN,72.0,206.0,2013,7,25,206,,
2024-2025,Marc Del Gaizo,NSH,D,104.0,148.0,,,206.0,141.0,39.0,175.0,147.0,139.0,227.0,68.0,,147.0,Third Pair,46,770.6,2,4,25.0,1999-10-11,USA,USA,71.0,188.0,2019,4,16,109,,
2024-2025,Marc-Edouard Vlasic,SJS,D,198.0,218.0,,141.0,213.0,231.0,139.0,89.0,204.0,213.0,56.0,215.0,,167.0,Third Pair,27,394.88333333333,1,1,38.0,1987-03-30,CAN,CAN,73.0,205.0,2005,2,5,35,,
2024-2025,Marcus Pettersson,"PIT, VAN",D,48.0,139.0,,19.0,11.0,170.0,182.0,184.0,177.0,69.0,141.0,108.0,,79.0,Second Pair,78,1691.8666666667,4,14,29.0,1996-05-08,SWE,SWE,75.0,177.0,2014,2,8,38,,
2024-2025,Mario Ferraro,SJS,D,155.0,233.0,,100.0,121.0,233.0,175.0,161.0,231.0,186.0,145.0,72.0,,110.0,Second Pair,78,1669.3166666667,5,7,26.0,1998-09-17,CAN,CAN,72.0,209.0,2017,2,18,49,,
2024-2025,Martin Fehervary,WSH,D,126.0,107.0,,32.0,114.0,136.0,192.0,117.0,228.0,133.0,33.0,24.0,,108.0,Second Pair,81,1539.3833333333,5,10,25.0,1999-10-06,SVK,SVK,74.0,199.0,2018,2,15,46,,
2024-2025,Mason Lohrei,BOS,D,184.0,189.0,67.0,,170.0,202.0,131.0,72.0,15.0,114.0,128.0,194.0,,100.0,Second Pair,77,1503.6166666667,5,9,24.0,2001-01-17,USA,,77.0,211.0,2020,2,27,58,,
2024-2025,Mathew Dumba,DAL,D,153.0,221.0,,,139.0,190.0,132.0,206.0,131.0,190.0,232.0,38.0,,200.0,Third Pair,63,963.9,1,6,30.0,1994-07-25,CAN,CAN,72.0,181.0,2012,1,7,7,,
2024-2025,Matt Grzelcyk,PIT,D,101.0,215.0,64.0,,69.0,201.0,143.0,218.0,29.0,39.0,126.0,171.0,,120.0,Second Pair,82,1690.1833333333,1,19,31.0,1994-01-05,USA,USA,70.0,176.0,2012,3,24,85,,
2024-2025,Matt Roy,WSH,D,46.0,86.0,,26.0,64.0,73.0,78.0,124.0,176.0,58.0,123.0,69.0,,73.0,Second Pair,69,1371.65,3,13,30.0,1995-03-01,USA,USA,73.0,205.0,2015,7,13,194,,
2024-2025,Matthew Kessel,STL,D,228.0,127.0,,,226.0,126.0,207.0,232.0,112.0,178.0,164.0,120.0,,224.0,Third Pair,29,381.06666666667,0,2,25.0,2000-06-23,USA,USA,74.0,205.0,2020,5,26,150,,
2024-2025,Mattias Ekholm,EDM,D,6.0,40.0,72.0,34.0,2.0,11.0,21.0,23.0,41.0,32.0,116.0,134.0,,36.0,First Pair,64,1442.75,9,9,35.0,1990-05-24,SWE,SWE,76.0,215.0,2009,4,11,102,,
2024-2025,Mattias Samuelsson,BUF,D,197.0,177.0,,44.0,144.0,164.0,212.0,166.0,170.0,197.0,117.0,44.0,,133.0,Second Pair,62,1196.8166666667,4,6,25.0,2000-03-14,USA,USA,76.0,231.0,2018,2,1,32,,
2024-2025,Michael Kesselring,UTA,D,35.0,145.0,69.0,,72.0,87.0,40.0,57.0,92.0,38.0,223.0,65.0,,125.0,Third Pair,82,1450.3,7,16,25.0,2000-01-13,USA,USA,76.0,190.0,2018,6,9,164,,
2024-2025,Mike Matheson,MTL,D,91.0,232.0,37.0,99.0,175.0,232.0,45.0,68.0,201.0,24.0,81.0,179.0,,18.0,First Pair,80,2006.45,6,16,31.0,1994-02-27,CAN,CAN,74.0,193.0,2012,1,23,23,,
2024-2025,Mikey Anderson,LAK,D,150.0,21.0,,51.0,108.0,7.0,176.0,150.0,185.0,176.0,27.0,83.0,,121.0,First Pair,77,1747.15,6,6,26.0,1999-05-25,USA,USA,72.0,195.0,2017,4,10,103,,
2024-2025,Mikhail Sergachev,UTA,D,38.0,161.0,61.0,70.0,27.0,117.0,75.0,36.0,86.0,15.0,133.0,155.0,,27.0,First Pair,77,1934.0,15,22,27.0,1998-06-25,RUS,RUS,73.0,217.0,2016,1,9,9,,
2024-2025,Miro Heiskanen,DAL,D,31.0,38.0,15.0,167.0,16.0,26.0,28.0,62.0,24.0,25.0,5.0,221.0,,19.0,First Pair,50,1258.0166666667,5,5,25.0,1999-07-18,FIN,FIN,73.0,195.0,2017,1,3,3,,
2024-2025,Morgan Rielly,TOR,D,41.0,167.0,24.0,164.0,51.0,174.0,47.0,85.0,8.0,11.0,52.0,182.0,,29.0,Second Pair,82,1753.8666666667,7,17,31.0,1994-03-09,CAN,CAN,73.0,222.0,2012,1,5,5,,
2024-2025,Moritz Seider,DET,D,119.0,90.0,13.0,97.0,161.0,185.0,74.0,78.0,218.0,49.0,26.0,34.0,,21.0,First Pair,82,2055.9166666667,8,14,24.0,2001-04-06,DEU,DEU,76.0,204.0,2019,1,6,6,,
2024-2025,Nate Schmidt,FLA,D,107.0,6.0,40.0,168.0,68.0,2.0,114.0,107.0,36.0,117.0,49.0,116.0,,164.0,Third Pair,80,1322.3666666667,5,9,33.0,1991-07-16,USA,USA,72.0,195.0,-,-,-,-,,
2024-2025,Neal Pionk,WPG,D,59.0,110.0,25.0,73.0,109.0,100.0,52.0,44.0,140.0,59.0,167.0,46.0,,47.0,First Pair,69,1522.15,10,17,29.0,1995-07-29,USA,USA,72.0,185.0,-,-,-,-,,
2024-2025,Nick Blankenburg,NSH,D,139.0,199.0,62.0,138.0,173.0,204.0,93.0,71.0,155.0,99.0,112.0,106.0,,105.0,Second Pair,60,1173.1333333333,4,6,27.0,1998-05-12,USA,USA,69.0,177.0,-,-,-,-,,
2024-2025,Nick Jensen,OTT,D,161.0,179.0,,96.0,159.0,148.0,168.0,198.0,189.0,128.0,3.0,161.0,,131.0,Second Pair,71,1435.65,3,7,34.0,1990-09-21,USA,USA,73.0,205.0,2009,5,29,150,,
2024-2025,Nick Leddy,STL,D,211.0,193.0,,155.0,201.0,140.0,232.0,153.0,190.0,158.0,4.0,232.0,,185.0,Second Pair,31,578.78333333333,2,1,34.0,1991-03-20,USA,USA,72.0,205.0,2009,1,16,16,,
2024-2025,Nick Perbix,TBL,D,78.0,68.0,,,107.0,67.0,125.0,80.0,122.0,72.0,21.0,124.0,,168.0,Third Pair,74,1086.6666666667,6,7,27.0,1998-06-15,USA,USA,74.0,191.0,2017,6,14,169,,
2024-2025,Nick Seeler,PHI,D,84.0,1.0,,2.0,105.0,122.0,80.0,189.0,115.0,110.0,68.0,36.0,,63.0,Third Pair,77,1330.5333333333,3,7,32.0,1993-06-03,USA,USA,74.0,201.0,2011,5,10,131,,
2024-2025,Nicolas Hague,VGK,D,164.0,122.0,,119.0,156.0,138.0,90.0,123.0,114.0,206.0,40.0,63.0,,155.0,Third Pair,68,1155.7333333333,5,2,26.0,1998-12-05,CAN,CAN,78.0,230.0,2017,2,3,34,,
2024-2025,Nikita Zadorov,BOS,D,98.0,130.0,,55.0,136.0,61.0,85.0,73.0,159.0,140.0,233.0,15.0,,132.0,Second Pair,81,1669.5166666667,4,6,30.0,1995-04-16,RUS,RUS,78.0,248.0,2013,1,16,16,,
2024-2025,Niko Mikkola,FLA,D,115.0,67.0,,4.0,75.0,18.0,123.0,145.0,68.0,210.0,194.0,35.0,,134.0,Second Pair,76,1534.7666666667,6,3,29.0,1996-04-27,FIN,FIN,76.0,209.0,2015,5,6,127,,
2024-2025,Nikolas Matinpalo,OTT,D,178.0,229.0,,,211.0,181.0,68.0,202.0,109.0,184.0,237.0,143.0,,235.0,Fringe,41,517.0,1,2,26.0,1998-10-05,Fin,,75.0,207.0,-,-,-,-,,
2024-2025,Nils Lundkvist,DAL,D,39.0,152.0,90.0,,18.0,84.0,30.0,200.0,73.0,50.0,217.0,142.0,,180.0,Third Pair,39,585.43333333333,0,3,24.0,2000-07-27,SWE,SWE,71.0,190.0,2018,1,28,28,,
2024-2025,Noah Dobson,NYI,D,14.0,63.0,17.0,161.0,45.0,115.0,9.0,28.0,76.0,9.0,88.0,167.0,,8.0,First Pair,71,1652.3333333333,10,16,25.0,2000-01-07,CAN,CAN,76.0,194.0,2018,1,12,12,,
2024-2025,Noah Hanifin,VGK,D,33.0,123.0,10.0,66.0,33.0,86.0,42.0,33.0,101.0,28.0,71.0,196.0,,39.0,Second Pair,80,1724.2,10,17,28.0,1997-01-25,USA,USA,75.0,207.0,2015,1,5,5,,
2024-2025,Noah Juulsen,VAN,D,239.0,114.0,,104.0,233.0,116.0,219.0,234.0,233.0,233.0,148.0,10.0,,218.0,Third Pair,35,570.16666666667,0,0,28.0,1997-04-02,CAN,CAN,74.0,201.0,2015,1,26,26,,
2024-2025,Nolan Allan,CHI,D,241.0,236.0,,,241.0,234.0,240.0,217.0,221.0,187.0,234.0,64.0,,232.0,Third Pair,43,650.51666666667,1,3,22.0,2003-04-28,CAN,CAN,74.0,195.0,2021,1,32,32,,
2024-2025,Olen Zellweger,ANA,D,94.0,225.0,73.0,,181.0,221.0,36.0,54.0,23.0,73.0,41.0,200.0,,83.0,Second Pair,62,1175.4166666667,7,8,21.0,2003-09-10,CAN,CAN,69.0,175.0,2021,2,2,34,,
2024-2025,Oliver Ekman-Larsson,TOR,D,64.0,181.0,28.0,112.0,60.0,95.0,58.0,92.0,31.0,65.0,177.0,95.0,,91.0,Second Pair,77,1622.2833333333,4,9,33.0,1991-07-17,SWE,SWE,74.0,200.0,2009,1,6,6,,
2024-2025,Olli Maatta,"DET, UTA",D,193.0,34.0,,121.0,179.0,27.0,216.0,156.0,110.0,144.0,14.0,188.0,,148.0,Second Pair,77,1505.7166666667,2,9,30.0,1994-08-22,FIN,FIN,74.0,207.0,2012,1,22,22,,
2024-2025,Owen Pickering,PIT,D,213.0,136.0,,,182.0,75.0,218.0,160.0,226.0,239.0,182.0,186.0,,240.0,Third Pair,25,370.38333333333,1,0,21.0,2004-01-27,CAN,CAN,75.0,179.0,2022,1,21,21,,
2024-2025,Owen Power,BUF,D,80.0,169.0,45.0,40.0,86.0,152.0,87.0,98.0,53.0,40.0,67.0,228.0,,56.0,Second Pair,79,1683.6333333333,7,16,22.0,2002-11-22,CAN,CAN,78.0,218.0,2021,1,1,1,,
2024-2025,Parker Wotherspoon,BOS,D,225.0,116.0,,105.0,193.0,99.0,225.0,236.0,216.0,208.0,12.0,61.0,,203.0,Second Pair,55,991.6,1,5,27.0,1997-08-24,CAN,CAN,73.0,190.0,2015,4,21,112,,
2024-2025,Pavel Mintyukov,ANA,D,151.0,240.0,83.0,,195.0,237.0,126.0,99.0,145.0,60.0,106.0,103.0,,112.0,Third Pair,67,1196.6,5,9,21.0,2003-11-25,RUS,RUS,73.0,192.0,2022,1,10,10,,
2024-2025,Philip Broberg,STL,D,85.0,82.0,,139.0,106.0,35.0,137.0,91.0,113.0,124.0,31.0,178.0,,144.0,Second Pair,68,1393.9833333333,8,10,24.0,2001-06-25,SWE,SWE,75.0,199.0,2019,1,8,8,,
2024-2025,Philippe Myers,TOR,D,199.0,223.0,,,219.0,158.0,65.0,118.0,119.0,241.0,208.0,25.0,,197.0,Third Pair,36,584.28333333333,2,0,28.0,1997-01-25,CAN,CAN,78.0,219.0,-,-,-,-,,
2024-2025,Pierre-Olivier Joseph,"PIT, STL",D,124.0,211.0,86.0,,81.0,142.0,115.0,211.0,129.0,147.0,204.0,107.0,,227.0,Third Pair,47,717.28333333333,0,2,26.0,1999-07-01,CAN,CAN,74.0,185.0,2017,1,23,23,,
2024-2025,Quinn Hughes,VAN,D,12.0,94.0,2.0,170.0,36.0,13.0,12.0,8.0,19.0,1.0,8.0,237.0,,4.0,First Pair,68,1749.5833333333,16,34,25.0,1999-10-14,USA,USA,70.0,180.0,2018,1,7,7,,
2024-2025,Radko Gudas,ANA,D,89.0,117.0,,59.0,122.0,169.0,101.0,176.0,220.0,121.0,225.0,7.0,,85.0,Second Pair,80,1609.1166666667,1,11,35.0,1990-06-05,CZE,CZE,72.0,208.0,2010,3,6,66,,
2024-2025,Rasmus Andersson,CGY,D,42.0,162.0,38.0,77.0,35.0,210.0,49.0,42.0,126.0,81.0,62.0,212.0,,26.0,First Pair,81,1942.8,11,7,28.0,1996-10-27,SWE,SWE,73.0,202.0,2015,2,23,53,,
2024-2025,Rasmus Dahlin,BUF,D,11.0,84.0,14.0,143.0,30.0,79.0,10.0,3.0,50.0,7.0,65.0,91.0,,5.0,First Pair,73,1769.2,17,27,25.0,2000-04-13,SWE,SWE,75.0,202.0,2018,1,1,1,,
2024-2025,Rasmus Ristolainen,PHI,D,130.0,22.0,77.0,125.0,103.0,42.0,76.0,158.0,188.0,193.0,42.0,58.0,,104.0,Second Pair,63,1293.0333333333,4,4,30.0,1994-10-27,FIN,FIN,76.0,221.0,2013,1,8,8,,
2024-2025,Rasmus Sandin,WSH,D,108.0,89.0,44.0,,85.0,133.0,171.0,139.0,141.0,45.0,60.0,110.0,,98.0,Second Pair,82,1573.65,4,14,25.0,2000-03-07,SWE,SWE,71.0,182.0,2018,1,29,29,,
2024-2025,Roman Josi,NSH,D,3.0,108.0,3.0,123.0,8.0,130.0,2.0,5.0,2.0,5.0,50.0,197.0,,2.0,First Pair,53,1326.7166666667,9,19,35.0,1990-06-01,CHE,CHE,73.0,201.0,2008,2,8,38,,
2024-2025,Ryan Graves,PIT,D,171.0,126.0,,37.0,98.0,111.0,148.0,178.0,212.0,234.0,45.0,97.0,,189.0,Third Pair,61,914.4,1,0,30.0,1995-05-21,CAN,CAN,77.0,220.0,2013,4,19,110,,
2024-2025,Ryan Lindgren,"COL, NYR",D,136.0,129.0,,58.0,88.0,128.0,194.0,174.0,61.0,171.0,72.0,102.0,,129.0,Second Pair,72,1418.6833333333,4,5,27.0,1998-02-11,USA,USA,72.0,190.0,2016,2,19,49,,
2024-2025,Ryan McDonagh,TBL,D,99.0,78.0,85.0,54.0,54.0,102.0,196.0,185.0,169.0,66.0,95.0,222.0,,72.0,Second Pair,82,1670.3666666667,4,12,36.0,1989-06-13,USA,USA,73.0,215.0,2007,1,12,12,,
2024-2025,Ryan Pulock,NYI,D,125.0,121.0,32.0,65.0,126.0,199.0,108.0,105.0,209.0,95.0,30.0,100.0,,57.0,Second Pair,74,1559.9,5,11,30.0,1994-10-06,CAN,CAN,74.0,216.0,2013,1,15,15,,
2024-2025,Ryan Shea,PIT,D,222.0,168.0,,142.0,172.0,175.0,235.0,138.0,193.0,232.0,170.0,154.0,,239.0,Third Pair,39,652.31666666667,2,3,28.0,1997-02-11,USA,USA,74.0,200.0,2015,4,30,121,,
2024-2025,Ryan Suter,STL,D,190.0,80.0,94.0,29.0,141.0,71.0,190.0,219.0,124.0,169.0,155.0,164.0,,163.0,Second Pair,82,1596.65,2,7,40.0,1985-01-21,USA,USA,73.0,205.0,2003,1,7,7,,
2024-2025,Ryker Evans,SEA,D,200.0,43.0,80.0,152.0,203.0,36.0,187.0,165.0,99.0,53.0,172.0,66.0,,141.0,Second Pair,73,1422.0833333333,5,10,23.0,2001-12-13,CAN,CAN,71.0,189.0,2021,2,3,35,,
2024-2025,Sam Malinski,COL,D,69.0,59.0,,,186.0,97.0,31.0,22.0,225.0,151.0,77.0,156.0,,111.0,Third Pair,76,1212.5166666667,5,6,26.0,1998-07-27,USA,,71.0,190.0,-,-,-,-,,
2024-2025,Samuel Girard,COL,D,58.0,54.0,93.0,17.0,24.0,72.0,111.0,163.0,133.0,77.0,10.0,144.0,,87.0,Second Pair,73,1522.0,3,10,27.0,1998-05-12,CAN,CAN,70.0,170.0,2016,2,17,47,,
2024-2025,Scott Mayfield,NYI,D,209.0,98.0,,87.0,204.0,155.0,181.0,192.0,171.0,196.0,70.0,70.0,,135.0,Third Pair,66,1122.05,3,3,32.0,1992-10-14,USA,USA,77.0,220.0,2011,2,4,34,,
2024-2025,Scott Perunovich,"NYI, STL",D,172.0,111.0,82.0,,118.0,124.0,236.0,195.0,4.0,43.0,36.0,192.0,,201.0,Third Pair,35,560.25,2,4,26.0,1998-08-18,USA,USA,70.0,175.0,2018,2,14,45,,
2024-2025,Sean Durzi,UTA,D,61.0,102.0,68.0,140.0,41.0,92.0,62.0,30.0,82.0,85.0,143.0,185.0,,51.0,Second Pair,30,619.43333333333,4,3,26.0,1998-10-21,CAN,CAN,72.0,195.0,2018,2,21,52,,
2024-2025,Sean Walker,CAR,D,16.0,66.0,,24.0,10.0,82.0,17.0,64.0,34.0,127.0,205.0,89.0,,106.0,Third Pair,82,1380.3666666667,5,6,30.0,1994-11-13,CAN,CAN,71.0,195.0,-,-,-,-,,
2024-2025,Seth Jones,"CHI, FLA",D,83.0,204.0,20.0,39.0,158.0,213.0,34.0,37.0,54.0,36.0,118.0,122.0,,24.0,First Pair,63,1552.4166666667,9,17,30.0,1994-10-03,USA,USA,76.0,213.0,2013,1,4,4,,
2024-2025,Shakir Mukhamadullin,SJS,D,202.0,191.0,,,236.0,176.0,167.0,110.0,224.0,125.0,138.0,157.0,,124.0,Second Pair,30,542.01666666667,2,3,23.0,2002-01-10,RUS,,76.0,178.0,2020,1,20,20,,
2024-2025,Shayne Gostisbehere,CAR,D,49.0,81.0,19.0,,32.0,31.0,23.0,24.0,13.0,17.0,28.0,195.0,,38.0,Second Pair,70,1296.4666666667,7,12,32.0,1993-04-20,USA,USA,71.0,180.0,2012,3,17,78,,
2024-2025,Shea Theodore,VGK,D,19.0,61.0,6.0,,56.0,70.0,18.0,48.0,39.0,2.0,48.0,241.0,,11.0,Second Pair,67,1473.4666666667,7,28,29.0,1995-08-03,CAN,CAN,74.0,197.0,2013,1,26,26,,
2024-2025,Simon Benoit,TOR,D,238.0,195.0,,68.0,214.0,203.0,227.0,227.0,232.0,229.0,188.0,9.0,,206.0,Third Pair,78,1290.6166666667,1,4,26.0,1998-09-19,CAN,CAN,75.0,203.0,-,-,-,-,,
2024-2025,Simon Edvinsson,DET,D,140.0,182.0,,111.0,166.0,191.0,198.0,84.0,166.0,64.0,220.0,136.0,,89.0,Second Pair,78,1647.5,7,14,22.0,2003-02-05,SWE,SWE,78.0,209.0,2021,1,6,6,,
2024-2025,Simon Nemec,NJD,D,149.0,214.0,81.0,,157.0,214.0,124.0,95.0,26.0,152.0,200.0,233.0,,151.0,Third Pair,27,404.48333333333,2,0,21.0,2004-02-15,SVK,SVK,73.0,190.0,2022,1,2,2,,
2024-2025,Spencer Stastney,NSH,D,236.0,226.0,,,146.0,184.0,228.0,240.0,123.0,226.0,180.0,227.0,,234.0,Third Pair,23,372.05,0,1,25.0,2000-01-04,USA,USA,72.0,184.0,2018,5,7,131,,
2024-2025,TJ Brodie,CHI,D,219.0,118.0,,148.0,119.0,143.0,239.0,203.0,102.0,194.0,100.0,206.0,,172.0,Third Pair,54,844.15,2,1,35.0,1990-06-07,CAN,CAN,74.0,187.0,2008,4,23,114,,
